Inning,Win Pct
1,0.5
2,0.48
3,0.5
4,0.63
5,0.65
6,0.64
7,0.63
8,0.66
9,0.57
10,0.58
11,0.6
12,0.65
13,0.68
14,0.75
15,0.71
16,0.68
17,0.64
18,0.6
19,0.48
20,0.53
21,0.57
22,0.55
23,0.44
24,0.5
25,0.54
26,0.6
27,0.57
28,0.64
29,0.81
30,0.77
31,0.78
32,0.74
33,0.77
34,0.78
35,0.8
36,0.78
37,0.77
38,0.84
39,0.83
40,0.86
41,0.87
42,0.81
43,0.79
44,0.61
45,0.63
46,0.69
47,0.68
48,0.61
49,0.72
50,0.69
51,0.72
52,0.75
53,0.76
54,0.79
55,0.76
56,0.79
57,0.77
58,0.9
59,0.88
60,0.91
61,0.92
62,0.91
63,0.93
64,0.96
65,0.96
66,0.95
67,0.97
68,0.97
69,0.99
70,0.99
71,0.99
72,1.0
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,0.99
79,0.99
80,0.99
81,1.0
82,0.99
83,0.98
84,0.99
85,0.99
86,0.99
87,0.99
88,0.99
89,0.99
90,0.98
91,0.96
92,0.98
93,0.95
94,0.98
95,1.0
