Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3"
t1,0-0,0,---,"5,(2-2) BCBSX",O,TOR,Steve Pearce,Eduardo Rodriguez,2%,52%,Groundout: 1B-P (2B-1B)
t1,0-0,1,---,"2,(0-1) CX",O,TOR,Josh Donaldson,Eduardo Rodriguez,2%,54%,Flyball: CF (Short CF)
t1,0-0,2,---,"5,(2-2) CBBFX",O,TOR,Kendrys Morales,Eduardo Rodriguez,1%,55%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3"
b1,0-0,0,---,"7,(3-2) BBBCFFX",O,BOS,Eduardo Nunez,Marco Estrada,-2%,53%,Groundout: 2B-1B (Deep 2B-1B)
b1,0-0,1,---,"3,(1-1) BCX",,BOS,Dustin Pedroia,Marco Estrada,2%,55%,Single to CF (Ground Ball thru SS-2B)
b1,0-0,1,1--,"5,(2-2) 1BSBFX",OO,BOS,Andrew Benintendi,Marco Estrada,-5%,50%,Ground Ball Double Play: SS-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
