Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
t11,2-2,1,1-3,"2,(0-1) .CX",OO,TOR,Justin Smoak,Brandon Workman,33%,65%,Double Play: Flyball: CF (Deep CF); Bautista out at Hm/CF-C
b9,0-2,0,1--,"4,(2-1) CBBX",,BOS,Mookie Betts,Roberto Osuna,26%,46%,Double to LF (Line Drive to Short LF Line); Benintendi to 3B
t16,2-2,0,1--,"3,(1-1) .BCX",OO,TOR,Jose Bautista,Blaine Boyer,19%,61%,Ground Ball Double Play: 3B-2B-1B
b19,2-2,0,-2-,"4,(0-2) SFFX",R,BOS,Hanley Ramirez,Chris Rowley,18%,100%,Single to CF (Fly Ball to Short CF); Betts Scores
b19,2-2,0,---,"2,(1-0) BX",,BOS,Mookie Betts,Chris Rowley,17%,82%,Double to LF (Line Drive to Deep LF)
