Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Xander Bogaerts SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.311,0.354,0.328,0.682,17.0,11.0,-0.098,0.94,0.0,-0.098%,-0.07%,1.17,-1.0,1.0,2.0,
Andrew Benintendi LF,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.347,0.419,0.44,0.859,19.0,10.0,-0.027,0.96,0.05,-0.077%,-0.02%,1.21,-0.3,1.0,0.0,
Mookie Betts RF,4.0,0.0,2.0,0.0,0.0,2.0,4.0,0.324,0.395,0.485,0.88,21.0,13.0,0.16,1.33,0.182,-0.022%,0.12%,1.66,1.5,3.0,0.0,2B
Mitch Moreland 1B,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.307,0.388,0.533,0.922,13.0,8.0,0.016,1.33,0.072,-0.056%,0.01%,1.65,0.1,8.0,0.0,
Chris Young PH,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.241,0.339,0.278,0.616,2.0,2.0,-0.102,3.48,0.0,-0.102%,-0.08%,4.34,-0.3,,,
Hanley Ramirez DH,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.215,0.282,0.308,0.589,18.0,12.0,-0.035,1.7,0.124,-0.158%,-0.03%,2.12,-0.8,,,GDP
Jackie Bradley Jr. CF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.25,0.333,0.429,0.762,16.0,10.0,-0.184,2.03,0.016,-0.199%,-0.14%,2.53,-1.3,2.0,0.0,
Josh Rutledge 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,16.0,12.0,-0.19,1.68,0.0,-0.190%,-0.14%,2.09,-1.3,1.0,2.0,
Marco Hernandez 2B,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.289,0.325,0.316,0.641,15.0,10.0,-0.011,1.03,0.043,-0.053%,-0.01%,1.29,-0.0,0.0,3.0,
Sandy Leon C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.191,0.208,0.298,0.506,9.0,6.0,-0.058,1.0,0.0,-0.058%,-0.04%,1.24,-0.5,11.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Robbie Ross P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Robby Scott P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,1.0,4.0,1.0,4.0,10.0,34.0,0.133,0.235,0.167,0.402,146.0,94.0,-0.529,1.41,0.487,-1.013%,-0.39%,1.76,-4.0,27.0,8.0,
