Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brett Gardner LF,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.186,0.324,0.237,0.561,21.0,13.0,0.017,0.61,0.048,-0.031%,0.01%,0.78,-0.1,2.0,0.0,
Chase Headley 3B,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.333,0.429,0.561,0.989,17.0,10.0,-0.033,0.74,0.039,-0.072%,-0.03%,0.94,-0.5,0.0,4.0,"2B,SB"
Matt Holliday DH,3.0,0.0,0.0,0.0,2.0,3.0,5.0,0.204,0.381,0.367,0.748,26.0,15.0,-0.083,0.82,0.006,-0.088%,-0.06%,1.04,-0.9,,,
Jacoby Ellsbury CF,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.314,0.368,0.429,0.797,23.0,12.0,-0.063,0.68,0.012,-0.075%,-0.05%,0.86,-0.8,2.0,0.0,
Starlin Castro 2B,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.338,0.38,0.541,0.92,20.0,15.0,-0.028,0.85,0.037,-0.065%,-0.02%,1.08,-0.9,3.0,2.0,
Aaron Judge RF,3.0,2.0,1.0,2.0,1.0,1.0,4.0,0.281,0.352,0.672,1.024,14.0,8.0,0.149,0.68,0.172,-0.022%,0.11%,0.86,1.4,1.0,0.0,HR
Greg Bird 1B,3.0,0.0,1.0,1.0,1.0,2.0,4.0,0.118,0.224,0.235,0.459,18.0,9.0,0.063,0.57,0.091,-0.028%,0.05%,0.73,0.8,8.0,1.0,
Austin Romine C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.293,0.348,0.415,0.762,11.0,8.0,-0.056,0.53,0.0,-0.056%,-0.04%,0.67,-1.0,10.0,0.0,
Ronald Torreyes SS,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.29,0.29,0.419,0.71,16.0,11.0,0.005,0.51,0.034,-0.029%,0.00%,0.65,-0.2,1.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Luis Severino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dellin Betances P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Aroldis Chapman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,3.0,5.0,3.0,7.0,12.0,40.0,0.152,0.3,0.273,0.573,166.0,101.0,-0.029,0.67,0.439,-0.466%,-0.02%,0.85,-2.0,27.0,11.0,
