Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Robinson Leyer,1,1,0,0,1,2,0,4.5,5,19,12,5,6,1,0,2,1,0,52.0,,,0.051,1.21,0.00%,0.08,0.6
Mike Kickham,3,5,3,3,0,0,1,9.0,14,48,34,22,2,10,6,8,3,0,,0.0,0.0,-0.088,1.06,-0.00%,0.07,-1.3
"Andrew Triggs, BS (1), L (0-2)",3,3,3,3,0,3,2,16.2,12,47,25,17,1,7,3,6,2,0,,0.0,0.0,-0.227,1.13,-0.01%,0.07,-1.3
Ryan Brasier,1,1,1,1,1,1,1,4.91,5,22,13,10,1,2,0,3,0,0,,0.0,0.0,-0.084,0.63,-0.00%,0.04,-0.4
Matt Barnes,1,0,0,0,0,1,0,5.14,4,9,7,4,1,2,2,1,0,0,,0.0,0.0,0.022,0.41,0.00%,0.03,0.6
Team Totals,9,10,7,7,2,7,4,7.0,40,145,91,58,11,22,11,20,6,0,52.0,0.0,0.0,-0.326,0.98,-0.01%,0.07,-1.8
