Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Dansby Swanson SS,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.295,0.335,0.473,0.808,21.0,12.0,-0.119,0.91,0.0,-0.119%,-0.04%,0.58,-1.2,0.0,0.0,
Freddie Freeman 1B,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.317,0.438,0.54,0.978,16.0,11.0,-0.003,0.84,0.062,-0.064%,-0.00%,0.53,0.4,7.0,0.0,
Marcell Ozuna DH,4.0,1.0,2.0,2.0,1.0,0.0,5.0,0.308,0.396,0.632,1.028,16.0,9.0,0.302,1.03,0.333,-0.031%,0.11%,0.65,2.0,,,HR
Nick Markakis LF,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.318,0.384,0.515,0.899,16.0,13.0,-0.142,1.06,0.0,-0.142%,-0.05%,0.67,-1.6,1.0,0.0,
Travis d'Arnaud C,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.322,0.355,0.517,0.872,17.0,13.0,-0.043,1.2,0.052,-0.095%,-0.02%,0.76,-0.6,12.0,0.0,
Austin Riley 3B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.248,0.291,0.477,0.768,15.0,7.0,-0.037,1.1,0.052,-0.088%,-0.01%,0.7,-0.1,0.0,3.0,2B
Adam Duvall RF,4.0,3.0,3.0,5.0,0.0,0.0,4.0,0.25,0.296,0.52,0.816,11.0,7.0,0.468,0.96,0.481,-0.013%,0.18%,0.6,4.0,1.0,0.0,3·HR
Johan Camargo 2B,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.205,0.252,0.384,0.636,16.0,8.0,-0.009,0.84,0.046,-0.055%,-0.00%,0.53,0.1,3.0,1.0,
Ender Inciarte CF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.193,0.273,0.25,0.523,17.0,11.0,-0.092,0.89,0.0,-0.092%,-0.03%,0.56,-1.0,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Robbie Erlin P,,,,,,,,,,,,,,,,,,,,,0.0,3.0,
Darren O'Day P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Matzek P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Shane Greene P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Martin P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Mark Melancon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,7.0,10.0,7.0,2.0,7.0,40.0,0.263,0.3,0.605,0.905,145.0,91.0,0.325,0.98,1.026,-0.699%,0.12%,0.62,1.8,27.0,8.0,
