Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Alex Verdugo RF,4.0,2.0,2.0,0.0,1.0,2.0,5.0,0.315,0.373,0.531,0.904,18.0,8.0,0.018,0.93,0.09,-0.072%,0.00%,0.06,0.6,4.0,0.0,2B
Rafael Devers 3B,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.257,0.307,0.464,0.771,10.0,8.0,0.07,1.45,0.155,-0.086%,0.00%,0.1,1.2,0.0,2.0,2B
Xander Bogaerts SS,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.291,0.355,0.543,0.898,11.0,5.0,-0.088,1.25,0.024,-0.112%,-0.00%,0.09,-0.7,1.0,0.0,
J.D. Martinez LF,4.0,0.0,2.0,2.0,0.0,0.0,4.0,0.218,0.305,0.387,0.692,11.0,7.0,0.168,1.24,0.212,-0.045%,0.01%,0.08,2.4,4.0,0.0,2B
Kevin Plawecki C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.317,0.364,0.39,0.754,10.0,9.0,-0.141,1.1,0.0,-0.141%,-0.01%,0.07,-1.7,7.0,0.0,
Michael Chavis DH,3.0,0.0,0.0,1.0,0.0,2.0,4.0,0.197,0.235,0.342,0.577,20.0,13.0,-0.097,1.15,0.001,-0.098%,-0.00%,0.07,-1.1,,,SF
Jackie Bradley Jr. CF,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.25,0.322,0.38,0.702,21.0,10.0,0.157,1.05,0.196,-0.040%,0.01%,0.07,1.1,4.0,0.0,"HR,SB"
Bobby Dalbec 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.167,0.167,0.417,0.583,19.0,14.0,-0.143,1.39,0.0,-0.143%,-0.01%,0.09,-1.1,6.0,0.0,
Jose Peraza 2B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.223,0.273,0.311,0.583,22.0,15.0,-0.117,1.06,0.0,-0.117%,-0.01%,0.07,-0.9,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Robinson Leyer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Kickham P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Andrew Triggs P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,5.0,7.0,5.0,3.0,12.0,37.0,0.212,0.27,0.394,0.664,142.0,89.0,-0.173,1.17,0.678,-0.854%,-0.01%,0.08,-0.2,27.0,4.0,
