Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Chris Flexen, W (2-1)",7,4,1,1,1,7,0,2.74,25,88,61,38,13,10,11,5,3,0,71.0,,,0.251,0.74,0.18%,0.86,3.0
Keynan Middleton,1,0,0,0,0,2,0,4.5,3,12,9,4,4,1,0,1,0,0,,0.0,0.0,0.019,0.24,0.01%,0.28,0.6
Will Vest,1,2,1,1,0,0,0,1.54,5,21,13,10,0,3,2,3,2,0,,0.0,0.0,0.002,0.05,0.00%,0.06,-0.4
Team Totals,9,6,2,2,1,9,0,2.0,33,121,83,52,17,14,13,9,5,0,71.0,0.0,0.0,0.272,0.59,0.19%,0.69,3.1
