Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Nathan Eovaldi, L (3-2)",5.0,8,5,5,1,3,0,4.08,25,87,56,33,12,11,8,12,5,0,33.0,,,-0.228,0.78,-0.17%,0.97,-2.2
Austin Brice,1.0,1,0,0,0,1,0,4.05,4,14,10,6,2,2,0,3,2,0,,0.0,0.0,0.002,0.15,0.00%,0.19,-0.1
Josh Taylor,1.2,2,1,1,0,3,1,9.72,7,29,19,7,7,5,2,2,0,0,,1.0,0.0,0.0,0.16,0.00%,0.19,0.5
Phillips Valdez,1.1,2,2,2,2,2,0,3.48,9,39,22,15,3,4,2,2,0,0,,1.0,0.0,-0.003,0.05,-0.00%,0.06,-1.2
Team Totals,9.0,13,8,8,3,9,1,8.0,45,169,107,61,24,22,12,19,7,0,33.0,2.0,0.0,-0.229,0.48,-0.17%,0.6,-2.9
