Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mitch Haniger RF,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.291,0.323,0.558,0.881,14.0,9.0,-0.067,0.48,0.0,-0.067%,-0.05%,0.57,-1.1,2.0,0.0,
Ty France 2B,4.0,3.0,3.0,0.0,1.0,0.0,5.0,0.32,0.416,0.533,0.949,14.0,9.0,0.058,0.34,0.068,-0.010%,0.04%,0.4,1.9,2.0,3.0,2·2B
Kyle Seager 3B,5.0,2.0,3.0,3.0,0.0,1.0,5.0,0.247,0.303,0.457,0.76,23.0,15.0,0.3,0.68,0.308,-0.008%,0.21%,0.8,3.0,0.0,3.0,"3B,2B"
Jose Marmolejos DH,4.0,1.0,0.0,0.0,1.0,1.0,5.0,0.184,0.311,0.474,0.785,21.0,11.0,-0.051,0.41,0.001,-0.052%,-0.04%,0.48,-0.8,,,
Evan White 1B,4.0,0.0,2.0,1.0,1.0,1.0,5.0,0.2,0.279,0.291,0.57,18.0,11.0,0.006,0.41,0.024,-0.018%,0.00%,0.48,0.5,11.0,1.0,
Taylor Trammell CF,4.0,0.0,1.0,1.0,0.0,2.0,5.0,0.172,0.284,0.362,0.646,22.0,14.0,0.053,0.55,0.067,-0.014%,0.04%,0.64,0.1,0.0,0.0,HBP
Luis Torrens C,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.176,0.236,0.216,0.452,17.0,11.0,-0.086,0.65,0.0,-0.086%,-0.06%,0.76,-1.3,9.0,0.0,HBP
Sam Haggerty LF,5.0,2.0,3.0,2.0,0.0,1.0,5.0,0.265,0.306,0.471,0.776,24.0,15.0,0.057,0.46,0.073,-0.016%,0.04%,0.54,2.0,1.0,0.0,"HR,SB"
J.P. Crawford SS,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.235,0.307,0.25,0.557,16.0,12.0,-0.042,0.36,0.001,-0.044%,-0.03%,0.42,-1.4,1.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Flexen P,,,,,,,,,,,,,,,,,,,,,1.0,3.0,
Keynan Middleton P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Will Vest P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,40.0,8.0,13.0,7.0,3.0,9.0,45.0,0.325,0.4,0.525,0.925,169.0,107.0,0.228,0.48,0.542,-0.315%,0.16%,0.57,2.9,27.0,13.0,
