Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Dylan Bundy, L (0-5)",4,8,7,7,2,3,2,6.02,22,83,60,29,7,24,5,12,4,0,19.0,,,-0.217,0.85,-0.09%,0.58,-4.7
Noe Ramirez,3,4,2,2,0,0,1,5.4,12,37,27,17,1,9,4,8,3,0,,0.0,0.0,-0.001,0.04,0.00%,0.03,-0.3
Alex Claudio,1,0,0,0,0,1,0,4.5,3,16,10,7,2,1,1,1,0,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.6
Team Totals,8,12,9,9,2,4,3,10.12,37,136,97,53,10,34,10,21,7,0,19.0,0.0,0.0,-0.218,0.52,-0.09%,0.35,-4.5
