Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Taylor Ward RF,2.0,0.0,1.0,0.0,2.0,1.0,4.0,0.188,0.25,0.406,0.656,17.0,7.0,0.018,0.44,0.045,-0.027%,0.01%,0.3,0.8,4.0,0.0,
Shohei Ohtani DH,4.0,0.0,1.0,0.0,0.0,3.0,4.0,0.264,0.307,0.59,0.897,19.0,13.0,-0.056,0.68,0.0,-0.056%,-0.02%,0.46,-1.1,,,
Mike Trout CF,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.336,0.464,0.637,1.101,20.0,10.0,0.029,0.46,0.035,-0.006%,0.01%,0.32,-0.2,4.0,0.0,
Anthony Rendon 3B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.262,0.338,0.431,0.769,15.0,7.0,-0.074,0.72,0.0,-0.074%,-0.03%,0.49,-0.8,0.0,4.0,
José Iglesias SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.279,0.295,0.357,0.652,14.0,10.0,-0.074,0.69,0.0,-0.074%,-0.03%,0.47,-1.3,1.0,0.0,
Phil Gosselin 1B,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.3,0.364,0.367,0.73,19.0,12.0,0.005,0.47,0.032,-0.027%,0.00%,0.32,0.1,8.0,0.0,
Justin Upton LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.195,0.27,0.398,0.668,22.0,16.0,-0.086,0.56,0.0,-0.086%,-0.03%,0.38,-1.3,2.0,0.0,GDP
Kurt Suzuki C,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.193,0.299,0.281,0.579,19.0,9.0,-0.005,0.29,0.014,-0.019%,-0.00%,0.2,-0.3,4.0,0.0,
David Fletcher 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,0.271,0.275,0.546,14.0,10.0,-0.039,0.34,0.0,-0.039%,-0.02%,0.23,-1.0,1.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Dylan Bundy P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Noe Ramirez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Alex Claudio P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,29.0,0.0,4.0,0.0,7.0,8.0,36.0,0.138,0.306,0.138,0.443,159.0,94.0,-0.282,0.52,0.126,-0.408%,-0.12%,0.35,-5.1,24.0,6.0,
