Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Adam Frazier LF,3.0,0.0,1.0,0.0,1.0,0.0,5.0,0.333,0.6,0.333,0.933,22.0,12.0,0.096,1.1,0.119,-0.023%,0.05%,1.02,0.7,4.0,0.0,HBP
Starling Marte CF,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17.0,12.0,-0.201,1.87,0.0,-0.201%,-0.11%,1.73,-1.5,1.0,0.0,SF
Andrew McCutchen RF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,16.0,11.0,-0.119,1.09,0.0,-0.119%,-0.07%,1.01,-1.2,1.0,0.0,
Gregory Polanco DH,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.25,0.25,0.25,0.5,9.0,8.0,-0.102,1.06,0.037,-0.139%,-0.06%,0.98,-1.0,,,CS
David Freese 3B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.5,0.5,0.5,1.0,15.0,10.0,-0.003,0.72,0.044,-0.047%,-0.00%,0.67,0.3,0.0,1.0,
Francisco Cervelli C,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.333,0.5,0.667,1.167,20.0,9.0,0.057,0.76,0.086,-0.029%,0.03%,0.7,1.3,7.0,0.0,2B
Josh Bell 1B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.25,0.25,0.5,0.75,16.0,11.0,-0.019,1.48,0.091,-0.109%,-0.01%,1.38,-0.7,8.0,0.0,2B
Josh Harrison 2B,4.0,1.0,1.0,1.0,0.0,2.0,4.0,0.25,0.25,0.25,0.5,15.0,10.0,-0.057,1.71,0.082,-0.139%,-0.03%,1.59,0.2,2.0,6.0,
Jordy Mercer SS,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.25,0.25,0.25,0.5,14.0,10.0,-0.048,1.3,0.054,-0.103%,-0.03%,1.21,-0.0,1.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Gerrit Cole P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Juan Nicasio P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Felipe Vazquez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Daniel Hudson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,3.0,8.0,3.0,2.0,8.0,38.0,0.235,0.289,0.294,0.584,144.0,93.0,-0.396,1.25,0.513,-0.909%,-0.22%,1.16,-2.0,24.0,10.0,
