Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Dustin Pedroia 2B,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.25,0.25,0.25,0.5,12.0,8.0,0.037,1.06,0.104,-0.067%,0.02%,0.98,0.1,2.0,3.0,
Andrew Benintendi LF,4.0,1.0,1.0,3.0,0.0,1.0,4.0,0.25,0.25,1.0,1.25,19.0,13.0,0.099,0.79,0.15,-0.051%,0.06%,0.72,2.0,3.0,0.0,HR
Mookie Betts RF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.333,0.5,0.333,0.833,13.0,5.0,-0.005,0.37,0.019,-0.024%,-0.00%,0.34,-0.0,0.0,0.0,
Hanley Ramirez DH,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.25,0.25,0.25,0.5,16.0,10.0,-0.007,0.6,0.036,-0.043%,-0.00%,0.56,-0.5,,,
Mitch Moreland 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,19.0,12.0,-0.074,0.73,0.0,-0.074%,-0.04%,0.68,-1.1,9.0,0.0,
Xander Bogaerts SS,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.5,0.5,0.5,1.0,15.0,10.0,-0.066,0.43,0.012,-0.077%,-0.04%,0.39,-0.2,0.0,2.0,"2·SB,GDP"
Jackie Bradley Jr. CF,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.333,0.5,1.0,1.5,13.0,6.0,0.011,0.52,0.039,-0.028%,0.01%,0.47,-0.1,5.0,0.0,3B
Pablo Sandoval 3B,4.0,1.0,1.0,1.0,0.0,2.0,4.0,0.25,0.25,0.25,0.5,14.0,10.0,0.086,0.82,0.123,-0.038%,0.05%,0.76,-0.2,1.0,1.0,
Sandy Leon C,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.667,0.667,0.667,1.333,12.0,7.0,0.023,0.59,0.035,-0.013%,0.01%,0.54,0.5,7.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Robby Scott P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,5.0,10.0,5.0,2.0,7.0,35.0,0.303,0.343,0.455,0.797,133.0,81.0,0.104,0.65,0.518,-0.415%,0.06%,0.6,0.6,27.0,9.0,
