Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rick Porcello, W (1-0)",6.1,6,3,3,1,5,0,4.26,26,96,62,40,6,16,11,9,1,0,53.0,,,0.243,0.9,0.14%,0.83,1.6
"Matt Barnes, H (1)",0.2,1,0,0,1,1,0,0.0,4,14,7,4,1,2,0,2,2,0,,2.0,2.0,-0.011,2.4,-0.01%,2.22,-0.8
"Robby Scott, H (1)",0.1,0,0,0,0,0,0,0.0,1,1,1,1,0,0,1,0,0,0,,0.0,0.0,0.04,1.51,0.02%,1.39,0.3
"Heath Hembree, H (1)",0.2,0,0,0,0,0,0,0.0,2,11,8,7,0,1,1,1,0,0,,0.0,0.0,0.042,0.8,0.02%,0.73,0.3
"Craig Kimbrel, S (1)",1.0,1,0,0,0,2,0,0.0,5,22,15,9,4,2,0,2,0,0,,0.0,0.0,0.082,2.16,0.04%,1.99,0.6
Team Totals,9.0,8,3,3,2,8,0,3.0,38,144,93,61,11,21,13,14,3,0,53.0,2.0,2.0,0.396,1.25,0.22%,1.16,2.0
