Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Gerrit Cole, L (0-1)",5,7,5,5,1,2,1,9.0,22,76,47,34,3,10,10,9,5,0,34.0,,,-0.155,0.89,-0.09%,0.82,-2.2
Juan Nicasio,1,1,0,0,0,1,0,0.0,4,23,16,11,1,4,3,0,0,0,,0.0,0.0,0.007,0.1,0.00%,0.09,0.6
Felipe Vazquez,1,1,0,0,0,1,0,0.0,4,14,8,4,1,3,1,2,1,0,,0.0,0.0,0.027,0.54,0.01%,0.5,0.6
Daniel Hudson,1,1,0,0,1,3,0,0.0,5,20,10,3,4,3,0,1,1,0,,0.0,0.0,0.017,0.29,0.01%,0.27,0.6
Team Totals,8,10,5,5,2,7,1,5.62,35,133,81,52,9,20,14,12,7,0,34.0,0.0,0.0,-0.104,0.65,-0.06%,0.6,-0.6
