Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Eduardo Nunez 2B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.315,0.343,0.457,0.8,3.0,2.0,-0.024,0.91,0.0,-0.024%,-0.01%,0.85,-0.3,0.0,1.0,
Brock Holt 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.188,0.282,0.219,0.501,19.0,10.0,-0.015,0.15,0.0,-0.015%,-0.01%,0.14,-1.2,1.0,1.0,
Andrew Benintendi LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.275,0.353,0.441,0.794,13.0,8.0,-0.027,0.26,0.0,-0.027%,-0.01%,0.24,-0.7,2.0,0.0,
Mookie Betts RF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.263,0.339,0.439,0.778,16.0,9.0,-0.033,0.31,0.0,-0.033%,-0.02%,0.29,-0.3,3.0,0.0,
Mitch Moreland 1B-P,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.25,0.335,0.443,0.779,13.0,7.0,0.012,0.29,0.026,-0.014%,0.01%,0.28,0.2,4.0,1.0,
Xander Bogaerts SS,4.0,1.0,1.0,2.0,0.0,0.0,4.0,0.28,0.34,0.413,0.753,21.0,16.0,0.093,0.35,0.102,-0.009%,0.05%,0.33,0.8,2.0,4.0,HR
Rafael Devers 3B,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.3,0.364,0.58,0.944,15.0,10.0,-0.022,0.23,0.002,-0.024%,-0.01%,0.22,-0.3,0.0,1.0,
Chris Young DH,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.248,0.332,0.416,0.748,17.0,10.0,-0.018,0.17,0.0,-0.018%,-0.01%,0.16,-0.1,,,2B
Hanley Ramirez 1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.333,0.429,0.763,,,,,,,,,,1.0,0.0,
Chris Young PH,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.248,0.332,0.416,0.748,17.0,10.0,-0.018,0.17,0.0,-0.018%,-0.01%,0.16,-0.1,,,
Rajai Davis CF,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.234,0.295,0.352,0.647,16.0,10.0,-0.008,0.08,0.002,-0.010%,-0.00%,0.08,1.3,3.0,0.0,HBP
Sandy Leon C,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.235,0.295,0.371,0.666,13.0,8.0,-0.023,0.22,0.0,-0.023%,-0.01%,0.2,-1.4,9.0,0.0,SF
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Blaine Boyer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Robby Scott P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,3.0,6.0,3.0,1.0,3.0,41.0,0.176,0.216,0.294,0.51,163.0,100.0,-0.083,0.24,0.132,-0.215%,-0.04%,0.22,-2.1,27.0,10.0,
