0,1,2
1.0,Shin-Soo Choo,LF
2.0,Danny Santana,CF
3.0,Elvis Andrus,SS
4.0,Nomar Mazara,RF
5.0,Hunter Pence,DH
6.0,Asdrubal Cabrera,3B
7.0,Rougned Odor,2B
8.0,Ronald Guzman,1B
9.0,Tim Federowicz,C
,Ariel Jurado,P
