Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brian Dozier 2B,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.133,0.35,0.133,0.483,14.0,8.0,-0.033,0.77,0.015,-0.047,-1.07%,40.55,-0.4,0.0,0.0,
Cody Bellinger CF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.128,0.227,0.231,0.458,5.0,4.0,-0.039,1.48,0.0,-0.039,-1.14%,78.28,-0.2,4.0,0.0,
Justin Turner 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.288,0.362,0.365,0.727,15.0,11.0,-0.086,0.81,0.0,-0.086,-2.63%,43.1,-0.8,1.0,0.0,
David Freese 1B,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.4,0.444,0.667,1.111,11.0,6.0,0.046,0.67,0.058,-0.013,1.28%,35.61,0.4,4.0,1.0,
Joc Pederson PH-LF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.233,0.303,0.367,0.67,3.0,2.0,-0.015,0.54,0.0,-0.015,-0.43%,28.56,-0.1,0.0,0.0,
Manny Machado SS,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.255,0.304,0.471,0.774,7.0,6.0,-0.025,1.36,0.07,-0.096,-0.74%,71.93,-0.1,3.0,2.0,
Chris Taylor LF-2B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.3,0.417,0.5,0.917,14.0,9.0,0.02,1.3,0.092,-0.071,0.98%,68.62,0.2,0.0,2.0,
Matt Kemp DH,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.19,0.217,0.381,0.598,13.0,10.0,-0.086,1.09,0.0,-0.086,-2.71%,57.52,-0.8,,,SF
Enrique Hernández CF-2B,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.094,0.216,0.188,0.404,15.0,9.0,-0.065,1.38,0.0,-0.065,-2.12%,72.72,-0.6,2.0,0.0,
Max Muncy PH-2B-1B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.194,0.37,0.361,0.731,4.0,3.0,-0.035,1.36,0.0,-0.035,-1.05%,71.93,-0.2,1.0,1.0,
Yasiel Puig RF,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.306,0.405,0.472,0.877,5.0,4.0,0.078,1.32,0.129,-0.051,2.83%,69.99,0.6,0.0,0.0,
Austin Barnes C,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.091,0.167,0.091,0.258,10.0,7.0,-0.071,1.28,0.0,-0.071,-2.31%,67.97,-0.7,6.0,0.0,
Yasmani Grandal PH-C,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12,0.241,0.28,0.521,5.0,3.0,-0.014,0.55,0.0,-0.014,-0.43%,29.09,-0.1,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Hyun Jin Ryu P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Ryan Madson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Julio Urías P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kenta Maeda P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Scott Alexander P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Pedro Báez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,29.0,2.0,3.0,2.0,3.0,8.0,33.0,0.103,0.182,0.103,0.285,121.0,82.0,-0.325,1.08,0.364,-0.689,-9.54%,57.34,-2.8,24.0,6.0,
