Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Price facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",O,CHW,Leury Garcia,David Price,2%,52%,Flyball: RF (Deep CF-RF)
t1,0-0,1,---,"6,(2-2) CSBFBC",O,CHW,Tim Anderson,David Price,2%,54%,Strikeout Looking
t1,0-0,2,---,"5,(2-2) CBBSS",O,CHW,José Abreu,David Price,1%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Carson Fulmer facing 1-2-3"
b1,0-0,0,---,"5,(1-2) BSFFX",,BOS,Mookie Betts,Carson Fulmer,6%,61%,Single to SS (Ground Ball to SS-3B Hole); Betts to 2B/Adv on E6 (throw)
b1,0-0,0,-2-,"2,(0-1) FX",R,BOS,Rafael Devers,Carson Fulmer,8%,69%,Double to LF (Fly Ball to Short LF Line); Betts Scores/unER
b1,1-0,0,-2-,"3,(1-1) BCX",O,BOS,Xander Bogaerts,Carson Fulmer,-4%,65%,Groundout: 3B-1B (SS-3B Hole)
b1,1-0,1,-2-,"6,(3-2) *BBBCTB",,BOS,J.D. Martinez,Carson Fulmer,2%,67%,Walk
b1,1-0,1,12-,"4,(1-2) SSBC",O,BOS,Jackie Bradley Jr.,Carson Fulmer,-4%,63%,Strikeout Looking
b1,1-0,2,12-,"3,(2-0) BBX",O,BOS,Christian Vazquez,Carson Fulmer,-4%,60%,Groundout: 2B-1B
,,,,,,,,,"1 run, 2 hits, 1 error, 2 LOB. White Sox 0, Red Sox 1.","1 run, 2 hits, 1 error, 2 LOB. White Sox 0, Red Sox 1.","1 run, 2 hits, 1 error, 2 LOB. White Sox 0, Red Sox 1."
"Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, White Sox Batting, Behind 0-1, Red Sox' David Price facing 4-5-6"
t2,0-1,0,---,"4,(1-2) CBSX",,CHW,James McCann,David Price,-6%,54%,Reached on E6 (throw) (Ground Ball to Weak SS-2B); McCann to 2B
t2,0-1,0,-2-,"1,(0-0) B",,CHW,Eloy Jiménez,David Price,-3%,51%,Wild Pitch; McCann to 3B
t2,0-1,0,--3,"6,(3-2) B.FBBSC",O,CHW,Eloy Jiménez,David Price,5%,55%,Strikeout Looking
t2,0-1,1,--3,"2,(0-1) CX",R,CHW,Jon Jay,David Price,-6%,50%,Single to CF (Fly Ball to Deep SS); McCann Scores/unER
t2,1-1,1,1--,"1,(0-0) X",,CHW,Yoan Moncada,David Price,-4%,46%,Single to LF (Ground Ball thru SS-3B Hole); Jay to 2B
t2,1-1,1,12-,"4,(0-2) CCFX",O,CHW,Jose Rondon,David Price,5%,51%,Lineout: CF (Deep CF)
t2,1-1,2,12-,"3,(0-2) SSS",O,CHW,Zack Collins,David Price,5%,55%,Strikeout Swinging
,,,,,,,,,"1 run, 2 hits, 1 error, 2 LOB. White Sox 1, Red Sox 1.","1 run, 2 hits, 1 error, 2 LOB. White Sox 1, Red Sox 1.","1 run, 2 hits, 1 error, 2 LOB. White Sox 1, Red Sox 1."
