Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Carson Fulmer,2,2,1,0,1,3,0,5.4,9,36,24,13,6,5,3,2,1,0,52.0,,,0.01,1.0,0.00%,0.38,0.2
Juan Minaya,2,3,2,2,0,3,0,2.96,10,44,26,16,4,6,1,5,2,0,,0.0,0.0,-0.089,1.59,-0.02%,0.6,-0.8
"Jose Ruiz, L (0-1)",2,4,3,3,0,1,1,6.3,9,33,22,14,4,4,3,5,3,0,,0.0,0.0,-0.236,0.74,-0.05%,0.28,-1.8
Josh Osich,2,1,0,0,0,0,0,4.78,7,32,19,11,5,3,4,3,0,0,,0.0,0.0,0.025,0.23,0.01%,0.09,1.2
Team Totals,8,10,6,5,1,7,1,5.62,35,145,91,54,19,18,11,15,6,0,52.0,0.0,0.0,-0.29,0.95,-0.07%,0.36,-1.3
