Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.265,0.384,0.466,0.85,16.0,11.0,-0.009,0.73,0.055,-0.065%,-0.01%,0.79,-0.4,3.0,0.0,GDP
Rafael Devers 3B,4.0,2.0,4.0,1.0,0.0,0.0,4.0,0.317,0.369,0.52,0.889,13.0,10.0,0.208,0.82,0.208,0.000%,0.13%,0.89,2.6,0.0,1.0,3·2B
Xander Bogaerts SS,3.0,2.0,1.0,2.0,0.0,0.0,4.0,0.297,0.389,0.537,0.926,13.0,7.0,0.147,1.02,0.195,-0.048%,0.10%,1.09,0.8,0.0,2.0,"HR,HBP"
J.D. Martinez LF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.285,0.364,0.516,0.88,18.0,8.0,0.058,1.06,0.085,-0.027%,0.04%,1.15,0.3,1.0,0.0,
Jackie Bradley Jr. CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.215,0.318,0.384,0.702,19.0,12.0,-0.148,1.35,0.0,-0.148%,-0.10%,1.46,-1.9,2.0,1.0,
Christian Vazquez C,4.0,0.0,1.0,2.0,0.0,1.0,4.0,0.29,0.329,0.479,0.808,18.0,11.0,0.124,1.29,0.175,-0.051%,0.08%,1.39,0.8,15.0,0.0,
Michael Chavis 1B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.26,0.335,0.446,0.781,22.0,14.0,-0.055,0.85,0.021,-0.076%,-0.03%,0.91,-0.5,3.0,1.0,
Marco Hernandez 2B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.242,0.265,0.424,0.689,15.0,11.0,0.003,0.67,0.052,-0.048%,0.00%,0.72,0.4,2.0,1.0,
Eduardo Nunez DH,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.238,0.255,0.322,0.577,11.0,7.0,-0.038,0.64,0.0,-0.038%,-0.03%,0.69,-0.7,,,SF
,,,,,,,,,,,,,,,,,,,,,,,
David Price P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,6.0,10.0,6.0,1.0,7.0,35.0,0.312,0.343,0.5,0.843,145.0,91.0,0.29,0.95,0.791,-0.501%,0.19%,1.02,1.3,27.0,6.0,
