Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Jordan Montgomery,4.2,5,4,4,2,7,1,5.12,22,93,60,33,13,14,9,4,1,0,43.0,,,-0.09,1.16,-0.03%,0.62,-0.5
Luis Cessa,1.1,2,0,0,1,1,0,2.45,7,22,12,6,1,5,0,5,3,0,,1.0,1.0,-0.026,0.29,-0.01%,0.15,-0.0
Adam Ottavino,1.0,1,0,0,0,0,0,6.46,4,17,10,6,1,3,1,3,1,0,,0.0,0.0,0.029,0.44,0.01%,0.23,0.6
Zack Britton,1.0,0,0,0,0,2,0,2.12,3,16,10,6,2,2,1,0,0,0,,0.0,0.0,0.037,0.47,0.01%,0.25,0.6
Chad Green,1.0,1,0,0,0,2,0,3.63,4,20,12,8,3,1,0,2,1,0,,0.0,0.0,0.152,2.41,0.05%,1.28,0.6
Aroldis Chapman,1.0,0,0,0,1,2,0,3.72,4,27,18,12,3,3,0,1,0,0,,0.0,0.0,0.321,3.69,0.10%,1.96,1.2
"Jonathan Loaisiga, BS (2), W (3-0)",2.0,1,1,0,1,1,0,2.7,9,33,21,13,3,5,5,2,0,0,,0.0,0.0,0.436,4.68,0.14%,2.48,1.4
Team Totals,12.0,10,5,4,5,15,1,3.0,53,228,143,84,26,33,16,17,6,0,43.0,1.0,1.0,0.859,1.89,0.27%,1.0,3.8
