Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
DJ LeMahieu 2B-1B,5.0,0.0,1.0,1.0,1.0,0.0,6.0,0.367,0.423,0.633,1.056,22.0,12.0,0.231,2.41,0.342,-0.111%,0.07%,1.28,0.4,2.0,3.0,2B
Aaron Judge RF,6.0,1.0,1.0,0.0,0.0,2.0,6.0,0.267,0.313,0.653,0.966,22.0,16.0,-0.381,2.34,0.047,-0.428%,-0.12%,1.24,-2.7,5.0,0.0,2·GDP
Giancarlo Stanton DH,3.0,0.0,1.0,1.0,1.0,1.0,4.0,0.321,0.463,0.642,1.104,26.0,15.0,0.144,1.05,0.184,-0.040%,0.05%,0.56,1.2,,,2B
Mike Tauchman PR-DH,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.244,0.343,0.3,0.643,2.0,1.0,-0.139,4.81,0.0,-0.139%,-0.04%,2.55,-0.4,,,
Luke Voit 1B,5.0,0.0,1.0,1.0,0.0,3.0,5.0,0.281,0.338,0.646,0.985,21.0,16.0,0.022,1.95,0.181,-0.159%,0.01%,1.04,-0.5,5.0,0.0,
Tyler Wade PR-2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.273,0.276,0.549,,,,,,,,,,0.0,2.0,
Gleyber Torres SS,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.257,0.359,0.398,0.757,19.0,13.0,-0.143,1.33,0.026,-0.169%,-0.05%,0.71,-0.9,3.0,3.0,
Aaron Hicks CF,5.0,2.0,2.0,0.0,0.0,0.0,5.0,0.221,0.388,0.4,0.788,22.0,14.0,-0.153,1.45,0.051,-0.204%,-0.05%,0.77,-0.5,4.0,0.0,GDP
Gio Urshela 3B,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.281,0.364,0.504,0.868,16.0,10.0,-0.004,1.97,0.163,-0.167%,-0.00%,1.04,-0.3,1.0,1.0,GDP
Gary Sanchez C,5.0,1.0,2.0,3.0,0.0,2.0,5.0,0.154,0.258,0.404,0.662,16.0,13.0,0.31,1.92,0.47,-0.160%,0.10%,1.02,1.8,13.0,2.0,"HR,2B"
Jackson Frazier LF,4.0,0.0,1.0,0.0,0.0,2.0,5.0,0.29,0.412,0.561,0.973,18.0,11.0,-0.246,2.45,0.058,-0.304%,-0.08%,1.3,-0.8,3.0,0.0,HBP
,,,,,,,,,,,,,,,,,,,,,,,
Jordan Montgomery P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Luis Cessa P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Zack Britton P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chad Green P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Aroldis Chapman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jonathan Loaisiga P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,43.0,6.0,11.0,6.0,3.0,13.0,47.0,0.256,0.319,0.395,0.714,184.0,121.0,-0.359,1.98,1.522,-1.881%,-0.11%,1.05,-2.8,36.0,12.0,
