Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,3.0,1.0,1.0,2.0,1.0,1.0,4.0,0.361,0.438,0.761,1.199,19.0,10.0,0.148,1.09,0.189,-0.041%,0.10%,1.19,1.7,2.0,0.0,"HR,SB"
Andrew Benintendi LF,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.272,0.36,0.456,0.816,21.0,14.0,-0.006,0.91,0.026,-0.031%,-0.00%,0.99,-0.4,1.0,0.0,SF
J.D. Martinez DH,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.326,0.381,0.653,1.034,17.0,12.0,0.068,0.72,0.116,-0.048%,0.04%,0.79,0.3,,,HR
Mitch Moreland 1B,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.318,0.393,0.636,1.029,17.0,9.0,0.001,0.77,0.054,-0.053%,0.00%,0.84,0.9,7.0,1.0,HR
Xander Bogaerts SS,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.285,0.327,0.533,0.859,20.0,10.0,0.081,0.76,0.133,-0.052%,0.05%,0.82,0.3,0.0,3.0,HR
Rafael Devers 3B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.233,0.293,0.423,0.717,18.0,9.0,-0.062,0.78,0.03,-0.092%,-0.04%,0.85,-0.7,1.0,1.0,
Brock Holt 2B,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.333,0.392,0.486,0.879,11.0,5.0,0.046,0.73,0.06,-0.014%,0.03%,0.8,0.6,1.0,1.0,SB
Christian Vazquez C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.19,0.233,0.23,0.463,7.0,5.0,-0.103,1.35,0.0,-0.103%,-0.07%,1.48,-1.1,12.0,0.0,
Jackie Bradley Jr. CF,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.177,0.269,0.277,0.545,10.0,7.0,0.043,0.98,0.096,-0.052%,0.03%,1.08,0.1,2.0,0.0,3B
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,29.0,6.0,7.0,6.0,3.0,5.0,33.0,0.241,0.303,0.724,1.027,140.0,81.0,0.216,0.88,0.704,-0.486%,0.14%,0.97,1.8,27.0,7.0,
