Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b3,2-4,2,123,"4,(2-1) B*BSX",RRR,BOS,Jackie Bradley Jr.,Gerrit Cole,29%,65%,Double to LF (Fly Ball); Bogaerts Scores; Pearce Scores; Devers Scores
t3,2-2,2,1--,"7,(3-2) F11BBFB>F>X",RR,HOU,Marwin Gonzalez,David Price,-21%,32%,Home Run (Fly Ball); Gurriel Scores
t2,0-2,2,-23,"2,(1-0) BX",RR,HOU,George Springer,David Price,-17%,52%,Double to RF (Line Drive); Correa Scores; Maldonado Scores
b3,2-4,1,1--,"4,(1-2) CC*BX",,BOS,Steve Pearce,Gerrit Cole,10%,43%,Double to LF (Line Drive); Bogaerts to 3B
b3,2-4,1,123,"3,(0-2) CSS",O,BOS,Ian Kinsler,Gerrit Cole,-9%,36%,Strikeout Swinging
