Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Marcus Semien 2B,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.174,0.247,0.348,0.595,22.0,11.0,-0.019,0.77,0.034,-0.053%,-0.01%,0.82,-0.3,2.0,1.0,SB
Bo Bichette SS,4.0,1.0,2.0,1.0,0.0,2.0,4.0,0.279,0.315,0.559,0.874,19.0,12.0,0.063,0.95,0.129,-0.066%,0.04%,1.02,0.6,0.0,3.0,HR
Vladimir Guerrero Jr. 1B-3B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.368,0.493,0.632,1.125,15.0,8.0,-0.079,0.93,0.012,-0.091%,-0.05%,0.99,-0.6,7.0,0.0,
Randal Grichuk CF,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.298,0.349,0.474,0.823,17.0,13.0,0.092,0.88,0.133,-0.041%,0.06%,0.94,0.8,6.0,0.0,HR
Lourdes Gurriel Jr. LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.188,0.231,0.208,0.439,15.0,10.0,-0.128,1.25,0.0,-0.128%,-0.08%,1.33,-1.0,0.0,0.0,
Cavan Biggio RF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.156,0.269,0.333,0.603,16.0,11.0,-0.107,0.97,0.0,-0.107%,-0.07%,1.04,-0.9,1.0,0.0,
Santiago Espinal 3B,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.3,0.4,0.7,4.0,4.0,-0.029,0.54,0.0,-0.029%,-0.02%,0.58,-0.3,1.0,4.0,
Rowdy Tellez PH-1B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.178,0.213,0.244,0.457,5.0,4.0,-0.015,0.57,0.0,-0.015%,-0.01%,0.61,-0.1,1.0,1.0,
Alejandro Kirk DH,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.148,0.258,0.296,0.554,10.0,7.0,-0.037,0.68,0.0,-0.037%,-0.02%,0.73,-0.4,,,
Josh Palacios PH-DH-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28,0.367,0.28,0.647,2.0,2.0,-0.04,1.52,0.0,-0.040%,-0.03%,1.63,-0.3,,,
Danny Jansen C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.065,0.147,0.097,0.244,8.0,6.0,-0.072,0.92,0.0,-0.072%,-0.05%,0.98,-0.6,5.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Hyun Jin Ryu P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joel Payamps P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Anthony Castro P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,31.0,2.0,4.0,2.0,2.0,9.0,33.0,0.129,0.182,0.323,0.504,133.0,88.0,-0.371,0.91,0.308,-0.679%,-0.24%,0.98,-3.1,24.0,9.0,
