Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Enrique Hernandez CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.254,0.289,0.437,0.726,22.0,14.0,-0.056,0.53,0.0,-0.056%,-0.05%,0.72,-0.8,3.0,0.0,
Christian Arroyo 2B,4.0,1.0,3.0,0.0,0.0,0.0,4.0,0.357,0.386,0.524,0.91,17.0,10.0,0.056,0.6,0.072,-0.017%,0.05%,0.81,0.8,3.0,2.0,2B
J.D. Martinez LF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.375,0.429,0.766,1.194,11.0,8.0,0.053,0.82,0.077,-0.024%,0.04%,1.11,0.5,0.0,0.0,
Alex Verdugo LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.357,0.525,0.882,,,,,,,,,,1.0,0.0,
Xander Bogaerts SS,4.0,1.0,2.0,3.0,0.0,1.0,4.0,0.393,0.439,0.557,0.997,16.0,14.0,0.257,1.09,0.281,-0.024%,0.21%,1.48,1.9,0.0,5.0,"HR,2B"
Christian Vazquez C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.286,0.322,0.446,0.768,16.0,11.0,-0.09,0.72,0.0,-0.090%,-0.07%,0.98,-1.5,9.0,1.0,
Marwin Gonzalez 3B,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.213,0.356,0.298,0.654,12.0,8.0,-0.02,0.56,0.03,-0.049%,-0.02%,0.76,-0.3,0.0,1.0,2B
Hunter Renfroe RF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.171,0.217,0.268,0.486,11.0,8.0,-0.067,0.77,0.0,-0.067%,-0.05%,1.04,-0.9,1.0,0.0,
Bobby Dalbec 1B,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.244,0.306,0.378,0.684,9.0,6.0,0.113,0.69,0.118,-0.005%,0.09%,0.93,1.3,10.0,0.0,3B
Kevin Plawecki DH,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.227,0.261,0.273,0.534,7.0,5.0,-0.117,0.91,0.0,-0.117%,-0.10%,1.23,-1.5,,,GDP
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Andriese P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,4.0,9.0,4.0,0.0,5.0,33.0,0.273,0.273,0.515,0.788,121.0,84.0,0.129,0.74,0.578,-0.449%,0.11%,1.0,-0.5,27.0,9.0,
