0,1,2,0,1,2
1.0,Leury Garcia,RF,1.0,Mookie Betts,RF
2.0,Yolmer Sanchez,DH,2.0,Andrew Benintendi,LF
3.0,José Abreu,1B,3.0,Eduardo Nunez,2B
4.0,Yoan Moncada,2B,4.0,Hanley Ramirez,DH
5.0,Nicky Delmonico,LF,5.0,Rafael Devers,3B
6.0,Tyler Saladino,3B,6.0,Xander Bogaerts,SS
7.0,Tim Anderson,SS,7.0,Mitch Moreland,1B
8.0,Omar Narvaez,C,8.0,Christian Vazquez,C
9.0,Adam Engel,CF,9.0,Jackie Bradley Jr.,CF
,Miguel Gonzalez,P,,Rick Porcello,P
