Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rick Porcello, W (5-14)",5.1,7,5,5,2,6,1,4.7,25,103,61,36,9,16,7,10,5,0,38.0,,,-0.072,0.98,-0.07%,1.63,-2.4
"Fernando Abad, H (2)",0.1,0,0,0,0,1,0,3.06,1,5,3,2,1,0,0,0,0,0,,1.0,0.0,0.037,1.28,0.04%,2.14,0.4
"Heath Hembree, H (14)",0.1,0,0,0,0,1,0,3.51,1,4,3,0,2,1,0,0,0,0,,1.0,0.0,0.03,1.0,0.03%,1.67,0.3
Addison Reed,1.0,0,0,0,0,0,0,2.65,3,11,8,6,1,1,3,0,0,0,,0.0,0.0,0.033,0.42,0.03%,0.71,0.6
Matt Barnes,1.0,0,0,0,0,0,0,3.46,3,15,9,7,1,1,1,2,1,0,,0.0,0.0,0.027,0.34,0.03%,0.57,0.6
Brandon Workman,1.0,0,0,0,0,2,0,1.96,3,13,8,2,0,6,1,0,0,0,,0.0,0.0,0.017,0.21,0.02%,0.36,0.6
Team Totals,9.0,7,5,5,2,10,1,5.0,36,151,92,53,14,25,12,12,6,0,38.0,2.0,0.0,0.072,0.83,0.07%,1.39,-0.0
