Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Whit Merrifield 2B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.294,0.335,0.486,0.821,11.0,5.0,-0.026,0.5,0.015,-0.041%,-0.03%,0.86,-0.3,1.0,3.0,
Jorge Bonifacio RF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.265,0.335,0.46,0.795,16.0,9.0,0.022,0.61,0.06,-0.039%,0.02%,1.05,-0.0,0.0,0.0,GDP
Lorenzo Cain CF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.268,0.337,0.411,0.748,21.0,16.0,-0.077,0.85,0.018,-0.095%,-0.08%,1.45,-0.8,3.0,0.0,GDP
Eric Hosmer 1B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.32,0.376,0.501,0.878,15.0,11.0,0.018,0.99,0.082,-0.064%,0.02%,1.7,-0.0,9.0,1.0,"SB,GDP"
Salvador Perez C,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.284,0.315,0.531,0.846,20.0,15.0,0.016,0.8,0.101,-0.085%,0.02%,1.36,-0.1,5.0,0.0,HR
Mike Moustakas 3B,4.0,1.0,1.0,3.0,0.0,1.0,4.0,0.279,0.308,0.568,0.877,19.0,14.0,0.188,0.84,0.224,-0.036%,0.19%,1.44,1.8,2.0,1.0,HR
Brandon Moss DH,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.209,0.287,0.413,0.7,14.0,10.0,-0.008,0.29,0.01,-0.019%,-0.01%,0.49,-0.1,,,2B
Alcides Escobar SS,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.228,0.252,0.313,0.565,10.0,8.0,-0.045,0.55,0.0,-0.045%,-0.05%,0.93,-0.7,4.0,4.0,
Alex Gordon LF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.199,0.289,0.296,0.585,8.0,5.0,-0.041,0.52,0.0,-0.041%,-0.04%,0.88,-0.7,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jason Vargas P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Mike Minor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Peter Moylan P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Joakim Soria P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Kelvin Herrera P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,4.0,8.0,4.0,1.0,6.0,33.0,0.25,0.273,0.469,0.741,134.0,93.0,0.047,0.69,0.51,-0.465%,0.05%,1.18,-1.0,27.0,11.0,
