Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jonathan Villar SS,6.0,0.0,1.0,0.0,0.0,1.0,6.0,0.248,0.302,0.321,0.623,20.0,12.0,-0.218,1.43,0.0,-0.218%,-0.14%,1.53,-2.4,1.0,1.0,
Randal Grichuk CF,6.0,1.0,2.0,0.0,0.0,1.0,6.0,0.28,0.32,0.524,0.845,20.0,14.0,-0.015,1.0,0.084,-0.099%,-0.01%,1.07,-0.6,4.0,0.0,
Rowdy Tellez DH,5.0,2.0,3.0,0.0,1.0,0.0,6.0,0.283,0.354,0.535,0.889,20.0,10.0,0.146,1.15,0.194,-0.049%,0.09%,1.23,1.1,,,
Teoscar Hernandez RF,5.0,3.0,3.0,2.0,0.0,1.0,5.0,0.308,0.358,0.637,0.995,22.0,12.0,0.122,1.65,0.19,-0.069%,0.08%,1.77,1.1,2.0,1.0,HR
Travis Shaw 3B,5.0,0.0,2.0,1.0,0.0,1.0,5.0,0.241,0.311,0.407,0.718,13.0,9.0,0.003,1.39,0.136,-0.133%,0.00%,1.48,0.3,2.0,3.0,2·2B
Vladimir Guerrero Jr. 1B,3.0,2.0,1.0,3.0,2.0,1.0,5.0,0.259,0.338,0.455,0.792,14.0,8.0,0.251,1.59,0.267,-0.016%,0.16%,1.7,2.9,6.0,0.0,"HR,IW"
Joe Panik 2B,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.254,0.329,0.31,0.639,13.0,9.0,0.023,1.86,0.243,-0.220%,0.01%,1.99,-0.7,2.0,2.0,"2B,GDP"
Danny Jansen C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.148,0.286,0.284,0.57,10.0,7.0,-0.09,1.16,0.0,-0.090%,-0.06%,1.24,-0.9,4.0,0.0,
Cavan Biggio PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.253,0.37,0.438,0.808,6.0,2.0,0.013,2.27,0.013,0.000%,0.01%,2.43,0.2,,,
Caleb Joseph C,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,,6.0,2.0,0.027,0.76,0.027,0.000%,0.02%,0.81,0.4,3.0,0.0,
Derek Fisher LF,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.2,0.346,0.4,0.746,11.0,4.0,0.057,0.55,0.057,0.000%,0.04%,0.58,0.7,0.0,0.0,2B
Lourdes Gurriel Jr. PH-LF,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.273,0.333,0.477,0.811,12.0,9.0,0.119,1.85,0.146,-0.027%,0.08%,1.98,0.8,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chase Anderson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Shun Yamaguchi P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Anthony Kay P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Anthony Bass P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,42.0,8.0,16.0,8.0,6.0,6.0,48.0,0.381,0.458,0.619,1.077,167.0,98.0,0.438,1.4,1.357,-0.921%,0.28%,1.5,2.8,25.0,7.0,
