Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
DJ LeMahieu 3B,4.0,0.0,1.0,0.0,1.0,0.0,5.0,0.332,0.382,0.517,0.898,22.0,12.0,-0.032,0.61,0.041,-0.074%,-0.01%,0.43,-0.8,2.0,2.0,"CS,GDP"
Aaron Judge RF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.301,0.422,0.532,0.954,15.0,10.0,-0.026,0.5,0.026,-0.051%,-0.01%,0.36,0.2,2.0,0.0,2B
Edwin Encarnacion DH,5.0,1.0,1.0,0.0,0.0,3.0,5.0,0.226,0.33,0.51,0.84,30.0,19.0,-0.065,0.53,0.002,-0.067%,-0.03%,0.38,-1.5,,,
Didi Gregorius SS,4.0,0.0,1.0,1.0,0.0,1.0,5.0,0.291,0.313,0.482,0.795,15.0,13.0,-0.036,0.35,0.004,-0.040%,-0.01%,0.25,-0.6,0.0,2.0,SF
Luke Voit 1B,4.0,0.0,1.0,1.0,1.0,0.0,5.0,0.279,0.391,0.497,0.888,18.0,10.0,-0.01,0.27,0.017,-0.026%,-0.00%,0.19,0.4,9.0,0.0,
Gleyber Torres 2B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.294,0.36,0.511,0.872,15.0,10.0,-0.031,0.25,0.0,-0.031%,-0.01%,0.18,-1.1,0.0,4.0,
Cameron Maybin LF,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.314,0.394,0.496,0.89,20.0,12.0,-0.018,0.28,0.007,-0.025%,-0.01%,0.2,-0.1,0.0,0.0,
Mike Tauchman CF,4.0,2.0,3.0,0.0,0.0,0.0,4.0,0.288,0.37,0.507,0.877,13.0,8.0,0.001,0.23,0.017,-0.016%,0.00%,0.17,1.5,0.0,0.0,2B
Austin Romine C,4.0,1.0,3.0,2.0,0.0,0.0,4.0,0.262,0.277,0.349,0.626,8.0,7.0,0.021,0.27,0.031,-0.010%,0.01%,0.19,1.7,11.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
James Paxton P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
David Hale P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Zack Britton P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,5.0,13.0,4.0,3.0,7.0,41.0,0.351,0.39,0.432,0.823,156.0,101.0,-0.196,0.36,0.145,-0.340%,-0.08%,0.26,-0.3,24.0,8.0,
