0,1,2,0,1,2
1.0,Bradley Zimmer,CF,1.0,Mookie Betts,RF
2.0,Francisco Lindor,SS,2.0,Brock Holt,LF
3.0,Michael Brantley,LF,3.0,Eduardo Nunez,2B
4.0,Jose Ramirez,3B,4.0,Hanley Ramirez,DH
5.0,Edwin Encarnacion,DH,5.0,Jackie Bradley Jr.,CF
6.0,Carlos Santana,1B,6.0,Rafael Devers,3B
7.0,Austin Jackson,RF,7.0,Xander Bogaerts,SS
8.0,Yan Gomes,C,8.0,Mitch Moreland,1B
9.0,Erik Gonzalez,2B,9.0,Christian Vazquez,C
,Mike Clevinger,P,,Doug Fister,P
