Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Doug Fister, W (1-5)",7.2,5,2,2,2,5,1,5.18,28,108,67,34,11,22,12,9,8,0,64.0,,,0.263,0.64,0.28%,1.12,2.3
Brandon Workman,1.1,2,0,0,0,1,0,2.08,6,17,13,7,1,5,2,3,1,0,,0.0,0.0,0.021,0.33,0.02%,0.57,0.7
Team Totals,9.0,7,2,2,2,6,1,2.0,34,125,80,41,12,27,14,12,9,0,64.0,0.0,0.0,0.284,0.58,0.30%,1.03,3.0
