Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Jalen Beeks, L (0-1)",4,7,6,6,3,4,1,13.5,22,88,57,37,5,15,4,11,4,0,25.0,,,-0.348,0.7,-0.18%,0.61,-3.9
Brian Johnson,4,3,1,1,0,5,0,4.83,15,56,42,26,7,9,8,2,2,0,,0.0,0.0,0.028,0.19,0.01%,0.17,1.1
Hector Velazquez,1,0,0,0,0,2,0,1.99,3,13,10,5,2,3,1,0,0,0,,0.0,0.0,0.002,0.02,0.00%,0.02,0.5
Team Totals,9,10,7,7,3,11,1,7.0,40,157,109,68,14,27,13,13,6,0,25.0,0.0,0.0,-0.318,0.46,-0.16%,0.4,-2.2
