0,1,2
1.0,Jose Rojas,2B
2.0,Mike Trout,CF
3.0,Shohei Ohtani,DH
4.0,Anthony Rendon,3B
5.0,Jared Walsh,1B
6.0,Taylor Ward,RF
7.0,José Iglesias,SS
8.0,Phil Gosselin,LF
9.0,Drew Butera,C
,Jose Quintana,P
