Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Michael Chavis 2B,5.0,1.0,2.0,0.0,0.0,3.0,5.0,0.259,0.259,0.481,0.741,17.0,14.0,-0.191,2.3,0.074,-0.264%,-0.15%,2.97,-0.7,0.0,1.0,2B
Rafael Devers 3B,4.0,1.0,1.0,3.0,0.0,2.0,4.0,0.278,0.354,0.583,0.937,16.0,12.0,0.189,1.56,0.318,-0.129%,0.15%,2.02,1.0,0.0,1.0,HR
J.D. Martinez LF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.342,0.42,0.605,1.025,12.0,9.0,-0.065,0.92,0.024,-0.089%,-0.05%,1.19,-0.8,1.0,1.0,
Xander Bogaerts DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.344,0.404,0.609,1.013,14.0,12.0,-0.113,0.85,0.0,-0.113%,-0.09%,1.1,-1.3,,,GDP
Hunter Renfroe CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.225,0.258,0.392,0.649,16.0,12.0,-0.064,0.61,0.0,-0.064%,-0.05%,0.79,-0.8,1.0,0.0,
Bobby Dalbec 1B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.211,0.262,0.395,0.657,12.0,8.0,-0.037,0.46,0.0,-0.037%,-0.03%,0.6,-0.4,6.0,2.0,
Alex Verdugo PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.279,0.341,0.442,0.784,6.0,2.0,0.136,3.63,0.136,0.000%,0.10%,4.69,0.4,,,
Marwin Gonzalez RF,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.218,0.31,0.315,0.624,26.0,19.0,-0.138,1.94,0.033,-0.171%,-0.11%,2.5,-0.4,5.0,0.0,
Kevin Plawecki C,3.0,1.0,2.0,1.0,0.0,1.0,3.0,0.275,0.341,0.425,0.766,13.0,10.0,0.124,0.96,0.145,-0.022%,0.10%,1.24,1.4,8.0,1.0,HR
Christian Vazquez C,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.258,0.304,0.352,0.656,7.0,3.0,0.126,4.85,0.126,0.000%,0.10%,6.26,0.4,3.0,0.0,
Jonathan Arauz SS,4.0,1.0,2.0,1.0,0.0,2.0,4.0,0.25,0.4,0.375,0.775,19.0,12.0,-0.019,2.65,0.168,-0.187%,-0.01%,3.42,1.1,2.0,1.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Nathan Eovaldi P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Phillips Valdez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Josh Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,5.0,9.0,5.0,2.0,14.0,37.0,0.257,0.297,0.486,0.783,158.0,113.0,-0.052,1.58,1.024,-1.076%,-0.04%,2.04,-0.1,27.0,8.0,
