Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3"
t1,0-0,0,---,"4,(1-2) FBFC",O,LAA,Jose Rojas,Nathan Eovaldi,-2%,48%,Strikeout Looking
t1,0-0,1,---,"5,(2-2) SBCBS",O,LAA,Mike Trout,Nathan Eovaldi,-2%,46%,Strikeout Swinging
t1,0-0,2,---,"2,(0-1) FX",O,LAA,Shohei Ohtani,Nathan Eovaldi,-1%,45%,Groundout: 2B-1B (Deep 2B-1B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Jose Quintana facing 1-2-3"
b1,0-0,0,---,"3,(0-2) CFS",O,BOS,Michael Chavis,Jose Quintana,2%,47%,Strikeout Swinging
b1,0-0,1,---,"6,(2-2) BFBSFS",O,BOS,Rafael Devers,Jose Quintana,2%,49%,Strikeout Swinging
b1,0-0,2,---,"2,(0-1) SX",O,BOS,J.D. Martinez,Jose Quintana,1%,50%,Lineout: CF (Deep CF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0."
"Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6"
t2,0-0,0,---,"6,(2-2) FFFBBH",,LAA,Anthony Rendon,Nathan Eovaldi,4%,54%,Hit By Pitch
t2,0-0,0,1--,"3,(1-1) BCX",,LAA,Jared Walsh,Nathan Eovaldi,10%,64%,Double to RF (Line Drive to Deep RF Line); Rendon to 3B
t2,0-0,0,-23,"4,(0-2) SCFX",R,LAA,Taylor Ward,Nathan Eovaldi,7%,71%,Single to RF (Line Drive to CF-RF); Rendon Scores; Walsh to 3B
t2,1-0,0,1-3,"4,(1-2) CFBX",O,LAA,José Iglesias,Nathan Eovaldi,-5%,66%,Fielder's Choice ; Walsh out at Hm/P-C-3B-1B; Ward to 3B; Iglesias to 1B
t2,1-0,1,1-3,"3,(1-1) B1CX",R,LAA,Phil Gosselin,Nathan Eovaldi,10%,75%,Double to RF (Fly Ball to Short RF Line); Ward Scores; Iglesias to 3B
t2,2-0,1,-23,"9,(2-2) SCFF*BBFFX",RR,LAA,Drew Butera,Nathan Eovaldi,8%,83%,Single to LF (Line Drive to Short LF-CF); Iglesias Scores; Gosselin Scores
t2,4-0,1,1--,"2,(0-1) 1SX",O,LAA,Jose Rojas,Nathan Eovaldi,-1%,81%,Groundout: 1B-SS/Forceout at 2B; Rojas to 1B
t2,4-0,2,1--,"4,(3-0) BBBB",,LAA,Mike Trout,Nathan Eovaldi,1%,82%,Walk; Rojas to 2B
t2,4-0,2,12-,"3,(0-2) FFS",O,LAA,Shohei Ohtani,Nathan Eovaldi,-2%,80%,Strikeout Swinging
,,,,,,,,,"4 runs, 4 hits, 0 errors, 2 LOB. Angels 4, Red Sox 0.","4 runs, 4 hits, 0 errors, 2 LOB. Angels 4, Red Sox 0.","4 runs, 4 hits, 0 errors, 2 LOB. Angels 4, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Angels' Jose Quintana facing 4-5-6"
b2,0-4,0,---,"3,(0-2) CFS",O,BOS,Xander Bogaerts,Jose Quintana,2%,82%,Strikeout Swinging
b2,0-4,1,---,"4,(1-2) BCFT",O,BOS,Hunter Renfroe,Jose Quintana,1%,84%,Strikeout Swinging
b2,0-4,2,---,"3,(1-1) BFX",O,BOS,Bobby Dalbec,Jose Quintana,1%,85%,Popfly: 2B (Deep 2B-1B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Angels 4, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 4, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 4, Red Sox 0."
"Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 3rd, Angels Batting, Ahead 4-0, Red Sox' Nathan Eovaldi facing 4-5-6"
t3,4-0,0,---,"1,(0-0) X",O,LAA,Anthony Rendon,Nathan Eovaldi,-1%,83%,Flyball: RF (RF Line)
t3,4-0,1,---,"2,(0-1) CX",O,LAA,Jared Walsh,Nathan Eovaldi,-1%,83%,Groundout: 1B-P (Deep 1B)
t3,4-0,2,---,"5,(2-2) FBBSX",O,LAA,Taylor Ward,Nathan Eovaldi,-1%,82%,Flyball: RF (Deep CF-RF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Angels 4, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 4, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 4, Red Sox 0."
