Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Enrique Hernandez CF,3.0,2.0,1.0,0.0,1.0,0.0,4.0,0.25,0.295,0.432,0.727,13.0,8.0,0.037,0.53,0.055,-0.018%,0.03%,0.65,0.3,1.0,0.0,
Rafael Devers 3B,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.269,0.356,0.551,0.907,17.0,9.0,0.07,0.69,0.084,-0.014%,0.05%,0.83,0.9,0.0,1.0,
J.D. Martinez LF,3.0,1.0,2.0,0.0,1.0,1.0,4.0,0.37,0.446,0.753,1.199,15.0,7.0,0.098,0.92,0.126,-0.028%,0.07%,1.11,1.1,2.0,0.0,2·2B
Xander Bogaerts DH,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.366,0.402,0.573,0.975,18.0,11.0,-0.083,1.13,0.032,-0.115%,-0.06%,1.37,-1.2,,,2B
Christian Vazquez C,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.257,0.307,0.386,0.692,17.0,12.0,0.042,1.06,0.087,-0.046%,0.03%,1.28,0.0,10.0,2.0,
Hunter Renfroe RF,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.176,0.241,0.255,0.496,17.0,11.0,0.036,0.96,0.08,-0.044%,0.03%,1.17,0.2,3.0,0.0,
Marwin Gonzalez SS,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.217,0.36,0.317,0.677,17.0,7.0,0.059,0.74,0.079,-0.019%,0.04%,0.9,0.9,1.0,3.0,
Christian Arroyo 2B,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.296,0.345,0.426,0.771,16.0,10.0,0.025,0.84,0.057,-0.032%,0.02%,1.02,0.2,2.0,1.0,"HBP,GDP"
Bobby Dalbec 1B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.241,0.302,0.345,0.646,14.0,11.0,-0.098,0.63,0.0,-0.098%,-0.07%,0.77,-2.0,8.0,0.0,GDP
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,26.0,5.0,5.0,5.0,7.0,6.0,34.0,0.192,0.382,0.308,0.69,144.0,86.0,0.186,0.84,0.6,-0.414%,0.14%,1.02,0.5,27.0,8.0,
