Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Max Fried, W (6-0)",5,5,2,2,2,5,0,1.6,21,93,56,35,9,12,8,6,5,0,52.0,,,0.077,1.08,0.04%,0.94,0.9
Darren O'Day,1,0,0,0,0,2,0,0.93,3,11,7,2,3,2,0,1,0,0,,0.0,0.0,0.045,0.56,0.02%,0.49,0.6
Chris Martin,1,0,0,0,0,1,0,1.0,3,8,6,2,1,3,1,1,0,0,,0.0,0.0,0.041,0.52,0.02%,0.45,0.6
Will Smith,1,3,1,1,0,3,0,5.87,6,26,19,8,7,4,1,2,2,0,,0.0,0.0,0.013,1.43,0.01%,1.23,-0.4
"Mark Melancon, S (7)",1,0,0,0,0,0,0,2.84,3,8,6,3,0,3,1,2,0,0,,0.0,0.0,0.05,0.62,0.03%,0.54,0.6
Team Totals,9,8,3,3,2,11,0,3.0,36,146,94,50,20,24,11,12,7,0,52.0,0.0,0.0,0.226,1.01,0.12%,0.88,2.2
