Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Dansby Swanson SS,4.0,2.0,1.0,0.0,1.0,2.0,5.0,0.301,0.345,0.485,0.83,21.0,14.0,-0.027,0.77,0.048,-0.075%,-0.01%,0.67,-0.2,1.0,5.0,
Freddie Freeman 1B,4.0,1.0,2.0,0.0,1.0,1.0,5.0,0.314,0.434,0.551,0.984,14.0,7.0,0.091,0.98,0.128,-0.037%,0.05%,0.85,0.9,9.0,0.0,
Marcell Ozuna DH,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.29,0.382,0.54,0.922,25.0,19.0,0.054,1.07,0.127,-0.073%,0.03%,0.93,-0.1,,,2B
Nick Markakis LF,4.0,1.0,3.0,2.0,1.0,0.0,5.0,0.368,0.429,0.596,1.025,19.0,11.0,0.132,0.98,0.195,-0.063%,0.07%,0.85,2.3,1.0,0.0,2B
Austin Riley 3B,5.0,0.0,2.0,3.0,0.0,1.0,5.0,0.24,0.287,0.47,0.757,15.0,10.0,0.119,1.13,0.194,-0.075%,0.06%,0.98,0.5,1.0,3.0,"3B,GDP"
Adam Duvall RF,4.0,1.0,1.0,1.0,1.0,2.0,5.0,0.242,0.293,0.44,0.732,24.0,14.0,0.05,0.71,0.124,-0.073%,0.03%,0.61,0.2,0.0,0.0,HR
Johan Camargo 2B,4.0,0.0,2.0,0.0,0.0,2.0,4.0,0.202,0.245,0.394,0.64,13.0,11.0,0.06,0.8,0.106,-0.046%,0.03%,0.69,0.0,2.0,2.0,2B
Tyler Flowers C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.265,0.375,0.441,0.816,12.0,10.0,-0.118,1.01,0.0,-0.118%,-0.06%,0.88,-1.6,11.0,0.0,
Ender Inciarte CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.188,0.275,0.25,0.525,18.0,11.0,-0.088,0.85,0.0,-0.088%,-0.05%,0.74,-1.2,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Max Fried P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darren O'Day P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Martin P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Will Smith P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mark Melancon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,6.0,12.0,6.0,4.0,13.0,42.0,0.316,0.381,0.526,0.907,161.0,107.0,0.273,0.93,0.922,-0.648%,0.14%,0.8,0.8,27.0,10.0,
