Inning,Win Pct
1,0.5
2,0.53
3,0.5
4,0.47
5,0.57
6,0.59
7,0.54
8,0.48
9,0.53
10,0.45
11,0.48
12,0.5
13,0.54
14,0.5
15,0.47
16,0.45
17,0.47
18,0.43
19,0.47
20,0.5
21,0.54
22,0.56
23,0.55
24,0.48
25,0.44
26,0.38
27,0.39
28,0.46
29,0.37
30,0.39
31,0.5
32,0.57
33,0.52
34,0.48
35,0.44
36,0.46
37,0.49
38,0.47
39,0.5
40,0.55
41,0.67
42,0.7
43,0.88
44,0.85
45,0.81
46,0.79
47,0.82
48,0.77
49,0.74
50,0.85
51,0.84
52,0.85
53,0.87
54,0.84
55,0.91
56,0.89
57,0.91
58,0.92
59,0.93
60,0.94
61,0.93
62,0.92
63,0.92
64,0.94
65,0.95
66,0.96
67,0.95
68,0.95
69,0.95
70,0.97
71,0.95
72,0.91
73,0.82
74,0.9
75,0.96
76,0.97
77,0.95
78,0.95
79,0.98
80,0.99
81,1.0
