Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 1-2-3"
t1,0-0,0,---,"2,(1-0) BX",O,NYY,DJ LeMahieu,Travis Lakins Sr.,-2%,48%,Lineout: CF (Deep CF-RF)
t1,0-0,1,---,"5,(2-2) CBBCS",O,NYY,Aaron Judge,Travis Lakins Sr.,-2%,46%,Strikeout Swinging
t1,0-0,2,---,"5,(2-2) BCBSX",O,NYY,Didi Gregorius,Travis Lakins Sr.,-1%,45%,Flyball: CF (Deep CF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3"
b1,0-0,0,---,"2,(0-1) FX",,BOS,Mookie Betts,J.A. Happ,-3%,42%,Single to CF (Line Drive to Deep CF)
b1,0-0,0,1--,"3,(0-2) CSS",O,BOS,Xander Bogaerts,J.A. Happ,3%,45%,Strikeout Swinging
b1,0-0,1,1--,"3,(0-2) F1CX",OO,BOS,Rafael Devers,J.A. Happ,5%,50%,Ground Ball Double Play: SS-3B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Travis Lakins Sr. facing 4-5-6"
t2,0-0,0,---,"6,(3-2) BCBBSS",O,NYY,Gary Sanchez,Travis Lakins Sr.,-2%,48%,Strikeout Swinging
t2,0-0,1,---,"7,(3-2) BBCFBFX",O,NYY,Edwin Encarnacion,Travis Lakins Sr.,-2%,46%,Flyball: CF (Deep LF-CF)
t2,0-0,2,---,"4,(1-2) SBSS",O,NYY,Gleyber Torres,Travis Lakins Sr.,-1%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
