Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
21,Chase Anderson,29,MIL,24,55,52,1,7,1,0,0,3,0,0,0,29,.135,.135,.154,.288,-25,8,1,0,3,0,0,1
22,Drew Anderson,23,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
23,Tyler Anderson*,27,COL,17,33,26,1,1,0,0,0,0,0,0,1,17,.038,.074,.038,.113,-71,1,1,0,6,0,0,1
24,Nori Aoki*,35,NYM,27,116,102,16,29,7,1,0,8,5,0,13,10,.284,.371,.373,.743,101,38,1,1,0,0,0,9/7H8
25,Víctor Arano,22,PHI,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
26,Orlando Arcia,22,MIL,153,548,506,56,140,17,2,15,53,14,7,36,100,.277,.324,.407,.731,90,206,10,1,2,3,9,*6/H
27,Nolan Arenado,26,COL,159,680,606,100,187,43,7,37,130,3,2,62,106,.309,.373,.586,.959,130,355,21,4,1,6,9,*5/H
28,Jake Arrieta,31,CHC,29,64,61,2,8,0,1,1,5,0,0,1,32,.131,.145,.213,.358,-9,13,0,0,2,0,0,1/H
29,Bronson Arroyo,40,CIN,15,29,26,0,4,0,0,0,0,0,0,0,10,.154,.154,.154,.308,-19,4,0,0,3,0,0,1/H
30,Christian Arroyo,22,SFG,34,135,125,9,24,5,0,3,14,1,2,8,32,.192,.244,.304,.548,44,38,4,1,0,1,1,56/4H
31,Barrett Astin,25,CIN,6,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
32,Carlos Asuaje*,25,SDP,89,343,307,28,83,14,1,4,21,0,1,28,76,.270,.334,.362,.696,87,111,6,2,5,1,0,4/H3
33,Alex Avila*,30,CHC,35,112,92,11,22,2,1,3,17,0,0,19,40,.239,.369,.380,.750,95,35,4,0,1,0,0,2/H3
34,Luis Avilán*,27,LAD,58,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
35,Mike Aviles,36,MIA,37,97,86,5,20,2,0,1,8,0,0,6,15,.233,.298,.291,.589,63,25,3,2,3,0,2,6H/4539
36,Erick Aybar#,33,SDP,108,370,333,37,78,15,1,7,22,11,4,28,57,.234,.300,.348,.648,73,116,5,4,3,2,2,6H/1
37,Harrison Bader,23,STL,32,92,85,10,20,3,0,3,10,2,1,5,24,.235,.283,.376,.659,72,32,1,1,0,1,1,8/H79
38,Javier Báez,24,CHC,145,508,469,75,128,24,2,23,75,10,3,30,144,.273,.317,.480,.796,102,225,10,1,6,2,15,46/5H39
39,Pedro Báez,29,LAD,61,2,1,0,0,0,0,0,1,0,0,1,1,.000,.500,.000,.500,52,0,0,0,0,0,0,1
40,Homer Bailey,31,CIN,17,35,28,4,7,2,0,0,0,0,0,0,11,.250,.250,.321,.571,48,9,0,0,7,0,0,1
41,Anthony Banda*,23,ARI,7,6,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
42,Jett Bandy,27,MIL,60,188,169,14,35,6,0,6,18,1,0,15,51,.207,.287,.349,.636,65,59,5,4,0,0,0,2H
43,Johnny Barbato,24,PIT,23,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
44,Austin Barnes,27,LAD,102,262,218,35,63,15,2,8,38,4,1,39,43,.289,.408,.486,.895,138,106,6,5,0,0,1,2H4/5D
45,Jacob Barnes,27,MIL,68,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
46,Tucker Barnhart*,26,CIN,121,423,370,26,100,24,2,7,44,4,0,42,68,.270,.347,.403,.750,95,149,12,3,5,3,11,*2H
47,Kyle Barraclough,27,MIA,62,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
48,Jake Barrett,25,ARI,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
49,Antonio Bastardo,31,PIT,8,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,/1
50,Buddy Baumann*,29,SDP,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Rafael Bautista,24,WSN,17,27,25,2,4,0,0,0,0,0,0,2,5,.160,.222,.160,.382,2,4,1,0,0,0,0,9/H87
52,Pedro Beato,30,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
53,Josh Bell#,24,PIT,159,620,549,75,140,26,6,26,90,2,4,66,117,.255,.334,.466,.800,109,256,15,1,0,4,4,*3H/D
54,Cody Bellinger*,21,LAD,132,548,480,87,128,26,4,39,97,10,3,64,146,.267,.352,.581,.933,143,279,5,1,0,3,13,37/98HD
55,Brandon Belt*,29,SFG,104,451,382,63,92,27,3,18,51,3,2,66,104,.241,.355,.469,.823,115,179,5,2,0,1,2,37/H9
56,Joaquín Benoit,39,TOT,48,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
57,Joaquín Benoit,39,PHI,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
58,Joaquín Benoit,39,PIT,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
59,Quintin Berry*,32,MIL,7,3,3,0,0,0,0,0,0,2,1,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/H78
60,Christian Bethancourt,25,SDP,8,7,7,0,1,0,0,0,0,0,0,0,3,.143,.143,.143,.286,-23,1,0,0,0,0,0,/H14
61,Chad Bettis,28,COL,9,15,11,1,1,0,0,0,1,0,0,1,6,.091,.167,.091,.258,-34,1,0,0,3,0,0,/1
62,Ty Blach,26,SFG,36,53,44,5,10,2,0,1,7,0,0,4,21,.227,.286,.341,.627,65,15,1,0,4,1,0,1/H
63,Charlie Blackmon*,30,COL,159,725,644,137,213,35,14,37,104,14,10,65,135,.331,.399,.601,1.000,141,387,4,10,3,3,9,*8/H
64,Aaron Blair,25,ATL,1,2,1,0,1,0,0,0,0,0,0,1,0,1.000,1.000,1.000,2.000,429,1,0,0,0,0,0,/1
65,Andrés Blanco#,33,PHI,80,144,130,10,25,4,0,3,13,1,0,12,34,.192,.257,.292,.549,45,38,1,0,0,2,0,H543/6D1
66,Grégor Blanco*,33,ARI,90,256,224,43,55,10,3,3,13,15,1,31,59,.246,.337,.357,.694,77,80,2,0,1,0,0,78H/9
67,Joe Blanton,36,WSN,48,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
68,Jabari Blash,27,SDP,61,195,164,24,35,6,0,5,16,1,2,28,66,.213,.333,.341,.675,82,56,5,2,0,1,0,97H
69,Michael Blazek,28,MIL,5,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,0,0,/1
70,Jerry Blevins*,33,NYM,70,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
71,Emilio Bonifácio#,32,ATL,38,44,38,2,5,1,1,0,3,0,0,1,9,.132,.150,.211,.361,-7,8,1,0,4,1,0,H/798
72,Lisalverto Bonilla#,27,CIN,7,8,6,0,1,0,0,0,0,0,0,1,3,.167,.375,.167,.542,50,1,0,1,0,0,0,1
73,John Bormann,24,PIT,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/H
74,Christopher Bostick,24,PIT,20,32,27,6,8,2,0,0,1,0,1,4,9,.296,.406,.370,.777,109,10,0,1,0,0,0,H/47
75,Justin Bour*,29,MIA,108,429,377,52,109,18,0,25,83,1,0,47,95,.289,.366,.536,.902,143,202,10,1,0,4,7,3/HD
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Matt Bowman,26,STL,71,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1/H
77,Silvino Bracho,24,ARI,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
78,Chasen Bradford,27,NYM,25,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
79,Archie Bradley,24,ARI,60,4,4,0,1,0,0,0,1,0,0,0,2,.250,.250,.250,.500,28,1,0,0,0,0,0,1
80,Steven Brault*,25,PIT,12,13,13,2,3,1,0,0,2,0,0,0,0,.231,.231,.308,.538,41,4,0,0,0,0,0,1/H
81,Ryan Braun,33,MIL,104,425,380,58,102,28,2,17,52,12,4,38,76,.268,.336,.487,.823,111,185,15,3,0,4,2,7/HD
82,John Brebbia*,27,STL,46,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
83,Austin Brice,25,CIN,21,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
84,Lewis Brinson,23,MIL,21,55,47,2,5,0,1,2,3,1,0,7,17,.106,.236,.277,.513,34,13,0,1,0,0,1,/87H
85,Rex Brothers*,29,ATL,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
86,Jonathan Broxton,33,STL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
87,Keon Broxton,27,MIL,143,463,414,66,91,15,4,20,49,21,7,40,175,.220,.299,.420,.719,85,174,3,7,1,1,1,*8H
88,Jay Bruce*,30,NYM,103,448,406,61,104,20,0,29,75,0,1,39,102,.256,.321,.520,.841,121,211,9,1,0,2,0,93/D
89,Kris Bryant,25,CHC,151,665,549,111,162,38,4,29,73,7,5,95,128,.295,.409,.537,.946,142,295,8,15,0,6,5,*5/9387H
90,Jake Buchanan,27,CIN,4,3,2,1,1,0,0,0,1,0,0,1,1,.500,.667,.500,1.167,213,1,0,0,0,0,0,/1
91,Clay Buchholz*,32,PHI,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
92,Ryan Buchter*,30,SDP,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
93,Walker Buehler,22,LAD,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
94,Madison Bumgarner,27,SFG,15,36,34,4,7,0,0,3,5,0,0,2,11,.206,.250,.471,.721,84,16,1,0,0,0,0,1
95,Eddie Butler,26,CHC,12,19,15,0,1,0,0,0,0,0,0,1,6,.067,.125,.067,.192,-48,1,0,0,3,0,0,1
96,Asdrúbal Cabrera#,31,NYM,135,540,479,66,134,32,0,14,59,3,2,50,83,.280,.351,.434,.785,110,208,19,5,1,5,1,654H/D
97,Trevor Cahill,29,SDP,9,17,13,1,4,1,0,0,2,0,0,1,3,.308,.357,.385,.742,99,5,0,0,3,0,0,1
98,Matt Cain,32,SFG,24,34,32,1,5,2,0,0,2,0,0,0,20,.156,.156,.219,.375,-2,7,0,0,2,0,0,1
99,Orlando Calixte,25,SFG,29,55,49,5,7,1,0,0,6,1,0,3,16,.143,.185,.163,.348,-6,8,1,0,1,2,0,H/75698D
100,Jamie Callahan,22,NYM,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Johan Camargo#,23,ATL,82,256,241,30,72,21,2,4,27,0,0,12,51,.299,.331,.452,.783,103,109,5,0,2,1,2,56H/47
102,Jeimer Candelario#,23,CHC,11,36,33,2,5,2,0,1,3,0,0,1,12,.152,.222,.303,.525,34,10,1,2,0,0,0,/5H3
103,Carter Capps,26,SDP,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
104,Víctor Caratini#,23,CHC,31,66,59,6,15,3,0,1,2,0,0,4,13,.254,.333,.356,.689,79,21,3,3,0,0,1,H2/379
105,Stephen Cardullo,29,COL,15,32,28,2,4,0,0,0,3,0,0,3,7,.143,.250,.143,.393,1,4,0,1,0,0,0,/H79
106,Shane Carle,25,COL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
107,Matt Carpenter*,31,STL,145,622,497,91,120,31,2,23,69,2,1,109,125,.241,.384,.451,.835,120,224,5,9,2,5,4,*354/HD
108,Fabio Castillo,28,LAD,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
109,Luis Castillo,24,CIN,14,33,29,0,2,0,0,0,1,0,0,1,11,.069,.100,.069,.169,-54,2,0,0,3,0,0,1
110,Gavin Cecchini,23,NYM,32,82,77,4,16,2,0,1,7,0,1,4,19,.208,.256,.273,.529,43,21,3,1,0,0,1,4H
111,Brett Cecil,30,STL,68,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
112,Francisco Cervelli,31,PIT,81,304,265,31,66,13,2,5,31,0,2,32,65,.249,.342,.370,.712,90,98,7,6,0,1,0,2/H
113,Hunter Cervenka*,27,MIA,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
114,Yoenis Céspedes,31,NYM,81,321,291,46,85,17,2,17,42,0,1,26,61,.292,.352,.540,.892,135,157,7,2,0,2,5,7/HD
115,Alejandro Chacín,24,CIN,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
116,Jhoulys Chacín,29,SDP,33,61,54,0,12,2,0,0,4,1,0,0,11,.222,.222,.259,.481,29,14,2,0,7,0,0,1/H
117,Andrew Chafin,27,ARI,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
118,Tyler Chatwood,27,COL,33,47,39,5,6,1,0,0,2,0,0,1,9,.154,.175,.179,.354,-12,7,0,0,7,0,0,1/H
119,Wei-Yin Chen,31,MIA,8,8,8,0,1,0,0,0,0,0,0,0,3,.125,.125,.125,.250,-31,1,0,0,0,0,0,/1
120,Tony Cingrani*,27,TOT,43,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
121,Tony Cingrani*,27,CIN,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
122,Tony Cingrani*,27,LAD,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
123,A.J. Cole,25,WSN,11,16,14,0,2,0,0,0,0,0,0,2,5,.143,.250,.143,.393,6,2,0,0,0,0,0,1
124,Gerrit Cole,26,PIT,32,68,55,3,9,1,0,1,3,0,0,1,21,.164,.179,.236,.415,9,13,1,0,12,0,0,1/H
125,Dusty Coleman,30,SDP,27,71,66,6,15,3,0,4,9,1,0,2,33,.227,.268,.455,.722,88,30,1,2,0,1,0,6/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Josh Collmenter,31,ATL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
127,Bartolo Colón,44,ATL,10,15,15,1,0,0,0,0,0,0,0,0,8,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
128,Christian Colón,28,MIA,17,38,33,3,5,1,0,0,0,0,0,4,7,.152,.243,.182,.425,20,6,2,0,1,0,1,5/4H
129,Michael Conforto*,24,NYM,109,440,373,72,104,20,1,27,68,2,0,57,113,.279,.384,.555,.939,148,207,3,8,0,2,5,78H9/D
130,Adam Conley*,27,MIA,20,32,24,3,3,0,0,0,0,0,0,2,14,.125,.192,.125,.317,-10,3,0,0,6,0,0,1
131,Willson Contreras,25,CHC,117,428,377,50,104,21,0,21,74,5,4,45,98,.276,.356,.499,.855,118,188,13,3,1,2,2,2H/3795
132,Patrick Corbin*,27,ARI,33,70,56,6,7,0,1,0,0,0,0,6,28,.125,.210,.161,.370,-3,9,0,0,8,0,0,1/H
133,Franchy Cordero*,22,SDP,30,99,92,15,21,3,3,3,9,1,1,6,44,.228,.276,.424,.699,83,39,0,0,1,0,0,8/H7
134,Allen Córdoba,21,SDP,100,227,202,17,42,2,2,4,15,2,2,18,54,.208,.282,.297,.579,56,60,2,4,0,3,1,7H6/8594
135,Jarred Cosart,27,SDP,7,6,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,/1
136,Zack Cozart,31,CIN,122,507,438,80,130,24,7,24,63,3,0,62,78,.297,.385,.548,.933,140,240,5,3,0,4,0,*6/HD
137,Brandon Crawford*,30,SFG,144,570,518,58,131,34,1,14,77,3,5,42,113,.253,.305,.403,.709,85,209,18,1,0,9,3,*6/H
138,J.P. Crawford*,22,PHI,23,87,70,8,15,4,1,0,6,1,0,16,22,.214,.356,.300,.656,77,21,1,0,0,1,0,5/64H
139,Kyle Crick*,24,SFG,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
140,Johnny Cueto,31,SFG,25,52,46,3,4,0,0,0,3,0,0,1,15,.087,.104,.087,.191,-48,4,0,0,4,1,0,1
141,Charlie Culberson,28,LAD,15,15,13,0,2,1,0,0,1,0,0,2,4,.154,.267,.231,.497,35,3,2,0,0,0,0,6/4H5
142,Zac Curtis*,24,PHI,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
143,Chase d'Arnaud,30,TOT,33,61,57,10,10,2,0,1,3,5,1,4,20,.175,.230,.263,.493,31,15,0,0,0,0,1,H6/74539
144,Chase d'Arnaud,30,ATL,11,10,8,5,3,0,0,0,0,0,0,2,3,.375,.500,.375,.875,136,3,0,0,0,0,0,/H75
145,Chase d'Arnaud,30,SDP,22,51,49,5,7,2,0,1,3,5,1,2,17,.143,.176,.245,.421,11,12,0,0,0,0,1,6/H4539
146,Travis d'Arnaud,28,NYM,112,376,348,39,85,19,1,16,57,0,0,23,59,.244,.293,.443,.735,94,154,12,2,0,3,3,2H/45D
147,Yu Darvish,30,LAD,9,20,17,0,1,0,0,0,0,0,0,1,14,.059,.111,.059,.170,-52,1,0,0,2,0,0,/1
148,Zach Davies,24,MIL,32,69,48,7,6,2,0,0,3,0,0,7,15,.125,.236,.167,.403,9,8,1,0,14,0,0,1
149,Rookie Davis,24,CIN,7,8,6,0,1,1,0,0,0,0,0,0,5,.167,.286,.333,.619,61,2,0,1,1,0,0,/1
150,Taylor Davis,27,CHC,8,13,13,1,3,1,0,0,1,0,0,0,4,.231,.231,.308,.538,38,4,0,0,0,0,0,/H352
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Wade Davis,31,CHC,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
152,Grant Dayton*,29,LAD,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
153,Alejandro De Aza*,33,WSN,28,70,62,8,12,2,3,0,9,1,0,3,16,.194,.224,.323,.546,39,20,1,0,3,2,1,97H/8
154,Jorge De La Rosa*,36,ARI,64,2,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,2,0,0,1
155,Rubby De La Rosa,28,ARI,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
156,Jacob deGrom*,29,NYM,34,77,71,6,15,1,0,1,4,1,0,2,22,.211,.233,.268,.500,34,19,0,0,4,0,0,1/H
157,Paul DeJong,23,STL,108,443,417,55,119,26,1,25,65,1,0,21,124,.285,.325,.532,.857,121,222,8,4,0,1,1,64/H
158,Randall Delgado,27,ARI,25,9,8,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
159,Daniel Descalso*,30,ARI,130,398,344,47,80,16,5,10,51,4,0,48,89,.233,.332,.395,.727,84,136,6,4,0,2,0,47H35/1D6
160,Ian Desmond,31,COL,95,373,339,47,93,11,1,7,40,15,4,24,87,.274,.326,.375,.701,72,127,13,4,2,4,1,73/H86
161,Odrisamer Despaigne,30,MIA,18,20,19,0,2,0,0,0,1,0,0,0,5,.105,.105,.105,.211,-42,2,0,0,1,0,0,1
162,Aledmys Díaz,26,STL,79,301,286,31,74,17,0,7,20,4,1,13,42,.259,.290,.392,.682,78,112,9,0,1,1,1,6/H574
163,Elías Díaz,26,PIT,64,200,188,18,42,14,0,1,19,1,0,11,38,.223,.265,.314,.579,53,59,8,0,0,1,0,2H
164,Jairo Díaz,26,COL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
165,Miguel Díaz,22,SDP,31,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
166,R.A. Dickey,42,ATL,30,68,61,0,9,0,0,0,5,0,0,0,12,.148,.148,.148,.295,-22,9,0,0,7,0,0,1
167,O'Koyea Dickson,27,LAD,7,9,7,0,1,0,0,0,0,0,0,2,2,.143,.333,.143,.476,35,1,0,0,0,0,1,/7H
168,Derek Dietrich*,27,MIA,135,464,406,56,101,22,5,13,53,0,1,36,98,.249,.334,.424,.758,106,172,4,18,0,4,5,5H34/7
169,Wilmer Difo#,25,WSN,124,365,332,47,90,10,4,5,21,10,1,24,74,.271,.319,.370,.690,78,123,7,1,5,3,6,6H4/5978D
170,Sean Doolittle*,30,WSN,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
171,Oliver Drake,30,MIL,58,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
172,Stephen Drew*,34,WSN,46,106,95,9,24,7,0,1,17,0,0,8,21,.253,.302,.358,.660,70,34,2,0,0,3,0,H65/4
173,Brandon Drury,24,ARI,135,480,445,41,119,37,2,13,63,1,1,28,103,.267,.317,.447,.764,91,199,9,5,0,2,1,*4H/D5
174,Lucas Duda*,31,NYM,75,291,252,30,62,21,0,17,37,0,0,37,73,.246,.347,.532,.879,132,134,6,2,0,0,4,3/H
175,Brian Duensing*,34,CHC,65,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Zach Duke*,34,STL,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
177,Mike Dunn*,32,COL,63,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
178,Adam Duvall,28,CIN,157,647,587,78,146,37,3,31,99,5,3,39,170,.249,.301,.480,.782,99,282,11,10,0,11,1,*7/H3D
179,Sam Dyson,29,SFG,36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
180,Adam Eaton*,28,WSN,23,107,91,24,27,7,1,2,13,3,1,14,18,.297,.393,.462,.854,120,42,0,1,0,1,0,8/79H
181,Josh Edgin,30,NYM,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
182,Carl Edwards Jr.,25,CHC,68,1,1,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1/H
183,Zach Eflin,23,PHI,10,22,21,1,3,0,0,0,2,0,0,0,13,.143,.143,.143,.286,-24,3,0,0,1,0,0,1
184,Brett Eibner,28,LAD,17,36,33,3,6,0,0,2,6,0,0,2,17,.182,.250,.364,.614,61,12,0,1,0,0,0,/7H89
185,Jerad Eickhoff,26,PHI,21,34,31,3,5,1,0,0,0,0,0,0,13,.161,.161,.194,.355,-7,6,0,0,3,0,0,1
