Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
18,Manny Aybar,31,SFG,0,0,,6.00,3,0,1,0,0,0,3.0,4,2,2,1,3,0,2,0,0,0,16,79,9.03,2.333,12.0,3.0,9.0,6.0,0.67
19,Mike Bacsik*,25,NYM,1,2,.333,10.19,5,3,1,0,0,0,17.2,28,21,20,5,8,0,12,0,0,0,85,42,6.71,2.038,14.3,2.5,4.1,6.1,1.50
20,John Bale*,29,CIN,1,2,.333,4.47,10,9,0,0,0,0,46.1,50,24,23,7,12,2,37,2,0,1,195,93,4.30,1.338,9.7,1.4,2.3,7.2,3.08
21,Miguel Batista,32,ARI,10,9,.526,3.54,36,29,5,2,1,0,193.1,197,85,76,13,60,3,142,8,0,7,822,132,3.49,1.329,9.2,0.6,2.8,6.6,2.37
22,Rod Beck,34,SDP,3,2,.600,1.78,36,0,30,0,0,20,35.1,25,7,7,4,11,2,32,1,0,0,140,224,3.71,1.019,6.4,1.0,2.8,8.2,2.91
23,Josh Beckett,23,FLA,9,8,.529,3.04,24,23,1,0,0,0,142.0,132,54,48,9,56,4,152,2,1,6,601,138,2.94,1.324,8.4,0.6,3.5,9.6,2.71
24,Joe Beimel*,26,PIT,1,3,.250,5.05,69,0,11,0,0,0,62.1,69,35,35,7,33,6,42,4,1,0,276,87,4.92,1.636,10.0,1.0,4.8,6.1,1.27
25,Matt Belisle,23,CIN,1,1,.500,5.19,6,0,2,0,0,0,8.2,10,5,5,1,2,0,6,1,0,0,39,83,4.18,1.385,10.4,1.0,2.1,6.2,3.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Alan Benes,31,CHC,0,0,,2.16,3,0,1,0,0,1,8.1,8,2,2,0,6,0,9,0,1,0,36,209,3.03,1.680,8.6,0.0,6.5,9.7,1.50
27,Armando Benítez,30,NYM,3,3,.500,3.10,45,0,40,0,0,21,49.1,41,18,17,5,24,1,50,0,1,3,209,136,3.78,1.318,7.5,0.9,4.4,9.1,2.08
28,Kris Benson,28,PIT,5,9,.357,4.97,18,18,0,0,0,0,105.0,127,67,58,14,36,4,68,1,0,7,475,88,4.53,1.552,10.9,1.2,3.1,5.8,1.89
29,Adam Bernero,26,COL,0,2,.000,5.23,31,0,5,0,0,0,32.2,33,22,19,5,13,1,26,1,0,2,142,96,4.71,1.408,9.1,1.4,3.6,7.2,2.00
30,Rocky Biddle,27,MON,5,8,.385,4.65,73,0,58,0,0,34,71.2,71,43,37,10,40,5,54,6,0,8,330,97,5.26,1.549,8.9,1.3,5.0,6.8,1.35
31,Nate Bland*,28,HOU,1,2,.333,5.75,22,0,2,0,0,0,20.1,22,13,13,3,12,2,18,2,0,3,96,77,5.24,1.672,9.7,1.3,5.3,8.0,1.50
32,Brian Boehringer,34,PIT,5,4,.556,5.49,62,0,18,0,0,0,62.1,64,39,38,11,30,3,47,3,1,0,278,80,5.41,1.508,9.2,1.6,4.3,6.8,1.57
33,Jung Bong*,22,ATL,6,2,.750,5.05,44,0,14,0,0,1,57.0,56,32,32,8,31,6,47,2,1,6,247,85,4.94,1.526,8.8,1.3,4.9,7.4,1.52
34,Pedro Borbón*,35,STL,0,1,.000,20.25,7,0,3,0,0,0,4.0,14,9,9,2,2,2,0,1,0,0,28,22,11.78,4.000,31.5,4.5,4.5,0.0,0.00
35,Toby Borland,34,FLA,0,0,,1.86,7,0,1,0,0,0,9.2,3,3,2,0,8,1,4,0,0,0,40,234,4.69,1.138,2.8,0.0,7.4,3.7,0.50
36,Joe Borowski,32,CHC,2,2,.500,2.63,68,0,59,0,0,33,68.1,53,23,20,5,19,1,66,1,0,0,280,165,2.93,1.054,7.0,0.7,2.5,8.7,3.47
37,Ricky Bottalico,33,ARI,1,0,1.000,5.40,2,0,0,0,0,0,1.2,3,1,1,0,2,1,2,0,0,0,10,104,4.23,3.000,16.2,0.0,10.8,10.8,1.00
38,Troy Brohawn*,30,LAD,2,0,1.000,3.86,12,0,5,0,0,0,11.2,10,6,5,2,4,0,13,0,0,0,48,108,4.06,1.200,7.7,1.5,3.1,10.0,3.25
39,Jim Brower,30,SFG,8,5,.615,3.96,51,5,13,0,0,2,100.0,90,48,44,8,39,2,65,1,0,4,411,106,3.97,1.290,8.1,0.7,3.5,5.9,1.67
40,Kevin Brown,38,LAD,14,9,.609,2.39,32,32,0,0,0,0,211.0,184,67,56,11,56,2,185,5,1,5,856,169,2.82,1.137,7.8,0.5,2.4,7.9,3.30
41,Kirk Bullinger,33,HOU,0,0,,6.75,7,0,3,0,0,0,8.0,7,6,6,2,1,0,5,0,0,0,33,68,5.41,1.000,7.9,2.3,1.1,5.6,5.00
42,Nate Bump,26,FLA,4,0,1.000,4.71,32,0,8,0,0,0,36.1,34,21,19,3,20,0,17,7,0,0,167,90,5.40,1.486,8.4,0.7,5.0,4.2,0.85
43,Dave Burba,36,MIL,1,1,.500,3.53,17,2,2,0,0,0,43.1,42,19,17,5,19,2,35,4,0,2,193,122,4.51,1.408,8.7,1.0,3.9,7.3,1.84
44,A.J. Burnett,26,FLA,0,2,.000,4.70,4,4,0,0,0,0,23.0,18,13,12,2,18,2,21,2,0,2,106,91,4.94,1.565,7.0,0.8,7.0,8.2,1.17
45,Mike Bynum*,25,SDP,1,4,.200,8.75,13,5,3,0,0,0,36.0,44,35,35,14,15,0,35,1,0,0,165,46,7.48,1.639,11.0,3.5,3.8,8.8,2.33
46,Kiko Calero,28,STL,1,1,.500,2.82,26,1,7,0,0,1,38.1,29,12,12,5,20,2,51,1,1,3,162,147,3.71,1.278,6.8,1.2,4.7,12.0,2.55
47,Chris Capuano*,24,ARI,2,4,.333,4.64,9,5,2,0,0,0,33.0,27,19,17,3,11,1,23,6,0,3,139,102,4.36,1.152,7.4,0.8,3.0,6.3,2.09
48,Jaime Cerda*,24,NYM,1,1,.500,5.85,27,0,9,0,0,0,32.1,32,21,21,4,20,1,19,0,1,3,144,73,5.32,1.608,8.9,1.1,5.6,5.3,0.95
49,Juan Cerros,26,CIN,0,0,,4.85,11,0,2,0,0,0,13.0,11,7,7,1,5,2,9,2,0,0,57,87,4.26,1.231,7.6,0.7,3.5,6.2,1.80
50,Shawn Chacón,25,COL,11,8,.579,4.60,23,23,0,0,0,0,137.0,124,73,70,12,58,4,93,12,0,8,596,108,4.34,1.328,8.1,0.8,3.8,6.1,1.60
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Bruce Chen*,26,HOU,0,0,,6.00,11,0,2,0,0,0,12.0,14,8,8,2,8,1,8,2,0,0,60,75,6.36,1.833,10.5,1.5,6.0,6.0,1.00
52,Jason Christiansen*,33,SFG,0,0,,5.19,40,0,7,0,0,0,26.0,25,15,15,3,11,0,22,1,0,2,115,82,4.22,1.385,8.7,1.0,3.8,7.6,2.00
53,Matt Clement,28,CHC,14,12,.538,4.11,32,32,0,2,1,0,201.2,169,100,92,22,79,2,171,14,0,13,851,106,4.14,1.230,7.5,1.0,3.5,7.6,2.16
54,Steve Colyer*,24,LAD,0,0,,2.75,13,0,3,0,0,0,19.2,22,6,6,0,9,0,16,0,0,1,84,150,2.78,1.576,10.1,0.0,4.1,7.3,1.78
55,Clay Condrey,27,SDP,1,2,.333,8.47,9,6,0,0,0,0,34.0,43,32,32,7,21,4,25,3,0,0,168,47,6.35,1.882,11.4,1.9,5.6,6.6,1.19
56,David Cone,40,NYM,1,3,.250,6.50,5,4,0,0,0,0,18.0,20,13,13,4,13,1,13,0,0,0,85,66,6.64,1.833,10.0,2.0,6.5,6.5,1.00
57,Aaron Cook,24,COL,4,6,.400,6.02,43,16,4,1,0,0,124.0,160,89,83,8,57,7,43,8,0,10,579,83,4.75,1.750,11.6,0.6,4.1,3.1,0.75
58,Roy Corcoran,23,MON,0,0,,1.23,5,0,2,0,0,0,7.1,7,2,1,0,3,0,2,0,0,1,31,384,3.71,1.364,8.6,0.0,3.7,2.5,0.67
59,Chad Cordero,21,MON,1,0,1.000,1.64,12,0,4,0,0,1,11.0,4,2,2,1,3,1,12,0,0,1,40,284,2.85,0.636,3.3,0.8,2.5,9.8,4.00
60,Mark Corey,28,PIT,1,2,.333,5.34,22,0,10,0,0,0,30.1,29,19,18,2,11,1,27,1,0,2,131,83,3.29,1.319,8.6,0.6,3.3,8.0,2.45
61,Rheal Cormier*,36,PHI,8,0,1.000,1.70,65,0,21,0,0,1,84.2,54,18,16,4,25,2,67,1,1,0,327,235,2.98,0.933,5.7,0.4,2.7,7.1,2.68
62,Kevin Correia,22,SFG,3,1,.750,3.66,10,7,1,0,0,0,39.1,41,16,16,6,18,1,28,4,0,2,173,116,5.27,1.500,9.4,1.4,4.1,6.4,1.56
63,Mike Crudale,26,TOT,0,1,.000,2.61,22,0,6,0,0,0,20.2,12,8,6,1,18,1,13,1,0,1,93,166,5.16,1.452,5.2,0.4,7.8,5.7,0.72
64,Mike Crudale,26,STL,0,1,.000,2.38,13,0,4,0,0,0,11.1,11,5,3,1,12,1,6,1,0,1,59,178,6.56,2.029,8.7,0.8,9.5,4.8,0.50
65,Mike Crudale,26,MIL,0,0,,2.89,9,0,2,0,0,0,9.1,1,3,3,0,6,0,7,0,0,0,34,154,3.46,0.750,1.0,0.0,5.8,6.8,1.17
66,Juan Cruz,24,CHC,2,7,.222,6.05,25,6,3,0,0,0,61.0,66,44,41,7,28,0,65,7,0,4,284,72,4.11,1.541,9.7,1.0,4.1,9.6,2.32
67,Nelson Cruz,30,COL,3,5,.375,7.21,20,7,1,0,0,0,53.2,65,43,43,15,11,2,38,3,0,3,233,69,6.03,1.416,10.9,2.5,1.8,6.4,3.45
68,Will Cunnane,29,ATL,2,2,.500,2.70,20,0,8,0,0,3,20.0,14,6,6,2,6,2,20,0,0,1,80,162,3.23,1.000,6.3,0.9,2.7,9.0,3.33
69,Jeff D'Amico,27,PIT,9,16,.360,4.77,29,29,0,2,1,0,175.1,204,104,93,23,42,6,100,7,0,6,765,92,4.43,1.403,10.5,1.2,2.2,5.1,2.38
70,Vic Darensbourg*,32,TOT,0,0,,8.00,9,0,3,0,0,0,9.0,17,9,8,2,1,0,4,0,0,0,46,62,5.36,2.000,17.0,2.0,1.0,4.0,4.00
71,Vic Darensbourg*,32,COL,0,0,,0.00,3,0,2,0,0,0,2.1,4,1,0,0,0,0,0,0,0,0,12,,3.03,1.714,15.4,0.0,0.0,0.0,
72,Vic Darensbourg*,32,MON,0,0,,10.80,6,0,1,0,0,0,6.2,13,8,8,2,1,0,4,0,0,0,34,44,6.18,2.100,17.6,2.7,1.4,5.4,4.00
73,Doug Davis*,27,MIL,3,2,.600,2.58,8,8,0,1,0,0,52.1,49,18,15,8,21,0,35,0,0,1,224,167,4.88,1.338,8.4,1.4,3.6,6.0,1.67
74,Joey Dawley,31,ATL,0,0,,18.00,5,0,4,0,0,0,7.0,15,14,14,3,3,0,8,1,0,1,41,25,8.03,2.571,19.3,3.9,3.9,10.3,2.67
75,Zach Day,25,MON,9,8,.529,4.18,23,23,0,1,1,0,131.1,132,64,61,8,59,3,61,10,0,13,580,108,4.47,1.454,9.0,0.5,4.0,4.2,1.03
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Valerio De Los Santos*,30,TOT,4,3,.571,4.50,51,0,6,0,0,1,52.0,45,31,26,8,25,0,39,5,0,2,228,96,5.26,1.346,7.8,1.4,4.3,6.8,1.56
77,Valerio De Los Santos*,30,MIL,3,3,.500,4.13,45,0,5,0,0,1,48.0,38,24,22,8,22,0,35,4,0,1,205,105,5.36,1.250,7.1,1.5,4.1,6.6,1.59
78,Valerio De Los Santos*,30,PHI,1,0,1.000,9.00,6,0,1,0,0,0,4.0,7,7,4,0,3,0,4,1,0,1,23,49,4.03,2.500,15.8,0.0,6.8,9.0,1.33
79,Roger Deago*,26,SDP,0,1,.000,7.84,2,2,0,0,0,0,10.1,11,9,9,0,8,0,10,0,0,3,49,52,3.42,1.839,9.6,0.0,7.0,8.7,1.25
80,Mike DeJean,32,TOT,5,8,.385,4.68,76,0,45,0,0,19,82.2,86,46,43,13,39,7,71,2,0,3,365,92,4.85,1.512,9.4,1.4,4.2,7.7,1.82
81,Mike DeJean,32,MIL,4,7,.364,4.87,58,0,40,0,0,18,64.2,69,38,35,12,27,7,58,1,0,3,286,88,4.95,1.485,9.6,1.7,3.8,8.1,2.15
82,Mike DeJean,32,STL,1,1,.500,4.00,18,0,5,0,0,1,18.0,17,8,8,1,12,0,13,1,0,0,79,105,4.48,1.611,8.5,0.5,6.0,6.5,1.08
83,Ryan Dempster,26,CIN,3,7,.300,6.54,22,20,1,0,0,0,115.2,134,89,84,14,70,4,84,5,0,3,545,63,5.10,1.764,10.4,1.1,5.4,6.5,1.20
84,Elmer Dessens,32,ARI,8,8,.500,5.07,34,30,1,0,0,0,175.2,212,107,99,22,57,6,113,4,2,3,781,92,4.41,1.531,10.9,1.1,2.9,5.8,1.98
85,Octavio Dotel,29,HOU,6,4,.600,2.48,76,0,13,0,0,4,87.0,53,25,24,9,31,2,97,3,0,2,346,177,3.32,0.966,5.5,0.9,3.2,10.0,3.13
86,Scott Downs*,27,MON,0,1,.000,15.00,1,1,0,0,0,0,3.0,5,5,5,2,3,2,4,0,1,0,17,33,12.03,2.667,15.0,6.0,9.0,12.0,1.33
87,Darren Dreifort,31,LAD,4,4,.500,4.03,10,10,0,0,0,0,60.1,58,29,27,6,25,0,67,0,1,3,261,101,3.35,1.376,8.7,0.9,3.7,10.0,2.68
88,Tim Drew,24,MON,0,2,.000,12.46,6,1,3,0,0,0,8.2,12,12,12,3,8,1,3,0,0,3,46,38,9.61,2.308,12.5,3.1,8.3,3.1,0.38
89,Brandon Duckworth,27,PHI,4,7,.364,4.94,24,18,2,0,0,0,93.0,98,58,51,12,44,3,68,10,0,5,424,81,4.99,1.527,9.5,1.2,4.3,6.6,1.55
90,Jayson Durocher,28,MIL,2,0,1.000,11.05,6,0,0,0,0,0,7.1,9,9,9,4,2,0,7,1,0,2,33,41,9.44,1.500,11.0,4.9,2.5,8.6,3.50
91,Adam Eaton,25,SDP,9,12,.429,4.08,31,31,0,1,0,0,183.0,173,91,83,20,68,6,146,7,1,7,789,97,4.09,1.317,8.5,1.0,3.3,7.2,2.15
92,Joey Eischen*,33,MON,2,2,.500,3.06,70,0,15,0,0,1,53.0,57,27,18,7,13,1,40,3,0,3,221,148,4.14,1.321,9.7,1.2,2.2,6.8,3.08
93,Scott Elarton,27,COL,4,4,.500,6.27,11,10,0,0,0,0,51.2,73,46,36,13,20,3,20,4,0,3,253,80,6.92,1.800,12.7,2.3,3.5,3.5,1.00
94,Cal Eldred,35,STL,7,4,.636,3.74,62,0,18,0,0,8,67.1,62,32,28,9,31,4,67,4,0,4,293,111,4.34,1.381,8.3,1.2,4.1,9.0,2.16
95,Shawn Estes*,30,CHC,8,11,.421,5.73,29,28,0,1,1,0,152.1,182,113,97,20,83,1,103,1,0,6,699,76,5.04,1.740,10.8,1.2,4.9,6.1,1.24
96,Leo Estrella,28,MIL,7,3,.700,4.36,58,0,18,0,0,3,66.0,75,32,32,10,21,5,25,3,1,2,290,99,5.33,1.455,10.2,1.4,2.9,3.4,1.19
97,Seth Etherton,26,CIN,2,4,.333,6.90,7,7,0,0,0,0,30.0,39,23,23,4,15,1,17,3,0,0,145,60,5.43,1.800,11.7,1.2,4.5,5.1,1.13
98,Scott Eyre*,31,SFG,2,1,.667,3.32,74,0,10,0,0,1,57.0,60,23,21,4,26,0,35,1,0,6,256,127,4.14,1.509,9.5,0.6,4.1,5.5,1.35
99,Kyle Farnsworth,27,CHC,3,2,.600,3.30,77,0,13,0,0,0,76.1,53,31,28,6,36,1,92,0,0,6,312,132,3.06,1.166,6.2,0.7,4.2,10.8,2.56
100,Jeff Fassero*,40,STL,1,7,.125,5.68,62,6,15,0,0,3,77.2,93,51,49,17,34,4,55,2,0,2,354,73,5.85,1.635,10.8,2.0,3.9,6.4,1.62
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Pedro Feliciano*,26,NYM,0,0,,3.35,23,0,8,0,0,0,48.1,52,21,18,5,21,3,43,3,1,3,218,126,4.09,1.510,9.7,0.9,3.9,8.0,2.05
102,Jared Fernández,31,HOU,3,3,.500,3.99,12,6,3,0,0,0,38.1,37,17,17,2,12,2,19,2,0,3,161,111,3.81,1.278,8.7,0.5,2.8,4.5,1.58
103,Anthony Ferrari*,25,MON,0,0,,6.75,4,0,1,0,0,0,4.0,4,3,3,1,5,1,1,1,0,1,21,72,10.28,2.250,9.0,2.3,11.3,2.3,0.20
104,Nelson Figueroa,29,PIT,2,1,.667,3.31,12,3,1,0,0,0,35.1,28,13,13,8,13,2,23,2,0,2,146,133,5.95,1.160,7.1,2.0,3.3,5.9,1.77
105,Josh Fogg,26,PIT,10,9,.526,5.26,26,26,0,1,0,0,142.0,166,90,83,22,40,0,71,9,0,2,625,83,5.08,1.451,10.5,1.4,2.5,4.5,1.78
106,Jesse Foppert,22,SFG,8,9,.471,5.03,23,21,0,0,0,0,111.0,103,69,62,16,69,4,101,3,0,12,500,84,5.03,1.550,8.4,1.3,5.6,8.2,1.46
107,Matt Ford*,22,MIL,0,3,.000,4.33,25,4,12,0,0,0,43.2,46,23,21,5,21,0,26,1,0,0,197,100,4.84,1.534,9.5,1.0,4.3,5.4,1.24
108,John Foster*,25,MIL,2,0,1.000,4.71,23,0,3,0,0,0,21.0,30,11,11,5,8,2,16,1,0,1,99,92,5.89,1.810,12.9,2.1,3.4,6.9,2.00
109,Chad Fox,32,FLA,2,1,.667,2.13,21,0,3,0,0,0,25.1,16,6,6,1,14,2,27,0,0,5,105,200,3.07,1.184,5.7,0.4,5.0,9.6,1.93
110,John Franco*,42,NYM,0,3,.000,2.62,38,0,13,0,0,2,34.1,35,11,10,5,13,2,16,1,0,2,148,162,5.22,1.398,9.2,1.3,3.4,4.2,1.23
111,Wayne Franklin*,29,MIL,10,13,.435,5.50,36,34,1,1,1,0,194.2,201,129,119,36,94,2,116,10,4,3,870,78,5.85,1.515,9.3,1.7,4.3,5.4,1.23
112,Brian Fuentes*,27,COL,3,3,.500,2.75,75,0,23,0,0,4,75.1,64,24,23,7,34,2,82,6,1,2,320,182,3.65,1.301,7.6,0.8,4.1,9.8,2.41
113,Éric Gagné,27,LAD,2,3,.400,1.20,77,0,67,0,0,55,82.1,37,12,11,2,20,2,137,3,0,2,306,337,0.86,0.692,4.0,0.2,2.2,15.0,6.85
114,Mike Gallo*,26,HOU,1,0,1.000,3.00,32,0,6,0,0,0,30.0,28,10,10,3,10,2,16,1,0,0,121,147,4.36,1.267,8.4,0.9,3.0,4.8,1.60
115,Geoff Geary,26,PHI,0,0,,4.50,5,0,2,0,0,0,6.0,8,3,3,0,3,0,3,0,0,0,28,94,3.53,1.833,12.0,0.0,4.5,4.5,1.00
116,Tom Glavine*,37,NYM,9,14,.391,4.52,32,32,0,0,0,0,183.1,205,94,92,21,66,7,82,2,0,2,791,93,4.74,1.478,10.1,1.0,3.2,4.0,1.24
117,Édgar González,20,ARI,2,1,.667,4.91,9,2,1,0,0,0,18.1,28,10,10,3,7,2,14,0,0,2,85,97,4.78,1.909,13.7,1.5,3.4,6.9,2.00
118,Mike Gonzalez*,25,PIT,0,1,.000,7.56,16,0,2,0,0,0,8.1,7,7,7,4,6,0,6,0,0,1,38,60,9.99,1.560,7.6,4.3,6.5,6.5,1.00
119,Wiki González,29,SDP,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.03,1.000,0.0,0.0,9.0,0.0,0.00
120,Andrew Good,23,ARI,4,2,.667,5.29,16,10,0,0,0,0,66.1,74,42,39,15,16,3,42,3,0,3,289,89,5.56,1.357,10.0,2.0,2.2,5.7,2.63
121,John Grabow*,24,PIT,0,0,,3.60,5,0,1,0,0,0,5.0,6,3,2,0,0,0,9,0,0,0,22,130,-0.57,1.200,10.8,0.0,0.0,16.2,
122,Danny Graves,29,CIN,4,15,.211,5.33,30,26,3,2,1,2,169.0,204,108,100,30,41,6,60,7,0,2,741,77,5.48,1.450,10.9,1.6,2.2,3.2,1.46
123,Jeremy Griffiths,25,NYM,1,4,.200,7.02,9,6,1,0,0,0,41.0,57,34,32,5,19,2,25,2,0,1,199,60,4.93,1.854,12.5,1.1,4.2,5.5,1.32
124,Kevin Gryboski,29,ATL,6,4,.600,3.86,64,0,9,0,0,0,44.1,44,22,19,3,23,6,32,2,0,2,191,112,4.16,1.511,8.9,0.6,4.7,6.5,1.39
125,Mark Guthrie*,37,CHC,2,3,.400,2.74,65,0,10,0,0,0,42.2,40,14,13,6,22,4,24,3,0,3,187,159,5.49,1.453,8.4,1.3,4.6,5.1,1.09
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Luther Hackman,28,SDP,2,2,.500,5.17,65,0,16,0,0,0,76.2,78,51,44,7,36,2,48,8,0,6,347,77,4.69,1.487,9.2,0.8,4.2,5.6,1.33
127,Josh Hall,22,CIN,0,2,.000,6.57,6,5,1,0,0,0,24.2,33,22,18,4,15,1,18,0,0,0,121,64,5.50,1.946,12.0,1.5,5.5,6.6,1.20
128,Joey Hamilton,32,CIN,0,0,,12.66,3,0,1,0,0,0,10.2,21,15,15,3,5,0,7,0,0,0,57,34,6.78,2.438,17.7,2.5,4.2,5.9,1.40
129,Mike Hampton*,30,ATL,14,8,.636,3.84,31,31,0,1,0,0,190.0,186,91,81,14,78,4,110,1,1,10,823,112,4.08,1.389,8.8,0.7,3.7,5.2,1.41
130,Josh Hancock,25,PHI,0,0,,3.00,2,0,0,0,0,0,3.0,2,1,1,0,0,0,4,0,0,0,11,150,0.36,0.667,6.0,0.0,0.0,12.0,
131,Aaron Harang,25,CIN,4,3,.571,5.28,9,9,0,0,0,0,46.0,48,28,27,6,10,0,26,1,0,3,191,79,4.31,1.261,9.4,1.2,2.0,5.1,2.60
132,Dan Haren,22,STL,3,7,.300,5.08,14,14,0,0,0,0,72.2,84,44,41,9,22,0,43,5,0,3,320,81,4.57,1.459,10.4,1.1,2.7,5.3,1.95
133,Jimmy Haynes,30,CIN,2,12,.143,6.30,18,18,0,1,0,0,94.1,118,74,66,14,57,3,49,3,0,2,448,66,5.83,1.855,11.3,1.3,5.4,4.7,0.86
134,Bryan Hebson,27,MON,0,0,,13.50,2,0,1,0,0,0,2.0,4,3,3,1,1,0,1,1,0,0,12,39,11.53,2.500,18.0,4.5,4.5,4.5,1.00
135,Aaron Heilman,24,NYM,2,7,.222,6.75,14,13,0,0,0,0,65.1,79,53,49,13,41,2,51,3,0,5,315,63,6.08,1.837,10.9,1.8,5.6,7.0,1.24
136,Rick Helling,32,FLA,1,0,1.000,0.55,11,0,5,0,0,0,16.1,11,1,1,1,5,0,12,0,0,1,62,779,3.28,0.980,6.1,0.6,2.8,6.6,2.40
137,Félix Heredia*,28,CIN,5,2,.714,3.00,57,0,18,0,0,1,72.0,61,27,24,9,28,5,41,2,0,5,303,138,4.77,1.236,7.6,1.1,3.5,5.1,1.46
138,Matt Herges,33,TOT,3,2,.600,2.62,67,0,24,0,0,3,79.0,68,27,23,3,29,2,68,3,1,1,332,156,3.02,1.228,7.7,0.3,3.3,7.7,2.34
