Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
37,Javier Báez,25,CHC,160,645,606,101,176,40,9,34,111,21,9,29,167,.290,.326,.554,.881,129,336,10,5,1,4,8,465/H3
38,Pedro Báez,30,LAD,53,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
39,Homer Bailey,32,CIN,19,34,26,0,3,0,0,0,0,0,0,1,13,.115,.148,.115,.264,-28,3,0,0,7,0,0,1
40,Jett Bandy,28,MIL,24,71,64,5,12,2,0,1,1,0,0,3,23,.188,.268,.266,.533,44,17,0,4,0,0,0,2/H
41,Austin Barnes,28,LAD,100,238,200,32,41,5,0,4,14,4,3,31,67,.205,.329,.290,.619,72,58,7,6,1,0,4,2H4
42,Jacob Barnes,28,MIL,46,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
43,Tucker Barnhart*,27,CIN,138,522,460,50,114,21,3,10,46,0,4,54,96,.248,.328,.372,.699,88,171,13,2,3,3,2,*2H3
44,Steven Baron,27,STL,2,5,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,11,1,0,0,0,0,0,/2H
45,Kyle Barraclough,28,MIA,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
46,Jake Barrett,26,ARI,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
47,Tyler Bashlor,25,NYM,22,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
48,Anthony Bass,30,CHC,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
49,Buddy Baumann*,30,TOT,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
50,Buddy Baumann*,30,SDP,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Buddy Baumann*,30,NYM,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
52,Gerson Bautista,23,NYM,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
53,José Bautista,37,TOT,122,399,325,52,66,18,0,13,48,4,3,67,111,.203,.348,.378,.727,102,123,2,6,0,1,2,9H57/D34
54,José Bautista,37,ATL,12,40,35,3,5,1,0,2,5,0,0,5,12,.143,.250,.343,.593,58,12,0,0,0,0,0,/5DH
55,José Bautista,37,NYM,83,302,245,37,50,13,0,9,37,2,2,51,84,.204,.351,.367,.718,102,90,2,5,0,1,2,9H75/34D
56,José Bautista,37,PHI,27,57,45,12,11,4,0,2,6,2,1,11,15,.244,.404,.467,.870,133,21,0,1,0,0,0,9H/5
57,Rafael Bautista,25,WSN,9,6,6,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,0,0,/7H89
58,Chris Beck,27,NYM,6,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
59,Tyler Beede,25,SFG,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
60,Josh Bell#,25,PIT,148,583,501,74,131,31,4,12,62,2,5,77,104,.261,.357,.411,.768,111,206,12,0,0,5,2,*3H/D
61,Cody Bellinger*,22,LAD,162,632,557,84,145,28,7,25,76,14,1,69,151,.260,.343,.470,.814,120,262,7,3,0,3,9,*38H/97
62,Brandon Belt*,30,SFG,112,456,399,50,101,18,2,14,46,4,0,49,107,.253,.342,.414,.756,110,165,2,6,0,2,6,3/7H
63,Chad Bettis,29,COL,26,39,34,2,3,0,0,0,2,0,0,2,18,.088,.139,.088,.227,-40,3,0,0,3,0,0,1
64,Jesse Biddle*,26,ATL,56,2,2,0,1,1,0,0,1,0,0,0,0,.500,.500,1.000,1.500,291,2,0,0,0,0,0,1
65,Ty Blach,27,SFG,49,34,29,0,1,0,0,0,0,0,0,2,15,.034,.097,.034,.131,-61,1,1,0,3,0,0,1/H
66,Ray Black,28,SFG,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
67,Charlie Blackmon*,31,COL,156,696,626,119,182,31,7,29,70,12,4,59,134,.291,.358,.502,.860,115,314,10,8,1,2,2,*8/HD
68,Grégor Blanco*,34,SFG,68,203,189,19,41,7,3,2,12,6,2,12,58,.217,.262,.317,.580,61,60,2,0,1,1,0,78H9
69,Alex Blandino,25,CIN,69,147,128,14,30,4,0,1,8,0,0,13,41,.234,.324,.289,.613,67,37,4,4,2,0,1,H456/3719
70,Jerry Blevins*,34,NYM,60,2,2,0,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,183,1,0,0,0,0,0,1
71,Christopher Bostick,25,TOT,15,18,16,0,3,1,0,0,2,0,0,2,7,.188,.278,.250,.528,49,4,0,0,0,0,0,H/47
72,Christopher Bostick,25,PIT,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/7H
73,Christopher Bostick,25,MIA,13,16,14,0,3,1,0,0,2,0,0,2,6,.214,.313,.286,.598,68,4,0,0,0,0,0,H/47
74,David Bote,25,CHC,74,210,184,23,44,9,2,6,33,3,4,19,60,.239,.319,.408,.727,92,75,3,4,0,3,1,5H4/367
75,Justin Bour*,30,TOT,141,501,423,49,96,13,1,20,59,2,0,73,124,.227,.341,.404,.746,106,171,10,2,0,3,6,*3H/D
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Justin Bour*,30,MIA,112,447,374,43,85,10,1,19,54,1,0,69,111,.227,.347,.412,.759,110,154,8,1,0,3,6,3/HD
77,Justin Bour*,30,PHI,29,54,49,6,11,3,0,1,5,1,0,4,13,.224,.296,.347,.643,72,17,2,1,0,0,0,H3
78,Peter Bourjos,31,ATL,36,47,44,5,9,2,1,1,4,0,0,2,15,.205,.239,.364,.603,60,16,0,0,1,0,0,7H/89
79,Matt Bowman,27,STL,21,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
80,Brad Boxberger,30,ARI,58,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
81,Brad Brach,32,ATL,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
82,Silvino Bracho,25,ARI,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
83,Archie Bradley,25,ARI,71,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
84,Steven Brault*,26,PIT,43,21,20,0,3,1,0,0,0,0,0,1,5,.150,.190,.200,.390,8,4,0,0,0,0,0,1/H
85,Ryan Braun,34,MIL,125,447,405,59,103,25,1,20,64,11,5,34,85,.254,.313,.469,.782,107,190,8,2,0,3,5,7H3/D9
86,John Brebbia*,28,STL,43,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
87,Colten Brewer,25,SDP,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
88,Austin Brice,26,CIN,32,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
89,Jeff Brigham,26,MIA,4,4,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,87,1,0,0,1,0,0,/1
90,Lewis Brinson,24,MIA,109,406,382,31,76,10,5,11,42,2,1,17,120,.199,.240,.338,.577,58,129,6,4,0,2,2,8/H
91,Sócrates Brito*,25,ARI,24,44,40,3,7,0,0,1,3,0,1,3,9,.175,.227,.250,.477,27,10,0,0,0,1,0,9H/78
92,Rex Brothers*,30,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
93,Keon Broxton,28,MIL,51,89,78,15,14,2,2,4,11,5,1,11,28,.179,.281,.410,.691,83,32,0,0,0,0,0,89H
94,Jay Bruce*,31,NYM,94,361,319,31,71,18,1,9,37,2,3,41,75,.223,.310,.370,.680,90,118,3,0,0,1,4,93/HD
95,Kris Bryant,26,CHC,102,457,389,59,106,28,3,13,52,2,4,48,107,.272,.374,.460,.834,121,179,5,17,0,3,6,597/3H
96,Clay Buchholz*,33,ARI,16,37,31,0,2,1,0,0,1,0,0,1,17,.065,.094,.097,.191,-49,3,0,0,5,0,0,1
97,Walker Buehler,23,LAD,22,47,43,1,7,0,0,0,1,0,0,2,21,.163,.200,.163,.363,1,7,0,0,2,0,0,1
98,Madison Bumgarner,28,SFG,21,46,44,2,7,2,0,0,4,0,0,1,20,.159,.174,.205,.378,5,9,0,0,0,1,0,1/H
99,Nick Burdi,25,PIT,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
100,Corbin Burnes,23,MIL,30,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Drew Butera,34,COL,10,16,14,2,3,0,0,1,3,0,0,2,2,.214,.313,.429,.741,86,6,0,0,0,0,0,/23H
102,Eddie Butler,27,CHC,8,3,2,0,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,0,0,0,0,0,0,0,/1
103,Asdrúbal Cabrera#,32,TOT,147,592,546,68,143,36,1,23,75,0,0,41,119,.262,.316,.458,.774,111,250,16,3,0,2,1,465H/D
104,Asdrúbal Cabrera#,32,NYM,98,407,375,48,104,23,1,18,58,0,0,29,81,.277,.329,.488,.817,126,183,12,1,0,2,1,4/HD
105,Asdrúbal Cabrera#,32,PHI,49,185,171,20,39,13,0,5,17,0,0,12,38,.228,.286,.392,.678,80,67,4,2,0,0,0,65/HD4
106,Lorenzo Cain,32,MIL,141,620,539,90,166,25,2,10,38,30,7,71,94,.308,.395,.417,.813,119,225,10,8,0,2,1,*8/H
107,Johan Camargo#,24,ATL,134,524,464,63,126,27,1,19,76,1,1,51,108,.272,.349,.457,.806,115,212,13,6,0,3,4,*56/H4
108,Víctor Caratini#,24,CHC,76,200,181,21,42,7,0,2,21,0,0,12,42,.232,.293,.304,.597,60,55,5,4,2,1,0,2H3/51
109,Shane Carle,26,ATL,51,5,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
110,Matt Carpenter*,32,STL,156,677,564,111,145,42,0,36,81,4,1,102,158,.257,.374,.523,.897,143,295,0,6,0,4,17,354/HD
111,Curt Casali,29,CIN,52,156,140,15,41,10,0,4,16,0,2,12,32,.293,.355,.450,.805,115,63,5,2,1,1,1,2/H34
112,José Castillo*,22,SDP,34,1,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
113,Luis Castillo,25,CIN,30,65,59,4,6,1,0,0,2,0,0,2,23,.102,.131,.119,.250,-32,7,0,0,4,0,0,1
114,Daniel Castro,25,COL,18,47,46,2,8,1,0,1,6,0,0,1,7,.174,.191,.261,.452,13,12,2,0,0,0,1,4/H6
115,Starlin Castro,28,MIA,154,647,593,76,165,32,2,12,54,6,4,48,124,.278,.329,.400,.729,102,237,18,0,0,6,3,*4/H
116,Brett Cecil,31,STL,36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
117,Xavier Cedeño*,31,MIL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
118,Francisco Cervelli,32,PIT,104,404,332,39,86,15,3,12,57,2,3,51,84,.259,.378,.431,.809,123,143,7,15,2,4,1,2/3HD
119,Yoenis Céspedes,32,NYM,38,157,141,20,37,6,0,9,29,3,0,13,50,.262,.325,.496,.821,126,70,1,1,0,2,2,7/HD
120,Jhoulys Chacín,30,MIL,34,68,56,2,9,1,0,0,1,0,0,3,17,.161,.203,.179,.382,4,10,0,0,9,0,0,1/H
121,Andrew Chafin,28,ARI,72,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
122,JT Chargois#,27,LAD,35,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
123,Tyler Chatwood,28,CHC,23,32,25,3,4,0,0,0,2,0,0,1,6,.160,.192,.160,.352,-4,4,0,0,6,0,0,1/H
124,Jesse Chavez,34,CHC,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
125,Wei-Yin Chen,32,MIA,26,42,40,2,6,1,0,0,2,0,0,0,18,.150,.150,.175,.325,-10,7,0,0,2,0,0,1/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Ji Man Choi*,27,MIL,12,32,30,4,7,2,0,2,5,0,0,2,14,.233,.281,.500,.781,104,15,1,0,0,0,1,/DH37
127,Adam Cimber,27,SDP,38,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
128,Tony Cingrani*,28,LAD,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
129,Steve Cishek,32,CHC,76,6,6,1,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-11,1,0,0,0,0,0,1/7
130,Tyler Cloyd,31,MIA,6,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
131,A.J. Cole,26,WSN,4,4,3,1,1,0,0,1,1,0,0,0,1,.333,.333,1.333,1.667,311,4,0,0,1,0,0,/1
132,Tim Collins*,28,WSN,36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
133,Michael Conforto*,25,NYM,153,638,543,78,132,25,1,28,82,3,4,84,159,.243,.350,.448,.797,122,243,10,7,0,4,8,*789H/D
134,Adam Conley*,28,MIA,48,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
135,P.J. Conlon*,24,NYM,3,3,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,88,1,0,0,0,0,0,/1
136,Willson Contreras,26,CHC,138,544,474,50,118,27,5,10,54,4,1,53,121,.249,.339,.390,.730,94,185,14,13,2,2,2,*2H/73
137,Garrett Cooper,27,MIA,14,38,33,2,7,1,0,0,2,0,0,4,12,.212,.316,.242,.558,59,8,1,1,0,0,0,/73H9
138,Scott Copeland,30,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
139,Patrick Corbin*,28,ARI,31,67,61,1,12,1,0,0,5,0,0,2,25,.197,.222,.213,.435,17,13,3,0,4,0,0,1
140,Daniel Corcino,27,LAD,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
141,Franchy Cordero*,23,SDP,40,154,139,19,33,5,1,7,19,5,2,14,55,.237,.307,.439,.746,105,61,1,0,1,0,0,78/H9
142,Jimmy Cordero,26,WSN,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
143,Dylan Cozens*,24,PHI,26,44,38,2,6,2,0,1,2,1,0,6,24,.158,.273,.289,.562,52,11,0,0,0,0,0,H/79
144,Brandon Crawford*,31,SFG,151,594,531,63,135,28,2,14,54,4,5,50,122,.254,.325,.394,.719,100,209,12,8,0,5,13,*6/H
145,J.P. Crawford*,23,PHI,49,138,117,17,25,6,3,3,12,2,0,13,37,.214,.319,.393,.712,90,46,2,5,2,0,0,65H
146,Kyle Crick*,25,PIT,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
147,Kyle Crockett*,26,CIN,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
148,Tony Cruz,31,CIN,9,26,26,2,4,1,0,1,2,0,0,0,11,.154,.154,.308,.462,20,8,4,0,0,0,0,/2H
149,Johnny Cueto,32,SFG,7,13,12,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
150,Noel Cuevas,26,COL,75,153,146,16,34,4,1,2,10,1,0,6,24,.233,.268,.315,.583,48,46,1,1,0,0,1,H97/8
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Charlie Culberson,29,ATL,113,322,296,47,80,18,2,12,45,4,2,21,85,.270,.326,.466,.792,111,138,5,4,0,1,5,H756/4391
152,Zac Curtis*,25,PHI,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
153,Chase d'Arnaud,31,SFG,42,100,93,9,20,5,0,3,9,2,1,4,37,.215,.253,.366,.618,70,34,0,1,1,1,0,H45/316
154,Travis d'Arnaud,29,NYM,4,16,15,1,3,0,0,1,3,0,0,1,5,.200,.250,.400,.650,79,6,0,0,0,0,0,/2
155,David Dahl*,24,COL,77,271,249,31,68,11,3,16,48,5,3,19,68,.273,.325,.534,.859,113,133,4,1,0,2,4,79H/8
156,Yu Darvish,31,CHC,8,14,12,0,1,1,0,0,0,0,0,0,7,.083,.083,.167,.250,-36,2,0,0,2,0,0,/1
157,Zach Davies,25,MIL,12,19,15,0,1,0,0,0,0,0,0,0,8,.067,.067,.067,.133,-64,1,0,0,4,0,0,1
158,Austin Davis*,25,PHI,31,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
159,Taylor Davis,28,CHC,5,6,5,0,2,0,0,0,2,0,0,0,1,.400,.333,.400,.733,95,2,0,0,0,1,0,/2H3
160,Wade Davis,32,COL,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
161,Jorge De La Rosa*,37,TOT,57,2,1,1,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,50,0,0,0,0,0,0,1/H
162,Jorge De La Rosa*,37,ARI,41,2,1,1,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,50,0,0,0,0,0,0,1/H
163,Jorge De La Rosa*,37,CHC,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
164,Enyel De Los Santos,22,PHI,7,5,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,/1
165,Austin Dean,24,MIA,34,122,113,16,25,4,0,4,14,1,0,7,22,.221,.279,.363,.642,77,41,1,2,0,0,0,7/H
166,Jacob deGrom*,30,NYM,30,74,67,1,11,1,0,0,5,0,0,4,25,.164,.211,.179,.390,11,12,1,0,3,0,0,1
167,Paul DeJong,24,STL,115,490,436,68,105,25,1,19,68,1,1,36,123,.241,.313,.433,.746,102,189,6,12,0,5,2,*6/H
168,Randall Delgado,28,ARI,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
169,Matt den Dekker*,30,NYM,8,21,18,0,0,0,0,0,1,0,0,2,9,.000,.095,.000,.095,-70,0,0,0,0,1,0,/8H
170,Daniel Descalso*,31,ARI,138,423,349,54,83,22,4,13,57,0,1,64,110,.238,.353,.436,.789,108,152,2,2,0,7,2,4H53/D71
171,Anthony DeSclafani,28,CIN,20,46,42,3,6,0,0,1,4,0,0,0,25,.143,.143,.214,.357,-6,9,0,0,4,0,0,1
172,Ian Desmond,32,COL,160,619,555,82,131,21,8,22,88,20,6,53,146,.236,.307,.422,.729,83,234,17,6,1,4,0,*37H/68D
173,Odrisamer Despaigne,31,MIA,11,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,40,1,0,0,0,0,0,1
174,Elías Díaz,27,PIT,82,277,252,33,72,12,0,10,34,0,1,21,40,.286,.339,.452,.792,116,114,4,1,0,3,1,2H/D
175,Miguel Díaz,23,SDP,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Corey Dickerson*,29,PIT,135,533,504,65,151,35,7,13,55,8,3,21,80,.300,.330,.474,.804,119,239,14,4,0,4,4,*7H/D
177,Jake Diekman,31,ARI,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
178,Derek Dietrich*,28,MIA,149,551,499,72,132,26,2,16,45,2,0,29,140,.265,.330,.421,.751,107,210,5,21,0,2,2,73H/4D59
179,Wilmer Difo#,26,WSN,148,456,408,55,94,14,7,7,42,10,3,39,82,.230,.298,.350,.649,71,143,8,2,3,4,5,*4H5/68
180,Brandon Dixon,26,CIN,74,124,118,14,21,6,0,5,10,0,0,6,43,.178,.218,.356,.574,51,42,2,0,0,0,0,3H9/4751
181,Seranthony Domínguez,23,PHI,48,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,52,0,0,0,0,0,0,1
182,Sean Doolittle*,31,WSN,40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
183,Brian Dozier,31,LAD,47,170,143,16,26,9,0,5,20,4,0,24,33,.182,.300,.350,.650,77,50,5,1,0,2,0,4/H
184,Oliver Drake,31,MIL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
185,Lucas Duda*,32,ATL,20,22,18,1,4,2,0,1,2,0,0,4,7,.222,.364,.500,.864,130,9,1,0,0,0,0,H/3
