Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
21,Matt Belisle,30,COL,7,5,.583,2.93,76,0,11,0,0,1,92.0,84,34,30,7,16,5,91,2,1,3,365,158,2.68,1.087,8.2,0.7,1.6,8.9,5.69
22,Heath Bell,32,SDP,6,1,.857,1.93,67,0,57,0,0,47,70.0,56,17,15,1,28,3,86,1,0,1,287,191,2.05,1.200,7.2,0.1,3.6,11.1,3.07
23,Kris Benson,35,ARI,1,1,.500,5.14,3,3,0,0,0,0,14.0,18,9,8,2,6,0,8,1,0,1,67,84,5.29,1.714,11.6,1.3,3.9,5.1,1.33
24,Justin Berg,26,CHC,0,1,.000,5.18,41,0,12,0,0,0,40.0,45,27,23,3,20,1,14,3,0,2,187,82,5.08,1.625,10.1,0.7,4.5,3.2,0.70
25,Jason Bergmann,28,WSN,0,1,.000,15.43,4,0,0,0,0,0,2.1,3,4,4,2,1,0,2,0,0,0,11,30,13.79,1.714,11.6,7.7,3.9,7.7,2.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Rafael Betancourt,35,COL,5,1,.833,3.61,72,0,18,0,0,1,62.1,52,25,25,9,8,2,89,0,0,7,248,129,2.49,0.963,7.5,1.3,1.2,12.9,11.13
27,Chad Billingsley,25,LAD,12,11,.522,3.57,31,31,0,1,1,0,191.2,176,82,76,8,69,7,171,10,0,4,817,109,3.07,1.278,8.3,0.4,3.2,8.0,2.48
28,Joe Bisenius,27,WSN,0,0,,9.64,5,0,2,0,0,0,4.2,6,6,5,1,6,0,5,0,0,0,26,45,7.58,2.571,11.6,1.9,11.6,9.6,0.83
29,Joe Blanton,29,PHI,9,6,.600,4.82,29,28,0,0,0,0,175.2,206,104,94,27,43,6,134,3,0,2,765,85,4.34,1.417,10.6,1.4,2.2,6.9,3.12
30,Mitchell Boggs,26,STL,2,3,.400,3.61,61,0,22,0,0,0,67.1,60,29,27,5,27,2,52,4,0,5,285,108,3.88,1.292,8.0,0.7,3.6,7.0,1.93
31,Blaine Boyer,28,ARI,3,2,.600,4.26,54,0,11,0,0,0,57.0,59,32,27,3,29,1,29,1,0,2,251,100,4.32,1.544,9.3,0.5,4.6,4.6,1.00
32,Zach Braddock*,22,MIL,1,2,.333,2.94,46,0,4,0,0,0,33.2,29,11,11,1,19,0,41,2,0,2,151,138,2.90,1.426,7.8,0.3,5.1,11.0,2.16
33,Bill Bray*,27,CIN,0,2,.000,4.13,35,0,4,0,0,0,28.1,21,13,13,4,10,1,30,0,0,2,117,100,3.86,1.094,6.7,1.3,3.2,9.5,3.00
34,Jonathan Broxton,26,LAD,5,6,.455,4.04,64,0,46,0,0,22,62.1,64,30,28,4,28,5,73,2,0,1,271,96,3.01,1.476,9.2,0.6,4.0,10.5,2.61
35,Brian Bruney,28,WSN,1,2,.333,7.64,19,0,6,0,0,0,17.2,21,18,15,1,20,1,16,0,0,1,93,54,5.40,2.321,10.7,0.5,10.2,8.2,0.80
36,Taylor Buchholz,28,COL,1,0,1.000,4.50,7,0,2,0,0,0,10.0,10,5,5,2,6,0,9,0,0,0,43,106,5.68,1.600,9.0,1.8,5.4,8.1,1.50
37,Billy Buckner,26,ARI,0,3,.000,11.08,3,3,0,0,0,0,13.0,26,17,16,4,5,0,11,2,0,1,72,39,7.00,2.385,18.0,2.8,3.5,7.6,2.20
38,Jay Buente,26,FLA,0,0,,6.55,8,0,2,0,0,0,11.0,16,8,8,0,11,2,9,0,0,1,59,65,4.44,2.455,13.1,0.0,9.0,7.4,0.82
39,Madison Bumgarner*,20,SFG,7,6,.538,3.00,18,18,0,0,0,0,111.0,119,40,37,11,26,2,86,5,1,1,472,131,3.66,1.306,9.6,0.9,2.1,7.0,3.31
40,Sean Burnett*,27,WSN,1,7,.125,2.14,73,0,10,0,0,3,63.0,52,17,15,3,20,4,62,1,0,2,261,189,2.73,1.143,7.4,0.4,2.9,8.9,3.10
41,Brian Burres*,29,PIT,4,5,.444,4.99,20,13,1,0,0,0,79.1,87,48,44,9,34,4,45,6,0,3,362,81,4.93,1.525,9.9,1.0,3.9,5.1,1.32
42,Jared Burton,29,CIN,0,0,,0.00,4,0,2,0,0,0,3.1,0,0,0,0,0,0,1,0,0,0,10,,2.48,0.000,0.0,0.0,0.0,2.7,
43,Dave Bush,30,MIL,8,13,.381,4.54,32,31,0,0,0,0,174.1,198,108,88,28,65,6,107,4,1,1,781,89,5.13,1.509,10.2,1.4,3.4,5.5,1.65
44,Tim Byrdak*,36,HOU,2,2,.500,3.49,64,0,9,0,0,0,38.2,40,15,15,4,20,0,29,0,0,2,170,114,4.48,1.552,9.3,0.9,4.7,6.8,1.45
45,Matt Cain,25,SFG,13,11,.542,3.14,33,33,0,4,2,0,223.1,181,84,78,22,61,4,177,4,0,8,896,124,3.65,1.084,7.3,0.9,2.5,7.1,2.90
46,Matt Capps,26,WSN,3,3,.500,2.74,47,0,43,0,0,26,46.0,51,20,14,5,9,3,38,0,0,0,199,148,3.43,1.304,10.0,1.0,1.8,7.4,4.22
47,Chris Capuano*,31,MIL,4,4,.500,3.95,24,9,5,0,0,0,66.0,65,29,29,9,21,1,54,1,0,5,278,102,4.22,1.303,8.9,1.2,2.9,7.4,2.57
48,Esmailin Caridad,26,CHC,0,1,.000,11.25,8,0,3,0,0,0,4.0,4,7,5,1,5,0,4,0,0,0,23,41,8.08,2.250,9.0,2.3,11.3,9.0,0.80
49,Chris Carpenter,35,STL,16,9,.640,3.22,35,35,0,1,0,0,235.0,214,99,84,21,63,4,179,13,0,3,969,120,3.69,1.179,8.2,0.8,2.4,6.9,2.84
50,Drew Carpenter,25,PHI,0,1,.000,9.00,1,0,0,0,0,0,3.0,5,3,3,1,0,0,2,0,0,1,14,51,6.08,1.667,15.0,3.0,0.0,6.0,
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,D.J. Carrasco,33,TOT,3,2,.600,3.68,63,0,8,0,0,0,78.1,68,39,32,5,34,3,65,5,0,6,330,112,3.74,1.302,7.8,0.6,3.9,7.5,1.91
52,D.J. Carrasco,33,PIT,2,2,.500,3.88,45,0,6,0,0,0,55.2,50,24,24,4,22,1,45,4,0,4,232,104,3.80,1.293,8.1,0.6,3.6,7.3,2.05
53,D.J. Carrasco,33,ARI,1,0,1.000,3.18,18,0,2,0,0,0,22.2,18,15,8,1,12,2,20,1,0,2,98,135,3.61,1.324,7.1,0.4,4.8,7.9,1.67
54,Kevin Cash,32,HOU,0,0,,9.00,1,0,1,0,0,0,1.0,3,1,1,0,0,0,0,0,0,0,6,61,3.08,3.000,27.0,0.0,0.0,0.0,
55,Andrew Cashner,23,CHC,2,6,.250,4.80,53,0,9,0,0,0,54.1,55,31,29,8,30,5,50,4,1,4,248,89,5.03,1.564,9.1,1.3,5.0,8.3,1.67
56,Santiago Casilla,29,SFG,7,2,.778,1.95,52,0,13,0,0,2,55.1,40,14,12,2,26,4,56,4,0,10,225,201,3.15,1.193,6.5,0.3,4.2,9.1,2.15
57,José Ceda,23,FLA,0,0,,5.19,8,0,1,0,0,0,8.2,8,5,5,1,11,1,9,1,1,0,45,83,6.66,2.192,8.3,1.0,11.4,9.3,0.82
58,Gustavo Chacín*,29,HOU,2,2,.500,4.70,44,0,12,0,0,1,38.1,51,22,20,3,20,3,31,0,0,2,186,85,4.04,1.852,12.0,0.7,4.7,7.3,1.55
59,Jhoulys Chacín,22,COL,9,11,.450,3.28,28,21,2,0,0,0,137.1,114,64,50,10,61,5,138,9,0,4,583,142,3.55,1.274,7.5,0.7,4.0,9.0,2.26
60,Aroldis Chapman*,22,CIN,2,2,.500,2.03,15,0,3,0,0,0,13.1,9,4,3,0,5,0,19,0,0,2,51,206,1.35,1.050,6.1,0.0,3.4,12.8,3.80
61,Jesse Chavez,26,ATL,3,2,.600,5.89,28,0,16,0,0,0,36.2,40,24,24,6,12,3,29,1,0,0,162,67,4.69,1.418,9.8,1.5,2.9,7.1,2.42
62,Matt Chico*,27,WSN,0,0,,3.60,1,1,0,0,0,0,5.0,6,2,2,0,0,0,3,1,0,1,22,120,2.48,1.200,10.8,0.0,0.0,5.4,
63,Steve Cishek,24,FLA,0,0,,0.00,3,0,2,0,0,0,4.1,1,0,0,0,1,0,3,0,0,0,15,,2.39,0.462,2.1,0.0,2.1,6.2,3.00
64,Tyler Clippard,25,WSN,11,8,.579,3.07,78,0,18,0,0,1,91.0,69,33,31,8,41,4,112,2,1,1,378,132,3.18,1.209,6.8,0.8,4.1,11.1,2.73
65,Todd Coffey,29,MIL,2,4,.333,4.76,69,0,12,0,0,0,62.1,65,40,33,8,23,5,56,3,0,6,274,85,4.20,1.412,9.4,1.2,3.3,8.1,2.43
66,Casey Coleman,22,CHC,4,2,.667,4.11,12,8,0,0,0,0,57.0,56,27,26,3,25,2,27,2,0,3,248,104,4.24,1.421,8.8,0.5,3.9,4.3,1.08
67,José Contreras,38,PHI,6,4,.600,3.34,67,0,21,0,0,4,56.2,53,22,21,5,16,2,57,4,0,0,233,123,3.27,1.218,8.4,0.8,2.5,9.1,3.56
68,Aaron Cook,31,COL,6,8,.429,5.08,23,23,0,2,0,0,127.2,147,77,72,11,52,4,62,4,1,3,572,91,4.54,1.559,10.4,0.8,3.7,4.4,1.19
69,Francisco Cordero,35,CIN,6,5,.545,3.84,75,0,64,0,0,40,72.2,68,32,31,5,36,1,59,2,0,2,316,106,3.92,1.431,8.4,0.6,4.5,7.3,1.64
70,Manny Corpas,27,COL,3,5,.375,4.62,56,0,27,0,0,10,62.1,66,33,32,7,22,5,47,2,0,1,274,101,4.19,1.412,9.5,1.0,3.2,6.8,2.14
71,Kevin Correia,29,SDP,10,10,.500,5.40,28,26,0,0,0,0,145.0,152,89,87,20,64,6,115,5,0,3,641,68,4.71,1.490,9.4,1.2,4.0,7.1,1.80
72,Johnny Cueto,24,CIN,12,7,.632,3.64,31,31,0,1,1,0,185.2,181,79,75,19,56,5,138,9,2,5,780,112,3.97,1.276,8.8,0.9,2.7,6.7,2.46
73,Casey Daigle,29,HOU,1,1,.500,11.32,13,0,4,0,0,0,10.1,25,13,13,3,6,1,6,0,0,4,63,36,7.43,3.000,21.8,2.6,5.2,5.2,1.00
74,Matt Daley,28,COL,0,1,.000,4.24,28,0,4,0,0,0,23.1,27,11,11,2,10,1,18,3,0,1,108,111,4.32,1.586,10.4,0.8,3.9,6.9,1.80
75,Doug Davis*,34,MIL,1,4,.200,7.51,8,8,0,0,0,0,38.1,55,36,32,6,21,1,34,3,0,3,191,54,5.22,1.983,12.9,1.4,4.9,8.0,1.62
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Jorge De La Rosa*,29,COL,8,7,.533,4.22,20,20,0,0,0,0,121.2,105,62,57,15,55,4,113,5,1,9,512,110,4.30,1.315,7.8,1.1,4.1,8.4,2.05
77,Sam Deduno,26,COL,0,0,,3.38,4,0,3,0,0,0,2.2,3,1,1,1,1,0,3,0,0,0,12,154,6.83,1.500,10.1,3.4,3.4,10.1,3.00
78,Enerio Del Rosario,24,TOT,1,1,.500,4.50,11,0,3,0,0,0,10.0,17,7,5,0,4,0,4,1,0,0,51,97,3.78,2.100,15.3,0.0,3.6,3.6,1.00
79,Enerio Del Rosario,24,CIN,1,1,.500,2.08,9,0,2,0,0,0,8.2,13,4,2,0,4,0,3,0,0,0,42,204,3.77,1.962,13.5,0.0,4.2,3.1,0.75
80,Enerio Del Rosario,24,HOU,0,0,,20.25,2,0,1,0,0,0,1.1,4,3,3,0,0,0,1,1,0,0,9,25,3.83,3.000,27.0,0.0,0.0,6.8,
81,Manny Delcarmen,28,COL,0,2,.000,6.48,9,0,3,0,0,0,8.1,12,6,6,1,4,1,6,0,0,1,41,74,4.64,1.920,13.0,1.1,4.3,6.5,1.50
82,Sam Demel,24,ARI,2,1,.667,5.35,37,0,10,0,0,2,37.0,42,27,22,5,12,2,33,1,0,5,165,80,4.11,1.459,10.2,1.2,2.9,8.0,2.75
83,Ryan Dempster,33,CHC,15,12,.556,3.85,34,34,0,1,0,0,215.1,198,110,92,25,86,4,208,10,0,6,918,110,3.99,1.319,8.3,1.0,3.6,8.7,2.42
84,Elmer Dessens,39,NYM,4,2,.667,2.30,53,0,6,0,0,0,47.0,41,14,12,4,16,6,16,3,0,0,194,171,4.72,1.213,7.9,0.8,3.1,3.1,1.00
85,Ross Detwiler*,24,WSN,1,3,.250,4.25,8,5,1,0,0,0,29.2,34,22,14,5,14,1,17,1,0,1,135,96,5.64,1.618,10.3,1.5,4.2,5.2,1.21
86,Thomas Diamond,27,CHC,1,3,.250,6.83,16,3,3,0,0,0,29.0,33,23,22,5,18,2,36,2,0,2,138,63,4.91,1.759,10.2,1.6,5.6,11.2,2.00
87,R.A. Dickey,35,NYM,11,9,.550,2.84,27,26,0,2,1,0,174.1,165,62,55,13,42,3,104,4,0,11,713,138,3.65,1.187,8.5,0.7,2.2,5.4,2.48
88,Brendan Donnelly,38,PIT,3,1,.750,5.58,38,0,14,0,0,0,30.2,26,21,19,6,25,1,26,1,1,1,142,73,6.47,1.663,7.6,1.8,7.3,7.6,1.04
89,Octavio Dotel,36,TOT,3,4,.429,4.08,68,0,50,0,0,22,64.0,52,32,29,9,32,5,75,3,0,8,279,101,4.20,1.313,7.3,1.3,4.5,10.5,2.34
90,Octavio Dotel,36,PIT,2,2,.500,4.28,41,0,37,0,0,21,40.0,35,21,19,5,17,2,48,3,0,2,173,95,3.80,1.300,7.9,1.1,3.8,10.8,2.82
91,Octavio Dotel,36,LAD,1,1,.500,3.38,19,0,12,0,0,1,18.2,11,7,7,3,11,3,21,0,0,3,78,117,4.69,1.179,5.3,1.4,5.3,10.1,1.91
92,Octavio Dotel,36,COL,0,1,.000,5.06,8,0,1,0,0,0,5.1,6,4,3,1,4,0,6,0,0,3,28,97,5.52,1.875,10.1,1.7,6.8,10.1,1.50
93,Zach Duke*,27,PIT,8,15,.348,5.72,29,29,0,0,0,0,159.0,212,115,101,25,51,2,96,4,3,4,730,71,4.95,1.654,12.0,1.4,2.9,5.4,1.88
94,Mike Dunn*,25,ATL,2,0,1.000,1.89,25,0,5,0,0,0,19.0,15,4,4,1,17,2,27,0,0,2,88,210,3.61,1.684,7.1,0.5,8.1,12.8,1.59
95,Chad Durbin,32,PHI,4,1,.800,3.80,64,0,9,0,0,0,68.2,63,29,29,7,27,2,63,5,0,0,291,108,3.97,1.311,8.3,0.9,3.5,8.3,2.33
96,Scott Elbert*,24,LAD,0,0,,13.50,1,0,0,0,0,0,0.2,1,1,1,0,3,0,0,0,0,0,6,46,16.58,6.000,13.5,0.0,40.5,0.0,0.00
97,John Ely,24,LAD,4,10,.286,5.49,18,18,0,0,0,0,100.0,105,63,61,12,40,2,76,2,0,4,430,71,4.38,1.450,9.5,1.1,3.6,6.8,1.90
98,Jesse English*,25,WSN,0,0,,3.86,7,0,0,0,0,0,7.0,10,3,3,0,2,0,4,0,0,1,33,110,2.79,1.714,12.9,0.0,2.6,5.1,2.00
99,Barry Enright,24,ARI,6,7,.462,3.91,17,17,0,0,0,0,99.0,97,43,43,20,29,0,49,1,0,0,410,109,5.62,1.273,8.8,1.8,2.6,4.5,1.69
100,Edgmer Escalona,23,COL,0,0,,1.50,5,0,2,0,0,0,6.0,4,1,1,0,4,2,2,0,0,1,26,326,4.41,1.333,6.0,0.0,6.0,3.0,0.50
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Marco Estrada,26,MIL,0,0,,9.53,7,1,0,0,0,0,11.1,14,13,12,3,6,0,13,1,0,2,58,44,6.08,1.765,11.1,2.4,4.8,10.3,2.17
102,Dana Eveland*,26,PIT,0,1,.000,8.38,3,1,1,0,0,0,9.2,15,9,9,0,5,1,3,2,0,1,49,50,4.63,2.069,14.0,0.0,4.7,2.8,0.60
103,Kyle Farnsworth,34,ATL,0,2,.000,5.40,23,0,6,0,0,0,20.0,15,12,12,2,7,1,25,0,0,1,82,74,2.93,1.100,6.8,0.9,3.2,11.3,3.57
104,Pedro Feliciano*,33,NYM,3,6,.333,3.30,92,0,16,0,0,0,62.2,66,24,23,1,30,6,56,6,0,1,280,119,3.22,1.532,9.5,0.1,4.3,8.0,1.87
105,Nelson Figueroa,36,TOT,7,4,.636,3.29,31,11,6,0,0,1,93.0,84,38,34,10,34,4,73,2,0,6,390,122,4.07,1.269,8.1,1.0,3.3,7.1,2.15
106,Nelson Figueroa,36,PHI,2,1,.667,3.46,13,1,5,0,0,1,26.0,20,10,10,1,9,2,15,0,0,2,104,119,3.46,1.115,6.9,0.3,3.1,5.2,1.67
107,Nelson Figueroa,36,HOU,5,3,.625,3.22,18,10,1,0,0,0,67.0,64,28,24,9,25,2,58,2,0,4,286,123,4.30,1.328,8.6,1.2,3.4,7.8,2.32
108,Carlos Fisher,27,CIN,1,1,.500,5.64,18,0,5,0,0,0,22.1,22,14,14,1,13,2,21,1,0,2,100,73,3.66,1.567,8.9,0.4,5.2,8.5,1.62
109,Randy Flores*,34,COL,2,0,1.000,2.96,47,0,10,0,0,0,27.1,22,10,9,4,13,1,18,1,0,0,115,158,5.20,1.280,7.2,1.3,4.3,5.9,1.38
110,Jeff Francis*,29,COL,4,6,.400,5.00,20,19,0,0,0,0,104.1,119,61,58,11,23,3,67,2,0,1,441,93,3.88,1.361,10.3,0.9,2.0,5.8,2.91
111,Ryan Franklin,37,STL,6,2,.750,3.46,59,0,51,0,0,27,65.0,57,25,25,7,10,1,42,4,0,5,264,112,3.83,1.031,7.9,1.0,1.4,5.8,4.20
112,Ernesto Frieri,24,SDP,1,1,.500,1.71,33,0,12,0,0,0,31.2,18,7,6,2,17,3,41,0,0,2,128,218,2.92,1.105,5.1,0.6,4.8,11.7,2.41
113,Jeff Fulchino,30,HOU,2,1,.667,5.51,50,0,16,0,0,0,47.1,53,30,29,7,22,2,46,3,0,2,217,72,4.64,1.585,10.1,1.3,4.2,8.7,2.09
114,Sean Gallagher,24,TOT,2,1,.667,5.77,46,0,12,0,0,0,57.2,62,40,37,7,41,2,43,3,2,0,273,68,5.45,1.786,9.7,1.1,6.4,6.7,1.05
115,Sean Gallagher,24,SDP,0,0,,5.40,15,0,7,0,0,0,23.1,24,14,14,5,19,0,21,2,0,0,110,69,6.76,1.843,9.3,1.9,7.3,8.1,1.11
116,Sean Gallagher,24,PIT,2,1,.667,6.03,31,0,5,0,0,0,34.1,38,26,23,2,22,2,22,1,2,0,163,68,4.56,1.748,10.0,0.5,5.8,5.8,1.00
117,Yovani Gallardo,24,MIL,14,7,.667,3.84,31,31,0,2,2,0,185.0,178,89,79,12,75,5,200,3,1,7,803,105,3.02,1.368,8.7,0.6,3.6,9.7,2.67
118,Jaime García*,23,STL,13,8,.619,2.70,28,28,0,1,1,0,163.1,151,64,49,9,64,4,132,3,1,4,695,143,3.41,1.316,8.3,0.5,3.5,7.3,2.06
119,Jon Garland,30,SDP,14,12,.538,3.47,33,33,0,0,0,0,200.0,176,86,77,20,87,9,136,6,0,6,837,106,4.41,1.315,7.9,0.9,3.9,6.1,1.56
120,Dillon Gee,24,NYM,2,2,.500,2.18,5,5,0,0,0,0,33.0,25,10,8,2,15,2,17,0,0,0,136,181,4.20,1.212,6.8,0.5,4.1,4.6,1.13
121,Sammy Gervacio,25,HOU,0,1,.000,12.27,6,0,1,0,0,0,3.2,4,6,5,1,5,0,3,0,1,1,21,36,9.08,2.455,9.8,2.5,12.3,7.4,0.60
122,Tom Gorzelanny*,27,CHC,7,9,.438,4.09,29,23,3,0,0,1,136.1,136,70,62,11,68,4,119,2,0,0,604,104,3.92,1.496,9.0,0.7,4.5,7.9,1.75
123,John Grabow*,31,CHC,1,3,.250,7.36,28,0,9,0,0,0,25.2,35,24,21,5,13,0,20,1,0,1,126,58,5.69,1.870,12.3,1.8,4.6,7.0,1.54
124,Jeff Gray,28,CHC,1,0,1.000,6.75,7,0,0,0,0,0,9.1,12,9,7,1,5,0,4,1,0,1,45,65,5.54,1.821,11.6,1.0,4.8,3.9,0.80
125,Sean Green,31,NYM,0,0,,3.86,11,0,0,0,0,0,9.1,7,6,4,1,8,3,12,4,0,0,48,105,5.76,1.607,6.8,1.0,7.7,11.6,1.50
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Luke Gregerson,26,SDP,4,7,.364,3.22,80,0,9,0,0,2,78.1,47,30,28,8,18,2,89,1,0,0,297,114,2.86,0.830,5.4,0.9,2.1,10.2,4.94
127,J.C. Gutiérrez,26,ARI,0,6,.000,5.08,58,0,35,0,0,15,56.2,55,33,32,13,23,5,47,4,0,1,247,84,5.83,1.376,8.7,2.1,3.7,7.5,2.04
128,Charlie Haeger,26,LAD,0,4,.000,8.40,9,6,1,0,0,0,30.0,36,32,28,4,26,0,30,1,0,4,151,47,5.51,2.067,10.8,1.2,7.8,9.0,1.15
129,Roy Halladay,33,PHI,21,10,.677,2.44,33,33,0,9,4,0,250.2,231,74,68,24,30,1,219,6,1,5,993,167,3.01,1.041,8.3,0.9,1.1,7.9,7.30
130,Cole Hamels*,26,PHI,12,11,.522,3.06,33,33,0,1,0,0,208.2,185,74,71,26,61,5,211,8,0,3,856,133,3.67,1.179,8.0,1.1,2.6,9.1,3.46
131,Jason Hammel,27,COL,10,9,.526,4.81,30,30,0,0,0,0,177.2,201,97,95,18,47,1,141,6,2,13,770,96,3.70,1.396,10.2,0.9,2.4,7.1,3.00
132,Mike Hampton*,37,ARI,0,0,,0.00,10,0,3,0,0,0,4.1,3,0,0,0,1,1,3,0,0,0,16,,2.39,0.923,6.2,0.0,2.1,6.2,3.00
133,Joel Hanrahan,28,PIT,4,1,.800,3.62,72,0,27,0,0,6,69.2,58,28,28,6,26,0,100,4,0,5,294,112,2.62,1.206,7.5,0.8,3.4,12.9,3.85
134,Tommy Hanson,23,ATL,10,11,.476,3.33,34,34,0,1,0,0,202.2,182,86,75,14,56,3,173,14,0,3,845,117,3.31,1.174,8.1,0.6,2.5,7.7,3.09
135,J.A. Happ*,27,TOT,6,4,.600,3.40,16,16,0,1,1,0,87.1,73,37,33,8,47,1,70,1,0,4,374,118,4.32,1.374,7.5,0.8,4.8,7.2,1.49
136,J.A. Happ*,27,PHI,1,0,1.000,1.76,3,3,0,0,0,0,15.1,13,4,3,1,12,0,9,0,0,1,70,237,5.10,1.630,7.6,0.6,7.0,5.3,0.75
137,J.A. Happ*,27,HOU,5,4,.556,3.75,13,13,0,1,1,0,72.0,60,33,30,7,35,1,61,1,0,3,304,106,4.15,1.319,7.5,0.9,4.4,7.6,1.74
138,Aaron Harang,32,CIN,6,7,.462,5.32,22,20,1,0,0,0,111.2,139,71,66,16,38,0,82,4,0,9,504,77,4.60,1.585,11.2,1.3,3.1,6.6,2.16
