Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
32,Orlando Arcia,27,ATL,67,234,209,25,51,9,0,9,30,0,0,21,51,.244,.316,.416,.733,102,87,7,2,0,2,0,4/D75H16
33,Nolan Arenado,31,STL,148,620,557,73,163,42,1,30,103,5,3,52,72,.293,.358,.533,.891,151,297,15,7,0,4,3,*5D/H
34,Willians Astudillo,30,MIA,21,55,54,5,13,0,0,1,4,1,0,1,3,.241,.255,.296,.551,56,16,2,0,0,0,0,5/4H31D
35,José Azocar,26,SDP,98,216,202,24,52,9,3,0,10,5,6,12,44,.257,.298,.332,.629,83,67,6,0,1,1,0,98H7/D
36,Harrison Bader,28,STL,72,264,246,35,63,7,3,5,21,15,2,13,47,.256,.303,.370,.673,92,91,4,4,0,1,0,8/H
37,Ji Hwan Bae*,22,PIT,10,37,33,5,11,3,0,0,6,3,0,2,6,.333,.405,.424,.830,137,14,0,2,0,0,0,/847
38,Rylan Bannon,26,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/4
39,Daniel Bard,37,COL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
40,Austin Barnes,32,LAD,62,212,179,31,38,6,0,8,26,2,1,27,37,.212,.324,.380,.704,97,68,5,3,2,1,0,2/DH4
41,Tres Barrera,27,WSN,19,53,50,2,9,1,0,0,4,0,0,2,16,.180,.212,.200,.412,20,10,1,0,1,0,0,2
42,José Barrero,24,CIN,48,174,165,13,25,3,0,2,10,4,1,9,76,.152,.195,.206,.401,11,34,4,0,0,0,0,6
43,Joey Bart,25,SFG,97,291,261,34,56,6,0,11,25,2,1,26,112,.215,.296,.364,.660,87,95,5,4,0,0,0,2/HD
44,Anthony Bass,34,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1/DH
45,Matthew Batten,27,SDP,15,22,19,0,2,1,0,0,1,0,0,2,6,.105,.227,.158,.385,15,3,0,1,0,0,0,/5H4D17
46,Brett Baty*,22,NYM,11,42,38,4,7,0,0,2,5,0,0,2,8,.184,.244,.342,.586,67,13,0,1,0,0,0,5
47,Matt Beaty*,29,SDP,20,47,43,6,4,1,1,0,1,0,0,2,8,.093,.170,.163,.333,-2,7,3,2,0,0,0,9/H3D7
48,David Bednar*,27,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
49,Seth Beer*,25,ARI,38,126,111,4,21,3,0,1,9,0,0,11,31,.189,.278,.243,.521,50,27,3,3,0,1,1,D/3H
50,Josh Bell#,29,TOT,156,647,552,78,147,29,3,17,71,0,1,81,102,.266,.362,.422,.784,127,233,22,5,0,6,4,*3D/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Josh Bell#,29,WSN,103,437,375,52,113,24,3,14,57,0,1,49,61,.301,.384,.493,.877,152,185,19,5,0,6,4,3
52,Josh Bell#,29,SDP,53,210,177,26,34,5,0,3,14,0,0,32,41,.192,.316,.271,.587,73,48,3,0,0,0,0,D3/H
53,Andrew Bellatti,30,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
54,Cody Bellinger*,26,LAD,144,550,504,70,106,27,3,19,68,14,3,38,150,.210,.265,.389,.654,81,196,7,2,0,6,0,*8/H
55,Brandon Belt*,34,SFG,78,298,254,25,54,9,1,8,23,1,0,37,81,.213,.326,.350,.676,93,89,9,6,0,1,2,3DH
56,Wynton Bernard,31,COL,12,42,42,9,12,1,0,0,3,3,1,0,8,.286,.286,.310,.595,61,13,1,0,0,0,0,8/D7H9
57,Jon Berti,32,MIA,102,404,358,47,86,17,3,4,28,41,5,42,89,.240,.324,.338,.662,88,121,6,3,0,1,0,4576/H8D
58,Mookie Betts,29,LAD,142,639,572,117,154,40,3,35,82,12,2,55,104,.269,.340,.533,.873,140,305,8,8,0,4,0,*9/4HD
59,Phil Bickford,26,LAD,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
60,Charlie Blackmon*,35,COL,135,577,530,60,140,22,6,16,78,4,1,32,109,.264,.314,.419,.733,96,222,10,8,4,3,4,D9/H
61,Travis Blankenhorn*,25,NYM,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/D
62,JJ Bleday*,24,MIA,65,238,204,21,34,10,2,5,16,4,1,30,67,.167,.277,.309,.586,66,63,5,2,0,2,0,87/H9
63,Richard Bleier*,35,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
64,Alec Bohm,25,PHI,152,631,586,79,164,24,3,13,72,2,3,31,110,.280,.315,.398,.713,101,233,18,4,0,10,1,*53/DH
65,David Bote,29,CHC,41,127,116,15,30,8,0,4,12,1,0,6,45,.259,.315,.431,.746,106,50,3,4,0,1,0,45/3HD
66,Sean Bouchard,26,COL,27,97,74,9,22,6,0,3,11,0,0,21,25,.297,.454,.500,.954,158,37,1,1,0,1,0,7/H
67,Lewis Brinson,28,SFG,16,39,36,5,6,2,0,3,4,1,0,2,14,.167,.211,.472,.683,87,17,0,0,1,0,0,8/H7
68,Mike Brosseau,28,MIL,69,160,141,15,36,5,0,6,23,2,0,14,48,.255,.344,.418,.762,115,59,0,5,0,0,0,5H/631D
69,Justin Bruihl*,25,LAD,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
70,Kris Bryant,30,COL,42,181,160,28,49,12,0,5,14,0,0,17,27,.306,.376,.475,.851,128,76,7,2,0,2,0,7D
71,Peyton Burdick,25,MIA,32,102,92,8,19,4,0,4,11,1,0,8,35,.207,.284,.380,.665,86,35,1,2,0,0,0,78/9H
72,Alec Burleson*,23,STL,16,53,48,4,9,1,0,1,3,1,0,5,9,.188,.264,.271,.535,54,13,1,0,0,0,0,/93D7H
73,Lorenzo Cain,36,MIL,43,156,145,17,26,5,0,1,9,2,2,8,36,.179,.231,.234,.465,32,34,4,2,0,1,0,8/H
74,Willie Calhoun*,27,SFG,4,9,8,0,1,0,0,0,1,0,0,1,2,.125,.222,.125,.347,3,1,1,0,0,0,0,/D
75,Alex Call,27,WSN,35,115,102,16,25,3,1,5,13,3,3,11,26,.245,.330,.441,.772,121,45,2,2,0,0,0,7/H8D9
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Johan Camargo#,28,PHI,52,166,152,8,36,3,0,3,15,0,0,13,37,.237,.297,.316,.613,75,48,1,0,1,0,0,65H/43D
77,Luis Campusano,23,SDP,16,50,48,4,12,1,0,1,5,0,0,1,11,.250,.260,.333,.593,71,16,2,0,0,1,0,2/DH
78,Mark Canha,33,NYM,140,542,462,71,123,24,0,13,61,3,1,48,97,.266,.367,.403,.770,122,186,3,28,0,4,1,*7H8/9D35
79,Robinson Canó*,39,TOT,33,104,100,5,15,1,0,1,4,0,0,4,25,.150,.183,.190,.373,7,19,2,0,0,0,0,4/DH
80,Robinson Canó*,39,NYM,12,43,41,3,8,0,0,1,3,0,0,2,11,.195,.233,.268,.501,44,11,0,0,0,0,0,/4DH
81,Robinson Canó*,39,SDP,12,34,33,1,3,0,0,0,1,0,0,1,10,.091,.118,.091,.209,-38,3,0,0,0,0,0,/4HD
82,Robinson Canó*,39,ATL,9,27,26,1,4,1,0,0,0,0,0,1,4,.154,.185,.192,.377,6,5,2,0,0,0,0,/4H
83,Conner Capel*,25,STL,9,19,17,1,3,0,0,1,2,0,0,1,2,.176,.211,.353,.563,58,6,0,0,0,1,0,/9D7H
84,Víctor Caratini#,28,MIL,95,314,272,26,54,12,0,9,34,0,0,31,67,.199,.300,.342,.642,82,93,11,9,1,1,1,2H/3D1
85,Dylan Carlson#,23,STL,128,488,432,56,102,30,4,8,42,5,2,45,94,.236,.316,.380,.695,99,164,6,7,0,4,1,*89H/D
86,Corbin Carroll*,21,ARI,32,115,104,13,27,9,2,4,14,2,1,8,31,.260,.330,.500,.830,132,52,1,3,0,0,0,7/8HD9
87,Curt Casali,33,SFG,41,126,108,13,25,3,0,4,14,0,0,15,36,.231,.325,.370,.696,98,40,1,1,0,2,0,2/3D
88,Nick Castellanos,30,PHI,136,558,524,56,138,27,0,13,62,7,1,29,130,.263,.305,.389,.694,96,204,15,3,0,2,0,*9D/7H
89,Diego Castillo,24,PIT,96,283,262,28,54,13,0,11,29,1,1,14,75,.206,.251,.382,.633,77,100,7,3,0,4,1,649H/35D1
90,Rodolfo Castro#,23,PIT,71,278,253,25,59,8,4,11,27,5,3,22,74,.233,.299,.427,.725,103,108,6,2,0,1,0,456/DH
91,Yu Chang,26,PIT,18,49,42,5,7,1,0,1,2,0,1,4,18,.167,.286,.262,.548,58,11,1,3,0,0,0,4/3HD
92,Michael Chavis,26,PIT,129,426,401,39,92,16,3,14,49,1,1,19,126,.229,.265,.389,.654,83,156,4,2,0,4,1,3H4/5D
93,Jazz Chisholm Jr.*,24,MIA,60,241,213,39,54,10,4,14,45,12,5,21,66,.254,.325,.535,.860,138,114,0,3,0,3,0,4/H
94,Zack Collins*,27,PIT,10,29,25,2,1,0,0,0,1,0,0,3,10,.040,.138,.040,.178,-46,1,0,0,0,1,0,/32
95,Alex Colomé,33,COL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
96,William Contreras,24,ATL,97,376,334,51,93,14,1,20,45,2,0,39,104,.278,.354,.506,.860,136,169,5,1,0,2,1,2D/H7
97,Willson Contreras,30,CHC,113,487,416,65,101,23,2,22,55,4,2,45,103,.243,.349,.466,.815,126,194,14,24,0,2,0,2D/H
98,Garrett Cooper,31,MIA,119,469,414,37,108,33,2,9,50,0,0,40,119,.261,.337,.415,.752,112,172,6,10,0,5,0,3D/H
99,Brandon Crawford*,35,SFG,118,458,407,50,94,15,2,9,52,1,1,39,98,.231,.308,.344,.652,86,140,12,8,0,4,3,*6/H
100,C.J. Cron,32,COL,150,632,575,79,148,28,3,29,102,0,0,43,164,.257,.315,.468,.783,108,269,16,8,0,5,6,*3D/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Jake Cronenworth*,28,SDP,158,684,587,88,140,30,4,17,88,3,0,70,131,.239,.332,.390,.722,109,229,2,16,0,8,3,*43/6HD
102,Narciso Crook,26,CHC,4,9,8,1,2,1,0,0,2,0,0,0,3,.250,.222,.375,.597,63,3,1,0,0,1,0,/H98
103,Nelson Cruz,41,WSN,124,507,448,50,105,16,0,10,64,4,0,49,119,.234,.313,.337,.651,89,151,16,4,0,3,1,*D/H
104,Oneil Cruz*,23,PIT,87,361,331,45,77,13,4,17,54,10,4,28,126,.233,.294,.450,.744,108,149,3,1,0,1,1,6/DH7
105,Travis d'Arnaud,33,ATL,107,426,396,61,106,25,1,18,60,0,0,19,90,.268,.319,.472,.791,117,187,12,11,0,0,0,2/DH
106,Matt Davidson,31,ARI,5,13,10,1,1,0,0,1,1,0,0,3,3,.100,.308,.400,.708,99,4,0,0,0,0,0,/5DH
107,J.D. Davis,29,TOT,115,365,318,46,79,16,1,12,35,1,1,39,122,.248,.340,.418,.758,116,133,13,6,0,2,1,DH53/7
108,J.D. Davis,29,NYM,66,207,181,26,43,8,1,4,21,1,1,20,66,.238,.324,.359,.683,97,65,9,4,0,2,0,DH5/3
109,J.D. Davis,29,SFG,49,158,137,20,36,8,0,8,14,0,0,19,56,.263,.361,.496,.857,142,68,4,2,0,0,1,53DH/7
110,Jonathan Davis,30,MIL,37,91,76,9,17,1,0,0,4,7,1,14,26,.224,.344,.237,.581,69,18,1,0,1,0,0,8/H
111,Ronnie Dawson*,27,CIN,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/D
112,Yonathan Daza,28,COL,113,408,372,56,112,21,2,2,34,0,3,26,58,.301,.349,.384,.733,98,143,12,4,1,5,0,*87/H9
113,Bryan De La Cruz,25,MIA,115,355,329,38,83,20,0,13,43,4,0,19,90,.252,.294,.432,.725,102,142,8,2,0,4,0,897H/D
114,Austin Dean,28,SFG,3,9,8,1,3,0,0,0,0,0,0,1,0,.375,.444,.375,.819,138,3,0,0,0,0,0,/7H9
115,Paul DeJong,28,STL,77,237,210,19,33,9,0,6,25,3,2,21,79,.157,.245,.286,.530,52,60,2,4,0,2,0,6/H4D
116,Jason Delay,27,PIT,57,167,155,17,33,6,0,1,11,0,2,9,50,.213,.265,.271,.536,53,42,4,2,1,0,0,2
117,Ben DeLuzio,27,STL,22,25,20,3,3,1,0,0,0,0,1,3,5,.150,.292,.200,.492,45,4,0,1,1,0,0,8/HD
118,Travis Demeritte,27,ATL,26,96,89,9,19,2,0,3,6,0,0,6,32,.213,.260,.337,.597,65,30,2,0,0,1,0,9/7H
119,Edwin Díaz,28,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
120,Elías Díaz,31,COL,105,381,351,29,80,18,2,9,51,0,1,25,82,.228,.281,.368,.648,73,129,8,2,0,3,0,2/H
121,Lewin Díaz*,25,MIA,58,174,160,12,27,4,0,5,11,1,0,11,54,.169,.224,.288,.512,44,46,3,1,0,2,0,3/DH
122,Alex Dickerson*,32,ATL,13,36,33,3,4,0,0,1,2,0,0,3,9,.121,.194,.212,.407,13,7,3,0,0,0,0,D/H9
123,Corey Dickerson*,33,STL,96,297,281,28,75,17,1,6,36,0,0,12,48,.267,.300,.399,.698,98,112,4,2,0,2,1,7DH9/1
124,Wilmer Difo#,30,ARI,3,6,6,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/64
125,Brandon Dixon,30,SDP,5,14,14,1,3,1,0,0,1,0,0,0,5,.214,.214,.286,.500,44,4,1,0,0,0,0,/D5H9
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Brendan Donovan*,25,STL,126,468,391,64,110,21,1,5,45,2,3,60,70,.281,.394,.379,.773,124,148,8,14,1,2,1,45973DH/6
127,Brandon Drury,29,TOT,138,568,518,87,136,31,2,28,87,2,3,38,126,.263,.320,.492,.813,123,255,8,8,0,4,0,534D/H69
128,Brandon Drury,29,CIN,92,385,350,62,96,22,2,20,59,2,2,29,84,.274,.335,.520,.855,131,182,6,4,0,2,0,54D/3H69
129,Brandon Drury,29,SDP,46,183,168,25,40,9,0,8,28,0,1,9,42,.238,.290,.435,.724,107,73,2,4,0,2,0,3D/45H
130,Mauricio Dubón,27,SFG,21,49,46,10,11,1,0,2,8,0,0,1,4,.239,.245,.391,.636,78,18,0,0,0,2,0,8/H654D
131,Steven Duggar*,28,SFG,12,39,36,2,7,3,0,0,4,4,0,2,16,.194,.231,.278,.509,45,10,0,0,0,1,0,8/7
132,Joe Dunand,26,MIA,3,11,10,2,3,1,0,1,1,0,0,0,3,.300,.364,.700,1.064,192,7,0,1,0,0,0,/45
133,Adam Duvall,33,ATL,86,315,287,39,61,16,1,12,36,0,2,21,101,.213,.276,.401,.677,86,115,2,5,0,2,0,879/H
134,Tommy Edman#,27,STL,153,630,577,95,153,31,4,13,57,32,3,46,111,.265,.324,.400,.725,107,231,10,5,1,1,2,46/5H98
135,Drew Ellis,26,ARI,6,14,13,2,2,1,0,0,1,0,0,1,6,.154,.214,.231,.445,27,3,0,0,0,0,0,/5
136,Jerar Encarnación,24,MIA,23,81,77,7,14,3,0,3,14,2,0,3,32,.182,.210,.338,.548,52,26,3,0,0,1,0,79/DH
137,Alcides Escobar,35,WSN,40,131,124,12,27,4,2,0,8,1,1,5,32,.218,.260,.282,.542,57,35,1,2,0,0,0,6/H41
138,Eduardo Escobar#,33,NYM,136,542,495,58,119,26,4,20,69,0,2,40,129,.240,.295,.430,.726,106,213,4,1,0,6,3,*5/DH4
139,Carlos Estévez,29,COL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
140,Thairo Estrada,26,SFG,140,541,488,71,127,22,2,14,62,21,6,33,89,.260,.322,.400,.722,105,195,10,14,1,5,0,467H/58
141,Stuart Fairchild,26,TOT,43,107,94,14,24,4,1,5,6,0,2,8,32,.255,.346,.479,.825,125,45,1,5,0,0,0,87/H9
142,Stuart Fairchild,26,SFG,5,8,8,1,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,/8
143,Stuart Fairchild,26,CIN,38,99,86,13,24,4,1,5,6,0,2,8,29,.279,.374,.523,.897,144,45,1,5,0,0,0,78/H9
144,Jeurys Familia,32,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
145,Kyle Farmer,31,CIN,145,583,526,58,134,25,1,14,78,4,3,33,99,.255,.315,.386,.701,92,203,20,16,2,6,0,65D/H3
146,Mario Feliciano,23,MIL,2,5,4,0,1,0,0,0,0,0,0,1,1,.250,.400,.250,.650,90,1,0,0,0,0,0,/2
147,Wilmer Flores,30,SFG,151,602,525,72,120,28,1,19,71,0,0,59,103,.229,.316,.394,.710,101,207,7,11,0,7,1,435DH
148,Dylan Floro*,31,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
149,Mike Ford*,29,TOT,6,12,11,0,1,0,0,0,2,0,0,1,2,.091,.167,.091,.258,-25,1,0,0,0,0,0,/DH31
150,Mike Ford*,29,SFG,1,4,4,0,1,0,0,0,2,0,0,0,0,.250,.250,.250,.500,44,1,0,0,0,0,0,/3
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Mike Ford*,29,ATL,5,8,7,0,0,0,0,0,0,0,0,1,2,.000,.125,.000,.125,-61,0,0,0,0,0,0,/DH1
152,Nick Fortes,25,MIA,72,240,217,41,50,6,1,9,24,5,3,18,45,.230,.304,.392,.696,95,85,5,5,0,0,0,2DH/3
153,Lucius Fox#,24,WSN,10,28,25,2,2,0,0,0,2,1,0,1,9,.080,.115,.080,.195,-42,2,1,0,2,0,0,/65H
154,Jake Fraley*,27,CIN,68,247,216,33,56,9,0,12,28,4,1,26,54,.259,.344,.468,.812,121,101,1,3,0,2,1,79DH/8
155,Maikel Franco,29,WSN,103,388,371,31,85,15,0,9,39,1,0,12,75,.229,.255,.342,.597,71,127,18,2,0,3,0,5/3HD
156,Clint Frazier,27,CHC,19,45,37,4,8,3,0,0,1,1,0,7,11,.216,.356,.297,.653,86,11,1,1,0,0,0,/DH79
157,Freddie Freeman*,32,LAD,159,708,612,117,199,47,2,21,100,13,3,84,102,.325,.407,.511,.918,156,313,6,5,0,7,12,*3
158,TJ Friedl*,26,CIN,72,258,225,33,54,10,5,8,25,7,2,20,40,.240,.314,.436,.750,104,98,3,7,0,6,0,789H/D
159,Joey Gallo*,28,LAD,44,137,117,16,19,4,1,7,23,1,0,16,57,.162,.277,.393,.671,86,46,0,3,0,1,0,79/DH3
160,Ben Gamel*,30,PIT,115,423,371,42,86,20,2,9,46,5,1,48,98,.232,.324,.369,.693,97,137,5,3,0,1,2,79DH/38
161,Aramis Garcia,29,CIN,47,115,108,6,23,2,0,1,4,0,1,3,34,.213,.248,.259,.507,40,28,4,2,2,0,0,2/3HD
162,Avisaíl García,31,MIA,98,380,357,31,80,9,0,8,35,4,0,17,109,.224,.266,.317,.582,64,113,12,4,0,2,0,9D/H
163,Luis García*,22,WSN,93,377,360,29,99,23,2,7,45,3,4,11,84,.275,.295,.408,.704,101,147,6,1,1,4,1,64/H
164,Stone Garrett,26,ARI,27,84,76,13,21,8,0,4,10,3,1,3,27,.276,.309,.539,.848,135,41,1,1,0,1,0,7/DH
165,Lucas Gilbreath*,26,COL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
166,Kevin Ginkel*,28,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
167,Mychal Givens,32,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1/H
168,Mychal Givens,32,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1/H
169,José Godoy*,27,PIT,8,17,17,1,1,0,0,0,1,0,0,0,7,.059,.059,.059,.118,-66,1,0,0,0,0,0,/2
170,Paul Goldschmidt,34,STL,151,651,561,106,178,41,0,35,115,7,0,79,141,.317,.404,.578,.981,177,324,7,5,0,4,1,*3D/H
171,Yan Gomes,34,CHC,86,293,277,23,65,12,0,8,31,2,0,8,47,.235,.260,.365,.625,72,101,15,3,1,4,0,2/DH
172,Erik González,30,MIA,16,41,37,4,7,1,0,0,3,1,0,4,12,.189,.268,.216,.485,40,8,1,0,0,0,0,/6543
173,Luis González*,26,SFG,98,350,311,31,79,17,2,4,36,10,2,30,75,.254,.323,.360,.683,95,112,5,4,0,5,1,97/H81D
174,Terrance Gore,31,NYM,10,8,7,1,1,0,0,0,0,3,0,0,3,.143,.143,.143,.286,-17,1,0,0,1,0,0,/H87D
175,Nolan Gorman*,22,STL,89,313,283,44,64,13,0,14,35,1,0,28,103,.226,.300,.420,.721,104,119,2,2,0,0,0,4DH/7
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Phil Gosselin,33,ATL,12,24,23,4,6,0,0,0,0,0,0,1,6,.261,.292,.261,.553,56,6,0,0,0,0,0,4/H9
177,Didi Gregorius*,32,PHI,63,232,214,17,45,9,4,1,19,1,0,13,36,.210,.263,.304,.567,61,65,0,3,0,2,0,6/H
178,Grayson Greiner,29,ARI,2,8,6,0,1,0,0,0,0,0,0,2,3,.167,.375,.167,.542,62,1,0,0,0,0,0,/2
179,Randal Grichuk,30,COL,140,538,506,60,131,21,3,19,73,4,0,24,127,.259,.299,.425,.724,93,215,12,6,0,2,0,*98/HD1
180,Trent Grisham*,25,SDP,152,524,451,58,83,16,2,17,53,7,1,57,150,.184,.284,.341,.626,81,154,3,7,7,2,1,*8H
