Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
15,Andy Ashby,33,LAD,2,0,1.000,3.86,2,2,0,0,0,0,11.2,14,5,5,2,1,0,7,0,0,0,49,106,4.33,1.286,10.8,1.5,0.8,5.4,7.00
16,Pedro Astacio,32,TOT,8,14,.364,5.09,26,26,0,4,1,0,169.2,181,101,96,22,54,3,144,13,0,2,733,103,4.22,1.385,9.6,1.2,2.9,7.6,2.67
17,Pedro Astacio,32,COL,6,13,.316,5.49,22,22,0,4,1,0,141.0,151,91,86,21,50,3,125,10,0,2,617,97,4.49,1.426,9.6,1.3,3.2,8.0,2.50
18,Pedro Astacio,32,HOU,2,1,.667,3.14,4,4,0,0,0,0,28.2,30,10,10,1,4,0,19,3,0,0,116,149,2.91,1.186,9.4,0.3,1.3,6.0,4.75
19,Justin Atchley*,27,CIN,0,0,,6.10,15,0,2,0,0,0,10.1,12,7,7,4,5,2,8,1,0,1,48,78,8.27,1.645,10.5,3.5,4.4,7.0,1.60
20,Manny Aybar,29,CHC,2,1,.667,6.35,17,1,1,0,0,0,22.2,28,19,16,5,17,0,16,2,0,2,113,66,7.02,1.985,11.1,2.0,6.8,6.4,0.94
21,Benito Báez*,24,FLA,0,0,,13.50,8,0,3,0,0,0,9.1,22,14,14,3,6,0,14,0,0,0,55,33,6.16,3.000,21.2,2.9,5.8,13.5,2.33
22,James Baldwin,29,LAD,3,6,.333,4.20,12,12,0,0,0,0,79.1,82,39,37,10,25,1,53,3,0,3,333,95,4.41,1.349,9.3,1.1,2.8,6.0,2.12
23,Miguel Batista,30,ARI,11,8,.579,3.36,48,18,6,0,0,0,139.1,113,57,52,13,60,2,90,10,0,6,581,139,4.48,1.242,7.3,0.8,3.9,5.8,1.50
24,Josh Beckett,21,FLA,2,2,.500,1.50,4,4,0,0,0,0,24.0,14,9,4,3,11,0,24,1,0,1,99,286,4.17,1.042,5.3,1.1,4.1,9.0,2.18
25,Joe Beimel*,24,PIT,7,11,.389,5.23,42,15,9,0,0,0,115.1,131,72,67,12,49,4,58,6,0,3,511,87,4.83,1.561,10.2,0.9,3.8,4.5,1.18
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Todd Belitz*,25,COL,1,1,.500,7.71,8,0,3,0,0,0,9.1,9,8,8,2,3,0,5,0,0,0,40,71,5.73,1.286,8.7,1.9,2.9,4.8,1.67
27,Rob Bell,24,CIN,0,5,.000,5.48,9,9,0,0,0,0,44.1,46,28,27,9,17,1,33,3,0,1,188,84,5.55,1.421,9.3,1.8,3.5,6.7,1.94
28,Alan Benes,29,STL,2,0,1.000,7.36,9,1,4,0,0,0,14.2,14,12,12,5,12,0,10,0,0,0,68,60,8.57,1.773,8.6,3.1,7.4,6.1,0.83
29,Andy Benes,33,STL,7,7,.500,7.38,27,19,3,0,0,0,107.1,122,92,88,30,61,0,78,6,0,1,500,59,7.10,1.705,10.2,2.5,5.1,6.5,1.28
30,Armando Benítez,28,NYM,6,4,.600,3.77,73,0,64,0,0,43,76.1,59,32,32,12,40,6,93,1,0,5,320,110,4.27,1.297,7.0,1.4,4.7,11.0,2.33
31,Jason Bere,30,CHC,11,11,.500,4.31,32,32,0,2,0,0,188.0,171,99,90,24,77,7,175,1,0,6,801,96,4.09,1.319,8.2,1.1,3.7,8.4,2.27
32,Nick Bierbrodt*,23,ARI,2,2,.500,8.22,5,5,0,0,0,0,23.0,29,21,21,6,12,0,17,0,0,0,108,58,6.53,1.783,11.3,2.3,4.7,6.7,1.42
33,Matt Blank*,25,MON,2,2,.500,5.16,5,4,0,0,0,0,22.2,23,14,13,5,13,1,11,2,0,0,104,88,6.93,1.588,9.1,2.0,5.2,4.4,0.85
34,Brian Boehringer,32,SFG,0,3,.000,4.19,29,0,9,0,0,1,34.1,32,20,16,4,17,5,27,2,0,0,156,96,4.65,1.427,8.4,1.0,4.5,7.1,1.59
35,Brian Bohanon*,32,COL,5,8,.385,7.14,20,19,0,0,0,0,97.0,127,79,77,20,47,3,47,7,0,2,456,75,6.43,1.794,11.8,1.9,4.4,4.4,1.00
36,Ricky Bones,32,FLA,4,4,.500,5.06,61,0,19,0,0,0,64.0,71,39,36,7,33,9,41,3,0,0,288,84,4.88,1.625,10.0,1.0,4.6,5.8,1.24
37,Bobby Bonilla,38,STL,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,1,1,0,0,0,1,0,6,33,19.05,4.000,27.0,9.0,9.0,0.0,0.00
38,Joe Borowski,30,CHC,0,1,.000,32.40,1,1,0,0,0,0,1.2,6,6,6,1,3,0,1,0,0,0,13,16,15.05,5.400,32.4,5.4,16.2,5.4,0.33
39,Ricky Bottalico,31,PHI,3,4,.429,3.90,66,0,18,0,0,3,67.0,58,31,29,11,25,2,57,4,0,5,281,109,4.78,1.239,7.8,1.5,3.4,7.7,2.28
40,Kent Bottenfield,32,HOU,2,5,.286,6.40,13,9,1,0,0,1,52.0,61,44,37,16,16,0,39,2,0,1,235,73,6.59,1.481,10.6,2.8,2.8,6.8,2.44
41,Chris Brock,31,PHI,3,0,1.000,4.13,24,0,6,0,0,0,32.2,35,16,15,6,15,2,26,2,0,2,147,104,5.41,1.531,9.6,1.7,4.1,7.2,1.73
42,Troy Brohawn*,28,ARI,2,3,.400,4.93,59,0,10,0,0,1,49.1,55,27,27,5,23,2,30,1,0,2,220,95,4.61,1.581,10.0,0.9,4.2,5.5,1.30
43,Jim Brower,28,CIN,7,10,.412,3.97,46,10,13,0,0,1,129.1,119,65,57,17,60,5,94,5,1,5,559,116,4.81,1.384,8.3,1.2,4.2,6.5,1.57
44,Kevin Brown,36,LAD,10,4,.714,2.65,20,19,0,1,0,0,115.2,94,41,34,8,38,2,104,2,1,3,465,151,3.19,1.141,7.3,0.6,3.0,8.1,2.74
45,Mike Buddie,30,MIL,0,1,.000,3.89,31,0,7,0,0,2,41.2,34,20,18,2,17,2,22,4,0,3,174,111,4.13,1.224,7.3,0.4,3.7,4.8,1.29
46,John Burkett,36,ATL,12,12,.500,3.04,34,34,0,1,1,0,219.1,187,83,74,17,70,13,187,6,1,5,902,147,3.39,1.172,7.7,0.7,2.9,7.7,2.67
47,A.J. Burnett,24,FLA,11,12,.478,4.05,27,27,0,2,1,0,173.1,145,82,78,20,83,3,128,7,1,7,733,105,4.63,1.315,7.5,1.0,4.3,6.6,1.54
48,Paul Byrd,30,PHI,0,1,.000,8.10,3,1,1,0,0,0,10.0,10,9,9,1,4,0,3,1,0,1,45,54,5.25,1.400,9.0,0.9,3.6,2.7,0.75
49,José Cabrera,29,ATL,7,4,.636,2.88,55,0,23,0,0,2,59.1,52,24,19,5,25,4,43,2,1,3,253,155,4.06,1.298,7.9,0.8,3.8,6.5,1.72
50,Giovanni Carrara,33,LAD,6,1,.857,3.16,47,3,2,0,0,0,85.1,73,30,30,12,24,3,70,1,0,0,348,126,4.12,1.137,7.7,1.3,2.5,7.4,2.92
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Shawn Chacón,23,COL,6,10,.375,5.06,27,27,0,0,0,0,160.0,157,96,90,26,87,10,134,10,0,6,711,105,5.31,1.525,8.8,1.5,4.9,7.5,1.54
52,Bruce Chen*,24,TOT,7,7,.500,4.87,27,27,0,0,0,0,146.0,146,90,79,29,59,4,126,1,0,5,634,87,5.14,1.404,9.0,1.8,3.6,7.8,2.14
53,Bruce Chen*,24,PHI,4,5,.444,5.00,16,16,0,0,0,0,86.1,90,53,48,19,31,4,79,1,0,2,381,85,5.19,1.402,9.4,2.0,3.2,8.2,2.55
54,Bruce Chen*,24,NYM,3,2,.600,4.68,11,11,0,0,0,0,59.2,56,37,31,10,28,0,47,0,0,3,253,89,5.06,1.408,8.4,1.5,4.2,7.1,1.68
55,Scott Chiasson,23,CHC,1,1,.500,2.70,6,0,3,0,0,0,6.2,5,2,2,2,2,0,6,1,0,1,28,162,6.50,1.050,6.8,2.7,2.7,8.1,3.00
56,Bobby Chouinard,29,COL,0,0,,8.22,8,0,5,0,0,0,7.2,10,7,7,4,1,1,5,0,0,0,34,67,8.92,1.435,11.7,4.7,1.2,5.9,5.00
57,Jason Christiansen*,31,TOT,2,1,.667,3.22,55,0,11,0,0,3,36.1,29,13,13,5,15,1,31,1,0,4,149,132,4.45,1.211,7.2,1.2,3.7,7.7,2.07
58,Jason Christiansen*,31,STL,1,1,.500,4.66,30,0,8,0,0,3,19.1,15,10,10,4,10,1,19,1,0,0,83,94,5.48,1.293,7.0,1.9,4.7,8.8,1.90
59,Jason Christiansen*,31,SFG,1,0,1.000,1.59,25,0,3,0,0,0,17.0,14,3,3,1,5,0,12,0,0,4,66,256,3.28,1.118,7.4,0.5,2.6,6.4,2.40
60,Tim Christman*,26,COL,0,0,,4.50,1,0,1,0,0,0,2.0,1,1,1,1,0,0,2,0,0,0,7,135,7.55,0.500,4.5,4.5,0.0,9.0,
61,Matt Clement,26,FLA,9,10,.474,5.05,31,31,0,0,0,0,169.1,172,102,95,15,85,2,134,15,0,15,760,84,4.39,1.518,9.1,0.8,4.5,7.1,1.58
62,Dave Coggin,24,PHI,6,7,.462,4.17,17,17,0,0,0,0,95.0,99,46,44,7,39,6,62,5,0,3,415,102,4.09,1.453,9.4,0.7,3.7,5.9,1.59
63,Dennis Cook*,38,TOT,1,1,.500,4.53,62,0,14,0,0,0,45.2,43,24,23,8,14,3,38,2,1,3,194,93,4.71,1.248,8.5,1.6,2.8,7.5,2.71
64,Dennis Cook*,38,NYM,1,1,.500,4.25,43,0,11,0,0,0,36.0,28,18,17,6,10,1,34,1,1,3,148,99,4.24,1.056,7.0,1.5,2.5,8.5,3.40
65,Dennis Cook*,38,PHI,0,0,,5.59,19,0,3,0,0,0,9.2,15,6,6,2,4,2,4,1,0,0,46,79,6.46,1.966,14.0,1.9,3.7,3.7,1.00
66,Rocky Coppinger,27,MIL,1,0,1.000,6.75,8,3,2,0,0,0,22.2,24,17,17,5,15,0,15,1,0,2,104,64,6.71,1.721,9.5,2.0,6.0,6.0,1.00
67,Mark Corey,26,NYM,0,0,,16.20,2,0,0,0,0,0,1.2,5,3,3,0,3,1,3,0,0,0,13,31,4.85,4.800,27.0,0.0,16.2,16.2,1.00
68,Rheal Cormier*,34,PHI,5,6,.455,4.21,60,0,16,0,0,1,51.1,49,26,24,5,17,4,37,4,0,1,222,101,4.10,1.286,8.6,0.9,3.0,6.5,2.18
69,Juan Cruz,22,CHC,3,1,.750,3.22,8,8,0,0,0,0,44.2,40,16,16,4,17,1,39,2,0,0,185,130,3.74,1.276,8.1,0.8,3.4,7.9,2.29
70,Nelson Cruz,28,HOU,3,3,.500,4.15,66,0,16,0,0,2,82.1,72,41,38,11,24,4,75,9,1,0,342,112,4.17,1.166,7.9,1.2,2.6,8.2,3.13
71,Darwin Cubillán,28,MON,0,0,,4.10,29,0,11,0,0,0,26.1,31,13,12,1,12,1,19,0,0,1,121,110,3.47,1.633,10.6,0.3,4.1,6.5,1.58
72,Will Cunnane,27,MIL,0,3,.000,5.40,31,1,6,0,0,0,51.2,66,34,31,6,22,6,37,2,0,0,238,80,4.52,1.703,11.5,1.0,3.8,6.4,1.68
73,Jeff D'Amico,25,MIL,2,4,.333,6.08,10,10,0,0,0,0,47.1,60,42,32,11,16,4,32,1,0,2,216,71,5.80,1.606,11.4,2.1,3.0,6.1,2.00
74,Omar Daal*,29,PHI,13,7,.650,4.46,32,32,0,0,0,0,185.2,199,100,92,26,56,3,107,5,3,0,801,95,4.70,1.373,9.6,1.3,2.7,5.2,1.91
75,Vic Darensbourg*,30,FLA,1,2,.333,4.25,58,0,19,0,0,1,48.2,52,24,23,4,10,6,33,1,0,0,202,100,3.44,1.274,9.6,0.7,1.8,6.1,3.30
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Joe Davenport,25,COL,0,0,,3.48,7,0,3,0,0,0,10.1,8,7,4,1,7,0,8,0,0,0,44,157,4.79,1.452,7.0,0.9,6.1,7.0,1.14
77,Tom Davey,27,SDP,2,4,.333,4.50,39,0,8,0,0,0,38.0,41,22,19,3,17,3,37,1,1,3,169,89,3.55,1.526,9.7,0.7,4.0,8.8,2.18
78,Kane Davis,26,COL,2,4,.333,4.35,57,0,6,0,0,0,68.1,66,36,33,11,32,4,47,1,0,4,301,123,5.21,1.434,8.7,1.4,4.2,6.2,1.47
79,Lance Davis*,24,CIN,8,4,.667,4.74,20,20,0,1,0,0,106.1,124,60,56,12,34,0,53,1,0,2,461,97,4.51,1.486,10.5,1.0,2.9,4.5,1.56
80,Valerio De Los Santos*,28,MIL,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,0,1,0,1,0,0,0,5,65,4.05,2.000,9.0,0.0,9.0,9.0,1.00
81,Mike DeJean,30,MIL,4,2,.667,2.77,75,0,19,0,0,2,84.1,75,31,26,4,39,7,68,9,0,8,371,155,3.76,1.352,8.0,0.4,4.2,7.3,1.74
82,Ryan Dempster,24,FLA,15,12,.556,4.94,34,34,0,2,1,0,211.1,218,123,116,21,112,5,171,10,0,5,954,86,4.45,1.562,9.3,0.9,4.8,7.3,1.53
83,Elmer Dessens,30,CIN,10,14,.417,4.48,34,34,0,1,1,0,205.0,221,103,102,32,56,1,128,1,1,4,862,102,4.66,1.351,9.7,1.4,2.5,5.6,2.29
84,Craig Dingman,27,COL,0,0,,13.50,7,0,4,0,0,1,7.1,11,11,11,4,3,2,2,2,0,0,37,41,11.64,1.909,13.5,4.9,3.7,2.5,0.67
85,Chris Donnels,35,LAD,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.05,0.000,0.0,0.0,0.0,0.0,
86,Octavio Dotel,27,HOU,7,5,.583,2.66,61,4,20,0,0,2,105.0,79,35,31,5,47,2,145,2,0,4,438,175,2.31,1.200,6.8,0.4,4.0,12.4,3.09
87,Darren Dreifort,29,LAD,4,7,.364,5.13,16,16,0,0,0,0,94.2,89,62,54,11,47,0,91,6,0,10,416,78,4.32,1.437,8.5,1.0,4.5,8.7,1.94
88,Brandon Duckworth,25,PHI,3,2,.600,3.52,11,11,0,0,0,0,69.0,57,29,27,2,29,5,40,6,0,2,289,121,3.79,1.246,7.4,0.3,3.8,5.2,1.38
89,Courtney Duncan,26,CHC,3,3,.500,5.06,36,0,15,0,0,0,42.2,42,24,24,5,25,3,49,2,0,2,193,83,4.17,1.570,8.9,1.1,5.3,10.3,1.96
90,Adam Eaton,23,SDP,8,5,.615,4.32,17,17,0,2,0,0,116.2,108,61,56,20,40,3,109,5,0,3,499,92,4.57,1.269,8.3,1.5,3.1,8.4,2.73
91,Joey Eischen*,31,MON,0,1,.000,4.85,24,0,7,0,0,0,29.2,29,17,16,4,16,1,19,1,0,1,131,93,5.24,1.517,8.8,1.2,4.9,5.8,1.19
92,Scott Elarton,25,TOT,4,10,.286,7.06,24,24,0,0,0,0,132.2,146,105,104,34,59,2,87,6,0,5,595,68,6.54,1.545,9.9,2.3,4.0,5.9,1.47
93,Scott Elarton,25,HOU,4,8,.333,7.14,20,20,0,0,0,0,109.2,126,88,87,26,49,1,76,6,0,5,499,65,6.25,1.596,10.3,2.1,4.0,6.2,1.55
94,Scott Elarton,25,COL,0,2,.000,6.65,4,4,0,0,0,0,23.0,20,17,17,8,10,1,11,0,0,0,96,81,7.92,1.304,7.8,3.1,3.9,4.3,1.10
95,Robert Ellis,30,ARI,6,5,.545,5.77,19,17,1,0,0,0,92.0,106,61,59,12,34,2,41,4,2,3,413,81,5.09,1.522,10.4,1.2,3.3,4.0,1.21
96,Alan Embree*,31,SFG,0,2,.000,11.25,22,0,7,0,0,0,20.0,34,26,25,7,10,2,25,2,0,1,106,36,6.90,2.200,15.3,3.2,4.5,11.3,2.50
97,Shawn Estes*,28,SFG,9,8,.529,4.02,27,27,0,0,0,0,159.0,151,78,71,11,77,7,109,5,2,10,693,99,4.12,1.434,8.5,0.6,4.4,6.2,1.42
98,Horacio Estrada*,25,COL,1,1,.500,14.54,4,0,2,0,0,0,4.1,8,7,7,1,1,0,4,1,0,0,22,39,5.59,2.077,16.6,2.1,2.1,8.3,4.00
99,Kyle Farnsworth,25,CHC,4,6,.400,2.74,76,0,24,0,0,2,82.0,65,26,25,8,29,2,107,1,2,2,339,152,2.81,1.146,7.1,0.9,3.2,11.7,3.69
100,Jeff Fassero*,38,CHC,4,4,.500,3.42,82,0,30,0,0,12,73.2,66,31,28,6,23,5,79,1,0,3,308,122,2.94,1.208,8.1,0.7,2.8,9.7,3.43
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Jared Fernández,29,CIN,0,1,.000,4.38,5,2,2,0,0,0,12.1,13,9,6,1,6,0,5,2,0,1,57,107,5.24,1.541,9.5,0.7,4.4,3.6,0.83
102,Osvaldo Fernández,34,CIN,5,6,.455,6.92,20,14,2,0,0,0,79.1,103,62,61,8,33,3,35,0,0,0,366,66,4.73,1.714,11.7,0.9,3.7,4.0,1.06
103,Mike Fetters,36,TOT,3,2,.600,5.51,54,0,21,0,0,9,47.1,49,32,29,7,26,1,37,4,0,7,223,77,5.31,1.585,9.3,1.3,4.9,7.0,1.42
104,Mike Fetters,36,LAD,2,1,.667,6.07,34,0,7,0,0,1,29.2,33,23,20,6,13,0,26,1,0,6,139,66,5.34,1.551,10.0,1.8,3.9,7.9,2.00
105,Mike Fetters,36,PIT,1,1,.500,4.58,20,0,14,0,0,8,17.2,16,9,9,1,13,1,11,3,0,1,84,101,5.26,1.642,8.2,0.5,6.6,5.6,0.85
106,Nelson Figueroa,27,PHI,4,5,.444,3.94,19,13,1,0,0,0,89.0,95,40,39,8,37,3,61,7,0,2,393,108,4.33,1.483,9.6,0.8,3.7,6.2,1.65
107,Jeremy Fikac,26,SDP,2,0,1.000,1.37,23,0,5,0,0,0,26.1,15,6,4,2,5,1,19,1,0,0,99,295,3.28,0.759,5.1,0.7,1.7,6.5,3.80
108,Steve Finley*,36,ARI,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,1,0,0,4,,9.05,1.000,0.0,0.0,9.0,0.0,0.00
109,Chad Fox,30,MIL,5,2,.714,1.89,65,0,9,0,0,2,66.2,44,16,14,6,36,7,80,5,1,5,287,227,3.66,1.200,5.9,0.8,4.9,10.8,2.22
110,John Franco*,40,NYM,6,2,.750,4.05,58,0,16,0,0,2,53.1,55,25,24,8,19,2,50,2,1,4,232,103,4.31,1.388,9.3,1.4,3.2,8.4,2.63
111,Wayne Franklin*,27,HOU,0,0,,6.75,11,0,3,0,0,0,12.0,17,9,9,4,9,0,9,0,0,0,60,70,8.13,2.167,12.8,3.0,6.8,6.8,1.00
112,Aaron Fultz*,27,SFG,3,1,.750,4.56,66,0,17,0,0,1,71.0,70,40,36,9,21,3,67,1,0,1,300,87,3.74,1.282,8.9,1.1,2.7,8.5,3.19
113,Mike Fyhrie,31,CHC,0,2,.000,4.20,15,0,4,0,0,0,15.0,16,7,7,1,7,0,6,0,0,0,64,101,4.52,1.533,9.6,0.6,4.2,3.6,0.86
114,Éric Gagné,25,LAD,6,7,.462,4.75,33,24,3,0,0,0,151.2,144,90,80,24,46,1,130,16,1,3,649,84,4.62,1.253,8.5,1.4,2.7,7.7,2.83
115,Gus Gandarillas,29,MIL,0,0,,5.49,16,0,6,0,0,0,19.2,25,13,12,2,10,3,7,0,0,1,91,79,5.18,1.780,11.4,0.9,4.6,3.2,0.70
116,Mark Gardner,39,SFG,5,5,.500,5.40,23,15,2,0,0,0,91.2,93,57,55,17,34,3,53,3,0,0,398,74,5.51,1.385,9.1,1.7,3.3,5.2,1.56
117,Tom Glavine*,35,ATL,16,7,.696,3.57,35,35,0,1,1,0,219.1,213,92,87,24,97,10,116,2,0,2,929,125,4.77,1.413,8.7,1.0,4.0,4.8,1.20
118,Wayne Gomes,28,TOT,6,3,.667,5.29,55,0,16,0,0,1,63.0,72,37,37,7,29,6,52,1,0,4,285,80,4.27,1.603,10.3,1.0,4.1,7.4,1.79
119,Wayne Gomes,28,PHI,4,3,.571,4.31,42,0,12,0,0,1,48.0,51,23,23,4,22,4,35,1,0,2,215,99,4.11,1.521,9.6,0.8,4.1,6.6,1.59
120,Wayne Gomes,28,SFG,2,0,1.000,8.40,13,0,4,0,0,0,15.0,21,14,14,3,7,2,17,0,0,2,70,48,4.78,1.867,12.6,1.8,4.2,10.2,2.43
121,Dicky Gonzalez,22,NYM,3,2,.600,4.88,16,7,2,0,0,0,59.0,72,33,32,4,17,3,31,1,0,5,261,85,3.79,1.508,11.0,0.6,2.6,4.7,1.82
122,Tom Gordon,33,CHC,1,2,.333,3.38,47,0,40,0,0,27,45.1,32,18,17,4,16,1,67,1,0,2,187,124,2.37,1.059,6.4,0.8,3.2,13.3,4.19
123,Danny Graves,27,CIN,6,5,.545,4.15,66,0,54,0,0,32,80.1,83,41,37,7,18,6,49,4,1,2,337,111,3.78,1.257,9.3,0.8,2.0,5.5,2.72
124,Jason Grilli,24,FLA,2,2,.500,6.08,6,5,1,0,0,0,26.2,30,18,18,6,11,0,17,2,0,0,115,71,6.16,1.538,10.1,2.0,3.7,5.7,1.55
125,Geraldo Guzmán,28,ARI,0,0,,2.89,4,0,0,0,0,0,9.1,7,4,3,2,3,1,4,0,0,0,37,167,5.94,1.071,6.8,1.9,2.9,3.9,1.33
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Luther Hackman,26,STL,1,2,.333,4.29,35,0,8,0,0,1,35.2,28,18,17,7,14,0,24,2,1,1,149,102,5.60,1.178,7.1,1.8,3.5,6.1,1.71
127,Joey Hamilton,30,CIN,1,2,.333,6.23,4,4,0,0,0,0,17.1,23,12,12,3,6,0,10,1,0,0,79,75,5.36,1.673,11.9,1.6,3.1,5.2,1.67
128,Mike Hampton*,28,COL,14,13,.519,5.41,32,32,0,2,1,0,203.0,236,138,122,31,85,7,122,8,0,6,904,99,5.21,1.581,10.5,1.4,3.8,5.4,1.44
129,Pete Harnisch,34,CIN,1,3,.250,6.37,7,7,0,0,0,0,35.1,48,29,25,9,17,0,17,1,0,2,172,73,6.93,1.840,12.2,2.3,4.3,4.3,1.00
130,Jimmy Haynes,28,MIL,8,17,.320,4.85,31,29,0,0,0,0,172.2,182,98,93,20,78,17,112,4,0,8,756,88,4.68,1.506,9.5,1.0,4.1,5.8,1.44
131,Félix Heredia*,26,CHC,2,2,.500,6.17,48,0,9,0,0,0,35.0,45,27,24,6,16,1,28,2,0,3,165,68,5.22,1.743,11.6,1.5,4.1,7.2,1.75
132,Matt Herges,31,LAD,9,8,.529,3.44,75,0,22,0,0,1,99.1,97,39,38,8,46,12,76,8,0,2,435,116,4.20,1.440,8.8,0.7,4.2,6.9,1.65
133,Dustin Hermanson,28,STL,14,13,.519,4.45,33,33,0,0,0,0,192.1,195,106,95,34,73,3,123,8,0,6,830,97,5.33,1.393,9.1,1.6,3.4,5.8,1.68
134,Carlos Hernández*,21,HOU,1,0,1.000,1.02,3,3,0,0,0,0,17.2,11,2,2,1,7,0,17,0,0,2,70,462,3.05,1.019,5.6,0.5,3.6,8.7,2.43
135,Liván Hernández,26,SFG,13,15,.464,5.24,34,34,0,2,0,0,226.2,266,143,132,24,85,7,138,3,0,7,1008,76,4.37,1.549,10.6,1.0,3.4,5.5,1.62
136,Junior Herndon,22,SDP,2,6,.250,6.33,12,8,2,0,0,0,42.2,55,34,30,5,25,5,14,3,0,1,201,63,5.88,1.875,11.6,1.1,5.3,3.0,0.56
137,Brett Hinchliffe,26,NYM,0,1,.000,36.00,1,1,0,0,0,0,2.0,9,8,8,2,1,0,2,1,0,0,17,14,17.05,5.000,40.5,9.0,4.5,9.0,2.00
138,Sterling Hitchcock*,30,SDP,2,1,.667,3.32,3,3,0,0,0,0,19.0,22,9,7,1,3,0,15,1,0,1,85,122,2.79,1.316,10.4,0.5,1.4,7.1,5.00
