Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Eric Bruntlett,27,HOU,91,121,109,19,24,5,2,4,14,7,2,10,25,.220,.292,.413,.705,82,45,4,1,1,0,0,H4876/539
77,Jason Bulger,26,ARI,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
78,Bryan Bullington,24,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
79,Nate Bump*,28,FLA,30,6,5,1,1,0,0,0,0,0,0,0,4,.200,.200,.200,.400,9,1,0,0,1,0,0,1
80,Chris Burke,25,HOU,108,359,318,49,79,19,2,5,26,11,6,23,62,.248,.309,.368,.676,76,117,7,6,9,3,0,74H/8
81,A.J. Burnett,28,FLA,31,79,68,3,10,2,2,1,2,0,0,1,34,.147,.171,.279,.451,19,19,1,1,9,0,0,1
82,Jeromy Burnitz*,36,CHC,160,671,605,84,156,31,2,24,87,5,4,57,109,.258,.322,.435,.757,94,263,12,3,1,5,3,*9/8H
83,Mike Burns,26,HOU,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
84,Pat Burrell,28,PHI,154,669,562,78,158,27,1,32,117,0,0,99,160,.281,.389,.504,.892,128,283,12,3,0,5,6,*7/H
85,Sean Burroughs*,24,SDP,93,317,284,20,71,7,2,1,17,4,0,24,41,.250,.318,.299,.618,71,85,7,5,3,1,4,5H/16
86,Marlon Byrd,27,TOT,79,259,229,20,61,15,2,2,26,5,1,19,50,.266,.323,.376,.698,87,86,5,2,5,4,1,78H/9D
87,Marlon Byrd,27,PHI,5,15,13,0,4,0,0,0,0,0,0,1,3,.308,.400,.308,.708,86,4,0,1,0,0,0,/8
88,Marlon Byrd,27,WSN,74,244,216,20,57,15,2,2,26,5,1,18,47,.264,.318,.380,.698,87,82,5,1,5,4,1,7H8/9D
89,Eric Byrnes,29,COL,15,60,53,2,10,2,0,0,5,2,0,7,11,.189,.283,.226,.510,30,12,1,0,0,0,0,/987H
90,Miguel Cabrera,22,FLA,158,685,613,106,198,43,2,33,116,1,0,64,125,.323,.385,.561,.947,151,344,20,2,0,6,12,*75/H
91,Matt Cain,20,SFG,7,16,15,1,1,1,0,0,0,0,0,0,6,.067,.067,.133,.200,-49,2,0,0,1,0,0,/1
92,Miguel Cairo,31,NYM,100,367,327,31,82,18,0,2,19,13,3,19,31,.251,.296,.324,.620,65,106,5,4,12,5,2,4H/3579
93,Carmen Cali*,26,STL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
94,Mike Cameron,32,NYM,76,343,308,47,84,23,2,12,39,13,1,29,85,.273,.342,.477,.819,115,147,5,4,1,1,0,98
95,José Capellán,24,MIL,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
96,Matt Capps,21,PIT,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
97,Chris Capuano*,26,MIL,33,79,71,5,12,3,0,0,9,0,0,2,33,.169,.189,.211,.400,5,15,1,0,5,1,0,1
98,Buddy Carlyle*,27,LAD,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
99,Chris Carpenter,30,STL,32,93,77,7,5,2,0,0,2,0,1,5,23,.065,.120,.091,.211,-43,7,2,0,10,1,0,1
100,Giovanni Carrara,37,LAD,69,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Héctor Carrasco,35,WSN,61,10,8,1,0,0,0,0,0,0,0,0,7,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
102,Jamey Carroll,31,WSN,113,358,303,44,76,8,1,0,22,3,4,34,55,.251,.333,.284,.617,68,86,2,5,13,3,1,46H5
103,Marcos Carvajal,20,COL,37,4,4,0,1,0,0,0,2,0,0,0,3,.250,.250,.250,.500,26,1,0,0,0,0,0,1
104,Sean Casey*,30,CIN,137,587,529,75,165,32,0,9,58,2,0,48,48,.312,.371,.423,.795,109,224,27,5,0,5,3,*3/HD
105,Scott Cassidy,29,SDP,10,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,53,0,0,0,0,0,0,1
106,Vinny Castilla,37,WSN,142,549,494,53,125,36,1,12,66,4,2,43,82,.253,.319,.403,.722,93,199,16,7,1,4,7,*5/H
107,Frank Castillo,36,FLA,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
108,José Castillo,24,PIT,101,398,370,49,99,16,3,11,53,2,3,23,59,.268,.307,.416,.724,89,154,11,0,1,4,3,4/H
109,Luis Castillo#,29,FLA,122,524,439,72,132,12,4,4,30,10,7,65,32,.301,.391,.374,.765,108,164,11,1,18,1,1,*4/H
110,Ramón Castro,29,NYM,99,240,209,26,51,16,0,8,41,1,0,25,58,.244,.321,.435,.756,99,91,7,0,3,3,2,2/H
111,Roger Cedeño#,30,STL,37,61,57,4,9,1,0,0,8,0,2,2,6,.158,.197,.175,.372,-1,10,2,1,0,1,0,H9/7
112,Ronny Cedeño,22,CHC,41,89,80,13,24,3,0,1,6,1,0,5,11,.300,.356,.375,.731,90,30,4,2,2,0,1,6H/4
113,Matthew Cepicky*,27,WSN,11,26,25,1,6,3,0,0,3,0,1,1,8,.240,.269,.360,.629,67,9,1,0,0,0,0,/7H9
114,Shawn Chacón,27,COL,13,25,20,0,3,0,0,0,1,0,0,2,8,.150,.227,.150,.377,-2,3,1,0,3,0,0,1
115,Ángel Chávez,23,SFG,10,20,19,1,5,1,0,0,1,0,0,0,3,.263,.263,.316,.579,51,6,0,0,1,0,0,/465H
116,Endy Chávez*,27,TOT,98,130,116,19,25,4,3,0,11,2,2,7,14,.216,.260,.302,.562,45,35,3,0,7,0,0,H87/9
117,Endy Chávez*,27,WSN,7,12,9,2,2,1,0,0,1,0,1,3,1,.222,.417,.333,.750,105,3,1,0,0,0,0,/8H
118,Endy Chávez*,27,PHI,91,118,107,17,23,3,3,0,10,2,1,4,13,.215,.243,.299,.542,39,32,2,0,7,0,0,H87/9
119,Raúl Chávez,32,HOU,37,105,99,6,17,3,0,2,6,1,0,4,18,.172,.210,.263,.472,23,26,5,1,0,1,0,2/H
120,Chin-Feng Chen,27,LAD,7,8,8,1,2,0,0,0,2,0,0,0,4,.250,.250,.250,.500,33,2,0,0,0,0,0,/H7
121,Matt Childers,26,ATL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
122,Randy Choate*,29,ARI,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
123,Hee-Seop Choi*,26,LAD,133,368,320,40,81,15,2,15,42,1,3,34,80,.253,.336,.453,.789,107,145,10,8,2,4,1,3H
124,Jason Christiansen,35,SFG,53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
125,Ryan Church*,26,WSN,102,301,268,41,77,15,3,9,42,3,2,24,70,.287,.353,.466,.820,118,125,6,5,1,3,0,7H98
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Alex Cintrón#,26,ARI,122,348,330,36,90,19,2,8,48,1,2,12,33,.273,.298,.415,.713,83,137,8,1,2,3,3,H654
127,Jeff Cirillo,35,MIL,77,219,185,29,52,15,0,4,23,4,2,23,22,.281,.373,.427,.800,110,79,3,4,7,0,0,5H/43
128,Brady Clark,32,MIL,145,674,599,94,183,31,1,13,53,10,13,47,55,.306,.372,.426,.798,109,255,13,18,8,2,1,*8
129,Doug Clark*,29,SFG,8,6,5,2,0,0,0,0,0,0,0,1,2,.000,.167,.000,.167,-51,0,0,0,0,0,0,/H
130,Tony Clark#,33,ARI,130,393,349,47,106,22,2,30,87,0,0,37,88,.304,.366,.636,1.003,154,222,10,1,0,6,6,3H/D
131,Brandon Claussen,26,CIN,29,64,55,3,5,0,0,0,0,0,0,3,22,.091,.138,.091,.229,-38,5,0,0,6,0,0,1
132,Royce Clayton,35,ARI,143,573,522,59,141,28,4,2,44,13,3,38,105,.270,.320,.351,.670,74,183,19,1,10,2,0,*6/H
133,Roger Clemens,42,HOU,31,69,58,2,12,2,0,0,4,0,0,5,18,.207,.281,.241,.523,39,14,1,1,5,0,0,1
134,JD Closser#,25,COL,92,272,237,31,52,12,2,7,27,1,0,32,48,.219,.314,.376,.689,72,89,9,1,1,1,1,2H
135,Todd Coffey,24,CIN,54,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
136,Román Colón,25,ATL,21,8,7,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
137,Jeff Conine,39,FLA,131,384,335,42,102,20,2,3,33,2,0,38,58,.304,.374,.403,.777,110,135,12,3,2,6,2,3H79/D
138,Aaron Cook,26,COL,13,36,30,3,5,0,1,0,0,0,0,1,12,.167,.194,.233,.427,7,7,0,0,5,0,0,1
139,Brian Cooper,30,SFG,8,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,163,1,0,0,0,0,0,/1
140,Chad Cordero,23,WSN,72,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
141,Wil Cordero,33,WSN,29,56,51,2,6,2,0,0,2,0,0,3,14,.118,.161,.157,.318,-14,8,0,0,0,2,1,H3/D
142,Lance Cormier,24,ARI,65,7,6,0,2,0,0,0,1,0,0,0,1,.333,.333,.333,.667,74,2,1,0,1,0,0,1
143,Rheal Cormier*,38,PHI,52,3,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
144,Kevin Correia,24,SFG,16,18,14,0,1,0,0,0,0,0,0,3,5,.071,.235,.071,.307,-14,1,0,0,1,0,0,1
145,David Cortés,31,COL,47,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
146,Humberto Cota,26,PIT,93,320,297,29,72,20,1,7,43,0,0,17,80,.242,.285,.387,.672,75,115,8,2,1,3,2,2/H
147,Craig Counsell*,34,ARI,150,670,578,85,148,34,4,9,42,26,7,78,69,.256,.350,.375,.726,89,217,8,8,2,4,4,*4/H6
148,Jim Crowell*,31,FLA,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
149,Deivi Cruz,32,TOT,101,275,260,28,69,11,1,5,20,0,1,11,34,.265,.298,.373,.671,75,97,5,1,3,0,1,4H6/5
150,Deivi Cruz,32,SFG,81,221,209,26,56,10,1,5,19,0,1,10,31,.268,.301,.397,.698,81,83,5,0,2,0,1,4H6/5
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Deivi Cruz,32,WSN,20,54,51,2,13,1,0,0,1,0,0,1,3,.255,.283,.275,.558,51,14,0,1,1,0,0,4/6
152,Jacob Cruz*,32,CIN,110,145,127,12,30,10,0,4,18,0,0,16,46,.236,.324,.409,.734,91,52,0,1,0,1,1,H9/73D
153,José Cruz#,31,TOT,111,424,358,46,90,23,2,18,50,0,2,65,97,.251,.366,.478,.843,119,171,10,0,0,1,3,89H/7
154,José Cruz#,31,ARI,64,245,202,23,43,9,0,12,28,0,1,42,54,.213,.347,.436,.783,102,88,6,0,0,1,2,8/H97
155,José Cruz#,31,LAD,47,179,156,23,47,14,2,6,22,0,1,23,43,.301,.391,.532,.923,142,83,4,0,0,0,1,9/H7
156,Nelson Cruz,24,MIL,8,7,5,1,1,1,0,0,0,0,0,2,0,.200,.429,.400,.829,120,2,0,0,0,0,0,/97
157,Brian Dallimore,31,SFG,7,7,7,1,1,1,0,0,0,0,0,0,0,.143,.143,.286,.429,9,2,1,0,0,0,0,/H46
158,Brian Daubach*,33,NYM,15,34,25,4,3,2,0,1,3,0,0,7,5,.120,.324,.320,.644,72,8,2,1,0,1,1,/H3D
159,Kyle Davies,21,ATL,19,28,15,0,3,0,0,0,4,0,0,2,3,.200,.278,.200,.478,28,3,0,0,10,1,0,1
160,Doug Davis,29,MIL,33,76,73,2,10,3,1,0,3,0,0,1,34,.137,.149,.205,.354,-8,15,1,0,2,0,0,1
161,J.J. Davis,26,WSN,14,28,26,0,6,0,0,0,2,1,1,2,7,.231,.286,.231,.516,41,6,2,0,0,0,0,/7H9
162,Kane Davis,30,MIL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
163,Zach Day,27,TOT,16,12,11,1,2,0,0,0,0,0,0,0,3,.182,.182,.182,.364,-4,2,0,0,1,0,0,1
164,Zach Day,27,WSN,11,9,8,0,1,0,0,0,0,0,0,0,3,.125,.125,.125,.250,-32,1,0,0,1,0,0,1
165,Zach Day,27,COL,5,3,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,68,1,0,0,0,0,0,/1
166,Jorge De La Rosa*,24,MIL,36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
167,Valerio De Los Santos*,32,FLA,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
168,Mike DeJean,34,TOT,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
169,Mike DeJean,34,NYM,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
170,Mike DeJean,34,COL,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
171,Carlos Delgado*,33,FLA,144,616,521,81,157,41,3,33,115,0,0,72,121,.301,.399,.582,.981,161,303,16,17,0,6,20,*3/HD
172,Ryan Dempster,28,CHC,61,14,14,0,1,0,0,0,0,0,0,0,5,.071,.071,.071,.143,-63,1,0,0,0,0,0,1
173,Chris Denorfia,24,CIN,18,44,38,8,10,3,0,1,2,1,0,6,9,.263,.364,.421,.785,106,16,1,0,0,0,0,8/H79
174,Elmer Dessens,34,LAD,27,10,10,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
175,Joey Devine,21,ATL,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Einar Díaz,32,STL,58,139,130,14,27,6,0,1,17,0,0,5,12,.208,.248,.277,.525,37,36,8,2,2,0,0,2H/3
177,Víctor Díaz,23,NYM,89,313,280,41,72,17,3,12,38,6,2,30,82,.257,.329,.468,.797,109,131,13,1,0,2,7,9H/7
178,Mike Difelice,36,NYM,11,19,17,0,2,0,0,0,0,0,0,2,5,.118,.211,.118,.328,-9,2,1,0,0,0,0,2
179,Joe Dillon,29,FLA,27,39,36,6,6,1,0,1,1,0,0,1,8,.167,.211,.278,.488,30,10,3,1,1,0,0,H/4753
180,Scott Dohmann,27,COL,32,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
181,Ryan Doumit#,24,PIT,75,257,231,25,59,13,1,6,35,2,1,11,48,.255,.324,.398,.722,90,92,5,13,1,1,1,2H/D9
182,Ryan Drese,29,WSN,11,19,14,0,1,0,0,0,0,0,0,0,10,.071,.071,.071,.143,-61,1,0,0,5,0,0,1/H
183,J.D. Drew*,29,LAD,72,311,252,48,72,12,1,15,36,1,1,51,50,.286,.412,.520,.931,145,131,3,5,0,3,3,98
184,Travis Driskill,33,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
185,Jason Dubois,26,CHC,52,152,142,15,34,12,0,7,22,0,1,7,49,.239,.289,.472,.761,93,67,3,3,0,0,1,7H/D
