Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
21,Cory Bailey,31,KCR,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
22,James Baldwin,30,SEA,1,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,172,1,0,0,0,0,0,1
23,Willie Banks,33,BOS,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
24,Josh Bard#,24,CLE,24,95,90,9,20,5,0,3,12,0,0,4,13,.222,.255,.378,.633,68,34,6,0,1,0,0,2
25,Tony Batista,28,BAL,161,682,615,90,150,36,1,31,87,5,4,50,107,.244,.309,.457,.766,105,281,13,11,0,6,9,*5/D
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
26,Rick Bauer,25,BAL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
27,Rob Bell,25,TEX,1,2,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,47,0,0,0,0,0,0,1
28,Clay Bellinger,33,ANA,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/3
29,Carlos Beltrán#,25,KCR,162,722,637,114,174,44,7,29,105,35,7,71,135,.273,.346,.501,.847,114,319,12,4,3,7,1,*8D/H
30,Dave Berg,31,TOR,109,414,374,42,101,26,2,4,39,0,2,26,57,.270,.322,.382,.704,84,143,6,5,4,5,1,45639/DH7
31,Brandon Berger,27,KCR,51,145,134,16,27,5,1,6,17,1,0,8,32,.201,.255,.388,.643,62,52,2,2,0,1,2,97D/H83
32,Adam Bernero,25,DET,2,5,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
33,Ángel Berroa,24,KCR,20,83,75,8,17,7,1,0,5,3,0,7,10,.227,.301,.347,.648,66,26,1,1,0,0,1,6
34,Rocky Biddle,26,CHW,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
35,Larry Bigbie*,24,BAL,16,36,34,1,6,1,0,0,3,1,0,1,11,.176,.194,.206,.400,9,7,1,0,0,1,0,/H798
36,Casey Blake,28,MIN,9,22,20,2,4,1,0,0,1,0,0,2,7,.200,.273,.250,.523,41,5,0,0,0,0,0,/53HD
37,Hank Blalock*,21,TEX,49,172,147,16,31,8,0,3,17,0,0,20,43,.211,.306,.327,.632,65,48,2,1,2,2,1,5/H
38,Willie Bloomquist,24,SEA,12,38,33,11,15,4,0,0,7,3,1,5,2,.455,.526,.576,1.102,198,19,0,0,0,0,0,/74HD
39,Hiram Bocachica,26,DET,34,109,103,14,23,4,0,4,8,2,2,5,22,.223,.259,.379,.638,73,39,2,0,1,0,0,8/H94D7
40,Bret Boone,33,SEA,155,675,608,88,169,34,3,24,107,12,5,53,102,.278,.339,.462,.801,114,281,11,6,2,6,4,*4/HD
41,Joe Borchard#,23,CHW,16,37,36,5,8,0,0,2,5,0,0,1,14,.222,.243,.389,.632,64,14,0,0,0,0,0,7/8H9
42,Pat Borders,39,SEA,4,4,4,0,2,1,0,0,1,0,0,0,1,.500,.500,.750,1.250,231,3,0,0,0,0,0,/2DH
43,Mike Bordick,36,BAL,117,413,367,37,85,19,3,8,36,7,4,35,63,.232,.302,.365,.667,81,134,9,3,6,2,0,*6
44,Chad Bradford,27,OAK,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
45,Milton Bradley#,24,CLE,98,358,325,48,81,18,3,9,38,6,3,32,58,.249,.317,.406,.723,93,132,12,0,1,0,2,8/HD
46,Russell Branyan*,26,CLE,50,180,161,16,33,4,0,8,17,1,2,17,65,.205,.278,.379,.657,75,61,3,0,0,2,0,7/5DH
47,Juan Brito,22,KCR,9,23,23,1,7,2,0,0,1,0,0,0,3,.304,.304,.391,.696,77,9,2,0,0,0,0,/2
48,Chris Brock,32,BAL,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
49,Ben Broussard*,25,CLE,39,120,112,10,27,4,0,4,9,0,0,7,25,.241,.292,.384,.676,81,43,3,1,0,0,1,7/H3D
50,Dee Brown*,24,KCR,16,55,51,5,12,3,1,1,7,0,0,4,20,.235,.291,.392,.683,73,20,0,0,0,0,0,/7DH
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Kevin Brown,29,BOS,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2H
52,Brian Buchanan,28,MIN,44,143,135,19,34,5,1,5,15,2,1,6,33,.252,.294,.415,.709,86,56,4,2,0,0,0,9D/H
53,Mark Buehrle*,23,CHW,2,6,6,1,1,0,0,0,0,0,0,0,4,.167,.167,.167,.333,-11,1,0,0,0,0,0,1
54,Ryan Bukvich,24,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
55,Dave Burba,35,TOT,2,5,5,0,1,0,0,0,0,0,0,0,3,.200,.200,.200,.400,5,1,0,0,0,0,0,1
56,Dave Burba,35,TEX,2,5,5,0,1,0,0,0,0,0,0,0,3,.200,.200,.200,.400,5,1,0,0,0,0,0,1
57,John Burkett,37,BOS,2,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
58,Ellis Burks,37,CLE,138,570,518,92,156,28,0,32,91,2,3,44,108,.301,.362,.541,.903,139,280,13,6,1,1,3,*D/7H
59,Homer Bush,29,TOR,23,83,78,9,18,2,0,1,2,2,0,2,12,.231,.268,.295,.563,48,23,2,2,1,0,0,4/HD
60,Paul Byrd,31,KCR,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
61,Eric Byrnes,26,OAK,90,104,94,24,23,4,2,3,11,3,0,4,17,.245,.291,.426,.717,90,40,3,3,1,2,0,7H98/D
62,Jolbert Cabrera,29,CLE,38,79,72,5,8,1,0,0,7,1,1,5,13,.111,.177,.125,.302,-16,9,3,1,0,1,0,89/H74D
63,Mike Cameron,29,SEA,158,640,545,84,130,26,5,25,80,31,8,79,176,.239,.340,.442,.782,109,241,8,7,4,5,3,*8/HD
64,Jay Canizaro,28,MIN,38,126,112,14,24,8,1,0,11,0,1,10,22,.214,.280,.304,.584,56,34,1,1,1,2,0,4/5H
65,Chris Carpenter,27,TOR,1,2,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,428,1,0,0,1,0,0,1
66,Mike Caruso*,25,KCR,12,21,20,3,2,0,0,0,0,0,0,1,2,.100,.143,.100,.243,-36,2,0,0,0,0,0,/645H
67,Raúl Casanova#,29,BAL,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
68,Kevin Cash,24,TOR,7,15,14,1,2,0,0,0,0,0,0,1,4,.143,.200,.143,.343,-8,2,1,0,0,0,0,/2
69,Scott Cassidy,26,TOR,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
70,Alberto Castillo,32,NYY,15,41,37,3,5,1,1,0,4,0,0,1,12,.135,.158,.216,.374,-2,8,2,0,3,0,0,2/H
71,Frank Castillo,33,BOS,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
72,Frank Catalanotto*,28,TEX,68,250,212,42,57,16,6,3,23,9,5,25,27,.269,.364,.443,.808,109,94,3,8,3,2,0,743H/D
73,Eric Chavez*,24,OAK,153,653,585,87,161,31,3,34,109,8,3,65,119,.275,.348,.513,.860,127,300,8,1,0,2,13,*5/DH7
74,Randy Choate*,26,NYY,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
75,Jeff Cirillo,32,SEA,146,547,485,51,121,20,0,6,54,8,4,31,67,.249,.301,.328,.629,70,159,12,9,13,9,0,*53/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Howie Clark*,28,BAL,14,58,53,3,16,5,0,0,4,0,0,3,6,.302,.362,.396,.758,107,21,5,2,0,0,0,/D73H
77,Tony Clark#,30,BOS,90,298,275,25,57,12,1,3,29,0,0,21,57,.207,.265,.291,.556,47,80,11,1,0,1,0,3/HD
78,Royce Clayton,32,CHW,112,376,342,51,86,14,2,7,35,5,1,20,67,.251,.295,.365,.661,74,125,7,3,7,4,0,*6/H
79,Roger Clemens,39,NYY,3,4,3,1,2,1,0,0,1,0,0,0,1,.667,.500,1.000,1.500,286,3,0,0,0,1,0,1
80,Mike Colangelo,25,OAK,20,26,23,2,4,1,0,0,0,0,0,1,2,.174,.240,.217,.457,25,5,0,1,1,0,0,7/H98
81,Bartolo Colón,29,CLE,2,6,6,0,1,0,0,0,0,0,0,0,3,.167,.167,.167,.333,-9,1,0,0,0,0,0,1
82,Jeff Conine,36,BAL,116,488,451,44,123,26,4,15,63,8,0,25,66,.273,.307,.448,.755,102,202,10,2,0,10,6,3/D7H
83,Jason Conti*,27,TBD,78,245,222,26,57,15,2,3,21,4,2,18,55,.257,.315,.383,.698,88,85,5,1,4,0,1,897/H
84,Dennis Cook*,39,ANA,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
85,Ron Coomer,35,NYY,55,156,148,14,39,7,0,3,17,0,0,6,23,.264,.290,.372,.662,75,55,8,0,1,1,1,5DH3
86,Francisco Cordero,27,TEX,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
87,Wil Cordero,30,CLE,6,18,18,1,4,0,0,0,1,0,0,0,3,.222,.222,.222,.444,21,4,1,0,0,0,0,/7H3
88,Marty Cordova,32,BAL,131,513,458,55,116,25,2,18,64,1,6,47,111,.253,.325,.434,.759,105,199,17,3,2,3,3,7D/H
89,Steve Cox*,27,TBD,148,633,560,65,142,30,1,16,72,5,0,60,116,.254,.330,.396,.727,95,222,15,7,0,6,5,*3D/H
90,Carl Crawford*,20,TBD,63,278,259,23,67,11,6,2,30,9,5,9,41,.259,.290,.371,.661,77,96,0,3,6,1,0,7
91,Joe Crede,24,CHW,53,209,200,28,57,10,0,12,35,0,2,8,40,.285,.311,.515,.826,114,103,1,0,0,1,0,5
92,Doug Creek*,33,TOT,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
93,Doug Creek*,33,TBD,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
94,Coco Crisp#,22,CLE,32,143,127,16,33,9,2,1,9,4,1,11,19,.260,.314,.386,.700,88,49,0,0,3,2,0,8/7
95,Jacob Cruz*,29,DET,35,107,88,12,24,3,1,2,6,3,1,13,20,.273,.377,.398,.775,115,35,2,3,1,2,0,D/9H37
96,José Cruz#,28,TOR,124,522,466,64,114,26,5,18,70,7,1,51,106,.245,.317,.438,.754,95,204,8,0,1,4,1,*798/HD
97,Michael Cuddyer,23,MIN,41,123,112,12,29,7,0,4,13,2,0,8,30,.259,.311,.429,.740,95,48,3,1,1,1,0,95/H3D
98,Johnny Damon*,28,BOS,154,702,623,118,178,34,11,14,63,31,6,65,70,.286,.356,.443,.799,109,276,4,6,3,5,5,*8/HD
99,Brian Daubach*,30,BOS,137,506,444,62,118,24,2,20,78,2,1,51,126,.266,.348,.464,.812,111,206,10,7,0,4,4,37DH9
100,Jeff DaVanon#,28,ANA,16,33,30,3,5,3,0,1,4,1,0,2,6,.167,.219,.367,.585,52,11,0,0,1,0,0,/H8D97
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Ben Davis#,25,SEA,80,253,228,24,59,10,1,7,43,1,1,18,58,.259,.313,.404,.717,92,92,6,2,1,4,1,2H/3
102,Carlos Delgado*,30,TOR,143,628,505,103,140,34,2,33,108,1,0,102,126,.277,.406,.549,.955,147,277,8,13,0,8,18,*3/D
103,Einar Díaz,29,CLE,102,351,320,34,66,19,0,2,16,0,1,17,27,.206,.258,.284,.542,47,91,13,6,6,2,1,2/H
104,Juan Díaz,28,BOS,4,8,7,2,2,1,0,1,2,0,0,1,2,.286,.375,.857,1.232,211,6,0,0,0,0,0,/H3D
105,Brendan Donnelly,30,ANA,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
106,Sean Douglass,23,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
107,Ryan Drese,26,CLE,2,5,3,0,0,0,0,0,0,0,0,1,0,.000,.250,.000,.250,-24,0,0,0,1,0,0,1
108,Travis Driskill,30,BAL,2,4,3,1,0,0,0,0,0,0,0,1,3,.000,.250,.000,.250,-23,0,0,0,0,0,0,1
109,Todd Dunwoody*,27,CLE,2,7,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,/79
110,Ray Durham#,30,TOT,150,659,564,114,163,34,6,15,70,26,7,73,93,.289,.374,.450,.825,119,254,15,7,10,5,1,4D/H
111,Ray Durham#,30,CHW,96,411,345,71,103,20,2,9,48,20,5,49,59,.299,.390,.446,.836,122,154,13,5,8,4,0,4/H
112,Ray Durham#,30,OAK,54,248,219,43,60,14,4,6,22,6,2,24,34,.274,.350,.457,.806,115,100,2,2,2,1,1,D4
113,Jermaine Dye,28,OAK,131,555,488,74,123,27,1,24,86,2,0,52,108,.252,.333,.459,.792,110,224,15,10,0,5,2,*9D/H
114,Damion Easley,32,DET,85,346,304,29,68,14,1,8,30,1,3,27,43,.224,.307,.355,.663,82,108,4,11,1,3,3,4/DH
115,David Eckstein,27,ANA,152,702,608,107,178,22,6,8,63,21,13,45,44,.293,.363,.388,.752,101,236,7,27,14,8,0,*6/DH
116,Mark Ellis,25,OAK,98,404,345,58,94,16,4,6,35,4,2,44,54,.272,.359,.394,.753,103,136,3,4,8,3,1,4/65HD
117,Scott Erickson,34,BAL,2,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
118,Darin Erstad*,28,ANA,150,663,625,99,177,28,4,10,73,23,3,27,67,.283,.313,.389,.702,86,243,9,2,5,4,4,*8/3DH
119,Félix Escalona,23,TBD,59,171,157,17,34,8,2,0,9,7,2,3,44,.217,.262,.293,.555,50,46,2,7,3,1,0,64/H5D
120,Kelvim Escobar,26,TOR,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
121,Carl Everett#,31,TEX,105,418,374,47,100,16,0,16,62,2,3,33,77,.267,.333,.439,.772,99,164,7,6,1,4,4,98D7/H
122,Scott Eyre*,30,TOR,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
123,Jorge Fábregas*,32,ANA,35,96,88,8,17,1,0,0,8,0,0,6,6,.193,.245,.205,.449,22,18,3,0,2,0,1,2/H
124,Jeff Farnsworth,26,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
125,Sal Fasano,30,ANA,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Carlos Febles,26,KCR,119,404,351,44,86,16,4,4,26,16,5,41,63,.245,.336,.348,.683,76,122,8,7,5,0,0,*4/H6
127,Robert Fick*,28,DET,148,614,556,66,150,36,2,17,63,0,1,46,90,.270,.331,.433,.764,109,241,17,7,0,5,4,*9/DH
128,Chone Figgins#,24,ANA,15,12,12,6,2,1,0,0,1,2,1,0,5,.167,.167,.250,.417,9,3,1,0,0,0,0,H/4
129,Chuck Finley*,39,CLE,2,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
130,Tony Fiore,30,MIN,4,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
131,John Flaherty,34,TBD,76,303,281,27,73,20,0,4,33,2,2,15,50,.260,.296,.374,.669,79,105,6,1,2,4,0,2/H
132,Darrin Fletcher*,35,TOR,45,135,127,8,28,6,0,3,22,0,0,4,13,.220,.239,.339,.577,49,43,4,0,1,3,0,2H/D
133,Jose Flores,29,OAK,7,5,3,2,0,0,0,0,0,1,1,1,0,.000,.400,.000,.400,22,0,0,1,0,0,0,/H4D6
134,Randy Flores*,26,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
135,Cliff Floyd*,29,BOS,47,190,171,30,54,21,0,7,18,4,0,15,28,.316,.374,.561,.935,142,96,6,2,0,2,0,7D/9H
136,Brook Fordyce,32,BAL,56,146,130,7,30,8,0,1,8,1,0,9,19,.231,.301,.315,.616,68,41,5,4,3,0,0,2/H
137,Casey Fossum*,24,BOS,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
138,Keith Foulke,29,CHW,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
139,Ryan Franklin,29,SEA,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
140,Travis Fryman,33,CLE,118,439,397,42,86,14,3,11,55,0,0,40,82,.217,.292,.350,.642,72,139,12,2,0,0,1,*5/H
141,Brad Fullmer*,27,ANA,130,479,429,75,124,35,6,19,59,10,3,32,44,.289,.357,.531,.888,133,228,7,15,0,3,6,D3H
142,Mike Fyhrie,32,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
143,Freddy García,25,SEA,2,7,6,0,2,1,0,0,0,0,0,0,1,.333,.333,.500,.833,121,3,0,0,1,0,0,1
144,Karim García*,26,TOT,53,210,202,30,60,8,0,16,52,0,3,6,41,.297,.314,.574,.889,133,116,6,0,0,2,0,9/87H
145,Karim García*,26,NYY,2,5,5,1,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,7,1,0,0,0,0,0,/7H9
146,Karim García*,26,CLE,51,205,197,29,59,8,0,16,52,0,3,6,40,.299,.317,.584,.901,136,115,6,0,0,2,0,9/87H
147,Luis García,26,BAL,6,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,83,1,0,0,0,0,0,/H89
148,Nomar Garciaparra,28,BOS,156,693,635,101,197,56,5,24,120,5,2,41,63,.310,.352,.528,.880,127,335,17,6,0,11,4,*6/H
149,Jon Garland,22,CHW,2,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
150,Esteban Germán,24,OAK,9,40,35,4,7,0,0,0,0,1,0,4,11,.200,.300,.200,.500,39,7,0,1,0,0,0,/4H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Jason Giambi*,31,NYY,155,689,560,120,176,34,1,41,122,2,2,109,112,.314,.435,.598,1.034,172,335,18,15,0,5,4,3D
152,Jeremy Giambi*,27,OAK,42,187,157,26,43,7,0,8,17,0,0,27,40,.274,.390,.471,.862,131,74,4,3,0,0,0,7/D
153,Jay Gibbons*,25,BAL,136,541,490,71,121,29,1,28,69,1,3,45,66,.247,.311,.482,.792,111,236,9,2,0,4,3,93D/H
154,Benji Gil,29,ANA,61,139,130,11,37,8,1,3,20,2,1,5,33,.285,.307,.431,.737,94,56,0,0,2,2,0,46H3/D
155,Gerónimo Gil,26,BAL,125,450,422,33,98,19,0,12,45,2,2,21,88,.232,.270,.363,.632,70,153,17,1,5,1,1,*2
156,Charles Gipson,29,SEA,79,84,72,22,17,5,2,0,8,4,0,9,14,.236,.329,.361,.690,87,26,3,1,2,0,0,7H9/85D
157,Troy Glaus,25,ANA,156,671,569,99,142,24,1,30,111,10,3,88,144,.250,.352,.453,.805,113,258,12,6,0,8,4,*5/6H
158,Gary Glover,25,CHW,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
159,Alexis Gómez*,23,KCR,5,10,10,0,2,0,0,0,0,0,0,0,2,.200,.200,.200,.400,3,2,0,0,0,0,0,/H9
160,Chris Gomez,31,TBD,130,498,461,51,122,31,3,10,46,1,3,21,58,.265,.305,.410,.715,91,189,8,7,6,3,0,*6/H
161,Juan González,32,TEX,70,296,277,38,78,21,1,8,35,2,0,17,56,.282,.324,.451,.776,99,125,11,1,0,1,1,9/DH
162,Jason Grabowski*,26,OAK,4,11,8,3,3,1,1,0,1,0,0,3,1,.375,.545,.750,1.295,244,6,0,0,0,0,0,/7
163,Tony Graffanino,30,CHW,70,259,229,35,60,12,4,6,31,2,1,22,38,.262,.329,.428,.757,99,98,2,2,4,2,1,54/H6
164,Todd Greene,31,TEX,42,118,112,15,30,5,0,10,19,0,0,2,23,.268,.282,.580,.862,116,65,4,1,1,2,0,32H/D7
165,Rusty Greer*,33,TEX,51,219,199,24,59,9,2,1,17,1,0,19,17,.296,.356,.377,.733,91,75,5,0,0,1,0,D7/9H3
166,Ben Grieve*,26,TBD,136,561,482,62,121,30,0,19,64,8,2,69,121,.251,.353,.432,.784,111,208,15,8,0,2,5,*9D/H
167,Jason Grimsley,34,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
168,Buddy Groom*,36,BAL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
169,Eddie Guardado,31,MIN,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
170,Aaron Guiel*,29,KCR,70,269,240,30,56,13,0,4,38,1,5,19,61,.233,.296,.338,.633,62,81,3,4,2,4,1,9H/D8
171,Carlos Guillén#,26,SEA,134,528,475,73,124,24,6,9,56,4,5,46,91,.261,.326,.394,.719,93,187,8,1,3,3,4,*6/DH
172,Ricky Gutiérrez,32,CLE,94,384,353,38,97,13,0,4,38,0,1,20,48,.275,.325,.346,.671,82,122,14,7,3,1,0,4/DH
173,Cristian Guzmán#,24,MIN,148,656,623,80,170,31,6,9,59,12,13,17,79,.273,.292,.385,.677,79,240,12,2,8,6,2,*6/HD
174,Travis Hafner*,25,TEX,23,70,62,6,15,4,1,1,6,0,1,8,15,.242,.329,.387,.716,86,24,0,0,0,0,1,D/H3
175,Jerry Hairston,26,BAL,122,479,426,55,114,25,3,5,32,21,6,34,55,.268,.329,.376,.705,92,160,5,7,8,4,0,*4/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,John Halama*,30,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
177,Toby Hall,26,TBD,85,353,330,37,85,19,1,6,42,0,1,17,27,.258,.293,.376,.669,79,124,14,1,2,3,3,2/H
178,Roy Halladay,25,TOR,2,6,6,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
179,Shane Halter,32,DET,122,458,410,46,98,22,6,10,39,0,4,39,92,.239,.309,.395,.704,93,162,12,4,1,4,1,65/7H4D3
180,Chris Haney*,33,BOS,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
181,Aaron Harang,24,OAK,2,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
182,Travis Harper*,26,TBD,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
183,Willie Harris*,24,CHW,49,177,163,14,38,4,0,2,12,8,0,9,21,.233,.270,.294,.565,50,48,3,0,3,2,0,4/8H
