Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
139,Danny Kolb,25,TEX,0,0,,67.50,1,0,0,0,0,0,0.2,5,5,5,0,2,0,0,0,0,0,9,11,12.13,10.500,67.5,0.0,27.0,0.0,0.00
140,Andy Larkin,26,KCR,0,3,.000,8.84,18,0,9,0,0,1,19.1,29,20,19,5,11,2,17,0,0,2,97,58,6.44,2.069,13.5,2.3,5.1,7.9,1.55
141,Brett Laxton,26,KCR,0,1,.000,8.10,6,1,1,0,0,0,16.2,23,15,15,0,10,1,14,2,0,1,79,64,3.61,1.980,12.4,0.0,5.4,7.6,1.40
142,Sang-Hoon Lee*,29,BOS,0,0,,3.09,9,0,1,0,0,0,11.2,11,4,4,2,4,0,6,2,0,0,49,169,5.88,1.286,8.5,1.5,3.1,4.6,1.50
143,Al Levine,32,ANA,3,4,.429,3.87,51,5,12,0,0,2,95.1,98,44,41,10,49,5,42,2,0,1,426,130,5.22,1.542,9.3,0.9,4.6,4.0,0.86
144,Cory Lidle,28,TBD,4,6,.400,5.03,31,11,5,0,0,0,96.2,114,61,54,13,29,3,62,3,0,6,424,98,4.59,1.479,10.6,1.2,2.7,5.8,2.14
145,Ted Lilly*,24,NYY,0,0,,5.63,7,0,1,0,0,0,8.0,8,6,5,1,5,0,11,0,1,1,39,89,3.88,1.625,9.0,1.1,5.6,12.4,2.20
146,Mike Lincoln,25,MIN,0,3,.000,10.89,8,4,1,0,0,0,20.2,36,25,25,10,13,0,15,2,0,1,109,48,10.15,2.371,15.7,4.4,5.7,6.5,1.15
147,Esteban Loaiza,28,TOT,10,13,.435,4.56,34,31,2,1,1,1,199.1,228,112,101,29,57,1,137,13,0,1,871,111,4.70,1.430,10.3,1.3,2.6,6.2,2.40
148,Esteban Loaiza,28,TEX,5,6,.455,5.37,20,17,2,0,0,1,107.1,133,67,64,21,31,1,75,3,0,1,480,94,5.23,1.528,11.2,1.8,2.6,6.3,2.42
149,Esteban Loaiza,28,TOR,5,7,.417,3.62,14,14,0,1,1,0,92.0,95,45,37,8,26,0,62,10,0,0,391,141,4.09,1.315,9.3,0.8,2.5,6.1,2.38
150,Albie Lopez,28,TBD,11,13,.458,4.13,45,24,10,4,1,2,185.1,199,95,85,24,70,3,96,1,1,4,798,119,4.93,1.451,9.7,1.2,3.4,4.7,1.37
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
151,Andrew Lorraine*,27,CLE,0,0,,3.86,10,0,3,0,0,0,9.1,8,4,4,1,5,0,5,0,0,0,41,132,5.06,1.393,7.7,1.0,4.8,4.8,1.00
152,Derek Lowe,27,BOS,4,4,.500,2.56,74,0,64,0,0,42,91.1,90,27,26,6,22,5,79,2,1,2,379,199,3.05,1.226,8.9,0.6,2.2,7.8,3.59
153,Sean Lowe,29,CHW,4,1,.800,5.48,50,5,8,0,0,0,70.2,78,47,43,10,39,3,53,6,0,3,325,92,5.38,1.656,9.9,1.3,5.0,6.8,1.36
154,John Mabry,29,SEA,0,0,,27.00,1,0,1,0,0,0,0.2,3,2,2,0,1,0,0,0,0,0,6,25,7.63,6.000,40.5,0.0,13.5,0.0,0.00
155,Calvin Maduro,25,BAL,0,0,,9.64,15,2,6,0,0,0,23.1,29,25,25,8,16,1,18,2,0,1,113,50,8.36,1.929,11.2,3.1,6.2,6.9,1.13
156,Mike Magnante*,35,OAK,1,1,.500,4.31,55,0,6,0,0,0,39.2,50,22,19,3,19,7,17,2,0,1,189,109,4.85,1.739,11.3,0.7,4.3,3.9,0.89
157,Ron Mahay*,29,OAK,0,1,.000,9.00,5,2,1,0,0,0,16.0,26,18,16,4,9,0,5,0,0,2,82,53,7.45,2.188,14.6,2.3,5.1,2.8,0.56
158,Tom Martin*,30,CLE,1,0,1.000,4.05,31,0,7,0,0,0,33.1,32,16,15,3,15,2,21,1,0,1,143,123,4.48,1.410,8.6,0.8,4.1,5.7,1.40
159,Pedro Martinez,28,BOS,18,6,.750,1.74,29,29,0,7,4,0,217.0,128,44,42,17,32,0,284,14,0,1,817,291,2.17,0.737,5.3,0.7,1.3,11.8,8.88
160,Ramon Martinez,32,BOS,10,8,.556,6.13,27,27,0,0,0,0,127.2,143,94,87,16,67,3,89,9,0,0,590,83,5.15,1.645,10.1,1.1,4.7,6.3,1.33
161,Willie Martinez,22,CLE,0,0,,3.00,1,0,0,0,0,0,3.0,1,1,1,0,1,0,1,0,0,0,11,181,3.47,0.667,3.0,0.0,3.0,3.0,1.00
162,T.J. Mathews,30,OAK,2,3,.400,6.03,50,0,19,0,0,0,59.2,73,40,40,10,25,5,42,2,0,2,273,78,5.26,1.642,11.0,1.5,3.8,6.3,1.68
163,Joe Mays,24,MIN,7,15,.318,5.56,31,28,1,2,1,0,160.1,193,105,99,20,67,1,102,2,0,11,723,93,4.77,1.622,10.8,1.1,3.8,5.7,1.52
164,Allen McDill*,28,DET,0,0,,7.20,13,0,1,0,0,0,10.0,13,9,8,2,1,0,7,1,0,1,43,67,4.93,1.400,11.7,1.8,0.9,6.3,7.00
165,Chuck McElroy*,32,BAL,3,0,1.000,4.69,43,2,10,0,0,0,63.1,60,36,33,6,34,2,50,2,0,6,282,101,4.49,1.484,8.5,0.9,4.8,7.1,1.47
166,Brian Meadows,24,KCR,6,2,.750,4.77,11,10,0,2,0,0,71.2,84,39,38,8,14,0,26,0,0,0,304,107,4.45,1.367,10.5,1.0,1.8,3.3,1.86
167,Gil Meche,21,SEA,4,4,.500,3.78,15,15,0,1,1,0,85.2,75,37,36,7,40,0,60,1,0,2,363,121,4.23,1.342,7.9,0.7,4.2,6.3,1.50
168,Jim Mecir,30,TOT,10,3,.769,2.96,63,0,17,0,0,5,85.0,70,31,28,4,36,2,70,2,0,2,352,164,3.44,1.247,7.4,0.4,3.8,7.4,1.94
169,Jim Mecir,30,TBD,7,2,.778,3.08,38,0,10,0,0,1,49.2,35,17,17,2,22,0,33,1,0,0,199,161,3.72,1.148,6.3,0.4,4.0,6.0,1.50
170,Jim Mecir,30,OAK,3,1,.750,2.80,25,0,7,0,0,4,35.1,35,14,11,2,14,2,37,1,0,2,153,168,3.05,1.387,8.9,0.5,3.6,9.4,2.64
171,Ramiro Mendoza,28,NYY,7,4,.636,4.25,14,9,0,1,1,0,65.2,66,32,31,9,20,1,30,4,0,0,281,114,5.10,1.310,9.0,1.2,2.7,4.1,1.50
172,Frank Menechino,29,OAK,0,0,,36.00,1,0,1,0,0,0,1.0,6,4,4,1,0,0,0,0,0,0,8,17,16.13,6.000,54.0,9.0,0.0,0.0,
173,Jose Mercedes,29,BAL,14,7,.667,4.02,36,20,7,1,0,0,145.2,150,71,65,15,64,1,70,3,0,3,636,118,4.89,1.469,9.3,0.9,4.0,4.3,1.09
174,Kent Mercker*,32,ANA,1,3,.250,6.52,21,7,2,0,0,0,48.1,57,35,35,12,29,3,30,2,0,2,225,78,7.04,1.779,10.6,2.2,5.4,5.6,1.03
175,Jose Mesa,34,SEA,4,6,.400,5.36,66,0,29,0,0,1,80.2,89,48,48,11,41,0,84,5,0,3,372,86,4.53,1.612,9.9,1.2,4.6,9.4,2.05
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
176,Travis Miller*,27,MIN,2,3,.400,3.90,67,0,12,0,0,1,67.0,83,35,29,4,32,2,62,1,0,2,316,133,3.54,1.716,11.1,0.5,4.3,8.3,1.94
177,Alan Mills,33,BAL,2,0,1.000,6.46,23,0,3,0,0,1,23.2,25,17,17,6,19,1,18,1,0,3,115,74,7.44,1.859,9.5,2.3,7.2,6.8,0.95
178,Eric Milton*,24,MIN,13,10,.565,4.86,33,33,0,0,0,0,200.0,205,123,108,35,44,0,160,7,0,5,849,106,4.57,1.245,9.2,1.6,2.0,7.2,3.64
179,Dave Mlicki,32,DET,6,11,.353,5.58,24,21,1,0,0,0,119.1,143,79,74,17,44,1,57,3,0,4,547,84,5.21,1.567,10.8,1.3,3.3,4.3,1.30
180,Brian Moehler,28,DET,12,9,.571,4.50,29,29,0,2,0,0,178.0,222,99,89,20,40,0,103,2,1,2,776,104,4.15,1.472,11.2,1.0,2.0,5.2,2.58
181,Mike Mohler*,31,CLE,0,1,.000,9.00,2,0,0,0,0,0,1.0,1,1,1,1,0,0,2,0,0,0,4,72,12.13,1.000,9.0,9.0,0.0,18.0,
182,Gabe Molina,25,BAL,0,0,,9.00,9,0,3,0,0,0,13.0,25,14,13,2,9,0,8,0,0,0,74,54,5.98,2.615,17.3,1.4,6.2,5.5,0.89
183,Jim Morris*,36,TBD,0,0,,4.35,16,0,3,0,0,0,10.1,10,9,5,1,7,1,10,0,0,1,48,116,4.49,1.645,8.7,0.9,6.1,8.7,1.43
184,Danny Mota,24,MIN,0,0,,8.44,4,0,3,0,0,0,5.1,10,5,5,1,1,0,3,0,0,1,28,65,5.01,2.063,16.9,1.7,1.7,5.1,3.00
185,Jamie Moyer*,37,SEA,13,10,.565,5.49,26,26,0,0,0,0,154.0,173,103,94,22,53,2,98,3,1,4,678,83,4.81,1.468,10.1,1.3,3.1,5.7,1.85
186,Mark Mulder*,22,OAK,9,10,.474,5.44,27,27,0,0,0,0,154.0,191,106,93,22,69,3,88,4,0,6,705,86,5.27,1.688,11.2,1.3,4.0,5.1,1.28
187,Scott Mullen*,25,KCR,0,0,,4.35,11,0,5,0,0,0,10.1,10,5,5,2,3,0,7,0,0,0,44,120,5.17,1.258,8.7,1.7,2.6,6.1,2.33
188,Mike Munoz*,34,TEX,0,1,.000,13.50,7,0,2,0,0,0,4.0,11,6,6,1,3,1,1,0,0,0,25,40,8.13,3.500,24.8,2.3,6.8,2.3,0.33
189,Peter Munro,25,TOR,1,1,.500,5.96,9,3,2,0,0,0,25.2,38,22,17,1,16,0,16,3,0,1,127,86,4.61,2.104,13.3,0.4,5.6,5.6,1.00
190,Dan Murray,26,KCR,0,0,,4.66,10,0,3,0,0,0,19.1,20,10,10,7,10,0,16,1,0,2,86,111,7.89,1.552,9.3,3.3,4.7,7.4,1.60
191,Mike Mussina,31,BAL,11,15,.423,3.79,34,34,0,6,1,0,237.2,236,105,100,28,46,0,210,3,0,3,987,125,3.52,1.187,8.9,1.1,1.7,8.0,4.57
192,Aaron Myette,22,CHW,0,0,,0.00,2,0,1,0,0,0,2.2,0,0,0,0,4,0,1,0,0,0,12,,6.88,1.500,0.0,0.0,13.5,3.4,0.25
193,Charles Nagy,33,CLE,2,7,.222,8.21,11,11,0,0,0,0,57.0,71,53,52,15,21,2,41,2,0,1,267,60,6.33,1.614,11.2,2.4,3.3,6.5,1.95
194,Jaime Navarro,33,CLE,0,1,.000,7.98,7,2,1,0,0,0,14.2,20,13,13,3,5,0,9,1,0,0,69,63,5.79,1.705,12.3,1.8,3.1,5.5,1.80
195,Denny Neagle*,31,NYY,7,7,.500,5.81,16,15,0,1,0,0,91.1,99,61,59,16,31,1,58,2,1,4,400,83,5.23,1.423,9.8,1.6,3.1,5.7,1.87
196,Jeff Nelson,33,NYY,8,4,.667,2.45,73,0,13,0,0,0,69.2,44,24,19,2,45,1,71,2,0,4,296,197,3.49,1.278,5.7,0.3,5.8,9.2,1.58
197,Alan Newman*,30,CLE,0,0,,20.25,1,0,1,0,0,0,1.1,6,3,3,1,1,0,0,0,0,0,10,30,15.13,5.250,40.5,6.8,6.8,0.0,0.00
198,Chris Nichting,34,CLE,0,0,,7.00,7,0,1,0,0,0,9.0,13,7,7,0,5,1,7,2,0,1,46,73,3.91,2.000,13.0,0.0,5.0,7.0,1.40
199,C.J. Nitkowski*,27,DET,4,9,.308,5.25,67,11,7,0,0,0,109.2,124,79,64,13,49,3,81,4,1,3,497,89,4.65,1.578,10.2,1.1,4.0,6.6,1.65
200,Hideo Nomo,31,DET,8,12,.400,4.74,32,31,0,1,0,0,190.0,191,102,100,31,89,1,181,3,0,16,828,99,4.80,1.474,9.0,1.5,4.2,8.6,2.03
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
201,Tomo Ohka,24,BOS,3,6,.333,3.12,13,12,1,0,0,0,69.1,70,25,24,7,26,0,40,2,0,3,297,163,4.50,1.385,9.1,0.9,3.4,5.2,1.54
202,Omar Olivares,32,OAK,4,8,.333,6.75,21,16,1,1,0,0,108.0,134,86,81,10,60,0,57,7,0,4,508,69,5.14,1.796,11.2,0.8,5.0,4.8,0.95
203,Darren Oliver*,29,TEX,2,9,.182,7.42,21,21,0,0,0,0,108.0,151,95,89,16,42,3,49,4,1,4,501,68,5.43,1.787,12.6,1.3,3.5,4.1,1.17
204,Steve Ontiveros,39,BOS,1,1,.500,10.13,3,1,0,0,0,0,5.1,9,6,6,1,4,0,1,0,0,2,28,53,7.45,2.438,15.2,1.7,6.8,1.7,0.25
205,Ramon Ortiz,27,ANA,8,6,.571,5.09,18,18,0,2,0,0,111.1,96,69,63,18,55,0,73,2,4,7,472,99,5.46,1.356,7.8,1.5,4.4,5.9,1.33
206,Lance Painter*,32,TOR,2,0,1.000,4.73,42,2,11,0,0,0,66.2,69,37,35,9,22,1,53,2,0,4,285,108,4.38,1.365,9.3,1.2,3.0,7.2,2.41
207,Jose Paniagua,26,SEA,3,0,1.000,3.47,69,0,26,0,0,5,80.1,68,31,31,6,38,3,71,7,1,4,344,132,4.02,1.320,7.6,0.7,4.3,8.0,1.87
208,Jim Parque*,25,CHW,13,6,.684,4.28,33,32,0,0,0,0,187.0,208,105,89,21,71,1,111,11,5,2,828,117,4.72,1.492,10.0,1.0,3.4,5.3,1.56
209,John Parrish*,22,BAL,2,4,.333,7.18,8,8,0,0,0,0,36.1,40,32,29,6,35,0,28,1,0,1,180,66,6.71,2.064,9.9,1.5,8.7,6.9,0.80
210,Danny Patterson,29,DET,5,1,.833,3.97,58,0,12,0,0,0,56.2,69,26,25,4,14,2,29,2,0,1,244,118,3.88,1.465,11.0,0.6,2.2,4.6,2.07
211,Jesus Pena*,25,TOT,2,1,.667,5.13,22,0,7,0,0,1,26.1,28,19,15,7,19,0,20,1,0,1,123,100,7.35,1.785,9.6,2.4,6.5,6.8,1.05
212,Jesus Pena*,25,CHW,2,1,.667,5.40,20,0,7,0,0,1,23.1,25,18,14,6,16,0,19,1,0,1,109,94,7.03,1.757,9.6,2.3,6.2,7.3,1.19
213,Jesus Pena*,25,BOS,0,0,,3.00,2,0,0,0,0,0,3.0,3,1,1,1,3,0,1,0,0,0,14,186,9.80,2.000,9.0,3.0,9.0,3.0,0.33
214,Troy Percival,30,ANA,5,5,.500,4.50,54,0,45,0,0,32,50.0,42,27,25,7,30,4,49,2,0,1,221,112,4.91,1.440,7.6,1.3,5.4,8.8,1.63
215,Matt Perisho*,25,TEX,2,7,.222,7.37,34,13,4,0,0,0,105.0,136,99,86,20,67,3,74,6,0,4,515,68,6.29,1.933,11.7,1.7,5.7,6.3,1.10
216,Mark Petkovsek,34,ANA,4,2,.667,4.33,64,1,21,0,0,2,81.0,86,40,39,8,23,6,31,3,0,3,341,116,4.62,1.346,9.6,0.9,2.6,3.4,1.35
217,Andy Pettitte*,28,NYY,19,9,.679,4.35,32,32,0,3,1,0,204.2,219,111,99,17,80,4,125,4,3,2,903,111,4.22,1.461,9.6,0.7,3.5,5.5,1.56
218,Hipolito Pichardo,30,BOS,6,3,.667,3.46,38,1,5,0,0,1,65.0,63,29,25,1,26,2,37,3,0,2,275,147,3.53,1.369,8.7,0.1,3.6,5.1,1.42
219,Joel Pineiro,21,SEA,1,0,1.000,5.59,8,1,5,0,0,0,19.1,25,13,12,3,13,0,10,0,0,0,94,83,6.13,1.966,11.6,1.4,6.1,4.7,0.77
220,Sidney Ponson,23,BAL,9,13,.409,4.82,32,32,0,6,1,0,222.0,223,125,119,30,83,0,152,1,0,5,953,98,4.66,1.378,9.0,1.2,3.4,6.2,1.83
221,Jim Poole*,34,DET,1,0,1.000,7.27,18,0,1,0,0,0,8.2,13,8,7,4,1,0,5,1,0,0,41,67,8.67,1.615,13.5,4.2,1.0,5.2,5.00
222,Lou Pote,28,ANA,1,1,.500,3.40,32,1,12,0,0,1,50.1,52,23,19,4,17,1,44,0,0,3,214,149,3.43,1.371,9.3,0.7,3.0,7.9,2.59
223,Ariel Prieto,30,OAK,1,2,.333,5.12,8,6,2,0,0,0,31.2,42,21,18,3,13,0,19,1,0,0,148,92,4.49,1.737,11.9,0.9,3.7,5.4,1.46
224,Paul Quantrill,31,TOR,2,5,.286,4.52,68,0,24,0,0,1,83.2,100,45,42,7,25,1,47,2,0,1,367,113,4.07,1.494,10.8,0.8,2.7,5.1,1.88
225,Brad Radke,27,MIN,12,16,.429,4.45,34,34,0,4,1,0,226.2,261,119,112,27,51,1,141,5,0,5,978,116,4.18,1.376,10.4,1.1,2.0,5.6,2.76
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
226,Jason Rakers,27,KCR,2,0,1.000,9.14,11,0,3,0,0,0,21.2,33,22,22,5,7,0,16,0,0,3,102,56,5.63,1.846,13.7,2.1,2.9,6.6,2.29
227,Robert Ramsay*,26,SEA,1,1,.500,3.40,37,1,6,0,0,0,50.1,43,22,19,3,40,3,32,1,0,4,230,136,5.08,1.649,7.7,0.5,7.2,5.7,0.80
228,Pat Rapp,32,BAL,9,12,.429,5.90,31,30,0,0,0,0,174.0,203,125,114,18,83,5,106,5,0,8,798,80,4.78,1.644,10.5,0.9,4.3,5.5,1.28
229,Jon Ratliff,28,OAK,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.13,0.000,0.0,0.0,0.0,0.0,
230,Mark Redman*,26,MIN,12,9,.571,4.76,32,24,3,0,0,0,151.1,168,81,80,22,45,0,117,3,0,6,651,109,4.43,1.407,10.0,1.3,2.7,7.0,2.60
231,Steve Reed,35,CLE,2,0,1.000,4.34,57,0,16,0,0,0,56.0,58,30,27,7,21,4,39,1,1,2,243,114,4.54,1.411,9.3,1.1,3.4,6.3,1.86
232,Dan Reichert,23,KCR,8,10,.444,4.70,44,18,11,1,1,2,153.1,157,92,80,15,91,1,94,7,0,18,690,108,5.10,1.617,9.2,0.9,5.3,5.5,1.03
233,Bryan Rekar,28,TBD,7,10,.412,4.41,30,27,2,2,0,0,173.1,200,92,85,22,39,0,95,4,0,5,743,112,4.43,1.379,10.4,1.1,2.0,4.9,2.44
234,Alberto Reyes,30,BAL,1,0,1.000,6.92,13,0,2,0,0,0,13.0,13,10,10,2,11,1,10,0,0,0,62,70,6.13,1.846,9.0,1.4,7.6,6.9,0.91
235,Arthur Rhodes*,30,SEA,5,8,.385,4.28,72,0,9,0,0,0,69.1,51,34,33,6,29,3,77,0,0,4,281,107,3.29,1.154,6.6,0.8,3.8,10.0,2.66
236,Brad Rigby,27,KCR,0,0,,16.20,4,0,1,0,0,1,8.1,19,16,15,6,5,0,3,1,0,0,51,32,13.93,2.880,20.5,6.5,5.4,3.2,0.60
237,Paul Rigdon,24,CLE,1,1,.500,7.64,5,4,0,0,0,0,17.2,21,15,15,4,9,1,15,0,0,0,79,66,5.91,1.698,10.7,2.0,4.6,7.6,1.67
238,Ricardo Rincon*,30,CLE,2,0,1.000,2.70,35,0,4,0,0,0,20.0,17,7,6,1,13,1,20,1,0,1,90,185,3.88,1.500,7.7,0.5,5.9,9.0,1.54
239,Luis Rivera,22,BAL,0,0,,0.00,1,0,0,0,0,0,0.2,1,0,0,0,1,0,0,0,0,0,4,,7.63,3.000,13.5,0.0,13.5,0.0,0.00
240,Mariano Rivera,30,NYY,7,4,.636,2.85,66,0,61,0,0,36,75.2,58,26,24,4,25,3,58,0,0,2,311,170,3.28,1.097,6.9,0.5,3.0,6.9,2.32
241,Frankie Rodriguez,27,SEA,2,1,.667,6.27,23,0,5,0,0,0,47.1,60,33,33,8,22,2,19,0,0,3,214,73,5.92,1.732,11.4,1.5,4.2,3.6,0.86
242,Kenny Rogers*,35,TEX,13,13,.500,4.55,34,34,0,2,0,0,227.1,257,126,115,20,78,2,127,11,1,1,998,110,4.33,1.474,10.2,0.8,3.1,5.0,1.63
243,J.C. Romero*,24,MIN,2,7,.222,7.02,12,11,0,0,0,0,57.2,72,51,45,8,30,0,50,1,1,2,268,74,4.82,1.769,11.2,1.2,4.7,7.8,1.67
244,Jose Rosado*,25,KCR,2,2,.500,5.86,5,5,0,0,0,0,27.2,29,18,18,4,9,0,15,4,1,0,122,88,5.34,1.373,9.4,1.3,2.9,4.9,1.67
245,Brian Rose,24,BOS,3,5,.375,6.11,15,12,1,0,0,0,53.0,58,37,36,11,21,3,24,3,0,2,239,83,6.28,1.491,9.8,1.9,3.6,4.1,1.14
246,Sean Runyan*,26,DET,0,0,,6.00,3,0,0,0,0,0,3.0,2,2,2,0,2,0,1,0,0,0,12,86,4.47,1.333,6.0,0.0,6.0,3.0,0.50
247,Ryan Rupe,25,TBD,5,6,.455,6.92,18,18,0,0,0,0,91.0,121,75,70,19,31,3,61,9,0,4,425,71,5.83,1.670,12.0,1.9,3.1,6.0,1.97
248,B.J. Ryan*,24,BAL,2,3,.400,5.91,42,0,9,0,0,0,42.2,36,29,28,7,31,1,41,0,1,2,193,81,5.52,1.570,7.6,1.5,6.5,8.6,1.32
249,Jason Ryan,24,MIN,0,1,.000,7.62,16,1,6,0,0,0,26.0,37,24,22,8,10,0,19,1,0,2,125,69,6.94,1.808,12.8,2.8,3.5,6.6,1.90
250,Johan Santana*,21,MIN,2,3,.400,6.49,30,5,9,0,0,0,86.0,102,64,62,11,54,0,64,2,2,5,398,80,5.26,1.814,10.7,1.2,5.7,6.7,1.19
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
251,Jose Santiago,25,KCR,8,6,.571,3.91,45,0,20,0,0,2,69.0,70,33,30,7,26,3,44,3,0,0,302,130,4.44,1.391,9.1,0.9,3.4,5.7,1.69
252,Kazuhiro Sasaki,32,SEA,2,5,.286,3.16,63,0,58,0,0,37,62.2,42,25,22,10,31,5,78,2,0,1,265,146,4.30,1.165,6.0,1.4,4.5,11.2,2.52
253,Rich Sauveur*,36,OAK,0,0,,4.35,10,0,4,0,0,0,10.1,13,5,5,3,1,0,7,0,0,0,43,111,5.84,1.355,11.3,2.6,0.9,6.1,7.00
254,Scott Schoeneweis*,26,ANA,7,10,.412,5.45,27,27,0,1,1,0,170.0,183,112,103,21,67,2,78,6,3,4,742,92,5.11,1.471,9.7,1.1,3.5,4.1,1.16
255,Pete Schourek*,31,BOS,3,10,.231,5.11,21,21,0,0,0,0,107.1,116,67,61,17,38,2,63,3,0,5,464,99,5.17,1.435,9.7,1.4,3.2,5.3,1.66
256,Aaron Sele,30,SEA,17,10,.630,4.51,34,34,0,2,2,0,211.2,221,110,106,17,74,7,137,5,0,5,908,102,4.00,1.394,9.4,0.7,3.1,5.8,1.85
257,Scott Service,33,OAK,1,2,.333,6.38,20,0,6,0,0,1,36.2,45,31,26,5,19,1,35,1,0,0,172,74,4.63,1.745,11.0,1.2,4.7,8.6,1.84
258,Scott Sheldon,31,TEX,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,,-2.87,0.000,0.0,0.0,0.0,27.0,
259,Paul Shuey,29,CLE,4,2,.667,3.39,57,0,12,0,0,0,63.2,51,25,24,4,30,3,69,3,0,0,270,146,3.34,1.272,7.2,0.6,4.2,9.8,2.30
260,Brian Sikorski,25,TEX,1,3,.250,5.73,10,5,2,0,0,0,37.2,46,31,24,9,25,1,32,1,0,1,187,88,6.61,1.885,11.0,2.2,6.0,7.6,1.28
261,Bill Simas,28,CHW,2,3,.400,3.46,60,0,9,0,0,0,67.2,69,27,26,9,22,6,49,1,0,1,283,146,4.43,1.345,9.2,1.2,2.9,6.5,2.23
262,Mike Sirotka*,29,CHW,15,10,.600,3.79,32,32,0,1,0,0,197.0,203,101,83,23,69,1,128,1,2,8,832,133,4.42,1.381,9.3,1.1,3.2,5.8,1.86
263,Dan Smith,24,BOS,0,0,,8.10,2,0,0,0,0,0,3.1,2,3,3,0,3,0,1,0,0,0,15,68,5.23,1.500,5.4,0.0,8.1,2.7,0.33
264,Jeff Sparks,28,TBD,0,1,.000,3.54,15,0,4,0,0,0,20.1,13,8,8,2,18,1,24,2,0,3,90,141,5.00,1.525,5.8,0.9,8.0,10.6,1.33
265,Steve Sparks,34,DET,7,5,.583,4.07,20,15,5,1,1,1,104.0,108,55,47,7,29,0,53,4,0,6,446,115,3.94,1.317,9.3,0.6,2.5,4.6,1.83
266,Justin Speier,26,CLE,5,2,.714,3.29,47,0,12,0,0,0,68.1,57,27,25,9,28,3,69,4,1,7,290,150,4.23,1.244,7.5,1.2,3.7,9.1,2.46
267,Paul Spoljaric*,29,KCR,0,0,,6.52,13,0,4,0,0,0,9.2,9,7,7,4,5,0,6,0,0,0,40,80,8.82,1.448,8.4,3.7,4.7,5.6,1.20
268,Jerry Spradlin,33,KCR,4,4,.500,5.52,50,0,30,0,0,7,75.0,81,49,46,9,27,2,54,3,0,1,320,92,4.45,1.440,9.7,1.1,3.2,6.5,2.00
269,Jay Spurgeon,23,BAL,1,1,.500,6.00,7,4,1,0,0,0,24.0,26,16,16,5,15,0,11,2,0,3,110,80,7.05,1.708,9.8,1.9,5.6,4.1,0.73
270,Rob Stanifer,28,BOS,0,0,,7.62,8,0,3,0,0,0,13.0,22,19,11,3,4,1,3,0,0,0,66,68,6.60,2.000,15.2,2.1,2.8,2.1,0.75
271,Mike Stanton*,33,NYY,2,3,.400,4.10,69,0,20,0,0,0,68.0,68,32,31,5,24,2,75,2,0,1,291,118,3.03,1.353,9.0,0.7,3.2,9.9,3.13
272,Blake Stein,26,KCR,8,5,.615,4.68,17,17,0,1,0,0,107.2,98,57,56,19,57,1,78,3,0,7,464,109,5.65,1.440,8.2,1.6,4.8,6.5,1.37
273,Tanyon Sturtze,29,TOT,5,2,.714,4.74,29,6,9,0,0,0,68.1,72,39,36,8,29,1,44,3,0,2,300,105,4.77,1.478,9.5,1.1,3.8,5.8,1.52
274,Tanyon Sturtze,29,CHW,1,2,.333,12.06,10,1,2,0,0,0,15.2,25,23,21,4,15,0,6,2,0,1,85,42,8.94,2.553,14.4,2.3,8.6,3.4,0.40
275,Tanyon Sturtze,29,TBD,4,0,1.000,2.56,19,5,7,0,0,0,52.2,47,16,15,4,14,1,38,1,0,1,215,193,3.53,1.158,8.0,0.7,2.4,6.5,2.71
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
276,Jeff Suppan,25,KCR,10,9,.526,4.94,35,33,0,3,1,0,217.0,240,121,119,36,84,3,128,7,1,7,948,103,5.37,1.493,10.0,1.5,3.5,5.3,1.52
