Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
21,Daric Barton,21,OAK,18,18,18,157.2,160,153,7,0,19,1.000,1,8,3,24,-1,9.13,8.89,1B
22,Chris Basak,28,NYY,4,0,0,6.0,1,0,1,0,0,1.000,0,20,0,0,0,1.50,0.25,3B-SS
23,Miguel Batista,36,SEA,33,32,0,193.0,43,14,27,2,2,.953,,,-1,-1,-1,1.91,1.24,P
24,Yorman Bazardo,22,DET,11,2,0,23.2,5,2,3,0,1,1.000,,,0,0,0,1.90,0.45,P
25,Colter Bean,30,NYY,3,0,0,3.0,1,0,1,0,0,1.000,,,0,0,0,3.00,0.33,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
26,Josh Beckett,27,BOS,30,30,1,200.2,32,18,12,2,1,.938,,,-3,-3,-1,1.35,1.00,P
27,Érik Bédard,28,BAL,28,28,1,182.0,23,6,17,0,2,1.000,,,2,2,0,1.14,0.82,P
28,Rob Bell,30,BAL,30,0,0,53.0,8,4,4,0,0,1.000,,,-4,-15,0,1.36,0.27,P
29,Adrián Beltré,28,SEA,147,146,138,1279.1,426,121,287,18,24,.958,-3,-3,4,4,0,2.87,2.78,3B
30,Joaquín Benoit,29,TEX,70,0,0,82.0,12,5,7,0,2,1.000,,,1,3,0,1.32,0.17,P
31,Ángel Berroa,29,KCR,5,2,2,26.0,15,4,11,0,6,1.000,2,97,2,111,0,5.19,2.50,SS-2B-3B
32,Rafael Betancourt,32,CLE,68,0,0,79.1,6,2,4,0,1,1.000,,,0,0,0,0.68,0.09,P
33,Yuniesky Betancourt,25,SEA,152,147,141,1302.1,697,239,435,23,110,.967,-1,0,-5,-4,2,4.66,4.43,SS
34,Wilson Betemit,25,NYY,35,20,9,187.0,118,81,34,3,15,.975,1,7,-1,-6,-1,5.53,2.95,1B-3B-SS-2B-OF
35,Kurt Birkins,26,BAL,19,2,0,34.1,4,0,4,0,0,1.000,,,0,0,0,1.05,0.21,P
36,Nick Blackburn,25,MIN,6,0,0,11.2,0,0,0,0,0,,,,-1,-15,0,0.00,0.00,P
37,Casey Blake,33,CLE,155,146,131,1312.2,430,151,265,14,30,.967,2,2,3,2,1,2.85,2.54,3B-OF-1B
38,Hank Blalock,26,TEX,39,39,38,339.1,93,18,69,6,9,.935,-1,-4,-4,-13,-2,2.31,2.23,3B
39,Joe Blanton,26,OAK,34,34,3,230.0,42,15,27,0,2,1.000,,,-2,-2,0,1.64,1.24,P
40,Jerry Blevins,23,OAK,6,0,0,4.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
41,Willie Bloomquist,29,SEA,80,50,37,479.2,196,84,107,5,16,.974,-8,-21,-4,-10,0,3.58,2.17,2B-3B-SS-OF-1B
42,Hiram Bocachica,31,OAK,6,5,4,46.0,11,10,0,1,0,.909,-1,-21,2,52,0,1.96,1.67,OF
43,Jeremy Bonderman,24,DET,28,28,0,174.1,35,17,15,3,2,.914,,,-3,-3,1,1.65,1.14,P
44,Boof Bonser,25,MIN,31,30,0,173.0,32,16,13,3,0,.906,,,-3,-3,0,1.51,0.94,P
45,Chris Bootcheck,28,LAA,51,0,0,77.1,15,4,11,0,2,1.000,,,-1,-2,0,1.75,0.29,P
46,Joe Borowski,36,CLE,69,0,0,65.2,10,4,6,0,1,1.000,,,-2,-6,-1,1.37,0.14,P
47,Jason Botts,26,TEX,28,28,8,212.0,64,62,2,0,0,1.000,13,76,16,90,0,2.72,2.29,OF
48,Rob Bowen,26,OAK,21,14,12,130.2,97,92,4,1,0,.990,0,0,-3,-25,-2,6.61,4.57,C
49,Dallas Braden,23,OAK,20,14,0,72.1,14,4,9,1,0,.929,,,2,6,0,1.62,0.65,P
50,Chad Bradford,32,BAL,78,0,0,64.2,20,4,15,1,1,.950,,,-1,-3,0,2.64,0.24,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Milton Bradley,29,OAK,18,18,15,148.0,34,34,0,0,0,1.000,-2,-13,-2,-16,-2,2.07,1.89,OF
52,Ryan Braun,26,KCR,26,0,0,39.1,8,1,7,0,0,1.000,,,-2,-10,0,1.83,0.31,P
53,Craig Brazell,27,KCR,1,0,0,3.0,7,7,0,0,2,1.000,0,0,0,0,0,21.00,7.00,1B
54,Chris Britton,24,NYY,11,0,0,12.2,1,0,1,0,0,1.000,,,0,0,0,0.71,0.09,P
55,Lance Broadway,23,CHW,4,1,0,10.1,1,0,1,0,0,1.000,,,0,0,0,0.87,0.25,P
56,Ben Broussard,30,SEA,73,54,39,486.0,339,316,21,2,39,.994,-11,-26,-12,-29,-1,6.24,4.55,1B-OF
57,Jim Brower,34,NYY,3,0,0,3.1,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
58,Andrew Brown,26,OAK,33,0,0,41.2,6,2,4,0,0,1.000,,,-1,-4,0,1.30,0.18,P
59,Dee Brown,29,OAK,8,0,0,13.2,3,3,0,0,0,1.000,-1,-53,2,175,0,1.98,0.38,OF
60,Emil Brown,32,KCR,96,83,73,757.0,211,197,8,6,2,.972,9,14,2,3,-2,2.44,2.14,OF
61,Matthew Brown,24,LAA,4,1,1,14.0,4,1,3,0,1,1.000,0,0,0,0,0,2.57,1.00,3B
62,Brian Bruney,25,NYY,58,0,0,50.0,4,1,2,1,0,.750,,,0,0,0,0.54,0.05,P
63,Clay Buchholz,22,BOS,4,3,1,22.2,5,1,3,1,0,.800,,,-2,-17,-1,1.59,1.00,P
64,John Buck,26,KCR,112,104,90,924.1,734,697,29,8,6,.989,1,1,-9,-11,-1,7.07,6.48,C
65,Travis Buck,23,OAK,80,75,63,665.1,148,145,3,0,0,1.000,3,5,2,3,0,2.00,1.85,OF
66,Billy Buckner,23,KCR,7,5,0,34.0,4,1,3,0,2,1.000,,,-1,-5,0,1.06,0.57,P
67,Ryan Budde,27,LAA,10,5,2,46.1,38,36,1,1,0,.974,0,0,-1,-18,-1,7.19,3.70,C
68,Mark Buehrle,28,CHW,30,30,3,201.0,48,13,34,1,3,.979,,,6,6,0,2.10,1.57,P
69,Ryan Bukvich,29,CHW,45,0,0,35.2,9,2,6,1,1,.889,,,0,0,0,2.02,0.18,P
70,Jason Bulger,28,LAA,6,0,0,6.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
71,Jamie Burke,35,SEA,48,34,27,321.2,269,259,9,1,0,.996,-4,-15,-5,-18,-3,7.50,5.58,C
72,A.J. Burnett,30,TOR,25,25,2,165.2,34,17,15,2,2,.941,,,-6,-7,0,1.74,1.28,P
73,Brian Burres,26,BAL,37,17,0,121.0,13,3,9,1,0,.923,,,0,0,0,0.89,0.32,P
74,Brian Buscher,26,MIN,27,24,15,201.1,52,17,31,4,6,.923,-5,-31,-4,-23,0,2.15,1.78,3B
75,Billy Butler,21,KCR,18,16,7,126.0,94,83,8,3,6,.968,-3,-26,-1,-9,-1,6.50,4.79,1B-OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Freddie Bynum,27,BAL,45,23,17,225.0,77,51,25,1,2,.987,2,9,1,5,0,3.04,1.65,OF-SS-2B
77,Marlon Byrd,29,TEX,109,103,89,917.1,235,223,9,3,5,.987,-2,-3,12,15,-2,2.28,2.13,OF
78,Paul Byrd,36,CLE,31,31,2,192.1,35,15,20,0,3,1.000,,,-2,-2,0,1.64,1.13,P
79,Tim Byrdak,33,DET,39,0,0,45.0,4,0,2,2,0,.500,,,-1,-4,0,0.40,0.05,P
80,Asdrúbal Cabrera,21,CLE,45,40,36,364.1,220,78,141,1,33,.995,3,11,7,24,0,5.41,4.56,2B-SS-3B
81,Daniel Cabrera,26,BAL,34,34,1,204.1,18,5,12,1,0,.944,,,-8,-8,0,0.75,0.50,P
82,Fernando Cabrera,25,TOT,33,0,0,43.2,4,2,2,0,0,1.000,,,0,0,0,0.82,0.12,P
83,Melky Cabrera,22,NYY,147,137,129,1249.2,405,385,16,4,1,.990,8,8,4,3,6,2.89,2.73,OF
84,Orlando Cabrera,32,LAA,153,153,138,1330.2,665,239,415,11,104,.983,0,0,5,5,0,4.42,4.27,SS
85,Miguel Cairo,33,NYY,48,27,19,280.0,230,178,47,5,22,.978,4,16,1,4,0,7.23,4.41,1B-SS-3B-2B-OF
86,Kiko Calero,32,OAK,46,0,0,40.2,5,1,4,0,2,1.000,,,-2,-9,0,1.11,0.11,P
87,Carmen Cali,28,MIN,24,0,0,21.0,7,2,5,0,0,1.000,,,0,0,-1,3.00,0.29,P
88,Shawn Camp,31,TBD,50,0,0,40.0,8,3,5,0,1,1.000,,,0,0,0,1.80,0.16,P
89,Jorge Campillo,28,SEA,5,0,0,13.1,2,0,2,0,1,1.000,,,0,0,0,1.35,0.40,P
90,Robinson Canó,24,NYY,159,157,156,1408.2,830,320,497,13,136,.984,15,13,23,20,1,5.22,5.14,2B
91,Jorge Cantú,25,TBD,8,7,1,54.0,56,51,5,0,7,1.000,-2,-33,-1,-18,0,9.33,7.00,1B-2B
92,José Capellán,26,DET,10,0,0,14.0,2,1,0,1,0,.500,,,0,0,0,0.64,0.10,P
93,Héctor Carrasco,37,LAA,29,1,0,38.1,10,4,5,1,2,.900,,,0,0,0,2.11,0.31,P
94,Raúl Casanova,34,TBD,23,19,18,168.2,150,138,9,3,3,.980,-1,-7,-2,-17,-1,7.84,6.39,C
95,Sean Casey,32,DET,131,105,87,989.0,1036,992,42,2,87,.998,-3,-4,1,1,3,9.41,7.89,1B
96,Kevin Cash,29,BOS,12,8,6,82.0,65,56,8,1,2,.985,0,0,1,19,1,7.02,5.33,C
97,Alexi Casilla,22,MIN,55,50,44,451.0,249,84,155,10,40,.960,-4,-11,-3,-8,-1,4.77,4.19,2B-SS
98,Santiago Casilla,26,OAK,45,0,0,50.2,2,1,1,0,0,1.000,,,-3,-11,0,0.36,0.04,P
99,Alberto Castillo,37,BAL,11,11,8,91.2,99,92,7,0,1,1.000,0,0,0,0,-1,9.72,9.00,C
100,Luis Castillo,31,MIN,85,85,74,726.1,377,154,220,3,48,.992,-5,-8,-4,-7,0,4.63,4.40,2B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Frank Catalanotto,33,TEX,78,73,36,579.1,200,192,8,0,8,1.000,0,0,-8,-16,-3,3.11,2.56,OF-1B
102,Gustavo Chacín,26,TOR,5,5,0,27.1,1,0,1,0,0,1.000,,,0,0,0,0.33,0.20,P
103,Joba Chamberlain,21,NYY,19,0,0,24.0,1,0,1,0,0,1.000,,,0,0,0,0.38,0.05,P
104,Eric Chavez,29,OAK,88,87,82,774.2,241,66,169,6,16,.975,6,9,8,13,0,2.73,2.67,3B
105,Bruce Chen,30,TEX,5,0,0,10.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
106,Rocky Cherry,27,BAL,10,0,0,16.1,2,1,1,0,0,1.000,,,0,0,0,1.10,0.20,P
107,Shin-Soo Choo,24,CLE,5,4,4,43.0,11,10,1,0,1,1.000,2,53,2,55,0,2.30,2.20,OF
108,Alex Cintrón,28,CHW,48,41,31,362.2,171,65,96,10,23,.942,-6,-20,-11,-38,-1,4.00,3.22,SS-2B-3B
109,Jeff Cirillo,37,MIN,23,20,15,176.0,107,71,33,3,7,.972,5,34,4,29,0,5.32,4.52,3B-1B
110,Howie Clark,33,TOR,18,11,5,100.0,45,23,22,0,5,1.000,1,16,2,19,0,4.05,2.50,3B-2B-1B-SS
111,Royce Clayton,37,TOT,72,57,48,514.1,262,73,181,8,30,.969,3,7,3,7,0,4.44,3.53,SS-3B
112,Roger Clemens,44,NYY,18,17,0,99.0,19,4,15,0,2,1.000,,,-1,-2,0,1.73,1.06,P
113,Brent Clevlen,23,DET,12,1,0,24.1,4,4,0,0,0,1.000,0,-5,0,0,0,1.48,0.33,OF
114,Tyler Clippard,22,NYY,6,6,0,27.0,4,2,2,0,1,1.000,,,-1,-7,0,1.33,0.67,P
115,Bartolo Colón,34,LAA,19,18,0,99.1,12,3,8,1,1,.917,,,-2,-4,0,1.00,0.58,P
116,José Contreras,35,CHW,32,30,2,189.0,33,5,22,6,2,.818,,,-8,-8,0,1.29,0.84,P
117,Alex Cora,31,BOS,73,52,41,502.2,262,93,164,5,38,.981,6,13,6,13,-1,4.60,3.17,2B-SS-1B
118,Tim Corcoran,29,TBD,9,0,0,17.1,3,1,2,0,0,1.000,,,0,0,0,1.56,0.33,P
119,Bryan Corey,33,BOS,9,0,0,9.1,4,0,4,0,1,1.000,,,1,24,0,3.86,0.44,P
120,Fernando Cortez,25,KCR,6,3,2,33.0,24,12,11,1,4,.958,-1,-22,-1,-36,0,6.27,3.83,2B
121,Shane Costa,25,KCR,27,18,15,171.0,55,54,0,1,0,.982,3,21,8,56,0,2.84,2.00,OF
122,Jesse Crain,25,MIN,18,0,0,16.1,7,5,2,0,1,1.000,,,1,13,0,3.86,0.39,P
123,Carl Crawford,25,TBD,139,136,129,1186.1,293,286,3,4,1,.986,3,3,-4,-4,-2,2.19,2.08,OF
124,Joe Crede,29,CHW,46,45,40,388.1,137,36,97,4,18,.971,5,14,9,28,0,3.08,2.89,3B
125,Coco Crisp,27,BOS,144,137,131,1216.1,416,408,7,1,4,.998,31,31,30,29,2,3.07,2.88,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Bobby Crosby,27,OAK,92,92,88,813.2,427,131,282,14,61,.967,-3,-4,3,5,0,4.57,4.49,SS
127,Nelson Cruz,26,TEX,94,79,71,722.1,178,167,6,5,1,.972,-4,-6,2,3,-4,2.16,1.84,OF
128,Michael Cuddyer,28,MIN,144,144,141,1263.1,313,286,23,4,6,.987,-3,-3,1,0,6,2.20,2.15,OF-1B
129,Jack Cust,28,OAK,60,58,27,463.2,98,93,1,4,0,.959,-5,-14,-8,-20,0,1.82,1.57,OF
130,Johnny Damon,33,NYY,85,76,58,659.1,208,202,3,3,1,.986,7,12,-2,-3,0,2.80,2.38,OF-1B
131,John Danks,22,CHW,26,26,0,139.0,23,5,17,1,1,.957,,,2,3,0,1.42,0.85,P
132,Jeff DaVanon,33,OAK,25,15,13,153.2,41,40,1,0,0,1.000,1,5,-4,-31,-2,2.40,1.64,OF
133,Kyle Davies,23,KCR,11,11,0,50.0,3,1,2,0,0,1.000,,,0,0,0,0.54,0.27,P
134,Jason Davis,27,TOT,24,0,0,37.0,8,4,3,1,3,.875,,,-2,-64,0,1.70,0.29,P
135,Dewon Day,26,CHW,13,0,0,12.0,2,1,0,1,0,.500,,,-1,-15,0,0.75,0.08,P
136,Jordan De Jong,28,TOR,6,0,0,9.0,1,0,1,0,0,1.000,,,-1,-20,0,1.00,0.17,P
137,Frankie De La Cruz,23,DET,6,0,0,6.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
138,Jorge De La Rosa,26,KCR,26,23,0,130.0,17,3,13,1,1,.941,,,-1,-1,0,1.11,0.62,P
139,Julio De Paula,24,MIN,16,0,0,20.0,5,2,2,1,0,.800,,,-2,-19,0,1.80,0.25,P
140,David DeJesus,27,KCR,156,153,147,1351.1,410,401,5,4,0,.990,7,7,-6,-5,0,2.70,2.60,OF
141,Manny Delcarmen,25,BOS,44,0,0,44.0,8,2,6,0,0,1.000,,,0,0,0,1.64,0.18,P
142,David Dellucci,33,CLE,51,44,36,382.1,100,97,3,0,0,1.000,-2,-6,0,0,2,2.35,1.96,OF
143,Matt DeSalvo,26,NYY,7,6,0,27.2,5,1,4,0,1,1.000,,,-1,-7,0,1.63,0.71,P
144,Víctor Díaz,25,TEX,26,20,10,171.2,36,35,0,1,0,.972,2,14,4,27,0,1.83,1.35,OF
145,Lenny DiNardo,27,OAK,35,20,0,131.1,18,1,15,2,0,.889,,,-1,-1,0,1.10,0.46,P
146,Scott Dohmann,29,TBD,31,0,0,32.2,6,4,2,0,0,1.000,,,0,0,0,1.65,0.19,P
147,Brendan Donnelly,35,BOS,27,0,0,20.2,1,0,1,0,0,1.000,,,-1,-9,0,0.44,0.04,P
148,Octavio Dotel,33,KCR,24,0,0,23.0,2,1,1,0,0,1.000,,,-1,-8,0,0.78,0.08,P
149,Scott Downs,31,TOR,81,0,0,58.0,17,3,13,1,1,.941,,,2,7,0,2.48,0.20,P
150,Cory Doyne,25,BAL,5,0,0,3.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,J.D. Drew,31,BOS,135,126,107,1091.1,233,224,3,6,1,.974,5,6,-6,-6,-6,1.87,1.68,OF
152,Justin Duchscherer,29,OAK,17,0,0,16.1,6,2,4,0,0,1.000,,,1,13,0,3.31,0.35,P
153,Brandon Duckworth,31,KCR,25,3,0,46.2,13,7,6,0,1,1.000,,,-1,-4,0,2.51,0.50,P
154,Elijah Dukes,23,TBD,40,38,36,345.2,90,87,3,0,1,1.000,-3,-9,-6,-20,-2,2.34,2.25,OF
155,Shelley Duncan,27,NYY,20,6,3,87.0,43,38,5,0,7,1.000,1,11,4,55,2,4.45,2.05,OF-1B
156,Chad Durbin,29,DET,36,19,0,127.2,19,4,15,0,0,1.000,,,3,5,0,1.34,0.53,P
157,Jermaine Dye,33,CHW,135,135,123,1156.0,296,284,9,3,3,.990,-16,-17,-54,-56,4,2.28,2.17,OF
158,Scott Elarton,31,KCR,9,9,0,37.0,3,1,2,0,1,1.000,,,1,6,0,0.73,0.33,P
159,Mark Ellis,30,OAK,150,149,144,1322.0,806,302,499,5,104,.994,15,13,13,12,-3,5.45,5.34,2B
160,Jason Ellison,29,SEA,52,8,5,144.0,30,29,0,1,0,.967,3,27,4,33,0,1.81,0.56,OF
161,Jacoby Ellsbury,23,BOS,33,28,21,257.0,75,75,0,0,0,1.000,3,15,-10,-46,-2,2.63,2.27,OF
162,Alan Embree,37,OAK,68,0,0,68.0,8,3,5,0,0,1.000,,,-1,-3,0,1.06,0.12,P
163,Darin Erstad,33,CHW,82,74,64,665.0,324,306,16,2,18,.994,6,11,4,7,-1,4.36,3.79,OF-1B
164,Kelvim Escobar,31,LAA,30,30,3,195.2,33,13,18,2,4,.939,,,1,1,0,1.43,1.03,P
165,Terry Evans,25,LAA,7,3,2,31.1,4,4,0,0,0,1.000,1,42,4,154,0,1.15,0.57,OF
166,Willie Eyre,28,TEX,33,2,0,68.0,17,6,11,0,1,1.000,,,1,3,0,2.25,0.52,P
167,Brandon Fahey,26,BAL,33,12,4,148.1,69,28,40,1,9,.986,3,20,7,56,0,4.13,1.89,SS-2B-OF-3B
168,Kyle Farnsworth,31,NYY,64,0,0,60.0,13,3,7,3,0,.769,,,-2,-6,0,1.50,0.16,P
169,Sal Fasano,35,TOR,16,14,7,120.1,101,93,5,3,0,.970,-2,-20,0,0,1,7.33,6.13,C
170,Ryan Feierabend,21,SEA,13,9,0,49.1,9,1,8,0,0,1.000,,,2,9,0,1.64,0.69,P
171,Scott Feldman,24,TEX,29,0,0,39.0,8,1,7,0,1,1.000,,,1,6,0,1.85,0.28,P
172,Josh Fields,24,CHW,100,99,88,869.0,253,81,161,11,13,.957,-9,-13,-13,-17,3,2.51,2.42,3B-OF
173,Chone Figgins,29,LAA,114,113,101,980.2,273,78,181,14,15,.949,-11,-13,-6,-7,-1,2.38,2.18,3B-OF-2B
174,Ron Flores,27,OAK,17,0,0,17.2,1,0,0,1,0,.000,,,0,0,0,0.00,0.00,P
175,Gavin Floyd,24,CHW,16,10,0,70.0,12,7,4,1,0,.917,,,-3,-8,0,1.41,0.69,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Lew Ford,30,MIN,49,27,23,293.1,61,59,1,1,1,.984,-5,-21,0,0,4,1.84,1.22,OF
177,Casey Fossum,29,TBD,40,10,0,76.0,19,4,15,0,0,1.000,,,3,8,0,2.25,0.48,P
178,Ben Francisco,25,CLE,19,14,11,130.1,32,32,0,0,0,1.000,3,25,6,55,0,2.21,1.68,OF
179,Frank Francisco,27,TEX,59,0,0,59.1,7,2,3,2,0,.714,,,-2,-6,0,0.76,0.08,P
180,Jason Frasor,29,TOR,51,0,0,57.0,9,2,7,0,0,1.000,,,1,4,-1,1.42,0.18,P
181,Aaron Fultz,33,CLE,49,0,0,37.0,9,7,2,0,0,1.000,,,0,0,0,2.19,0.18,P
182,J.J. Furmaniak,27,OAK,11,5,3,52.0,21,9,11,1,5,.952,-2,-39,0,0,0,3.46,1.67,SS-2B-3B-OF
183,Kason Gabbard,25,TOT,15,15,1,81.1,25,5,20,0,3,1.000,,,2,29,0,2.77,1.67,P
184,Éric Gagné,31,TOT,54,0,0,52.0,10,2,8,0,0,1.000,,,2,46,0,1.73,0.19,P
185,Armando Galarraga,25,TEX,3,1,0,8.2,1,1,0,0,0,1.000,,,0,0,0,1.04,0.33,P
186,Ryan Garko,26,CLE,125,121,102,1066.1,1152,1073,71,8,115,.993,-5,-5,-8,-9,0,9.66,9.15,1B
187,Jon Garland,27,CHW,32,32,2,208.1,49,20,28,1,4,.980,,,7,7,0,2.07,1.50,P
188,Matt Garza,23,MIN,16,15,0,83.0,13,1,10,2,0,.846,,,-3,-7,0,1.19,0.69,P
189,Joey Gathright,26,KCR,72,64,57,575.1,177,170,3,4,0,.977,-1,-2,-2,-4,-2,2.71,2.40,OF
190,Chad Gaudin,24,OAK,34,34,1,199.1,43,22,20,1,1,.977,,,-3,-3,-1,1.90,1.24,P
191,Esteban Germán,29,KCR,105,83,60,741.2,271,105,157,9,33,.967,-7,-11,3,4,-1,3.18,2.30,2B-3B-OF-SS
192,Jason Giambi,36,NYY,18,16,5,121.0,115,108,6,1,10,.991,1,12,3,31,0,8.48,6.33,1B
193,Jay Gibbons,30,BAL,45,43,19,340.1,81,78,1,2,1,.975,-5,-17,4,14,-2,2.09,1.76,OF
194,Troy Glaus,30,TOR,114,110,94,928.0,269,63,197,9,24,.967,0,0,6,8,0,2.52,2.28,3B
195,Ross Gload,31,KCR,95,81,66,729.1,682,633,46,3,78,.996,-5,-8,2,3,0,8.38,7.00,1B-OF
196,Gary Glover,30,TBD,67,0,0,77.1,15,7,8,0,0,1.000,,,0,0,0,1.75,0.22,P
197,Jimmy Gobble,25,KCR,74,0,0,53.2,12,2,9,1,2,.917,,,2,8,0,1.84,0.15,P
198,Jonny Gomes,26,TBD,57,50,41,439.0,100,95,5,0,2,1.000,-7,-18,-16,-43,-2,2.05,1.75,OF
199,Chris Gomez,36,TOT,87,54,43,525.1,340,208,129,3,39,.991,2,5,1,2,0,5.77,3.55,3B-1B-SS-2B
200,Alberto González,24,NYY,12,2,2,41.2,24,11,12,1,3,.958,0,-6,-2,-69,0,4.97,1.92,SS-3B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,Andy González,25,CHW,64,50,35,459.1,145,88,48,9,9,.938,-3,-9,-7,-18,0,2.66,2.03,OF-3B-2B-1B-SS
202,Alex Gordon,23,KCR,149,145,121,1295.0,504,233,256,15,38,.970,3,3,8,8,0,3.40,2.88,3B-1B-SS
203,Nick Gorneault,28,LAA,2,1,1,15.0,7,5,1,1,0,.857,0,-8,2,160,0,3.60,3.00,OF
204,Curtis Granderson,26,DET,157,140,131,1290.0,443,428,10,5,4,.989,-3,-3,28,26,4,3.06,2.79,OF
205,Nick Green,28,SEA,5,1,0,14.0,6,2,4,0,1,1.000,1,60,1,120,0,3.86,1.20,2B-SS
206,Sean Green,28,SEA,64,0,0,68.0,23,7,15,1,1,.957,,,2,6,0,2.91,0.34,P
207,Zack Greinke,23,KCR,52,14,0,122.0,18,11,7,0,0,1.000,,,1,2,0,1.33,0.35,P
208,John-Ford Griffin,27,TOR,3,3,1,24.0,5,5,0,0,0,1.000,-1,-25,-2,-100,0,1.88,1.67,OF
209,Jason Grilli,30,DET,57,0,0,79.2,15,0,13,2,0,.867,,,3,8,0,1.47,0.23,P
210,Lee Gronkiewicz,28,TOR,1,0,0,4.0,1,1,0,0,0,1.000,,,0,0,0,2.25,1.00,P
211,Mark Grudzielanek,37,KCR,116,110,97,951.1,493,185,302,6,68,.988,5,7,8,10,1,4.61,4.09,2B-SS
