Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
35,Dave Burba,35,TOT,5,5,.500,5.20,35,21,2,1,0,0,145.1,155,91,84,16,57,3,95,9,1,9,646,90,4.45,1.459,9.6,1.0,3.5,5.9,1.67
36,Dave Burba,35,TEX,4,5,.444,5.42,23,18,2,1,0,0,111.1,125,71,67,13,40,3,70,7,1,9,499,88,4.49,1.482,10.1,1.1,3.2,5.7,1.75
37,Dave Burba,35,CLE,1,0,1.000,4.50,12,3,0,0,0,0,34.0,30,20,17,3,17,0,25,2,0,0,147,98,4.31,1.382,7.9,0.8,4.5,6.6,1.47
38,John Burkett,37,BOS,13,8,.619,4.53,29,29,0,1,1,0,173.0,199,93,87,25,50,5,124,8,1,2,760,101,4.41,1.439,10.4,1.3,2.6,6.5,2.48
39,Paul Byrd,31,KCR,17,11,.607,3.90,33,33,0,7,2,0,228.1,224,111,99,36,38,1,129,7,1,3,935,127,4.47,1.147,8.8,1.4,1.5,5.1,3.39
40,Mickey Callaway,27,ANA,2,1,.667,4.19,6,6,0,0,0,0,34.1,31,20,16,4,11,0,23,3,0,2,147,106,4.36,1.223,8.1,1.0,2.9,6.0,2.09
41,Chris Carpenter,27,TOR,4,5,.444,5.28,13,13,0,1,0,0,73.1,89,45,43,11,27,0,45,4,0,3,327,88,4.95,1.582,10.9,1.4,3.3,5.5,1.67
42,Lance Carter,27,TBD,2,0,1.000,1.33,8,0,7,0,0,2,20.1,15,3,3,2,5,1,14,0,0,0,79,339,3.60,0.984,6.6,0.9,2.2,6.2,2.80
43,Scott Cassidy,26,TOR,1,4,.200,5.73,58,0,17,0,0,0,66.0,52,42,42,12,32,3,48,7,0,2,282,81,5.64,1.273,7.1,1.6,4.4,6.5,1.50
44,Frank Castillo,33,BOS,6,15,.286,5.07,36,23,2,0,0,1,163.1,174,101,92,19,58,6,112,7,2,1,711,90,4.30,1.420,9.6,1.0,3.2,6.2,1.93
45,Randy Choate*,26,NYY,0,0,,6.04,18,0,11,0,0,0,22.1,18,18,15,1,15,0,17,3,0,3,101,74,4.44,1.478,7.3,0.4,6.0,6.9,1.13
46,Roger Clemens,39,NYY,13,6,.684,4.35,29,29,0,0,0,0,180.0,172,94,87,18,63,6,192,7,0,14,768,102,3.30,1.306,8.6,0.9,3.2,9.6,3.05
47,Pasqual Coco,24,TOR,0,1,.000,18.00,2,0,1,0,0,0,1.0,4,2,2,0,3,1,0,0,0,0,10,34,11.96,7.000,36.0,0.0,27.0,0.0,0.00
48,Jesús Colomé,24,TBD,2,7,.222,8.27,32,0,15,0,0,0,41.1,56,41,38,6,33,5,33,2,0,5,204,54,5.79,2.153,12.2,1.3,7.2,7.2,1.00
49,Bartolo Colón,29,CLE,10,4,.714,2.55,16,16,0,4,2,0,116.1,104,37,33,11,31,1,75,2,0,3,467,172,3.75,1.160,8.0,0.9,2.4,5.8,2.42
50,Dennis Cook*,39,ANA,1,1,.500,3.38,37,0,5,0,0,0,24.0,21,9,9,2,10,0,13,1,0,0,100,133,4.34,1.292,7.9,0.8,3.8,4.9,1.30
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Brian Cooper,27,TOR,0,1,.000,14.04,2,2,0,0,0,0,8.1,14,13,13,5,4,0,3,0,0,1,41,34,11.48,2.160,15.1,5.4,4.3,3.2,0.75
52,Francisco Cordero,27,TEX,2,0,1.000,1.79,39,0,25,0,0,10,45.1,33,12,9,2,13,1,41,2,0,1,177,267,2.72,1.015,6.6,0.4,2.6,8.1,3.15
53,Nate Cornejo,22,DET,1,5,.167,5.04,9,9,0,1,0,0,50.0,63,33,28,6,18,0,23,2,0,2,230,85,4.80,1.620,11.3,1.1,3.2,4.1,1.28
54,Doug Creek*,33,TOT,3,2,.600,5.82,52,0,17,0,0,0,55.2,57,37,36,10,35,2,56,7,0,4,262,76,5.55,1.653,9.2,1.6,5.7,9.1,1.60
55,Doug Creek*,33,TBD,2,1,.667,6.27,29,0,6,0,0,0,37.1,39,27,26,8,21,1,37,3,0,2,172,71,5.69,1.607,9.4,1.9,5.1,8.9,1.76
56,Doug Creek*,33,SEA,1,1,.500,4.91,23,0,11,0,0,0,18.1,18,10,10,2,14,1,19,4,0,2,90,88,5.25,1.745,8.8,1.0,6.9,9.3,1.36
57,Jack Cressend,27,MIN,0,1,.000,5.91,23,0,4,0,0,0,32.0,40,25,21,6,19,4,22,1,0,1,154,76,5.90,1.844,11.3,1.7,5.3,6.2,1.16
58,Doug Davis*,26,TEX,3,5,.375,4.98,10,10,0,1,1,0,59.2,67,36,33,7,22,0,28,3,2,2,262,96,4.81,1.492,10.1,1.1,3.3,4.2,1.27
59,Jason Davis,22,CLE,1,0,1.000,1.84,3,2,0,0,0,0,14.2,12,3,3,1,4,0,11,0,1,0,60,243,3.17,1.091,7.4,0.6,2.5,6.8,2.75
60,Luis de los Santos,24,TBD,0,3,.000,11.57,3,3,0,0,0,0,14.0,24,19,18,5,4,0,7,3,0,0,71,39,8.10,2.000,15.4,3.2,2.6,4.5,1.75
61,Sean DePaula,28,CLE,1,1,.500,12.79,5,0,1,0,0,0,6.1,11,9,9,3,3,0,8,0,0,0,33,36,8.01,2.211,15.6,4.3,4.3,11.4,2.67
62,Brendan Donnelly,30,ANA,1,1,.500,2.17,46,0,11,0,0,1,49.2,32,13,12,2,19,3,54,2,0,1,199,205,2.58,1.027,5.8,0.4,3.4,9.8,2.84
63,Sean Douglass,23,BAL,0,5,.000,6.08,15,8,2,0,0,0,53.1,58,41,36,10,35,2,44,2,0,3,245,71,5.83,1.744,9.8,1.7,5.9,7.4,1.26
64,Ryan Drese,26,CLE,10,9,.526,6.55,26,26,0,1,0,0,137.1,176,104,100,15,62,1,102,6,0,11,635,67,4.38,1.733,11.5,1.0,4.1,6.7,1.65
65,Travis Driskill,30,BAL,8,8,.500,4.95,29,19,6,0,0,0,132.2,150,78,73,21,48,1,78,8,0,6,589,87,5.11,1.492,10.2,1.4,3.3,5.3,1.63
66,Eric DuBose*,26,BAL,0,0,,3.00,4,0,2,0,0,0,6.0,7,2,2,1,1,0,4,1,0,0,25,151,4.80,1.333,10.5,1.5,1.5,6.0,4.00
67,Chad Durbin,24,KCR,0,1,.000,11.88,2,2,0,0,0,0,8.1,13,11,11,3,4,0,5,1,0,0,43,43,8.24,2.040,14.0,3.2,4.3,5.4,1.25
68,Eric Eckenstahler*,25,DET,1,0,1.000,5.63,7,0,2,0,0,0,8.0,14,5,5,1,2,0,13,0,0,0,39,79,2.09,2.000,15.8,1.1,2.3,14.6,6.50
69,Dave Elder,26,CLE,0,2,.000,3.13,15,0,3,0,0,0,23.0,18,10,8,1,14,3,23,1,0,0,100,142,3.48,1.391,7.0,0.4,5.5,9.0,1.64
70,Alan Embree*,32,BOS,1,2,.333,2.97,32,0,7,0,0,2,33.1,24,12,11,4,11,1,43,1,0,0,133,155,3.02,1.050,6.5,1.1,3.0,11.6,3.91
71,Scott Erickson,34,BAL,5,12,.294,5.55,29,28,0,3,1,0,160.2,192,109,99,20,68,2,74,8,0,5,719,77,5.08,1.618,10.8,1.1,3.8,4.1,1.09
72,Kelvim Escobar,26,TOR,5,7,.417,4.27,76,0,68,0,0,38,78.0,75,39,37,10,44,6,85,5,0,4,355,108,4.33,1.526,8.7,1.2,5.1,9.8,1.93
73,Scott Eyre*,30,TOR,2,4,.333,4.97,49,3,3,0,0,0,63.1,69,37,35,4,29,7,51,0,0,4,283,93,3.55,1.547,9.8,0.6,4.1,7.2,1.76
74,Jeff Farnsworth,26,DET,2,3,.400,5.79,44,0,15,0,0,0,70.0,100,47,45,6,29,8,28,2,1,6,331,74,4.60,1.843,12.9,0.8,3.7,3.6,0.97
75,Nate Field,26,KCR,0,0,,9.00,5,0,0,0,0,0,5.0,8,5,5,2,3,1,3,0,0,2,26,58,8.76,2.200,14.4,3.6,5.4,5.4,1.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Bob File,25,TOR,0,1,.000,18.90,5,0,3,0,0,0,3.1,8,7,7,0,2,0,2,0,0,0,20,27,3.56,3.000,21.6,0.0,5.4,5.4,1.00
77,Chuck Finley*,39,CLE,4,11,.267,4.44,18,18,0,1,0,0,105.1,114,56,52,6,48,3,91,0,0,1,458,99,3.34,1.538,9.7,0.5,4.1,7.8,1.90
78,Tony Fiore,30,MIN,10,3,.769,3.16,48,2,11,0,0,0,91.0,74,32,32,10,43,4,55,5,0,2,385,142,4.76,1.286,7.3,1.0,4.3,5.4,1.28
79,Brian Fitzgerald*,27,SEA,0,0,,8.53,6,0,3,0,0,0,6.1,11,8,6,2,2,0,3,1,0,0,36,53,7.54,2.053,15.6,2.8,2.8,4.3,1.50
80,Randy Flores*,26,TEX,0,0,,4.50,20,0,5,0,0,1,12.0,11,7,6,2,8,2,7,0,0,3,52,108,5.96,1.583,8.3,1.5,6.0,5.3,0.88
81,Casey Fossum*,24,BOS,5,4,.556,3.46,43,12,13,0,0,1,106.2,113,56,41,12,30,0,101,4,0,3,461,132,3.49,1.341,9.5,1.0,2.5,8.5,3.37
82,Keith Foulke,29,CHW,2,4,.333,2.90,65,0,35,0,0,11,77.2,65,26,25,7,13,2,58,2,0,1,306,156,3.22,1.004,7.5,0.8,1.5,6.7,4.46
83,Ryan Franklin,29,SEA,7,5,.583,4.02,41,12,10,0,0,0,118.2,117,62,53,14,22,1,65,5,0,0,495,106,4.08,1.171,8.9,1.1,1.7,4.9,2.95
84,Kevin Frederick,25,MIN,0,0,,10.03,8,0,3,0,0,0,11.2,13,13,13,3,10,0,5,0,0,2,56,46,8.02,1.971,10.0,2.3,7.7,3.9,0.50
85,Mike Fyhrie,32,OAK,2,4,.333,4.44,16,4,2,0,0,0,48.2,46,25,24,3,20,1,29,4,1,1,212,98,4.05,1.356,8.5,0.6,3.7,5.4,1.45
86,Rich Garcés,31,BOS,0,1,.000,7.59,26,0,7,0,0,0,21.1,21,20,18,4,12,2,16,3,0,0,97,61,6.01,1.547,8.9,1.7,5.1,6.8,1.33
87,Freddy García,25,SEA,16,10,.615,4.39,34,34,0,1,0,0,223.2,227,110,109,30,63,3,181,6,1,7,955,97,4.01,1.297,9.1,1.2,2.5,7.3,2.87
88,Reynaldo Garcia,28,TEX,0,0,,31.50,3,0,1,0,0,0,2.0,7,7,7,3,1,0,2,0,0,1,14,17,21.96,4.000,31.5,13.5,4.5,9.0,2.00
89,Lee Gardner,27,TBD,1,1,.500,4.05,12,0,3,0,0,0,13.1,12,11,6,3,8,0,8,3,0,0,65,112,7.16,1.500,8.1,2.0,5.4,5.4,1.00
90,Jon Garland,22,CHW,12,12,.500,4.58,33,33,0,1,1,0,192.2,188,109,98,23,83,1,112,9,0,5,827,99,4.78,1.407,8.8,1.1,3.9,5.2,1.35
91,Chris George*,22,KCR,0,4,.000,5.60,6,6,0,0,0,0,27.1,37,17,17,2,8,0,13,1,0,1,124,90,3.95,1.646,12.2,0.7,2.6,4.3,1.63
92,Franklyn Germán,22,DET,1,0,1.000,0.00,7,0,1,0,0,1,6.2,3,0,0,0,2,1,6,1,0,0,25,,2.51,0.750,4.1,0.0,2.7,8.1,3.00
93,Matt Ginter,24,CHW,1,0,1.000,4.47,33,0,15,0,0,1,54.1,59,34,27,6,21,0,37,1,0,2,236,101,4.25,1.472,9.8,1.0,3.5,6.1,1.76
94,Gary Glover,25,CHW,7,8,.467,5.20,41,22,10,0,0,1,138.1,136,86,80,21,52,1,70,7,0,6,604,87,5.20,1.359,8.8,1.4,3.4,4.6,1.35
95,Wayne Gomes,29,BOS,1,2,.333,4.64,20,0,8,0,0,1,21.1,20,11,11,2,12,2,15,3,0,0,99,100,4.88,1.500,8.4,0.8,5.1,6.3,1.25
96,Seth Greisinger,26,DET,2,2,.500,6.21,8,8,0,0,0,0,37.2,46,26,26,4,13,2,14,1,0,0,168,69,4.71,1.566,11.0,1.0,3.1,3.3,1.08
97,Jason Grimsley,34,KCR,4,7,.364,3.91,70,0,26,0,0,1,71.1,64,32,31,4,37,8,59,1,0,8,310,127,3.63,1.416,8.1,0.5,4.7,7.4,1.59
98,Buddy Groom*,36,BAL,3,2,.600,1.60,70,0,17,0,0,2,62.0,44,11,11,4,12,3,48,2,0,0,239,270,2.93,0.903,6.4,0.6,1.7,7.0,4.00
99,Eddie Guardado*,31,MIN,1,3,.250,2.93,68,0,62,0,0,45,67.2,53,22,22,9,18,2,70,1,0,0,270,153,3.46,1.049,7.0,1.2,2.4,9.3,3.89
100,John Halama*,30,SEA,6,5,.545,3.56,31,10,12,0,0,0,101.0,112,45,40,9,33,5,70,1,1,2,438,119,3.74,1.436,10.0,0.8,2.9,6.2,2.12
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Roy Halladay,25,TOR,19,7,.731,2.93,34,34,0,2,1,0,239.1,223,93,78,10,62,6,168,7,1,4,993,157,2.97,1.191,8.4,0.4,2.3,6.3,2.71
102,Josh Hancock,24,BOS,0,1,.000,3.68,3,1,2,0,0,0,7.1,5,3,3,1,2,0,6,0,0,0,28,129,3.92,0.955,6.1,1.2,2.5,7.4,3.00
103,Chris Haney*,33,BOS,0,0,,4.20,24,0,11,0,0,1,30.0,32,14,14,2,10,2,15,4,0,0,134,110,4.23,1.400,9.6,0.6,3.0,4.5,1.50
104,Aaron Harang,24,OAK,5,4,.556,4.83,16,15,0,0,0,0,78.1,78,44,42,7,45,2,64,3,0,1,354,90,4.33,1.570,9.0,0.8,5.2,7.4,1.42
105,Travis Harper,26,TBD,5,9,.357,5.46,37,7,16,0,0,1,85.2,101,54,52,14,27,3,60,9,0,2,394,81,4.95,1.494,10.6,1.5,2.8,6.3,2.22
106,Shigetoshi Hasegawa,33,SEA,8,3,.727,3.20,53,0,20,0,0,1,70.1,60,26,25,4,30,8,39,2,1,0,288,133,3.96,1.280,7.7,0.5,3.8,5.0,1.30
107,LaTroy Hawkins,29,MIN,6,0,1.000,2.13,65,0,15,0,0,0,80.1,63,23,19,5,15,1,63,0,0,5,310,211,2.76,0.971,7.1,0.6,1.7,7.1,4.20
108,Mark Hendrickson*,28,TOR,3,0,1.000,2.45,16,4,0,0,0,0,36.2,25,11,10,1,12,3,21,2,0,0,142,189,3.32,1.009,6.1,0.2,2.9,5.2,1.75
109,Óscar Henríquez,28,DET,1,1,.500,4.50,30,0,12,0,0,2,28.0,19,14,14,5,15,4,23,1,0,3,115,96,5.35,1.214,6.1,1.6,4.8,7.4,1.53
110,Pat Hentgen,33,BAL,0,4,.000,7.77,4,4,0,0,0,0,22.0,31,20,19,6,10,0,11,0,0,1,103,56,6.87,1.864,12.7,2.5,4.1,4.5,1.10
111,Félix Heredia*,27,TOR,1,2,.333,3.61,53,0,15,0,0,0,52.1,51,29,21,5,26,3,31,2,0,5,232,128,4.62,1.471,8.8,0.9,4.5,5.3,1.19
112,Dustin Hermanson,29,BOS,1,1,.500,7.77,12,1,4,0,0,0,22.0,35,19,19,3,7,0,13,0,0,2,107,60,4.51,1.909,14.3,1.2,2.9,5.3,1.86
113,Adrián Hernández,27,NYY,0,1,.000,12.00,2,1,0,0,0,0,6.0,10,8,8,2,6,0,9,0,0,1,34,39,7.30,2.667,15.0,3.0,9.0,13.5,1.50
114,Orlando Hernández,36,NYY,8,5,.615,3.64,24,22,1,0,0,1,146.0,131,63,59,17,36,2,113,8,0,8,606,122,3.83,1.144,8.1,1.0,2.2,7.0,3.14
115,Roberto Hernández,37,KCR,1,3,.250,4.33,53,0,42,0,0,26,52.0,62,29,25,6,12,2,39,3,0,3,227,115,3.83,1.423,10.7,1.0,2.1,6.8,3.25
116,Runelvys Hernández,24,KCR,4,4,.500,4.36,12,12,0,0,0,0,74.1,79,36,36,8,22,0,45,1,0,2,316,114,4.08,1.359,9.6,1.0,2.7,5.4,2.05
117,Alex Herrera*,22,CLE,0,0,,0.00,5,0,1,0,0,0,5.1,3,0,0,0,1,0,5,0,0,0,20,,1.65,0.750,5.1,0.0,1.7,8.4,5.00
118,Erik Hiljus,29,OAK,3,3,.500,6.50,9,9,0,0,0,0,45.2,52,36,33,11,21,1,29,0,0,1,206,67,6.20,1.599,10.2,2.2,4.1,5.7,1.38
119,Jeremy Hill,24,KCR,0,1,.000,3.86,10,0,6,0,0,0,9.1,8,4,4,1,8,1,7,0,0,1,43,133,5.43,1.714,7.7,1.0,7.7,6.8,0.88
120,Sterling Hitchcock*,31,NYY,1,2,.333,5.49,20,2,11,0,0,0,39.1,57,29,24,4,15,3,31,1,0,1,193,81,3.93,1.831,13.0,0.9,3.4,7.1,2.07
121,Mike Holtz*,29,OAK,0,0,,6.43,16,0,7,0,0,0,14.0,24,11,10,3,9,0,7,1,0,0,77,69,6.89,2.357,15.4,1.9,5.8,4.5,0.78
122,Bob Howry,28,TOT,3,5,.375,4.19,67,0,26,0,0,0,68.2,67,37,32,9,21,4,45,5,0,2,292,109,4.49,1.282,8.8,1.2,2.8,5.9,2.14
123,Bob Howry,28,CHW,2,2,.500,3.91,47,0,17,0,0,0,50.2,45,22,22,7,17,2,31,3,0,1,209,116,4.72,1.224,8.0,1.2,3.0,5.5,1.82
124,Bob Howry,28,BOS,1,3,.250,5.00,20,0,9,0,0,0,18.0,22,15,10,2,4,2,14,2,0,1,83,93,3.85,1.444,11.0,1.0,2.0,7.0,3.50
125,Tim Hudson,26,OAK,15,9,.625,2.98,34,34,0,4,2,0,238.1,237,87,79,19,62,9,152,8,1,7,983,145,3.60,1.255,8.9,0.7,2.3,5.7,2.45
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Hideki Irabu,33,TEX,3,8,.273,5.74,38,2,26,0,0,16,47.0,51,30,30,11,16,2,30,1,0,3,204,83,5.81,1.426,9.8,2.1,3.1,5.7,1.88
127,Michael Jackson,37,MIN,2,3,.400,3.27,58,0,17,0,0,0,55.0,59,20,20,5,13,3,29,4,0,2,232,137,4.02,1.309,9.7,0.8,2.1,4.7,2.23
128,Delvin James,24,TBD,0,3,.000,6.55,8,6,2,0,0,0,34.1,40,25,25,5,15,1,17,1,1,2,150,68,5.26,1.602,10.5,1.3,3.9,4.5,1.13
129,Jason Jiménez*,26,TOT,0,0,,7.36,6,0,4,0,0,0,7.1,12,8,6,2,2,0,5,0,0,0,36,65,5.96,1.909,14.7,2.5,2.5,6.1,2.50
130,Jason Jiménez*,26,TBD,0,0,,5.40,5,0,4,0,0,0,6.2,9,4,4,2,1,0,5,0,0,0,29,86,5.81,1.500,12.2,2.7,1.4,6.8,5.00
131,Jason Jiménez*,26,DET,0,0,,27.00,1,0,0,0,0,0,0.2,3,4,2,0,1,0,0,0,0,0,7,24,7.46,6.000,40.5,0.0,13.5,0.0,0.00
132,Jason Johnson,28,BAL,5,14,.263,4.59,22,22,0,1,0,0,131.1,141,68,67,19,41,2,97,6,0,4,561,94,4.44,1.386,9.7,1.3,2.8,6.6,2.37
133,Jorge Julio,23,BAL,5,6,.455,1.99,67,0,61,0,0,25,68.0,55,22,15,5,27,3,55,2,0,8,289,217,3.58,1.206,7.3,0.7,3.6,7.3,2.04
134,Steve Karsay,30,NYY,6,4,.600,3.26,78,0,38,0,0,12,88.1,87,33,32,7,30,14,65,2,0,4,379,136,3.61,1.325,8.9,0.7,3.1,6.6,2.17
135,Justin Kaye,26,SEA,0,0,,12.00,3,0,2,0,0,0,3.0,6,4,4,0,1,0,3,0,0,0,15,40,1.96,2.333,18.0,0.0,3.0,9.0,3.00
136,Kris Keller,24,DET,0,0,,27.00,1,0,1,0,0,0,1.0,2,3,3,1,3,0,1,0,0,0,8,21,22.96,5.000,18.0,9.0,27.0,9.0,0.33
137,Joe Kennedy*,23,TBD,8,11,.421,4.53,30,30,0,5,1,0,196.2,204,114,99,23,55,0,109,16,0,4,840,98,4.46,1.317,9.3,1.1,2.5,5.0,1.98
138,Steve Kent*,23,TBD,0,2,.000,5.65,34,0,10,0,0,1,57.1,67,41,36,6,38,0,41,3,3,2,272,79,5.04,1.831,10.5,0.9,6.0,6.4,1.08
