Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
17,Mike Bacsik*,26,TEX,1,1,.500,4.60,3,3,0,0,0,0,15.2,16,8,8,2,1,0,6,2,0,0,63,111,4.52,1.085,9.2,1.1,0.6,3.4,6.00
18,Cha-Seung Baek,24,SEA,2,4,.333,5.52,7,5,2,0,0,0,31.0,35,23,19,5,11,1,20,2,0,2,139,82,5.11,1.484,10.2,1.5,3.2,5.8,1.82
19,Danys Báez,26,TBD,4,4,.500,3.57,62,0,59,0,0,30,68.0,60,31,27,6,29,4,52,7,1,3,295,126,4.25,1.309,7.9,0.8,3.8,6.9,1.79
20,Jeff Bajenaru,26,CHW,0,1,.000,10.80,9,0,4,0,0,0,8.1,15,10,10,0,6,1,8,0,0,0,44,45,3.29,2.520,16.2,0.0,6.5,8.6,1.33
21,Grant Balfour,26,MIN,4,1,.800,4.35,36,0,14,0,0,0,39.1,35,19,19,4,21,1,42,2,0,3,172,110,3.99,1.424,8.0,0.9,4.8,9.6,2.00
22,Cliff Bartosh*,24,CLE,1,0,1.000,4.66,34,0,2,0,0,0,19.1,22,10,10,4,11,0,25,0,1,0,91,95,4.86,1.707,10.2,1.9,5.1,11.6,2.27
23,Miguel Batista,33,TOR,10,13,.435,4.80,38,31,7,2,1,5,198.2,206,115,106,22,96,1,104,3,0,12,867,101,4.94,1.520,9.3,1.0,4.3,4.7,1.08
24,Rick Bauer,27,BAL,2,1,.667,4.70,23,2,7,0,0,0,53.2,49,31,28,4,20,0,37,4,0,1,230,97,3.98,1.286,8.2,0.7,3.4,6.2,1.85
25,Denny Bautista,23,TOT,0,4,.000,8.49,7,5,0,0,0,0,29.2,44,28,28,3,13,1,19,3,2,3,142,57,4.70,1.921,13.3,0.9,3.9,5.8,1.46
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Denny Bautista,23,BAL,0,0,,36.00,2,0,0,0,0,0,2.0,6,8,8,1,2,0,1,1,0,1,15,15,13.05,4.000,27.0,4.5,9.0,4.5,0.50
27,Denny Bautista,23,KCR,0,4,.000,6.51,5,5,0,0,0,0,27.2,38,20,20,2,11,1,18,2,2,2,127,74,4.10,1.771,12.4,0.7,3.6,5.9,1.64
28,Érik Bédard*,25,BAL,6,10,.375,4.59,27,26,0,0,0,0,137.1,149,83,70,13,71,1,121,7,2,7,633,99,4.22,1.602,9.8,0.9,4.7,7.9,1.70
29,Joe Beimel*,27,MIN,0,0,,43.20,3,0,0,0,0,0,1.2,8,8,8,1,2,0,2,0,0,0,15,13,12.05,6.000,43.2,5.4,10.8,10.8,1.00
30,Rob Bell,27,TBD,8,8,.500,4.46,24,19,3,1,0,0,123.0,121,71,61,16,41,0,57,5,0,10,529,101,4.94,1.317,8.9,1.2,3.0,4.2,1.39
31,Joaquín Benoit,26,TEX,3,5,.375,5.68,28,15,2,0,0,0,103.0,113,67,65,19,31,0,95,8,0,3,456,88,4.74,1.398,9.9,1.7,2.7,8.3,3.06
32,Dusty Bergman*,26,ANA,0,0,,13.50,1,0,1,0,0,0,2.0,4,3,3,0,1,0,1,0,0,1,11,39,3.55,2.500,18.0,0.0,4.5,4.5,1.00
33,Rafael Betancourt,29,CLE,5,6,.455,3.92,68,0,21,0,0,4,66.2,71,32,29,7,18,6,76,0,1,5,286,112,2.94,1.335,9.6,0.9,2.4,10.3,4.22
34,Nick Bierbrodt*,26,TEX,1,1,.500,5.82,4,4,0,0,0,0,17.0,14,11,11,4,19,0,10,2,0,2,81,88,8.64,1.941,7.4,2.1,10.1,5.3,0.53
35,Travis Blackley*,21,SEA,1,3,.250,10.04,6,6,0,0,0,0,26.0,35,31,29,9,22,0,16,1,1,3,134,45,8.97,2.192,12.1,3.1,7.6,5.5,0.73
36,Joe Blanton,23,OAK,0,0,,5.63,3,0,1,0,0,0,8.0,6,5,5,1,2,0,6,0,0,0,30,84,3.92,1.000,6.8,1.1,2.3,6.8,3.00
37,Jeremy Bonderman,21,DET,11,13,.458,4.89,33,32,0,2,2,0,184.0,168,101,100,24,73,5,168,10,0,7,793,91,4.27,1.310,8.2,1.2,3.6,8.2,2.30
38,Dave Borkowski,27,BAL,3,4,.429,5.14,17,8,2,0,0,0,56.0,65,37,32,6,15,1,45,3,1,2,247,89,3.80,1.429,10.4,1.0,2.4,7.2,3.00
39,Chad Bradford,29,OAK,5,7,.417,4.42,68,0,16,0,0,1,59.0,51,32,29,5,24,9,34,5,0,0,251,103,4.47,1.271,7.8,0.8,3.7,5.2,1.42
40,Dewon Brazelton,24,TBD,6,8,.429,4.77,22,21,0,0,0,0,120.2,121,71,64,12,53,2,64,11,1,2,535,94,4.87,1.442,9.0,0.9,4.0,4.8,1.21
41,Doug Brocail,37,TEX,4,1,.800,4.13,43,0,14,0,0,1,52.1,54,29,24,2,20,1,43,5,1,2,232,122,3.34,1.414,9.3,0.3,3.4,7.4,2.15
42,Jamie Brown,27,BOS,0,0,,5.87,4,0,3,0,0,0,7.2,15,7,5,1,4,0,6,0,0,0,41,86,4.74,2.478,17.6,1.2,4.7,7.0,1.50
43,Kevin Brown,39,NYY,10,6,.625,4.09,22,22,0,0,0,0,132.0,132,65,60,14,35,0,83,3,0,6,551,110,4.03,1.265,9.0,1.0,2.4,5.7,2.37
44,Mark Buehrle*,25,CHW,16,10,.615,3.89,35,35,0,4,1,0,245.1,257,119,106,33,51,2,165,8,0,0,1016,121,4.17,1.255,9.4,1.2,1.9,6.1,3.24
45,Ryan Bukvich,26,KCR,0,0,,3.68,9,0,6,0,0,1,7.1,4,3,3,0,7,0,7,0,0,0,30,135,4.00,1.500,4.9,0.0,8.6,8.6,1.00
46,Dave Bush,24,TOR,5,4,.556,3.69,16,16,0,1,1,0,97.2,95,47,40,11,25,2,64,6,0,3,412,131,4.15,1.229,8.8,1.0,2.3,5.9,2.56
47,Daniel Cabrera,23,BAL,12,8,.600,5.00,28,27,1,1,1,1,147.2,145,85,82,14,89,2,76,2,0,12,662,91,5.10,1.585,8.8,0.9,5.4,4.6,0.85
48,Fernando Cabrera,22,CLE,0,0,,3.38,4,0,2,0,0,0,5.1,3,3,2,0,1,0,6,0,0,0,20,138,1.36,0.750,5.1,0.0,1.7,10.1,6.00
49,Mickey Callaway,29,TEX,0,1,.000,7.94,4,3,1,0,0,0,11.1,18,10,10,2,7,0,9,1,1,0,58,65,5.87,2.206,14.3,1.6,5.6,7.1,1.29
50,Shawn Camp,28,KCR,2,2,.500,3.92,42,0,12,0,0,2,66.2,74,37,29,10,16,1,51,5,1,2,286,123,4.41,1.350,10.0,1.4,2.2,6.9,3.19
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,D.J. Carrasco,27,KCR,2,2,.500,4.84,30,0,11,0,0,0,35.1,41,22,19,5,15,3,22,3,0,2,163,100,5.17,1.585,10.4,1.3,3.8,5.6,1.47
52,Lance Carter,29,TBD,3,3,.500,3.47,56,0,27,0,0,0,80.1,77,32,31,12,23,2,36,1,0,1,336,130,4.99,1.245,8.6,1.3,2.6,4.0,1.57
53,Santiago Casilla,23,OAK,0,0,,12.71,4,0,2,0,0,0,5.2,5,8,8,3,9,0,5,1,0,0,32,38,13.46,2.471,7.9,4.8,14.3,7.9,0.56
54,Frank Castillo,35,BOS,0,0,,0.00,2,0,2,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,4,,6.05,2.000,9.0,0.0,9.0,0.0,0.00
55,Jaime Cerda*,25,KCR,1,4,.200,3.15,53,0,16,0,0,2,45.2,41,21,16,1,30,3,33,3,0,4,206,153,4.06,1.555,8.1,0.2,5.9,6.5,1.10
56,Gustavo Chacín*,23,TOR,1,1,.500,2.57,2,2,0,0,0,0,14.0,8,4,4,0,3,0,6,1,0,0,52,192,3.05,0.786,5.1,0.0,1.9,3.9,2.00
57,Bruce Chen*,27,BAL,2,1,.667,3.02,8,7,0,1,0,0,47.2,39,19,16,7,16,0,32,0,0,0,196,151,4.62,1.154,7.4,1.3,3.0,6.0,2.00
58,Vinnie Chulk,25,TOR,1,3,.250,4.66,47,0,10,0,0,2,56.0,59,30,29,6,27,1,44,1,0,2,248,104,4.37,1.536,9.5,1.0,4.3,7.1,1.63
59,Jesús Colomé,26,TBD,2,2,.500,3.27,33,0,9,0,0,3,41.1,28,16,15,4,18,1,40,1,1,1,169,139,3.75,1.113,6.1,0.9,3.9,8.7,2.22
60,Bartolo Colón,31,ANA,18,12,.600,5.01,34,34,0,0,0,0,208.1,215,122,116,38,71,1,158,3,0,1,897,89,4.97,1.373,9.3,1.6,3.1,6.8,2.23
61,Steve Colyer*,25,DET,1,0,1.000,6.47,41,0,9,0,0,0,32.0,33,24,23,8,24,1,31,1,0,3,147,70,6.71,1.781,9.3,2.3,6.8,8.7,1.29
62,José Contreras,32,TOT,13,9,.591,5.50,31,31,0,0,0,0,170.1,166,114,104,31,84,1,150,8,0,17,758,84,5.27,1.468,8.8,1.6,4.4,7.9,1.79
63,José Contreras,32,NYY,8,5,.615,5.64,18,18,0,0,0,0,95.2,93,66,60,22,42,1,82,6,0,10,425,80,5.83,1.411,8.7,2.1,4.0,7.7,1.95
64,José Contreras,32,CHW,5,4,.556,5.30,13,13,0,0,0,0,74.2,73,48,44,9,42,0,68,2,0,7,333,89,4.56,1.540,8.8,1.1,5.1,8.2,1.62
65,Francisco Cordero,29,TEX,3,4,.429,2.13,67,0,63,0,0,49,71.2,60,19,17,1,32,2,79,1,2,3,304,236,2.41,1.284,7.5,0.1,4.0,9.9,2.47
66,Nate Cornejo,24,DET,1,3,.250,8.42,5,5,0,0,0,0,25.2,42,25,24,4,11,1,12,1,1,1,125,54,5.54,2.065,14.7,1.4,3.9,4.2,1.09
67,Neal Cotts*,24,CHW,4,4,.500,5.65,56,1,12,0,0,0,65.1,61,45,41,13,30,2,58,3,0,8,281,83,5.38,1.393,8.4,1.8,4.1,8.0,1.93
68,Jesse Crain,22,MIN,3,0,1.000,2.00,22,0,3,0,0,0,27.0,17,6,6,2,12,1,14,1,0,1,109,239,4.42,1.074,5.7,0.7,4.0,4.7,1.17
69,Jack Cressend,29,CLE,0,1,.000,6.32,11,0,1,0,0,0,15.2,22,11,11,4,10,2,8,0,0,0,78,71,7.26,2.043,12.6,2.3,5.7,4.6,0.80
70,Francisco Cruceta,22,CLE,0,1,.000,9.39,2,2,0,0,0,0,7.2,10,9,8,1,4,0,9,1,0,1,39,49,4.35,1.826,11.7,1.2,4.7,10.6,2.25
71,Darwin Cubillán,31,BAL,0,0,,5.40,7,0,0,0,0,0,10.0,13,7,6,3,7,0,8,0,0,1,50,87,7.45,2.000,11.7,2.7,6.3,7.2,1.14
72,Jeff D'Amico,28,CLE,1,2,.333,7.63,7,7,0,0,0,0,30.2,45,29,26,6,6,0,16,1,0,0,144,58,5.23,1.663,13.2,1.8,1.8,4.7,2.67
73,Vic Darensbourg*,33,CHW,0,0,,0.00,2,0,2,0,0,0,1.1,1,0,0,0,1,0,0,0,0,0,4,,5.30,1.500,6.8,0.0,6.8,0.0,0.00
74,Jason Davis,24,CLE,2,7,.222,5.51,26,19,2,0,0,0,114.1,148,81,70,13,51,1,72,4,1,7,540,79,4.71,1.741,11.7,1.0,4.0,5.7,1.41
75,Joey Dawley,32,CLE,0,0,,5.40,2,2,0,0,0,0,8.1,7,5,5,1,7,0,8,0,0,0,37,84,5.21,1.680,7.6,1.1,7.6,8.6,1.14
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Valerio De Los Santos*,31,TOR,0,0,,6.17,17,0,1,0,0,0,11.2,11,8,8,0,10,2,10,0,0,3,56,80,3.91,1.800,8.5,0.0,7.7,7.7,1.00
77,Jorge De Paula,25,NYY,0,1,.000,5.00,3,1,0,0,0,0,9.0,9,6,5,2,4,0,2,0,0,0,38,93,6.83,1.444,9.0,2.0,4.0,2.0,0.50
78,Mike DeJean,33,BAL,0,5,.000,6.13,37,0,12,0,0,0,39.2,49,29,27,2,28,6,36,6,0,2,197,75,4.46,1.941,11.1,0.5,6.4,8.2,1.29
79,Kyle Denney,26,CLE,1,2,.333,9.56,4,4,0,0,0,0,16.0,32,17,17,3,8,0,13,0,0,1,86,47,5.36,2.500,18.0,1.7,4.5,7.3,1.63
80,Félix Díaz,23,CHW,2,5,.286,6.75,18,7,3,0,0,0,49.1,62,38,37,13,16,1,33,3,0,0,226,70,6.29,1.581,11.3,2.4,2.9,6.0,2.06
81,R.A. Dickey,29,TEX,6,7,.462,5.61,25,15,2,0,0,1,104.1,136,77,65,17,33,1,57,4,1,5,480,90,5.14,1.620,11.7,1.5,2.8,4.9,1.73
82,Lenny DiNardo*,24,BOS,0,0,,4.23,22,0,6,0,0,0,27.2,34,17,13,1,12,1,21,2,0,1,130,115,3.52,1.663,11.1,0.3,3.9,6.8,1.75
83,Craig Dingman,30,DET,2,2,.500,6.75,24,0,5,0,0,0,29.1,33,22,22,3,22,3,16,4,0,1,141,67,5.95,1.875,10.1,0.9,6.8,4.9,0.73
84,Juan Domínguez,24,TEX,1,2,.333,3.91,4,4,0,0,0,0,23.0,25,11,10,2,5,0,14,2,2,0,98,130,3.88,1.304,9.8,0.8,2.0,5.5,2.80
85,Brendan Donnelly,32,ANA,5,2,.714,3.00,40,0,10,0,0,0,42.0,34,14,14,5,15,0,56,1,0,0,172,150,3.07,1.167,7.3,1.1,3.2,12.0,3.73
86,Octavio Dotel,30,OAK,6,2,.750,4.09,45,0,41,0,0,22,50.2,41,23,23,9,18,3,72,3,0,1,210,112,3.76,1.164,7.3,1.6,3.2,12.8,4.00
87,Sean Douglass,25,TOR,0,2,.000,6.28,14,3,4,0,0,0,38.2,37,27,27,6,28,4,36,2,0,2,179,77,5.53,1.681,8.6,1.4,6.5,8.4,1.29
88,Ryan Drese,28,TEX,14,10,.583,4.20,34,33,1,2,0,0,207.2,233,104,97,16,58,6,98,11,0,1,897,119,4.10,1.401,10.1,0.7,2.5,4.2,1.69
89,Eric DuBose*,28,BAL,4,6,.400,6.39,14,14,0,0,0,0,74.2,76,55,53,12,44,0,48,3,1,5,338,71,5.74,1.607,9.2,1.4,5.3,5.8,1.09
90,Justin Duchscherer,26,OAK,7,6,.538,3.27,53,0,18,0,0,0,96.1,85,37,35,13,32,6,59,5,1,1,398,139,4.73,1.215,7.9,1.2,3.0,5.5,1.84
91,Scott Dunn,26,ANA,0,0,,9.00,3,0,1,0,0,0,3.0,7,3,3,0,1,0,2,0,0,1,17,55,2.72,2.667,21.0,0.0,3.0,6.0,2.00
92,Chad Durbin,26,CLE,5,6,.455,6.66,17,8,5,1,0,0,51.1,63,40,38,10,24,3,38,4,0,3,239,66,5.74,1.695,11.0,1.8,4.2,6.7,1.58
93,J.D. Durbin,22,MIN,0,1,.000,7.36,4,1,2,0,0,0,7.1,12,6,6,0,6,0,6,0,0,1,38,67,3.87,2.455,14.7,0.0,7.4,7.4,1.00
94,Scott Elarton,28,CLE,3,5,.375,4.53,21,21,0,1,1,0,117.1,107,62,59,25,42,2,80,4,0,3,498,97,5.63,1.270,8.2,1.9,3.2,6.1,1.90
95,Alan Embree*,34,BOS,2,2,.500,4.13,71,0,11,0,0,0,52.1,49,28,24,7,11,1,37,1,0,0,217,118,4.06,1.146,8.4,1.2,1.9,6.4,3.36
96,John Ennis,24,DET,0,0,,8.44,12,0,5,0,0,1,16.0,20,16,15,3,5,0,13,0,1,1,75,54,4.80,1.563,11.3,1.7,2.8,7.3,2.60
97,Scott Erickson,36,TEX,1,3,.250,6.16,4,4,0,0,0,0,19.0,23,13,13,2,16,0,6,0,0,1,94,83,6.31,2.053,10.9,0.9,7.6,2.8,0.38
98,Kelvim Escobar,28,ANA,11,12,.478,3.93,33,33,0,0,0,0,208.1,192,91,91,21,76,2,191,7,0,9,878,113,3.72,1.286,8.3,0.9,3.3,8.3,2.51
99,Nate Field,28,KCR,2,3,.400,4.26,43,0,23,0,0,3,44.1,40,25,21,5,19,2,30,2,0,2,191,113,4.58,1.331,8.1,1.0,3.9,6.1,1.58
100,Bob File,27,TOR,1,0,1.000,4.81,24,0,6,0,0,0,33.2,45,19,18,4,12,2,15,2,0,1,154,101,4.95,1.693,12.0,1.1,3.2,4.0,1.25
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Bartolomé Fortunato,29,TBD,0,0,,3.68,3,0,1,0,0,0,7.1,10,3,3,1,2,0,5,0,0,1,30,128,4.28,1.636,12.3,1.2,2.5,6.1,2.50
102,Keith Foulke,31,BOS,5,3,.625,2.17,72,0,61,0,0,32,83.0,63,22,20,8,15,5,79,6,0,3,333,223,3.16,0.940,6.8,0.9,1.6,8.6,5.27
103,Frank Francisco,24,TEX,5,1,.833,3.33,45,0,7,0,0,0,51.1,36,19,19,4,28,2,60,3,1,4,216,151,3.54,1.247,6.3,0.7,4.9,10.5,2.14
104,Ryan Franklin,31,SEA,4,16,.200,4.90,32,32,0,2,1,0,200.1,224,116,109,33,61,1,104,10,3,0,870,92,5.22,1.423,10.1,1.5,2.7,4.7,1.70
105,Jason Frasor,26,TOR,4,6,.400,4.08,63,0,37,0,0,17,68.1,64,31,31,4,36,3,54,2,2,4,299,119,3.90,1.463,8.4,0.5,4.7,7.1,1.50
106,Kevin Frederick,27,TOR,0,2,.000,6.59,22,0,4,0,0,0,28.2,32,21,21,4,16,1,22,1,0,0,133,74,5.11,1.674,10.0,1.3,5.0,6.9,1.38
107,Aaron Fultz*,30,MIN,3,3,.500,5.04,55,0,16,0,0,1,50.0,50,28,28,5,23,2,37,1,0,3,216,94,4.31,1.460,9.0,0.9,4.1,6.7,1.61
108,Freddy García,27,TOT,13,11,.542,3.81,31,31,0,1,0,0,210.0,192,92,89,22,64,3,184,7,0,8,878,121,3.67,1.219,8.2,0.9,2.7,7.9,2.88
109,Freddy García,27,SEA,4,7,.364,3.20,15,15,0,1,0,0,107.0,96,39,38,8,32,1,82,2,0,5,446,141,3.44,1.196,8.1,0.7,2.7,6.9,2.56
110,Freddy García,27,CHW,9,4,.692,4.46,16,16,0,0,0,0,103.0,96,53,51,14,32,2,102,5,0,3,432,105,3.91,1.243,8.4,1.2,2.8,8.9,3.19
111,Rosman García,25,TEX,0,0,,5.40,4,0,1,0,0,0,6.2,9,5,4,1,5,0,5,0,0,0,35,97,5.75,2.100,12.2,1.4,6.8,6.8,1.00
112,Jon Garland,24,CHW,12,11,.522,4.89,34,33,0,1,0,0,217.0,223,125,118,34,76,2,113,4,0,3,923,96,5.15,1.378,9.2,1.4,3.2,4.7,1.49
113,Chad Gaudin,21,TBD,1,2,.333,4.85,26,4,5,0,0,0,42.2,59,27,23,4,16,4,30,4,0,0,201,93,4.27,1.758,12.4,0.8,3.4,6.3,1.88
114,Chris George*,24,KCR,1,2,.333,7.23,10,7,1,0,0,0,42.1,60,39,34,1,25,1,15,0,0,0,207,67,4.42,2.008,12.8,0.2,5.3,3.2,0.60
115,Franklyn Germán,24,DET,1,0,1.000,7.36,16,0,5,0,0,0,14.2,17,15,12,4,11,1,8,0,0,2,73,62,7.75,1.909,10.4,2.5,6.8,4.9,0.73
116,Ryan Glynn,29,TOR,1,0,1.000,4.05,6,2,0,0,0,0,20.0,19,9,9,4,8,1,14,3,0,0,89,121,5.90,1.350,8.6,1.8,3.6,6.3,1.75
117,Jimmy Gobble*,22,KCR,9,8,.529,5.35,25,24,0,1,0,0,148.0,157,94,88,24,43,0,49,3,0,4,638,89,5.43,1.351,9.5,1.5,2.6,3.0,1.14
118,Dicky Gonzalez,25,TBD,0,0,,6.14,4,0,1,0,0,0,7.1,9,5,5,1,2,0,7,0,0,2,32,77,3.73,1.500,11.0,1.2,2.5,8.6,3.50
119,Geremi González,29,TBD,0,5,.000,6.97,11,8,1,0,0,0,50.1,72,42,39,9,20,0,22,3,0,4,235,65,5.87,1.828,12.9,1.6,3.6,3.9,1.10
120,Tom Gordon,36,NYY,9,4,.692,2.21,80,0,15,0,0,4,89.2,56,23,22,5,23,5,96,1,0,3,342,204,2.44,0.881,5.6,0.5,2.3,9.6,4.17
121,Alex Graman*,26,NYY,0,0,,19.80,3,2,1,0,0,0,5.0,14,11,11,1,2,0,4,0,0,0,31,24,5.25,3.200,25.2,1.8,3.6,7.2,2.00
122,Kevin Gregg,26,ANA,5,2,.714,4.21,55,0,23,0,0,1,87.2,86,43,41,6,28,3,84,3,1,13,377,106,3.08,1.300,8.8,0.6,2.9,8.6,3.00
123,Zack Greinke,20,KCR,8,11,.421,3.97,24,24,0,0,0,0,145.0,143,64,64,26,26,3,100,8,1,1,599,120,4.70,1.166,8.9,1.6,1.6,6.2,3.85
124,Seth Greisinger,28,MIN,2,5,.286,6.18,12,9,1,0,0,0,51.0,68,40,35,12,15,1,36,2,0,1,233,77,5.70,1.627,12.0,2.1,2.6,6.4,2.40
125,Jason Grilli,27,CHW,2,3,.400,7.40,8,8,0,1,0,0,45.0,52,38,37,11,20,0,26,3,0,2,203,64,6.60,1.600,10.4,2.2,4.0,5.2,1.30
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Jason Grimsley,36,TOT,5,7,.417,3.86,73,0,7,0,0,0,63.0,61,36,27,4,35,6,39,3,0,6,285,122,4.45,1.524,8.7,0.6,5.0,5.6,1.11
127,Jason Grimsley,36,KCR,3,3,.500,3.38,32,0,4,0,0,0,26.2,24,11,10,1,15,3,18,1,0,4,118,143,3.99,1.463,8.1,0.3,5.1,6.1,1.20
128,Jason Grimsley,36,BAL,2,4,.333,4.21,41,0,3,0,0,0,36.1,37,25,17,3,20,3,21,2,0,2,167,109,4.78,1.569,9.2,0.7,5.0,5.2,1.05
129,Buddy Groom*,38,BAL,4,1,.800,4.78,60,0,22,0,0,0,52.2,67,30,28,6,16,1,32,1,1,0,236,96,4.28,1.576,11.4,1.0,2.7,5.5,2.00
130,Eddie Guardado*,33,SEA,2,2,.500,2.78,41,0,35,0,0,18,45.1,31,14,14,8,14,0,45,1,0,0,176,163,4.35,0.993,6.2,1.6,2.8,8.9,3.21
131,Matt Guerrier,25,MIN,0,1,.000,5.68,9,2,5,0,0,0,19.0,22,13,12,5,6,0,11,1,0,0,84,85,6.42,1.474,10.4,2.4,2.8,5.2,1.83
132,Jeremy Guthrie,25,CLE,0,0,,4.63,6,0,2,0,0,0,11.2,9,6,6,1,6,0,7,1,0,1,49,97,4.76,1.286,6.9,0.8,4.6,5.4,1.17
133,John Halama*,32,TBD,7,6,.538,4.70,34,14,7,0,0,0,118.2,134,68,62,17,27,3,59,10,1,1,513,96,4.85,1.357,10.2,1.3,2.0,4.5,2.19
134,Roy Halladay,27,TOR,8,8,.500,4.20,21,21,0,1,1,0,133.0,140,66,62,13,39,1,95,1,2,2,561,115,3.79,1.346,9.5,0.9,2.6,6.4,2.44
135,Brad Halsey*,23,NYY,1,3,.250,6.47,8,7,0,0,0,0,32.0,41,26,23,4,14,0,25,2,0,0,153,70,4.61,1.719,11.5,1.1,3.9,7.0,1.79
136,Chris Hammond*,38,OAK,4,1,.800,2.68,41,0,9,0,0,1,53.2,56,21,16,4,13,1,34,3,0,0,224,170,3.65,1.286,9.4,0.7,2.2,5.7,2.62
137,Rich Harden,22,OAK,11,7,.611,3.99,31,31,0,0,0,0,189.2,171,90,84,16,81,6,167,3,1,4,803,114,3.71,1.329,8.1,0.8,3.8,7.9,2.06
138,Travis Harper,28,TBD,6,2,.750,3.89,52,0,11,0,0,0,78.2,69,37,34,8,23,3,59,7,0,3,330,116,4.02,1.169,7.9,0.9,2.6,6.8,2.57
