Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
11,Brian Anderson*,31,KCR,5,1,.833,3.99,7,7,0,2,1,0,49.2,50,22,22,6,11,0,15,0,0,1,198,123,4.66,1.228,9.1,1.1,2.0,2.7,1.36
12,Jason Anderson,24,NYY,1,0,1.000,4.79,22,0,12,0,0,0,20.2,23,13,11,3,14,4,9,2,0,3,100,93,6.37,1.790,10.0,1.3,6.1,3.9,0.64
13,Matt Anderson,26,DET,0,1,.000,5.40,23,0,10,0,0,3,23.1,25,17,14,5,9,1,13,1,0,1,105,81,5.99,1.457,9.6,1.9,3.5,5.0,1.44
14,Kevin Appier,35,TOT,8,9,.471,5.40,23,23,0,0,0,0,111.2,120,69,67,21,43,4,55,8,1,6,499,83,5.86,1.460,9.7,1.7,3.5,4.4,1.28
15,Kevin Appier,35,ANA,7,7,.500,5.63,19,19,0,0,0,0,92.2,105,60,58,17,36,4,50,8,1,4,422,78,5.76,1.522,10.2,1.7,3.5,4.9,1.39
16,Kevin Appier,35,KCR,1,2,.333,4.26,4,4,0,0,0,0,19.0,15,9,9,4,7,0,5,0,0,2,77,117,6.35,1.158,7.1,1.9,3.3,2.4,0.71
17,Bronson Arroyo,26,BOS,0,0,,2.08,6,0,2,0,0,1,17.1,10,5,4,0,4,2,14,1,0,0,66,229,2.28,0.808,5.2,0.0,2.1,7.3,3.50
18,Miguel Asencio,22,KCR,2,1,.667,5.21,8,8,0,1,0,0,48.1,54,29,28,4,21,0,27,3,0,1,215,94,4.48,1.552,10.1,0.7,3.9,5.0,1.29
19,Steve Avery*,33,DET,2,0,1.000,5.63,19,0,5,0,0,0,16.0,19,11,10,5,7,1,6,0,0,0,71,78,7.66,1.625,10.7,2.8,3.9,3.4,0.86
20,Brandon Backe,25,TBD,1,1,.500,5.44,28,0,8,0,0,0,44.2,40,28,27,6,25,1,36,2,0,3,192,81,4.98,1.455,8.1,1.2,5.0,7.3,1.44
21,Danys Báez,25,CLE,2,9,.182,3.81,73,0,46,0,0,25,75.2,65,36,32,9,23,0,66,4,0,5,318,116,3.90,1.163,7.7,1.1,2.7,7.9,2.87
22,James Baldwin,31,MIN,0,1,.000,5.40,10,0,3,0,0,1,15.0,21,10,9,6,4,1,7,0,0,0,69,86,8.10,1.667,12.6,3.6,2.4,4.2,1.75
23,Grant Balfour,25,MIN,1,0,1.000,4.15,17,1,6,0,0,0,26.0,23,12,12,4,14,2,30,0,0,0,115,110,4.34,1.423,8.0,1.4,4.8,10.4,2.14
24,Rick Bauer,26,BAL,0,0,,4.55,35,0,10,0,0,0,61.1,58,36,31,5,24,3,43,4,0,6,259,99,4.06,1.337,8.5,0.7,3.5,6.3,1.79
25,Rob Bell,26,TBD,5,4,.556,5.52,19,18,0,0,0,0,101.0,103,64,62,15,39,1,44,5,0,0,440,80,5.40,1.406,9.2,1.3,3.5,3.9,1.13
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Alan Benes,31,TEX,0,3,.000,11.40,4,4,0,0,0,0,15.0,29,20,19,2,8,0,11,0,1,0,79,45,4.90,2.467,17.4,1.2,4.8,6.6,1.38
27,Armando Benítez,30,TOT,1,1,.500,2.66,24,0,9,0,0,0,23.2,18,9,7,1,17,2,25,0,0,0,104,168,3.62,1.479,6.8,0.4,6.5,9.5,1.47
28,Armando Benítez,30,NYY,1,1,.500,1.93,9,0,2,0,0,0,9.1,8,4,2,0,6,1,10,0,0,0,40,236,2.82,1.500,7.7,0.0,5.8,9.6,1.67
29,Armando Benítez,30,SEA,0,0,,3.14,15,0,7,0,0,0,14.1,10,5,5,1,11,1,15,0,0,0,64,140,4.15,1.465,6.3,0.6,6.9,9.4,1.36
30,Joaquín Benoit,25,TEX,8,5,.615,5.49,25,17,1,0,0,0,105.0,99,67,64,23,51,0,87,3,1,3,462,92,5.76,1.429,8.5,2.0,4.4,7.5,1.71
31,Jason Bere,32,CLE,0,0,,4.05,2,2,0,0,0,0,6.2,5,3,3,0,2,0,1,0,0,0,28,114,3.63,1.050,6.8,0.0,2.7,1.4,0.50
32,Adam Bernero,26,DET,1,12,.077,6.08,18,17,0,0,0,0,100.2,104,68,68,14,41,0,54,7,0,1,447,71,5.20,1.440,9.3,1.3,3.7,4.8,1.32
33,Rafael Betancourt,28,CLE,2,2,.500,2.13,33,0,13,0,0,1,38.0,27,11,9,5,13,2,36,1,0,1,154,208,3.95,1.053,6.4,1.2,3.1,8.5,2.77
34,Nick Bierbrodt*,25,TOT,0,2,.000,9.14,18,5,4,0,0,0,43.1,64,47,44,9,27,3,29,5,1,4,223,49,6.61,2.100,13.3,1.9,5.6,6.0,1.07
35,Nick Bierbrodt*,25,TBD,0,2,.000,9.68,13,5,1,0,0,0,35.1,59,41,38,9,23,3,20,5,1,4,190,46,7.59,2.321,15.0,2.3,5.9,5.1,0.87
36,Nick Bierbrodt*,25,CLE,0,0,,6.75,5,0,3,0,0,0,8.0,5,6,6,0,4,0,9,0,0,0,33,68,2.28,1.125,5.6,0.0,4.5,10.1,2.25
37,Jeremy Bonderman,20,DET,6,19,.240,5.56,33,28,0,0,0,0,162.0,193,118,100,23,58,2,108,4,2,12,727,78,4.69,1.549,10.7,1.3,3.2,6.0,1.86
38,Chris Bootcheck,24,ANA,0,1,.000,9.58,4,1,2,0,0,0,10.1,16,13,11,5,6,0,7,0,0,0,53,47,9.71,2.129,13.9,4.4,5.2,6.1,1.17
39,Micah Bowie*,28,OAK,0,1,.000,7.56,6,0,3,0,0,0,8.1,13,7,7,1,2,0,4,0,0,0,38,61,4.35,1.800,14.0,1.1,2.2,4.3,2.00
40,Brian Bowles,26,TOR,0,0,,2.57,5,0,2,0,0,0,7.0,8,4,2,1,2,0,2,2,0,0,34,192,6.03,1.429,10.3,1.3,2.6,2.6,1.00
41,Jason Boyd,30,CLE,3,1,.750,4.30,44,0,13,0,0,0,52.1,38,25,25,4,26,1,31,3,0,2,221,103,4.50,1.223,6.5,0.7,4.5,5.3,1.19
42,Chad Bradford,28,OAK,7,4,.636,3.04,72,0,12,0,0,2,77.0,67,28,26,7,30,9,62,7,1,0,322,147,4.04,1.260,7.8,0.8,3.5,7.2,2.07
43,Dewon Brazelton,23,TBD,1,6,.143,6.89,10,10,0,0,0,0,48.1,57,49,37,9,23,1,24,3,0,1,225,64,6.07,1.655,10.6,1.7,4.3,4.5,1.04
44,Mark Buehrle*,24,CHW,14,14,.500,4.14,35,35,0,2,0,0,230.1,250,124,106,22,61,2,119,5,0,1,978,112,4.10,1.350,9.8,0.9,2.4,4.6,1.95
45,Ryan Bukvich,25,KCR,1,0,1.000,9.58,9,0,6,0,0,0,10.1,12,11,11,2,9,0,8,0,0,1,52,53,6.61,2.032,10.5,1.7,7.8,7.0,0.89
46,John Burkett,38,BOS,12,9,.571,5.15,32,30,1,1,0,0,181.2,202,108,104,20,47,1,107,9,0,3,785,91,4.21,1.371,10.0,1.0,2.3,5.3,2.28
47,Mickey Callaway,28,TOT,1,7,.125,6.68,23,7,8,0,0,0,60.2,84,50,45,7,24,1,41,2,0,2,284,70,4.47,1.780,12.5,1.0,3.6,6.1,1.71
48,Mickey Callaway,28,ANA,1,4,.200,6.81,17,4,8,0,0,0,38.1,57,32,29,7,16,1,22,1,0,0,184,65,5.59,1.904,13.4,1.6,3.8,5.2,1.38
49,Mickey Callaway,28,TEX,0,3,.000,6.45,6,3,0,0,0,0,22.1,27,18,16,0,8,0,19,1,0,2,100,79,2.54,1.567,10.9,0.0,3.2,7.7,2.38
50,Giovanni Carrara,35,SEA,2,0,1.000,6.83,23,0,7,0,0,0,29.0,40,22,22,6,14,0,13,2,0,0,137,64,6.48,1.862,12.4,1.9,4.3,4.0,0.93
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,D.J. Carrasco,26,KCR,6,5,.545,4.82,50,2,21,0,0,2,80.1,82,44,43,8,40,4,57,7,0,6,355,102,4.66,1.519,9.2,0.9,4.5,6.4,1.43
52,Héctor Carrasco,33,BAL,2,6,.250,4.93,40,0,10,0,0,1,38.1,40,22,21,5,20,3,27,2,0,0,174,92,5.04,1.565,9.4,1.2,4.7,6.3,1.35
53,Lance Carter,28,TBD,7,5,.583,4.33,62,0,55,0,0,26,79.0,72,39,38,12,19,6,47,4,0,0,328,102,4.69,1.152,8.2,1.4,2.2,5.4,2.47
54,Bruce Chen*,26,BOS,0,1,.000,5.11,5,2,2,0,0,0,12.1,12,8,7,4,2,0,12,0,0,0,50,94,5.79,1.135,8.8,2.9,1.5,8.8,6.00
55,Randy Choate*,27,NYY,0,0,,7.36,5,0,2,0,0,0,3.2,7,3,3,0,1,0,0,0,0,0,16,65,3.85,2.182,17.2,0.0,2.5,0.0,0.00
56,Vinnie Chulk,24,TOR,0,0,,5.06,3,0,2,0,0,0,5.1,6,3,3,0,3,0,2,0,0,0,25,99,3.97,1.688,10.1,0.0,5.1,3.4,0.67
57,Brandon Claussen*,24,NYY,1,0,1.000,1.42,1,1,0,0,0,0,6.1,8,2,1,1,1,0,5,0,0,0,28,326,3.98,1.421,11.4,1.4,1.4,7.1,5.00
58,Roger Clemens,40,NYY,17,9,.654,3.91,33,33,0,1,1,0,211.2,199,99,92,24,58,1,190,5,0,5,878,113,3.60,1.214,8.5,1.0,2.5,8.1,3.28
59,Jesús Colomé,25,TBD,3,7,.300,4.50,54,0,24,0,0,2,74.0,69,37,37,9,46,5,69,3,0,7,334,98,4.73,1.554,8.4,1.1,5.6,8.4,1.50
60,Bartolo Colón,30,CHW,15,13,.536,3.87,34,34,0,9,0,0,242.0,223,107,104,30,67,3,173,5,3,8,984,120,4.11,1.198,8.3,1.1,2.5,6.4,2.58
61,José Contreras,31,NYY,7,2,.778,3.30,18,9,2,0,0,0,71.0,52,27,26,4,30,1,72,5,0,2,293,134,3.21,1.155,6.6,0.5,3.8,9.1,2.40
62,Francisco Cordero,28,TEX,5,8,.385,2.94,73,0,36,0,0,15,82.2,70,33,27,4,38,6,90,2,0,1,352,172,2.93,1.306,7.6,0.4,4.1,9.8,2.37
63,Nate Cornejo,23,DET,6,17,.261,4.67,32,32,0,2,0,0,194.2,236,111,101,18,58,8,46,3,0,1,842,92,4.70,1.510,10.9,0.8,2.7,2.1,0.79
64,David Cortés,29,CLE,0,0,,12.00,2,0,2,0,0,0,3.0,8,5,4,1,0,0,1,0,0,0,18,41,6.70,2.667,24.0,3.0,0.0,3.0,
65,Neal Cotts*,23,CHW,1,1,.500,8.10,4,4,0,0,0,0,13.1,15,12,12,1,17,0,10,0,0,0,69,58,6.33,2.400,10.1,0.7,11.5,6.8,0.59
66,Doug Creek*,34,TOR,0,0,,3.29,21,0,3,0,0,0,13.2,14,6,5,2,12,3,11,2,0,2,69,146,6.40,1.902,9.2,1.3,7.9,7.2,0.92
67,Jack Cressend,28,CLE,2,1,.667,2.51,33,0,8,0,0,0,43.0,40,12,12,1,9,1,28,2,0,1,174,176,2.80,1.140,8.4,0.2,1.9,5.9,3.11
68,Omar Daal*,31,BAL,4,11,.267,6.34,19,17,1,0,0,0,93.2,134,69,66,11,30,1,53,2,0,2,434,71,4.45,1.751,12.9,1.1,2.9,5.1,1.77
69,Doug Davis*,27,TOT,4,6,.400,5.37,13,12,0,0,0,0,57.0,74,37,34,8,30,1,27,1,0,6,267,89,5.54,1.825,11.7,1.3,4.7,4.3,0.90
70,Doug Davis*,27,TEX,0,0,,12.00,1,1,0,0,0,0,3.0,4,4,4,2,4,0,2,0,0,0,17,46,14.36,2.667,12.0,6.0,12.0,6.0,0.50
71,Doug Davis*,27,TOR,4,6,.400,5.00,12,11,0,0,0,0,54.0,70,33,30,6,26,1,25,1,0,6,250,95,5.05,1.778,11.7,1.0,4.3,4.2,0.96
72,Jason Davis,23,CLE,8,11,.421,4.68,27,27,0,1,0,0,165.1,172,101,86,25,47,4,85,8,2,9,696,94,4.97,1.325,9.4,1.4,2.6,4.6,1.81
73,Jorge De Paula,24,NYY,0,0,,0.79,4,1,3,0,0,0,11.1,3,1,1,1,1,0,7,1,0,0,38,570,3.47,0.353,2.4,0.8,0.8,5.6,7.00
74,Rick DeHart*,33,KCR,0,2,.000,13.50,4,0,2,0,0,0,4.0,8,6,6,1,2,0,1,0,0,0,21,39,7.28,2.500,18.0,2.3,4.5,2.3,0.50
75,R.A. Dickey,28,TEX,9,8,.529,5.09,38,13,6,1,1,1,116.2,135,68,66,16,38,5,94,5,2,5,513,99,4.31,1.483,10.4,1.2,2.9,7.3,2.47
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Juan Domínguez,23,TEX,0,2,.000,7.16,6,3,1,0,0,0,16.1,16,14,13,5,12,0,13,0,0,1,73,72,7.62,1.714,8.8,2.8,6.6,7.2,1.08
77,Brendan Donnelly,31,ANA,2,2,.500,1.58,63,0,15,0,0,3,74.0,55,14,13,2,24,1,79,4,0,1,307,279,2.38,1.068,6.7,0.2,2.9,9.6,3.29
78,Sean Douglass,24,BAL,0,0,,13.50,3,0,0,0,0,0,8.0,14,12,12,2,6,0,3,1,0,0,44,35,8.16,2.500,15.8,2.3,6.8,3.4,0.50
79,Ryan Drese,27,TEX,2,4,.333,6.85,11,8,0,0,0,0,46.0,61,42,35,8,24,1,26,5,0,2,223,74,6.05,1.848,11.9,1.6,4.7,5.1,1.08
80,Travis Driskill,31,BAL,3,5,.375,6.00,20,0,6,0,0,1,48.0,62,35,32,8,9,2,33,1,0,3,215,75,4.45,1.479,11.6,1.5,1.7,6.2,3.67
81,Eric DuBose*,27,BAL,3,6,.333,3.79,17,10,3,1,0,0,73.2,60,33,31,6,25,2,44,5,1,0,305,119,4.12,1.154,7.3,0.7,3.1,5.4,1.76
82,Justin Duchscherer,25,OAK,1,1,.500,3.31,4,3,0,0,0,0,16.1,17,7,6,1,3,0,15,2,0,0,71,137,2.91,1.224,9.4,0.6,1.7,8.3,5.00
83,Chad Durbin,25,CLE,0,1,.000,7.27,3,1,0,0,0,0,8.2,18,12,7,2,3,0,8,0,0,2,45,63,5.22,2.423,18.7,2.1,3.1,8.3,2.67
84,Eric Eckenstahler*,26,DET,0,0,,2.87,20,0,5,0,0,0,15.2,9,6,5,0,15,1,12,2,0,1,71,153,4.75,1.532,5.2,0.0,8.6,6.9,0.80
85,Dave Elder,27,CLE,1,1,.500,19.29,4,0,1,0,0,0,2.1,5,5,5,2,4,0,3,0,0,1,16,26,16.75,3.857,19.3,7.7,15.4,11.6,0.75
86,Robert Ellis,32,TEX,1,1,.500,8.35,4,4,0,0,0,0,18.1,26,17,17,7,10,0,8,1,0,0,89,61,8.92,1.964,12.8,3.4,4.9,3.9,0.80
87,Alan Embree*,33,BOS,4,1,.800,4.25,65,0,15,0,0,1,55.0,49,26,26,5,16,3,45,0,0,0,221,110,3.45,1.182,8.0,0.8,2.6,7.4,2.81
88,Kelvim Escobar,27,TOR,13,9,.591,4.29,41,26,12,1,1,4,180.1,189,94,86,15,78,3,159,9,0,9,797,110,3.80,1.481,9.4,0.7,3.9,7.9,2.04
89,Mike Fetters,38,MIN,0,0,,0.00,5,0,2,0,0,0,6.0,2,0,0,0,1,0,1,1,0,0,22,,3.70,0.500,3.0,0.0,1.5,1.5,1.00
90,Nate Field,27,KCR,1,1,.500,4.15,19,0,7,0,0,0,21.2,19,10,10,3,14,1,19,1,0,0,97,119,5.15,1.523,7.9,1.2,5.8,7.9,1.36
91,Jeremy Fikac,28,OAK,0,1,.000,4.50,14,0,1,0,0,0,16.0,14,8,8,4,11,1,9,3,0,0,71,101,7.78,1.563,7.9,2.3,6.2,5.1,0.82
92,Tony Fiore,31,MIN,1,1,.500,5.50,21,0,10,0,0,0,36.0,32,25,22,5,21,1,23,3,0,3,161,83,5.56,1.472,8.0,1.3,5.3,5.8,1.10
93,Casey Fossum*,25,BOS,6,5,.545,5.47,19,14,2,0,0,1,79.0,82,55,48,9,34,0,63,4,0,4,346,86,4.36,1.468,9.3,1.0,3.9,7.2,1.85
94,Keith Foulke,30,OAK,9,1,.900,2.08,72,0,67,0,0,43,86.2,57,21,20,10,20,2,88,7,1,0,338,215,3.43,0.888,5.9,1.0,2.1,9.1,4.40
95,Chad Fox,32,BOS,1,2,.333,4.50,17,0,10,0,0,3,18.0,19,10,9,2,17,2,19,1,0,1,93,106,5.36,2.000,9.5,1.0,8.5,9.5,1.12
96,Ryan Franklin,30,SEA,11,13,.458,3.57,32,32,0,2,1,0,212.0,199,93,84,34,61,3,99,9,2,1,877,121,5.17,1.226,8.4,1.4,2.6,4.2,1.62
97,Aaron Fultz*,29,TEX,1,3,.250,5.21,64,0,10,0,0,0,67.1,75,43,39,9,27,7,53,2,1,1,296,97,4.49,1.515,10.0,1.2,3.6,7.1,1.96
98,Freddy García,26,SEA,12,14,.462,4.51,33,33,0,1,0,0,201.1,196,109,101,31,71,2,144,11,0,11,862,95,4.82,1.326,8.8,1.4,3.2,6.4,2.03
99,Reynaldo Garcia,29,TEX,0,0,,9.00,17,0,4,0,0,0,18.0,19,18,18,6,14,0,15,2,0,3,87,57,8.36,1.833,9.5,3.0,7.0,7.5,1.07
100,Rosman García,24,TEX,1,2,.333,6.02,46,0,7,0,0,0,46.1,63,33,31,4,23,0,25,2,1,1,224,84,4.69,1.856,12.2,0.8,4.5,4.9,1.09
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Jon Garland,23,CHW,12,13,.480,4.51,32,32,0,0,0,0,191.2,188,103,96,28,74,1,108,4,0,8,813,103,5.02,1.367,8.8,1.3,3.5,5.1,1.46
102,Chad Gaudin,20,TBD,2,0,1.000,3.60,15,3,5,0,0,0,40.0,37,18,16,4,16,0,23,1,0,1,173,123,4.46,1.325,8.3,0.9,3.6,5.2,1.44
103,Chris George*,23,KCR,9,6,.600,7.11,18,18,0,0,0,0,93.2,120,75,74,22,44,2,39,3,3,5,441,69,6.76,1.751,11.5,2.1,4.2,3.7,0.89
104,Franklyn Germán,23,DET,2,4,.333,6.04,45,0,15,0,0,5,44.2,47,32,30,5,45,3,41,2,1,8,222,72,5.81,2.060,9.5,1.0,9.1,8.3,0.91
105,Jason Gilfillan,26,KCR,2,0,1.000,7.71,13,0,4,0,0,0,16.1,22,14,14,3,10,1,12,1,0,5,83,65,5.97,1.959,12.1,1.7,5.5,6.6,1.20
106,Matt Ginter,25,CHW,0,0,,13.50,3,0,0,0,0,0,3.1,2,5,5,1,1,0,0,2,0,0,15,38,9.63,0.900,5.4,2.7,2.7,0.0,0.00
107,Gary Glover,26,TOT,2,0,1.000,4.74,42,0,15,0,0,0,62.2,77,33,33,6,22,3,37,3,0,2,279,96,4.29,1.580,11.1,0.9,3.2,5.3,1.68
108,Gary Glover,26,CHW,1,0,1.000,4.54,24,0,8,0,0,0,35.2,43,18,18,3,14,2,23,2,0,1,160,103,4.18,1.598,10.9,0.8,3.5,5.8,1.64
109,Gary Glover,26,ANA,1,0,1.000,5.00,18,0,7,0,0,0,27.0,34,15,15,3,8,1,14,1,0,1,119,89,4.44,1.556,11.3,1.0,2.7,4.7,1.75
110,Jimmy Gobble*,21,KCR,4,5,.444,4.61,9,9,0,0,0,0,52.2,56,32,27,8,15,0,31,4,0,1,230,107,4.91,1.348,9.6,1.4,2.6,5.3,2.07
111,Geremi González,28,TBD,6,11,.353,3.91,25,25,0,2,0,0,156.1,131,71,68,18,69,1,97,12,2,3,668,112,4.84,1.279,7.5,1.0,4.0,5.6,1.41
112,Tom Gordon,35,CHW,7,6,.538,3.16,66,0,35,0,0,12,74.0,57,29,26,4,31,3,91,4,0,5,310,147,2.69,1.189,6.9,0.5,3.8,11.1,2.94
113,Kevin Gregg,25,ANA,2,0,1.000,3.28,5,3,0,0,0,0,24.2,18,9,9,3,8,0,14,1,0,0,97,136,4.57,1.054,6.6,1.1,2.9,5.1,1.75
114,Jason Grimsley,35,KCR,2,6,.250,5.16,76,0,5,0,0,0,75.0,88,47,43,6,36,5,58,5,0,4,346,95,4.16,1.653,10.6,0.7,4.3,7.0,1.61
115,Buddy Groom*,37,BAL,1,3,.250,5.36,60,0,20,0,0,1,45.1,58,27,27,7,14,2,34,3,0,1,207,84,4.66,1.588,11.5,1.4,2.8,6.8,2.43
116,Eddie Guardado*,32,MIN,3,5,.375,2.89,66,0,60,0,0,41,65.1,50,22,21,7,14,2,60,0,0,5,260,157,3.23,0.980,6.9,1.0,1.9,8.3,4.29
117,John Halama*,31,OAK,3,5,.375,4.22,35,13,4,0,0,0,108.2,117,68,51,18,36,2,51,2,3,3,484,105,5.29,1.408,9.7,1.5,3.0,4.2,1.42
118,Roy Halladay,26,TOR,22,7,.759,3.25,36,36,0,9,2,0,266.0,253,111,96,26,32,1,204,9,1,6,1071,145,3.23,1.071,8.6,0.9,1.1,6.9,6.38
119,Chris Hammond*,37,NYY,3,2,.600,2.86,62,0,16,0,0,1,63.0,65,23,20,5,11,0,45,2,0,1,262,155,3.25,1.206,9.3,0.7,1.6,6.4,4.09
120,Aaron Harang,25,OAK,1,3,.250,5.34,7,6,1,0,0,0,30.1,41,19,18,5,9,0,16,0,1,0,136,84,5.01,1.648,12.2,1.5,2.7,4.7,1.78
121,Rich Harden,21,OAK,5,4,.556,4.46,15,13,0,0,0,0,74.2,72,38,37,5,40,1,67,1,0,6,324,100,3.75,1.500,8.7,0.6,4.8,8.1,1.68
122,Travis Harper,27,TBD,4,8,.333,3.77,61,0,14,0,0,1,93.0,86,45,39,9,31,8,64,6,0,6,388,117,4.11,1.258,8.3,0.9,3.0,6.2,2.06
123,Chad Harville,26,OAK,1,0,1.000,5.82,21,0,5,0,0,1,21.2,25,15,14,3,17,1,18,1,0,3,104,78,5.66,1.938,10.4,1.2,7.1,7.5,1.06
124,Shigetoshi Hasegawa,34,SEA,2,4,.333,1.48,63,0,36,0,0,16,73.0,62,12,12,5,18,3,32,0,0,0,283,292,3.78,1.096,7.6,0.6,2.2,3.9,1.78
125,LaTroy Hawkins,30,MIN,9,3,.750,1.86,74,0,12,0,0,2,77.1,69,20,16,4,15,1,75,1,0,5,310,244,2.38,1.086,8.0,0.5,1.7,8.7,5.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Rick Helling,32,BAL,7,8,.467,5.71,24,24,0,0,0,0,138.2,156,90,88,30,40,0,86,12,1,4,603,79,5.73,1.413,10.1,1.9,2.6,5.6,2.15
127,Mark Hendrickson*,29,TOR,9,9,.500,5.51,30,30,0,1,1,0,158.1,207,111,97,24,40,3,76,0,0,4,703,86,4.80,1.560,11.8,1.4,2.3,4.3,1.90
128,Pat Hentgen,34,BAL,7,8,.467,4.09,28,22,2,1,0,1,160.2,150,74,73,25,58,1,100,5,1,4,676,110,4.99,1.295,8.4,1.4,3.2,5.6,1.72
129,Félix Heredia*,28,NYY,0,1,.000,1.20,12,0,4,0,0,0,15.0,13,5,2,1,5,2,4,0,0,0,62,375,4.36,1.200,7.8,0.6,3.0,2.4,0.80
130,Runelvys Hernández,25,KCR,7,5,.583,4.61,16,16,0,0,0,0,91.2,87,51,47,9,37,0,48,6,1,2,397,106,4.67,1.353,8.5,0.9,3.6,4.7,1.30
131,Alex Herrera*,23,CLE,0,0,,9.00,10,0,3,0,0,0,7.0,7,7,7,3,8,1,6,0,0,1,36,51,10.32,2.143,9.0,3.9,10.3,7.7,0.75
132,Jeremy Hill,25,KCR,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,,3.03,1.000,9.0,0.0,0.0,0.0,
133,Sterling Hitchcock*,32,NYY,1,3,.250,5.44,27,1,8,0,0,0,49.2,57,33,30,6,18,3,36,0,0,1,221,81,4.24,1.510,10.3,1.1,3.3,6.5,2.00
134,Bob Howry,29,BOS,0,0,,12.46,4,0,3,0,0,0,4.1,11,6,6,1,3,1,4,0,0,0,27,40,6.26,3.231,22.8,2.1,6.2,8.3,1.33
135,Tim Hudson,27,OAK,16,7,.696,2.70,34,34,0,3,2,0,240.0,197,84,72,15,61,9,162,10,0,6,967,165,3.38,1.075,7.4,0.6,2.3,6.1,2.66
136,Adam Johnson,23,MIN,0,1,.000,47.25,2,0,1,0,0,0,1.1,8,8,7,1,1,0,0,0,0,1,13,12,15.03,6.750,54.0,6.8,6.8,0.0,0.00
137,Jason Johnson,29,BAL,10,10,.500,4.18,32,32,0,0,0,0,189.2,216,100,88,22,80,8,118,10,0,7,858,108,4.72,1.561,10.2,1.0,3.8,5.6,1.48
138,Greg Jones,26,ANA,0,0,,4.88,18,0,7,0,0,0,27.2,29,15,15,3,14,0,28,2,0,5,127,91,4.15,1.554,9.4,1.0,4.6,9.1,2.00
