Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
18,Marlon Anderson*,27,PHI,147,574,522,69,153,30,2,11,61,8,5,35,74,.293,.337,.421,.758,97,220,12,2,10,5,5,*4/H
19,Rick Ankiel*,21,STL,6,10,8,1,0,0,0,0,0,0,0,1,5,.000,.111,.000,.111,-67,0,0,0,1,0,0,/1
20,Kevin Appier,33,NYM,31,67,62,4,7,0,0,0,4,0,0,1,24,.113,.141,.113,.254,-32,7,0,1,3,0,0,1
21,Alex Arias,33,SDP,70,158,137,19,31,9,0,2,12,1,0,17,22,.226,.312,.336,.648,75,46,3,1,1,2,1,5H346
22,Tony Armas,23,MON,32,59,53,2,8,1,0,0,4,0,0,0,17,.151,.151,.170,.321,-17,9,0,0,6,0,0,1
23,Bronson Arroyo,24,PIT,23,23,21,0,1,0,0,0,1,0,0,1,16,.048,.087,.048,.135,-64,1,0,0,0,1,0,1
24,Andy Ashby,33,LAD,3,5,2,1,1,0,0,0,1,0,0,1,0,.500,.667,.500,1.167,221,1,0,0,2,0,0,/1H
25,Pedro Astacio,32,TOT,24,64,53,2,5,0,0,0,3,0,0,0,17,.094,.094,.094,.189,-54,5,0,0,11,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
26,Pedro Astacio,32,COL,20,52,42,2,4,0,0,0,3,0,0,0,12,.095,.095,.095,.190,-54,4,0,0,10,0,0,1
27,Pedro Astacio,32,HOU,4,12,11,0,1,0,0,0,0,0,0,0,5,.091,.091,.091,.182,-54,1,0,0,1,0,0,/1
28,Justin Atchley*,27,CIN,14,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
29,Rich Aurilia,29,SFG,156,689,636,114,206,37,5,37,97,1,3,47,83,.324,.369,.572,.941,146,364,14,0,3,3,2,*6/H
30,Brad Ausmus,32,HOU,128,461,422,45,98,23,4,5,34,4,1,30,64,.232,.284,.341,.625,57,144,13,1,6,2,6,*2/H
31,Bruce Aven,29,LAD,21,26,24,3,8,2,0,1,2,0,0,0,5,.333,.385,.542,.926,145,13,0,2,0,0,0,H/79
32,Manny Aybar,29,CHC,17,4,3,1,3,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,433,3,0,0,1,0,0,1
33,Benito Báez*,24,FLA,8,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
34,Jeff Bagwell,33,HOU,161,717,600,126,173,43,4,39,130,11,3,106,135,.288,.397,.568,.966,140,341,20,6,0,5,5,*3/H
35,Paul Bako*,29,ATL,61,157,137,19,29,10,1,2,15,1,0,20,34,.212,.312,.343,.655,68,47,3,0,0,0,2,2/H
36,James Baldwin,29,LAD,12,27,26,0,2,1,0,0,1,0,0,0,12,.077,.077,.115,.192,-49,3,1,0,1,0,0,1
37,Rod Barajas,25,ARI,51,111,106,9,17,3,0,3,9,0,0,4,26,.160,.191,.274,.464,15,29,0,0,0,0,0,2/H
38,Glen Barker#,30,HOU,70,30,24,12,2,0,0,0,1,4,6,3,6,.083,.233,.083,.317,-14,2,0,2,0,1,0,8H
39,Andy Barkett*,28,PIT,17,51,46,5,14,2,0,1,3,1,0,4,7,.304,.373,.413,.786,101,19,2,1,0,0,1,/73H9D
40,Michael Barrett,24,MON,132,506,472,42,118,33,2,6,38,2,1,25,54,.250,.289,.367,.655,68,173,14,2,4,3,2,*2/H
41,Kimera Bartee#,28,COL,12,19,15,0,0,0,0,0,1,0,0,2,5,.000,.158,.000,.158,-57,0,0,1,0,1,1,/7H8
42,Miguel Batista,30,ARI,46,36,32,2,2,0,0,0,0,0,0,2,17,.063,.118,.063,.180,-53,2,0,0,2,0,0,1/H
43,Danny Bautista,29,ARI,100,239,222,26,67,11,2,5,26,3,2,14,31,.302,.346,.437,.783,95,97,7,1,2,0,1,H98/7
44,Josh Beckett,21,FLA,4,9,7,1,2,1,0,0,0,0,0,0,1,.286,.286,.429,.714,85,3,0,0,2,0,0,/1
45,Joe Beimel*,24,PIT,41,31,26,3,7,0,0,0,0,0,0,1,10,.269,.296,.269,.566,47,7,0,0,4,0,0,1
46,Todd Belitz*,25,COL,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
47,Derek Bell,32,PIT,46,183,156,14,27,3,0,5,13,0,2,25,38,.173,.287,.288,.576,48,45,4,0,2,0,5,9/78H
48,Jay Bell,35,ARI,129,509,428,59,106,24,1,13,46,0,1,65,79,.248,.349,.400,.749,88,171,9,4,8,4,3,45H/D
49,Rob Bell,24,CIN,7,10,7,0,1,0,0,0,0,0,0,1,4,.143,.250,.143,.393,4,1,0,0,2,0,0,/1
50,Ronnie Belliard,26,MIL,101,410,364,69,96,30,3,11,36,5,2,35,65,.264,.335,.453,.788,104,165,5,5,4,2,2,4/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Adrián Beltré,22,LAD,126,515,475,59,126,22,4,13,60,13,4,28,82,.265,.310,.411,.720,91,195,9,5,2,5,1,*5/H6
52,Marvin Benard*,30,SFG,129,429,392,70,104,19,2,15,44,10,5,29,66,.265,.320,.439,.759,100,172,3,4,1,3,2,*89H7
53,Alan Benes,29,STL,9,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,161,1,0,0,0,0,0,/1
54,Andy Benes,33,STL,26,35,32,1,5,3,0,0,4,0,0,1,15,.156,.182,.250,.432,10,8,0,0,2,0,0,1
55,Armando Benítez,28,NYM,71,1,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
56,Gary Bennett,29,TOT,46,148,131,15,32,6,1,2,10,0,0,12,24,.244,.308,.351,.659,66,46,1,1,2,2,4,2/H
57,Gary Bennett,29,PHI,26,86,75,8,16,3,1,1,6,0,0,9,19,.213,.294,.320,.614,61,24,1,0,1,1,1,2/H
58,Gary Bennett,29,NYM,1,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,433,1,0,0,0,0,0,/H
59,Gary Bennett,29,COL,19,61,55,7,15,3,0,1,4,0,0,3,5,.273,.317,.382,.698,66,21,0,1,1,1,3,2/H
60,Jason Bere,30,CHC,31,69,62,2,12,4,0,0,2,0,0,0,18,.194,.194,.258,.452,18,16,2,0,7,0,0,1
61,Dave Berg,30,FLA,82,235,215,26,52,12,1,4,16,0,1,14,39,.242,.292,.363,.655,71,78,3,2,2,2,0,4H65
62,Peter Bergeron*,23,MON,102,416,375,53,79,11,4,3,16,10,7,28,87,.211,.275,.285,.560,45,107,5,5,8,0,2,8/H
63,Lance Berkman#,25,HOU,156,688,577,110,191,55,5,34,126,7,9,92,121,.331,.430,.620,1.051,161,358,8,13,0,6,5,*78/9H
64,Wilson Betemit#,19,ATL,8,5,3,1,0,0,0,0,0,1,0,2,3,.000,.400,.000,.400,16,0,0,0,0,0,0,/H6
65,Nick Bierbrodt*,23,ARI,6,10,6,3,4,1,0,0,0,0,0,2,0,.667,.750,.833,1.583,297,5,0,0,2,0,0,/1H
66,Craig Biggio,35,HOU,155,717,617,118,180,35,3,20,70,7,4,66,100,.292,.382,.455,.838,111,281,11,28,0,6,4,*4/DH
67,Henry Blanco,29,MIL,104,357,314,33,66,18,3,6,31,3,1,34,72,.210,.290,.344,.634,66,108,10,2,5,2,6,2/H
68,Matt Blank*,25,MON,4,8,8,0,4,1,0,0,1,0,0,0,2,.500,.500,.625,1.125,188,5,0,0,0,0,0,/1
69,Geoff Blum#,28,MON,148,514,453,57,107,25,0,9,50,9,5,43,94,.236,.313,.351,.664,71,159,12,10,3,5,8,574H3/6
70,Hiram Bocachica,25,LAD,75,143,133,15,31,11,1,2,9,4,1,9,33,.233,.287,.376,.663,76,50,1,1,0,0,0,H47/59
71,Brian Boehringer#,32,SFG,25,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
72,Tim Bogar,34,LAD,12,17,15,4,5,2,0,2,2,0,0,2,1,.333,.412,.867,1.278,230,13,0,0,0,0,0,/H365
73,Brian Bohanon*,32,COL,20,33,31,3,10,4,0,0,3,0,0,1,7,.323,.344,.452,.795,88,14,1,0,1,0,0,1/H
74,Barry Bonds*,36,SFG,153,664,476,129,156,32,2,73,137,13,3,177,93,.328,.515,.863,1.379,259,411,5,9,0,2,35,*7/DH
75,Ricky Bones,32,FLA,59,3,2,0,1,0,0,0,1,0,0,0,1,.500,.333,.500,.833,115,1,0,0,0,1,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Bobby Bonilla#,38,STL,93,198,174,17,37,7,0,5,21,1,1,23,53,.213,.308,.339,.647,68,59,4,1,0,0,3,H3/97D1
77,Aaron Boone,28,CIN,103,427,381,54,112,26,2,14,62,6,3,29,71,.294,.351,.483,.834,109,184,9,8,3,6,1,5/H
78,Joe Borowski,30,CHC,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
79,Ricky Bottalico*,31,PHI,64,3,3,1,1,1,0,0,1,0,0,0,0,.333,.333,.667,1.000,153,2,0,0,0,0,0,1
80,Kent Bottenfield,32,HOU,12,15,14,0,2,0,0,0,0,0,0,0,5,.143,.143,.143,.286,-27,2,0,0,1,0,0,1
81,Milton Bradley#,23,MON,67,242,220,19,49,16,3,1,19,7,4,19,62,.223,.288,.336,.624,60,74,6,1,2,0,0,87/H9
82,Darren Bragg*,31,NYM,18,63,57,4,15,6,0,0,5,3,2,4,23,.263,.323,.368,.691,83,21,0,1,1,0,0,9/7H8
83,Jeff Branson*,34,LAD,13,21,21,3,6,0,0,0,0,0,0,0,4,.286,.286,.286,.571,54,6,0,0,0,0,0,/4H65
84,Chris Brock,31,PHI,23,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,76,1,0,0,0,0,0,1
85,Rico Brogna*,31,ATL,72,223,206,15,51,9,0,3,21,3,1,14,46,.248,.297,.335,.632,62,69,9,1,1,1,1,3/H
86,Troy Brohawn*,28,ARI,57,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
87,Jim Brower,28,CIN,45,28,26,6,8,1,0,0,3,0,0,0,8,.308,.308,.346,.654,66,9,0,0,2,0,0,1/H
88,Adrian Brown#,27,PIT,8,34,31,3,6,0,0,1,2,2,1,3,3,.194,.265,.290,.555,42,9,1,0,0,0,0,/8H
89,Emil Brown,26,TOT,74,155,137,21,26,4,1,3,13,12,4,16,49,.190,.284,.299,.583,51,41,2,2,0,0,1,8H/79
90,Emil Brown,26,PIT,61,140,123,18,25,4,1,3,13,10,4,15,42,.203,.300,.325,.625,60,40,2,2,0,0,1,8H/79
91,Emil Brown,26,SDP,13,15,14,3,1,0,0,0,0,2,0,1,7,.071,.133,.071,.205,-42,1,0,0,0,0,0,/8H79
92,Kevin Brown,36,LAD,20,41,36,2,3,0,0,1,2,0,0,0,12,.083,.154,.167,.321,-14,6,0,3,2,0,0,1
93,Kevin Brown,28,MIL,17,46,43,7,9,0,1,4,12,0,0,2,18,.209,.261,.535,.796,101,23,1,1,0,0,0,2/H
94,Roosevelt Brown*,25,CHC,39,92,83,13,22,6,1,4,22,0,0,7,12,.265,.326,.506,.832,116,42,3,1,0,1,0,7H/D98
95,Cliff Brumbaugh,27,COL,14,38,36,5,10,2,0,1,4,0,1,2,9,.278,.316,.417,.732,73,15,3,0,0,0,0,/9H7
96,Mike Buddie,30,MIL,31,4,4,1,1,0,0,0,0,0,0,0,3,.250,.250,.250,.500,32,1,0,0,0,0,0,1
97,Damon Buford,31,CHC,35,89,85,11,15,2,0,3,8,0,0,4,23,.176,.213,.306,.519,35,26,3,0,0,0,0,8/H9
98,John Burkett,36,ATL,32,75,65,2,6,0,0,0,1,0,0,3,29,.092,.132,.092,.225,-41,6,5,0,7,0,0,1
99,A.J. Burnett,24,FLA,25,59,50,0,4,1,0,0,0,0,0,1,27,.080,.115,.100,.215,-42,5,0,1,7,0,0,1
100,Jeromy Burnitz*,32,MIL,154,651,562,104,141,32,4,34,100,0,4,80,150,.251,.347,.504,.851,119,283,8,5,0,4,9,*9/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Pat Burrell,24,PHI,155,618,539,70,139,29,2,27,89,2,1,70,162,.258,.346,.469,.816,111,253,12,5,0,4,7,*7/HD
102,Brent Butler,23,COL,53,131,119,17,29,7,1,1,14,1,1,7,7,.244,.287,.345,.631,50,41,4,1,2,2,0,4H6/5
103,Paul Byrd,30,PHI,4,3,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,164,1,0,0,1,0,0,/1H
104,José Cabrera,29,ATL,53,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
105,Orlando Cabrera,26,MON,162,684,626,64,173,41,6,14,96,19,7,43,54,.276,.324,.428,.752,92,268,15,4,4,7,5,*6
106,Miguel Cairo,27,TOT,93,182,156,25,46,8,1,3,16,2,1,18,23,.295,.366,.417,.782,106,65,4,0,7,1,1,H54/763
107,Miguel Cairo,27,CHC,66,147,123,20,35,3,1,2,9,2,1,16,21,.285,.364,.374,.738,96,46,3,0,7,1,1,5H4/6
108,Miguel Cairo,27,STL,27,35,33,5,11,5,0,1,7,0,0,2,2,.333,.371,.576,.947,140,19,1,0,0,0,0,H/74536
109,Ken Caminiti#,38,ATL,64,193,171,12,38,9,0,6,16,0,1,21,44,.222,.306,.380,.686,74,65,2,0,0,1,1,3H5/D
110,Giovanni Carrara,33,LAD,44,12,12,1,3,0,0,0,0,0,0,0,2,.250,.250,.250,.500,35,3,0,0,0,0,0,1
111,Raúl Casanova#,28,MIL,71,208,192,21,50,10,0,11,33,0,0,12,29,.260,.303,.484,.787,102,93,3,1,0,3,2,2H/D
112,Sean Casey*,26,CIN,145,588,533,69,165,40,0,13,89,3,1,43,63,.310,.369,.458,.827,108,244,16,9,0,3,8,*3/HD
113,Vinny Castilla,33,HOU,122,484,445,62,120,28,1,23,82,1,4,32,86,.270,.320,.492,.812,101,219,19,3,0,4,3,*5/6H
114,Luis Castillo#,25,FLA,134,612,537,76,141,16,10,2,45,33,16,67,90,.263,.344,.341,.685,82,183,6,1,4,3,0,*4/H
115,Juan Castro,29,CIN,96,261,242,27,54,10,0,3,13,0,0,13,50,.223,.261,.302,.562,42,73,9,0,4,2,2,645H/3
116,Ramón Castro,25,FLA,7,12,11,0,2,0,0,0,1,0,0,1,1,.182,.250,.182,.432,17,2,0,0,0,0,0,/H2
117,Shawn Chacón,23,COL,26,55,47,2,2,0,0,0,1,0,0,0,22,.043,.063,.043,.105,-74,2,1,1,7,0,0,1
118,Bruce Chen*,24,TOT,26,52,47,1,6,0,0,0,0,0,0,0,19,.128,.128,.128,.255,-32,6,1,0,5,0,0,1
119,Bruce Chen*,24,PHI,15,31,28,1,3,0,0,0,0,0,0,0,10,.107,.107,.107,.214,-43,3,0,0,3,0,0,1
120,Bruce Chen*,24,NYM,11,21,19,0,3,0,0,0,0,0,0,0,9,.158,.158,.158,.316,-16,3,1,0,2,0,0,1
121,Scott Chiasson,23,CHC,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
122,Bobby Chouinard,29,COL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
123,McKay Christensen*,25,LAD,28,55,49,7,16,2,0,1,7,3,2,3,10,.327,.400,.429,.829,123,21,0,3,0,0,0,H8/7
124,Ryan Christenson,27,ARI,19,5,4,3,1,1,0,0,1,1,0,1,1,.250,.400,.500,.900,124,2,0,0,0,0,0,H/78
125,Jason Christiansen,31,TOT,53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Jason Christiansen,31,STL,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
127,Jason Christiansen,31,SFG,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
128,Tim Christman*,26,COL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
129,Alex Cintrón#,22,ARI,8,7,7,0,2,0,1,0,0,0,0,0,0,.286,.286,.571,.857,107,4,0,0,0,0,0,/6H
130,Jeff Cirillo,31,COL,138,586,528,72,165,26,4,17,83,12,2,43,63,.313,.364,.473,.838,98,250,15,5,1,9,6,*5/H
131,Stubby Clapp*,28,STL,23,26,25,0,5,2,0,0,1,0,0,1,7,.200,.231,.280,.511,32,7,0,0,0,0,0,H/47
132,Brady Clark,28,CIN,89,157,129,22,34,3,0,6,18,4,1,22,16,.264,.373,.426,.799,102,55,6,1,4,1,1,H79/8D
133,Matt Clement,26,FLA,31,61,50,2,4,0,0,0,0,0,0,3,18,.080,.132,.080,.212,-42,4,0,0,8,0,0,1/H
134,Dave Coggin,24,PHI,17,36,33,1,2,1,0,0,1,0,0,2,13,.061,.114,.091,.205,-45,3,0,0,1,0,0,1
135,Mike Colangelo,24,SDP,50,100,91,10,22,3,3,2,8,0,0,8,30,.242,.310,.407,.717,91,37,3,1,0,0,0,7H8/9
136,Greg Colbrunn,31,ARI,59,110,97,12,28,8,0,4,18,0,0,9,14,.289,.373,.495,.868,115,48,5,4,0,0,0,H35
137,Lou Collier,27,MIL,50,148,127,19,32,8,1,2,14,5,1,17,30,.252,.340,.378,.718,88,48,0,1,1,2,0,5H78/D
138,Jason Conti*,26,ARI,5,5,4,1,1,0,0,0,0,0,0,1,2,.250,.400,.250,.650,69,1,0,0,0,0,0,/H9
139,Dennis Cook*,38,TOT,59,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
140,Dennis Cook*,38,NYM,40,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
141,Dennis Cook*,38,PHI,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
142,Mike Coolbaugh,29,MIL,39,77,70,10,14,6,0,2,7,0,0,5,16,.200,.273,.371,.644,67,26,3,2,0,0,0,5H/6
143,Ron Coomer,34,CHC,111,386,349,25,91,19,1,8,53,0,0,29,70,.261,.316,.390,.706,86,136,23,2,0,6,1,53H/D
144,Rocky Coppinger,27,MIL,8,6,5,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
145,Alex Cora*,25,LAD,134,449,405,38,88,18,3,4,29,0,2,31,58,.217,.285,.306,.591,59,124,16,8,3,2,6,*6/H4
146,Mark Corey,26,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
147,Rheal Cormier*,34,PHI,55,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
148,Humberto Cota,22,PIT,7,9,9,0,2,0,0,0,1,0,0,0,5,.222,.222,.222,.444,15,2,0,0,0,0,0,/H2
149,Craig Counsell*,30,ARI,141,535,458,76,126,22,3,4,38,6,8,61,76,.275,.359,.362,.721,82,166,9,2,6,6,3,645H/3
150,César Crespo#,22,SDP,55,179,153,27,32,6,0,4,12,6,2,25,50,.209,.320,.327,.647,75,50,2,0,1,0,0,48/7H596
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Felipe Crespo#,28,TOT,73,125,107,9,20,4,1,4,15,1,1,11,34,.187,.266,.355,.621,63,38,2,2,1,4,1,H3/74D9
152,Felipe Crespo#,28,SFG,40,78,66,8,13,1,0,4,10,1,1,7,26,.197,.286,.394,.680,79,26,2,2,1,2,1,H3/4D9
153,Felipe Crespo#,28,PHI,33,47,41,1,7,3,1,0,5,0,0,4,8,.171,.234,.293,.527,37,12,0,0,0,2,0,H/734
154,D.T. Cromer*,30,CIN,50,63,57,7,16,3,0,5,12,0,0,3,19,.281,.302,.596,.898,120,34,0,0,0,3,0,H/3D
155,Jacob Cruz*,28,COL,44,90,76,7,16,1,0,1,7,0,2,10,27,.211,.303,.263,.567,37,20,1,1,1,2,0,H7/98
156,Juan Cruz,22,CHC,11,18,16,0,2,0,0,0,1,0,0,0,5,.125,.125,.125,.250,-33,2,1,0,2,0,0,/1H
157,Nelson Cruz,28,HOU,62,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-15,1,0,0,0,0,0,1
158,Darwin Cubillán,28,MON,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
159,Midre Cummings*,29,ARI,20,21,20,1,6,1,0,0,1,0,0,0,4,.300,.286,.350,.636,59,7,2,0,0,1,0,H/79
160,Will Cunnane,27,MIL,31,7,7,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1/H
161,Jack Cust*,22,ARI,3,3,2,0,1,0,0,0,0,0,0,1,0,.500,.667,.500,1.167,200,1,0,0,0,0,0,/H7
162,Jeff D'Amico,25,MIL,10,17,15,0,1,0,1,0,0,0,0,2,5,.067,.176,.200,.376,-1,3,0,0,0,0,0,1
163,Omar Daal*,29,PHI,30,63,55,7,13,1,0,0,5,0,0,1,10,.236,.250,.255,.505,33,14,4,0,7,0,0,1
164,Vic Darensbourg*,30,FLA,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1/H
165,Mike Darr*,25,SDP,105,331,289,36,80,13,1,2,34,6,2,39,72,.277,.363,.349,.712,94,101,8,1,0,2,3,98H/7
166,Joe Davenport,25,COL,7,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,381,1,0,0,0,0,0,/1
167,Tom Davey,27,SDP,37,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
168,Ben Davis#,24,SDP,138,526,448,56,107,20,0,11,57,4,4,66,112,.239,.337,.357,.694,88,160,13,4,1,7,5,*2/H3
169,Eric Davis,39,SFG,74,171,156,17,32,7,3,4,22,1,1,13,38,.205,.269,.365,.634,67,57,4,1,0,1,0,9H/D
170,Kane Davis,26,COL,57,5,5,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
171,Lance Davis,24,CIN,20,37,33,3,4,1,0,0,2,0,0,0,15,.121,.121,.152,.273,-31,5,0,0,4,0,0,1/H
172,Russ Davis,31,SFG,53,189,167,16,43,13,1,7,17,1,0,17,49,.257,.326,.473,.799,110,79,5,1,2,2,2,5/HD
173,Tomás de la Rosa,23,MON,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/H
174,Valerio De Los Santos*,28,MIL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
175,Mike DeJean,30,MIL,72,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,David Dellucci*,27,ARI,115,241,217,28,60,10,2,10,40,2,1,22,52,.276,.349,.479,.828,105,104,2,2,0,0,4,H98/7
177,Ryan Dempster,24,FLA,32,78,61,1,3,1,0,0,0,0,0,1,29,.049,.065,.066,.130,-66,4,0,0,16,0,0,1
178,Mark DeRosa,26,ATL,66,184,164,27,47,8,0,3,20,2,1,12,19,.287,.350,.390,.740,89,64,3,5,1,2,6,6H/4D57
179,Delino DeShields*,32,CHC,68,195,163,26,45,9,3,2,16,12,1,28,35,.276,.380,.405,.785,108,66,5,0,3,1,0,7H4/53
180,Elmer Dessens,30,CIN,33,70,57,3,11,1,0,0,2,0,0,3,12,.193,.233,.211,.444,14,12,0,0,10,0,0,1/H
181,Mike Difelice,32,ARI,12,23,21,1,1,0,0,0,1,0,0,0,10,.048,.091,.048,.139,-64,1,0,1,1,0,0,2
182,Craig Dingman,27,COL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
