Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Peyton Battenfield,25,CLE,0,5,.000,5.19,7,6,1,0,0,0,34.2,34,22,20,7,12,0,27,0,0,1,146,81,5.36,1.327,8.8,1.8,3.1,7.0,2.25
27,Mike Baumann,27,BAL,10,1,.909,3.76,60,0,15,0,0,0,64.2,52,29,27,7,33,2,61,2,0,7,273,110,4.40,1.314,7.2,1.0,4.6,8.5,1.85
28,Félix Bautista,28,BAL,8,2,.800,1.48,56,0,46,0,0,33,61.0,30,14,10,4,26,0,110,2,0,7,237,280,1.88,0.918,4.4,0.6,3.8,16.2,4.23
29,Eduard Bazardo,27,TOT,0,0,,4.50,12,0,4,0,0,0,16.0,15,8,8,2,4,0,15,0,0,0,67,94,3.76,1.188,8.4,1.1,2.3,8.4,3.75
30,Eduard Bazardo,27,BAL,0,0,,15.43,3,0,2,0,0,0,2.1,6,4,4,0,0,0,1,0,0,0,13,31,2.40,2.571,23.1,0.0,0.0,3.9,
31,Eduard Bazardo,27,SEA,0,0,,2.63,9,0,2,0,0,0,13.2,9,4,4,2,4,0,14,0,0,0,54,157,3.99,0.951,5.9,1.3,2.6,9.2,3.50
32,Jalen Beeks*,29,TBR,2,3,.400,5.95,30,8,7,0,0,1,42.1,42,28,28,4,21,0,47,1,0,3,192,70,3.82,1.488,8.9,0.9,4.5,10.0,2.24
33,Brayan Bello,24,BOS,12,11,.522,4.24,28,28,0,0,0,0,157.0,165,77,74,24,45,0,132,6,0,1,668,107,4.54,1.338,9.5,1.4,2.6,7.6,2.93
34,Brennan Bernardino*,31,BOS,2,1,.667,3.20,55,6,8,0,0,0,50.2,48,19,18,4,18,1,58,6,0,3,216,143,3.41,1.303,8.5,0.7,3.2,10.3,3.22
35,José Berríos,29,TOR,11,12,.478,3.65,32,32,0,0,0,0,189.2,173,82,77,25,52,3,184,9,1,4,782,116,3.99,1.186,8.2,1.2,2.5,8.7,3.54
36,Prelander Berroa,23,SEA,0,0,,0.00,2,0,0,0,0,0,1.2,0,0,0,0,3,0,3,0,0,1,8,,5.06,1.800,0.0,0.0,16.2,16.2,1.00
37,Christian Bethancourt,31,TBR,0,0,,81.00,1,0,1,0,0,0,0.1,3,3,3,1,0,0,0,0,0,0,4,11,42.26,9.000,81.0,27.0,0.0,0.0,
38,Tanner Bibee,24,CLE,10,4,.714,2.98,25,25,0,0,0,0,142.0,122,49,47,13,45,0,141,5,2,7,585,140,3.52,1.176,7.7,0.8,2.9,8.9,3.13
39,Shane Bieber,28,CLE,6,6,.500,3.80,21,21,0,1,0,0,128.0,124,56,54,14,34,0,107,3,1,8,533,110,3.87,1.234,8.7,1.0,2.4,7.5,3.15
40,Brandon Bielak,27,HOU,5,6,.455,3.83,15,13,0,0,0,0,80.0,86,43,34,12,36,0,62,5,0,3,353,110,5.19,1.525,9.7,1.4,4.1,7.0,1.72
41,Paul Blackburn,29,OAK,4,7,.364,4.43,21,20,0,0,0,0,103.2,117,54,51,11,43,1,104,3,0,1,464,92,3.96,1.543,10.2,1.0,3.7,9.0,2.42
42,Ronel Blanco,29,HOU,2,1,.667,4.50,17,7,8,0,0,0,52.0,49,29,26,12,28,0,52,2,0,2,226,94,5.99,1.481,8.5,2.1,4.8,9.0,1.86
43,Richard Bleier*,36,BOS,1,0,1.000,5.28,27,0,3,0,0,0,30.2,37,20,18,5,5,1,16,3,0,3,132,87,5.11,1.370,10.9,1.5,1.5,4.7,3.20
44,Jonathan Bowlan,26,KCR,0,1,.000,3.00,2,1,1,0,0,0,3.0,5,1,1,1,0,0,3,0,0,0,14,164,5.59,1.667,15.0,3.0,0.0,9.0,
45,Matt Bowman,32,NYY,0,0,,9.00,3,0,1,0,0,0,4.0,6,4,4,1,2,1,3,0,0,1,20,52,6.51,2.000,13.5,2.3,4.5,6.8,1.50
46,Matthew Boyd*,32,DET,5,5,.500,5.45,15,15,0,0,0,0,71.0,69,46,43,11,25,0,73,2,0,2,303,81,4.35,1.324,8.7,1.4,3.2,9.3,2.92
47,Joe Boyle,23,OAK,2,0,1.000,1.69,3,3,0,0,0,0,16.0,8,4,3,1,5,0,15,0,0,0,60,247,3.13,0.813,4.5,0.6,2.8,8.4,3.00
48,Cody Bradford*,25,TEX,4,3,.571,5.30,20,8,5,0,0,0,56.0,56,33,33,11,12,0,51,1,0,0,234,84,4.68,1.214,9.0,1.8,1.9,8.2,4.25
49,Kyle Bradish,26,BAL,12,7,.632,2.83,30,30,0,0,0,0,168.2,132,54,53,14,44,0,168,8,0,9,671,146,3.27,1.043,7.0,0.7,2.3,9.0,3.82
50,Taj Bradley,22,TBR,5,8,.385,5.59,23,21,0,0,0,0,104.2,106,69,65,23,39,0,129,1,0,6,460,75,4.79,1.385,9.1,2.0,3.4,11.1,3.31
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Matt Brash,25,SEA,9,4,.692,3.06,78,0,7,0,0,4,70.2,65,26,24,3,29,0,107,6,0,11,308,132,2.26,1.330,8.3,0.4,3.7,13.6,3.69
52,Ryan Brasier,35,BOS,1,0,1.000,7.29,20,0,10,0,0,1,21.0,24,18,17,2,9,0,18,2,0,2,95,63,4.35,1.571,10.3,0.9,3.9,7.7,2.00
53,Colten Brewer,30,NYY,0,0,,4.32,3,0,1,0,0,0,8.1,6,4,4,3,3,0,4,1,0,1,34,104,8.42,1.080,6.5,3.2,3.2,4.3,1.33
54,Beau Brieske,25,DET,2,3,.400,3.60,25,1,6,0,0,2,35.0,36,14,14,4,12,0,31,0,0,0,152,124,4.00,1.371,9.3,1.0,3.1,8.0,2.58
55,Braden Bristo,28,TOT,0,0,,2.57,3,0,3,0,0,1,7.0,5,3,2,0,4,1,5,0,0,1,30,184,3.54,1.286,6.4,0.0,5.1,6.4,1.25
56,Braden Bristo,28,TBR,0,0,,0.00,1,0,1,0,0,1,3.0,0,0,0,0,1,0,4,0,0,1,10,,1.59,0.333,0.0,0.0,3.0,12.0,4.00
57,Braden Bristo,28,DET,0,0,,4.50,2,0,2,0,0,0,4.0,5,3,2,0,3,1,1,0,0,0,20,106,5.01,2.000,11.3,0.0,6.8,2.3,0.33
58,Jhony Brito,25,NYY,9,7,.563,4.28,25,13,1,0,0,1,90.1,82,47,43,14,28,0,72,4,1,0,372,101,4.74,1.218,8.2,1.4,2.8,7.2,2.57
59,Hunter Brown,24,HOU,11,13,.458,5.09,31,29,1,0,0,0,155.2,157,94,88,26,55,0,178,9,0,4,665,83,4.37,1.362,9.1,1.5,3.2,10.3,3.24
60,Kris Bubic*,25,KCR,0,2,.000,3.94,3,3,0,0,0,0,16.0,19,7,7,1,2,0,16,1,0,1,68,114,2.63,1.313,10.7,0.6,1.1,9.0,8.00
61,J.B. Bukauskas,26,SEA,0,0,,9.00,1,0,0,0,0,0,1.0,2,2,1,0,2,1,1,0,0,1,7,62,7.26,4.000,18.0,0.0,18.0,9.0,0.50
62,Aaron Bummer*,29,CHW,5,5,.500,6.79,61,0,8,0,0,0,58.1,53,45,44,4,36,3,78,5,0,6,267,66,3.58,1.526,8.2,0.6,5.6,12.0,2.17
63,Zack Burdi,28,TBR,0,0,,11.25,3,0,1,0,0,0,4.0,6,6,5,0,2,0,5,0,0,2,20,40,2.26,2.000,13.5,0.0,4.5,11.3,2.50
64,Brock Burke*,26,TEX,5,3,.625,4.37,53,0,9,0,0,0,59.2,64,32,29,13,9,4,52,2,0,2,250,102,4.90,1.223,9.7,2.0,1.4,7.8,5.78
65,Génesis Cabrera*,26,TOR,1,0,1.000,2.66,29,0,2,0,0,0,23.2,17,10,7,2,6,3,20,2,0,1,96,162,3.68,0.972,6.5,0.8,2.3,7.6,3.33
66,Kelvin Caceres,23,LAA,0,0,,6.75,2,0,2,0,0,0,1.1,2,1,1,0,2,0,1,0,0,1,8,83,6.26,3.000,13.5,0.0,13.5,6.8,0.50
67,Isaiah Campbell,25,SEA,4,1,.800,2.83,27,0,9,0,0,1,28.2,22,9,9,2,13,1,33,1,1,2,120,144,3.32,1.221,6.9,0.6,4.1,10.4,2.54
68,Griffin Canning,27,LAA,7,8,.467,4.32,24,22,0,0,0,0,127.0,121,62,61,22,36,1,139,5,0,4,536,103,4.29,1.236,8.6,1.6,2.6,9.9,3.86
69,Yennier Cano,29,BAL,1,4,.200,2.11,72,0,20,0,0,8,72.2,60,19,17,4,13,2,65,3,1,2,283,196,2.84,1.005,7.4,0.5,1.6,8.1,5.00
70,Diego Castillo,29,SEA,0,0,,6.23,8,0,1,0,0,0,8.2,7,6,6,2,7,0,7,1,0,0,41,67,7.41,1.615,7.3,2.1,7.3,7.3,1.00
71,Luis Castillo,30,SEA,14,9,.609,3.34,33,33,0,0,0,0,197.0,160,81,73,28,56,0,219,5,0,3,802,121,3.81,1.096,7.3,1.3,2.6,10.0,3.91
72,Max Castillo,24,KCR,0,1,.000,4.43,7,0,2,0,0,0,20.1,20,10,10,2,9,1,10,3,0,0,89,101,5.32,1.426,8.9,0.9,4.0,4.4,1.11
73,Willi Castro,26,MIN,0,0,,11.57,3,0,3,0,0,0,2.1,3,3,3,0,2,0,0,0,0,0,11,43,5.83,2.143,11.6,0.0,7.7,0.0,0.00
74,Dylan Cease,27,CHW,7,9,.438,4.58,33,33,0,0,0,0,177.0,172,98,90,19,79,3,214,9,0,14,784,97,3.72,1.418,8.7,1.0,4.0,10.9,2.71
75,Aroldis Chapman*,35,TOT,6,5,.545,3.09,61,0,18,0,0,6,58.1,37,24,20,4,36,2,103,1,2,9,249,145,2.52,1.251,5.7,0.6,5.6,15.9,2.86
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Aroldis Chapman*,35,KCR,4,2,.667,2.45,31,0,9,0,0,2,29.1,16,10,8,0,20,0,53,0,1,2,122,182,1.69,1.227,4.9,0.0,6.1,16.3,2.65
77,Aroldis Chapman*,35,TEX,2,3,.400,3.72,30,0,9,0,0,4,29.0,21,14,12,4,16,2,50,1,1,7,127,121,3.36,1.276,6.5,1.2,5.0,15.5,3.13
78,Yonny Chirinos,29,TBR,4,4,.500,4.02,15,4,1,0,0,0,62.2,58,30,28,10,20,0,31,4,0,2,262,104,5.49,1.245,8.3,1.4,2.9,4.5,1.55
79,Adam Cimber,32,TOR,0,2,.000,7.40,22,0,6,0,0,1,20.2,25,18,17,6,7,0,12,4,0,0,95,58,7.46,1.548,10.9,2.6,3.0,5.2,1.71
80,José Cisnero,34,DET,3,4,.429,5.31,63,0,18,0,0,2,59.1,63,39,35,10,25,2,70,5,0,9,267,84,4.60,1.483,9.6,1.5,3.8,10.6,2.80
81,Aaron Civale,28,TOT,7,5,.583,3.46,23,23,0,0,0,0,122.1,109,47,47,12,33,0,116,5,0,5,504,121,3.57,1.161,8.0,0.9,2.4,8.5,3.52
82,Aaron Civale,28,CLE,5,2,.714,2.34,13,13,0,0,0,0,77.0,58,20,20,5,22,0,58,2,0,4,306,178,3.53,1.039,6.8,0.6,2.6,6.8,2.64
83,Aaron Civale,28,TBR,2,3,.400,5.36,10,10,0,0,0,0,45.1,51,27,27,7,11,0,58,3,0,1,198,78,3.63,1.368,10.1,1.4,2.2,11.5,5.27
84,Taylor Clarke,30,KCR,3,6,.333,5.95,58,2,11,0,0,3,59.0,71,42,39,12,24,1,65,3,0,3,266,75,5.07,1.610,10.8,1.8,3.7,9.9,2.71
85,Emmanuel Clase,25,CLE,3,9,.250,3.22,75,0,65,0,0,44,72.2,68,37,26,4,16,2,64,1,1,5,302,130,2.91,1.156,8.4,0.5,2.0,7.9,4.00
86,Garrett Cleavinger*,29,TBR,1,0,1.000,3.00,15,0,3,0,0,0,12.0,6,5,4,2,6,0,14,1,0,1,48,143,4.84,1.000,4.5,1.5,4.5,10.5,2.33
87,Ernie Clement,27,TOR,0,0,,9.00,1,0,1,0,0,0,1.0,3,1,1,0,0,0,0,1,0,0,7,64,6.26,3.000,27.0,0.0,0.0,0.0,
88,Mike Clevinger,32,CHW,9,9,.500,3.77,24,24,0,2,0,0,131.1,121,56,55,16,40,0,110,9,0,6,549,118,4.28,1.226,8.3,1.1,2.7,7.5,2.75
89,Gerrit Cole,32,NYY,15,4,.789,2.63,33,33,0,2,2,0,209.0,157,64,61,20,48,0,222,7,1,4,821,165,3.16,0.981,6.8,0.9,2.1,9.6,4.63
90,Dylan Coleman,26,KCR,0,2,.000,8.84,23,1,8,0,0,0,18.1,18,19,18,3,19,1,21,5,0,3,96,51,7.02,2.018,8.8,1.5,9.3,10.3,1.11
91,Alex Colomé,34,CHW,0,1,.000,6.00,4,0,2,0,0,0,3.0,2,4,2,1,3,0,2,0,1,0,15,83,9.26,1.667,6.0,3.0,9.0,6.0,0.67
92,Jimmy Cordero,31,NYY,3,2,.600,3.86,31,1,6,0,0,0,32.2,25,14,14,2,10,0,34,2,1,5,132,113,3.07,1.071,6.9,0.6,2.8,9.4,3.40
93,Nestor Cortes*,28,NYY,5,2,.714,4.97,12,12,0,0,0,0,63.1,59,36,35,11,20,0,67,3,0,0,266,87,4.49,1.247,8.4,1.6,2.8,9.5,3.35
94,Danny Coulombe*,33,BAL,5,3,.625,2.81,61,0,9,0,0,2,51.1,45,17,16,4,12,0,58,2,2,2,210,148,2.83,1.110,7.9,0.7,2.1,10.2,4.83
95,Austin Cox*,26,KCR,0,1,.000,4.54,24,3,3,0,0,1,35.2,28,20,18,2,17,0,33,2,0,1,149,98,3.73,1.262,7.1,0.5,4.3,8.3,1.94
96,Kutter Crawford,27,BOS,6,8,.429,4.04,31,23,5,0,0,0,129.1,107,59,58,17,36,0,135,5,0,4,527,113,3.83,1.106,7.4,1.2,2.5,9.4,3.75
97,Cooper Criswell,26,TBR,1,1,.500,5.73,10,0,4,0,0,0,33.0,40,23,21,6,11,1,27,4,0,2,151,73,5.35,1.545,10.9,1.6,3.0,7.4,2.45
98,Garrett Crochet*,24,CHW,0,2,.000,3.55,13,0,5,0,0,0,12.2,12,6,5,1,13,0,12,1,0,1,64,129,5.70,1.974,8.5,0.7,9.2,8.5,0.92
99,Declan Cronin,25,CHW,0,1,.000,9.00,9,0,2,0,0,0,11.0,11,12,11,3,7,0,8,2,0,0,51,51,7.80,1.636,9.0,2.5,5.7,6.5,1.14
100,Steven Cruz,24,KCR,0,0,,4.97,10,4,3,0,0,0,12.2,11,7,7,1,11,0,15,1,0,1,62,91,4.76,1.737,7.8,0.7,7.8,10.7,1.36
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,José Cuas,29,KCR,3,0,1.000,4.54,45,1,5,0,0,0,41.2,46,21,21,6,21,0,52,4,0,2,192,98,4.43,1.608,9.9,1.3,4.5,11.2,2.48
102,Xzavion Curry,24,CLE,3,4,.429,4.07,41,9,19,0,0,0,95.0,98,47,43,12,30,1,67,2,2,3,404,102,4.50,1.347,9.3,1.1,2.8,6.3,2.23
103,Davis Daniel,26,LAA,1,1,.500,2.19,3,0,1,0,0,0,12.1,7,3,3,1,9,0,9,0,0,1,52,209,5.04,1.297,5.1,0.7,6.6,6.6,1.00
104,Hagen Danner,24,TOR,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.26,0.000,0.0,0.0,0.0,0.0,
105,Tucker Davidson*,27,TOT,1,2,.333,5.96,38,1,14,0,0,2,51.1,64,37,34,6,19,2,46,3,0,4,236,75,4.27,1.617,11.2,1.1,3.3,8.1,2.42
106,Tucker Davidson*,27,LAA,1,1,.500,6.54,18,0,8,0,0,2,31.2,44,25,23,2,11,0,31,2,0,3,148,69,3.35,1.737,12.5,0.6,3.1,8.8,2.82
107,Tucker Davidson*,27,KCR,0,1,.000,5.03,20,1,6,0,0,0,19.2,20,12,11,4,8,2,15,1,0,1,88,89,5.75,1.424,9.2,1.8,3.7,6.9,1.88
108,José De León,30,MIN,0,1,.000,4.67,12,1,4,0,0,0,17.1,16,10,9,2,5,0,17,1,0,0,70,93,3.83,1.212,8.3,1.0,2.6,8.8,3.40
109,Enyel De Los Santos,27,CLE,5,2,.714,3.29,70,0,8,0,0,0,65.2,50,26,24,4,25,1,62,4,2,2,262,127,3.48,1.142,6.9,0.5,3.4,8.5,2.48
110,Jacob deGrom,35,TEX,2,0,1.000,2.67,6,6,0,0,0,0,30.1,19,11,9,2,4,0,45,0,0,1,115,169,1.54,0.758,5.6,0.6,1.2,13.4,11.25
111,Matt Dermody*,32,BOS,0,1,.000,6.75,1,1,0,0,0,0,4.0,4,3,3,2,1,0,1,1,0,0,17,73,10.76,1.250,9.0,4.5,2.3,2.3,1.00
112,Reid Detmers*,23,LAA,4,10,.286,4.48,28,28,0,0,0,0,148.2,141,81,74,19,60,2,168,13,0,7,644,100,4.13,1.352,8.5,1.2,3.6,10.2,2.80
113,Chris Devenski,32,TOT,6,4,.600,4.46,38,0,9,0,0,0,42.1,36,24,21,6,11,1,42,1,0,1,173,100,3.96,1.110,7.7,1.3,2.3,8.9,3.82
114,Chris Devenski,32,LAA,3,2,.600,5.08,29,0,4,0,0,0,33.2,31,20,19,5,9,1,33,1,0,1,140,89,4.12,1.188,8.3,1.3,2.4,8.8,3.67
115,Chris Devenski,32,TBR,3,2,.600,2.08,9,0,5,0,0,0,8.2,5,4,2,1,2,0,9,0,0,0,33,208,3.37,0.808,5.2,1.0,2.1,9.3,4.50
116,Jhonathan Díaz*,26,LAA,0,0,,10.29,4,1,2,0,0,0,7.0,13,11,8,0,7,0,4,2,0,0,42,45,5.97,2.857,16.7,0.0,9.0,5.1,0.57
117,Miguel Díaz,28,DET,1,0,1.000,0.64,12,3,0,0,0,0,14.0,8,1,1,0,5,0,16,0,0,0,54,703,2.04,0.929,5.1,0.0,3.2,10.3,3.20
118,Jake Diekman*,36,TOT,0,2,.000,3.34,63,0,22,0,0,0,56.2,37,29,21,3,38,1,64,1,2,3,243,128,3.75,1.324,5.9,0.5,6.0,10.2,1.68
119,Jake Diekman*,36,CHW,0,1,.000,7.94,13,0,5,0,0,0,11.1,11,14,10,1,13,0,11,0,2,2,58,58,5.90,2.118,8.7,0.8,10.3,8.7,0.85
120,Jake Diekman*,36,TBR,0,1,.000,2.18,50,0,17,0,0,0,45.1,26,15,11,2,25,1,53,1,0,1,185,192,3.21,1.125,5.2,0.4,5.0,10.5,2.12
121,Josh Donaldson,37,NYY,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.26,0.000,0.0,0.0,0.0,0.0,
122,Shawn Dubin,27,HOU,0,0,,7.00,3,1,1,0,0,0,9.0,12,7,7,1,3,0,11,1,0,0,42,62,3.59,1.667,12.0,1.0,3.0,11.0,3.67
123,Matt Duffy,32,KCR,0,0,,4.50,2,0,2,0,0,0,2.0,3,1,1,1,0,0,0,1,0,0,10,115,11.26,1.500,13.5,4.5,0.0,0.0,
124,Dane Dunning,28,TEX,12,7,.632,3.70,35,26,2,0,0,0,172.2,163,73,71,20,55,0,140,10,0,6,722,121,4.27,1.263,8.5,1.0,2.9,7.3,2.55
125,Jhoan Durán,25,MIN,3,6,.333,2.45,59,0,41,0,0,27,62.1,46,25,17,6,25,5,84,4,0,8,255,175,3.21,1.139,6.6,0.9,3.6,12.1,3.36
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Nate Eaton,26,KCR,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,1,0,0,0,5,,1.26,2.000,18.0,0.0,0.0,9.0,
127,Zach Eflin,29,TBR,16,8,.667,3.50,31,31,0,0,0,0,177.2,158,69,69,19,24,1,186,3,0,0,703,119,3.01,1.024,8.0,1.0,1.2,9.4,7.75
128,Mason Englert,23,DET,4,3,.571,5.46,31,1,7,0,0,0,56.0,67,39,34,12,17,0,41,2,0,2,253,81,5.59,1.500,10.8,1.9,2.7,6.6,2.41
129,Nathan Eovaldi,33,TEX,12,5,.706,3.63,25,25,0,2,1,0,144.0,117,59,58,15,47,0,132,6,0,2,577,123,3.88,1.139,7.3,0.9,2.9,8.3,2.81
130,Lucas Erceg,28,OAK,4,4,.500,4.75,50,0,4,0,0,0,55.0,51,33,29,1,36,1,68,6,0,5,251,86,3.31,1.582,8.3,0.2,5.9,11.1,1.89
131,Eduardo Escobar,34,LAA,0,0,,2.45,3,0,3,0,0,0,3.2,2,2,1,0,1,0,0,1,0,0,16,198,4.89,0.818,4.9,0.0,2.5,0.0,0.00
132,Joey Estes,21,OAK,0,1,.000,7.20,2,2,0,0,0,0,10.0,12,9,8,4,2,1,7,3,0,1,47,59,8.56,1.400,10.8,3.6,1.8,6.3,3.50
133,Carlos Estévez,30,LAA,5,5,.500,3.90,63,0,49,0,0,31,62.1,62,34,27,7,31,5,78,5,0,1,281,115,3.94,1.492,9.0,1.0,4.5,11.3,2.52
134,Alex Faedo,27,DET,2,5,.286,4.45,15,12,2,0,0,0,64.2,48,35,32,12,20,0,58,1,0,3,262,100,4.85,1.052,6.7,1.7,2.8,8.1,2.90
135,Pete Fairbanks,29,TBR,2,4,.333,2.58,49,0,37,0,0,25,45.1,26,14,13,3,20,0,68,4,0,6,184,162,2.70,1.015,5.2,0.6,4.0,13.5,3.40
136,Jeurys Familia,33,OAK,0,1,.000,6.39,14,0,3,0,0,2,12.2,13,12,9,2,13,0,9,1,0,0,64,65,7.20,2.053,9.2,1.4,9.2,6.4,0.69
137,Jake Faria,29,BOS,0,0,,22.50,1,0,1,0,0,0,2.0,4,5,5,0,4,0,3,0,0,0,14,24,6.26,4.000,18.0,0.0,18.0,13.5,0.75
138,Calvin Faucher,27,TBR,1,1,.500,7.01,17,4,3,0,0,0,25.2,31,20,20,4,12,0,25,1,0,4,120,60,4.85,1.675,10.9,1.4,4.2,8.8,2.08
