Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
128,Paul Clemens,28,MIA,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
129,Paul Clemens,28,SDP,15,21,19,1,0,0,0,0,0,0,0,1,9,.000,.050,.000,.050,-85,0,1,0,1,0,0,1
130,Tyler Clippard,31,ARI,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
131,Chris Coghlan*,31,CHC,48,128,103,21,26,7,2,1,16,1,0,22,26,.252,.391,.388,.779,109,40,2,2,0,1,2,7H/395
132,Phil Coke*,33,PIT,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
133,A.J. Cole,24,WSN,7,8,7,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,1,0,1,0,0,/1
134,Gerrit Cole,25,PIT,21,43,40,3,8,1,0,1,3,0,0,0,19,.200,.220,.300,.520,38,12,0,1,2,0,0,1
135,Louis Coleman,30,LAD,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
136,Josh Collmenter,30,TOT,18,7,6,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
137,Josh Collmenter,30,ARI,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
138,Josh Collmenter,30,ATL,3,7,6,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
139,Bartolo Colón,43,NYM,31,65,60,4,5,2,0,1,2,0,0,1,40,.083,.098,.167,.265,-30,10,3,0,4,0,0,1
140,Gerardo Concepción*,24,CHC,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
141,Michael Conforto*,23,NYM,109,348,304,38,67,21,1,12,42,2,1,36,89,.220,.310,.414,.725,95,126,6,5,0,3,2,7H/98D
142,Adam Conley*,26,MIA,23,47,41,4,5,0,0,0,3,0,0,1,22,.122,.140,.122,.261,-27,5,1,0,4,1,0,1
143,Willson Contreras,24,CHC,76,283,252,33,71,14,1,12,35,2,2,26,67,.282,.357,.488,.845,122,123,7,4,0,1,0,27/H3
144,Patrick Corbin*,26,ARI,35,53,49,7,15,3,1,0,4,0,1,1,14,.306,.320,.408,.728,87,20,0,0,3,0,0,1/H
145,Jarred Cosart,26,TOT,13,18,16,1,2,0,0,0,0,0,0,0,5,.125,.125,.125,.250,-31,2,0,0,2,0,0,1
146,Jarred Cosart,26,MIA,4,7,6,0,1,0,0,0,0,0,0,0,1,.167,.167,.167,.333,-8,1,0,0,1,0,0,/1
147,Jarred Cosart,26,SDP,9,11,10,1,1,0,0,0,0,0,0,0,4,.100,.100,.100,.200,-45,1,0,0,1,0,0,/1
148,Caleb Cotham,28,CIN,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
149,Zack Cozart,30,CIN,121,508,464,67,117,28,2,16,50,4,1,37,84,.252,.308,.425,.732,92,197,9,2,1,4,3,*6H/D
150,Tyler Cravy,26,MIL,17,5,4,1,1,0,0,1,1,0,0,0,1,.250,.250,1.000,1.250,208,4,0,0,1,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Brandon Crawford*,29,SFG,155,623,553,67,152,28,11,12,84,7,0,57,115,.275,.342,.430,.772,108,238,13,4,0,9,10,*6/H
152,Carl Crawford*,34,LAD,30,87,81,8,15,2,1,0,6,0,1,4,11,.185,.230,.235,.464,26,19,3,1,0,1,0,7/HD
153,Johnny Cueto,30,SFG,31,84,70,1,8,0,0,0,5,0,0,2,24,.114,.137,.114,.251,-30,8,2,0,11,1,0,1
154,Charlie Culberson,27,LAD,34,68,67,6,20,3,0,1,7,1,0,1,13,.299,.309,.388,.697,87,26,2,0,0,0,0,H64/57
155,Brandon Cunniff,27,ATL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
156,Zac Curtis*,23,ARI,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
157,Chase d'Arnaud,29,ATL,84,262,233,24,57,14,2,1,21,9,3,23,50,.245,.317,.335,.652,76,78,5,3,0,3,1,H654/789
158,Travis d'Arnaud,27,NYM,75,276,251,27,62,7,0,4,15,0,0,19,50,.247,.307,.323,.629,72,81,7,3,2,1,1,2/H
159,David Dahl*,22,COL,63,237,222,42,70,12,4,7,24,5,0,15,59,.315,.359,.500,.859,113,111,3,0,0,0,0,7/8H9
160,Zach Davies,23,MIL,28,61,53,2,5,0,0,0,1,0,0,1,22,.094,.111,.094,.205,-45,5,0,0,7,0,0,1
161,Grant Dayton*,28,LAD,23,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
162,Alejandro De Aza*,32,NYM,130,267,234,31,48,9,0,6,25,4,3,26,67,.205,.297,.321,.618,68,75,5,5,1,1,1,H879
163,Iván De Jesús,29,CIN,104,243,221,21,56,10,0,1,20,3,1,17,51,.253,.311,.312,.623,67,69,6,2,2,1,1,H6453/7
164,Joel De La Cruz,27,ATL,21,18,16,0,3,0,0,0,1,0,0,0,8,.188,.188,.188,.375,2,3,1,0,2,0,0,1
165,Jorge De La Rosa*,35,COL,24,42,38,4,7,0,0,0,6,0,0,2,14,.184,.244,.184,.428,10,7,0,1,1,0,0,1
166,Rubby De La Rosa,27,ARI,13,17,14,0,1,0,0,0,1,0,0,0,3,.071,.071,.071,.143,-63,1,1,0,3,0,0,1
167,José De León,23,LAD,3,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
168,Abel De Los Santos,23,CIN,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
169,Jacob deGrom*,28,NYM,26,50,42,6,6,1,0,0,2,0,0,3,12,.143,.200,.167,.367,1,7,1,0,5,0,0,1/H
170,Steve Delabar,32,CIN,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
171,Randall Delgado,26,ARI,75,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
172,Matt den Dekker*,28,WSN,19,39,34,3,6,1,0,1,4,1,0,4,10,.176,.282,.294,.576,53,10,0,1,0,0,0,/H897
173,Daniel Descalso*,29,COL,99,289,250,38,66,12,2,8,38,3,0,34,56,.264,.349,.424,.773,93,106,2,1,0,4,3,H634/75D
174,Anthony DeSclafani,26,CIN,19,43,41,0,5,1,0,0,1,0,0,1,22,.122,.143,.146,.289,-23,6,1,0,1,0,0,1
175,Odrisamer Despaigne,29,MIA,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Aledmys Díaz,25,STL,111,460,404,71,121,28,3,17,65,4,4,41,60,.300,.369,.510,.879,134,206,10,7,2,6,6,6/H4
177,Dayán Díaz,27,CIN,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
178,Elías Díaz,25,PIT,1,4,4,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
179,Jumbo Díaz,32,CIN,45,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
180,Alex Dickerson*,26,SDP,84,285,253,39,65,16,2,10,37,5,1,26,44,.257,.333,.455,.788,112,115,5,4,0,2,2,7H/D
181,Derek Dietrich*,26,MIA,128,412,351,39,98,20,5,7,42,1,0,32,84,.279,.374,.425,.798,120,149,6,24,0,5,2,4H35/7
182,Wilmer Difo#,24,WSN,31,66,58,14,16,3,0,1,7,3,0,8,12,.276,.364,.379,.743,97,22,0,0,0,0,1,H/465
183,José Domínguez,25,SDP,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
184,Kyle Drabek,28,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
185,Stephen Drew*,33,WSN,70,165,143,24,38,11,1,8,21,0,1,16,31,.266,.339,.524,.864,123,75,3,2,0,4,0,H456/D
