Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
206,Freddie Freeman,24,ATL,162,162,159,1449.0,1392,1271,116,5,130,.996,-2,-1,-10,-8,3,8.61,8.56,1B
207,Sam Freeman,27,STL,44,0,0,38.0,13,4,9,0,0,1.000,,,3,16,0,3.08,0.30,P
208,Carlos Frías,24,LAD,15,2,0,32.1,5,2,3,0,0,1.000,,,-1,-6,0,1.39,0.33,P
209,Christian Friedrich,26,COL,16,3,0,24.1,7,3,3,1,0,.857,,,0,0,0,2.22,0.38,P
210,Ernesto Frieri,28,PIT,14,0,0,10.2,1,0,1,0,0,1.000,,,0,0,0,0.84,0.07,P
211,Kyuji Fujikawa,33,CHC,15,0,0,13.0,1,0,1,0,0,1.000,,,-1,-15,0,0.69,0.07,P
212,Rafael Furcal,36,MIA,8,8,7,71.0,32,13,19,0,8,1.000,-2,-25,0,0,0,4.06,4.00,2B
213,Yovani Gallardo,28,MIL,32,32,0,192.1,40,14,26,0,2,1.000,,,-1,-1,1,1.87,1.25,P
214,Freddy Galvis,24,PHI,41,32,27,295.0,145,42,102,1,19,.993,0,-1,-3,-12,-1,4.39,3.35,SS-3B-2B
215,Frank Garcés,24,SDP,15,0,0,9.0,1,0,1,0,0,1.000,,,0,0,0,1.00,0.07,P
216,Greg Garcia,24,STL,5,2,1,25.0,13,5,8,0,2,1.000,-1,-43,0,0,0,4.68,2.60,2B-SS
217,Jaime García,27,STL,7,7,0,43.2,8,1,7,0,1,1.000,,,2,9,0,1.65,1.14,P
218,Luis García,27,PHI,13,0,0,14.0,4,2,2,0,0,1.000,,,0,0,0,2.57,0.31,P
219,Yimi García,23,LAD,8,0,0,10.0,4,3,1,0,0,1.000,,,0,0,0,3.60,0.50,P
220,Matt Garza,30,MIL,27,27,1,163.1,29,11,15,3,0,.897,,,-1,-1,-1,1.43,0.96,P
221,Evan Gattis,27,ATL,93,89,81,799.0,777,723,49,5,2,.994,-5,-8,-3,-5,-4,8.70,8.30,C
222,Dillon Gee,28,NYM,22,22,0,137.1,38,14,24,0,1,1.000,,,3,4,0,2.49,1.73,P
223,Scooter Gennett,24,MIL,119,110,89,967.0,478,201,268,9,61,.981,-12,-14,-7,-8,0,4.37,3.91,2B-OF
224,Gonzalez Germen,26,NYM,25,0,0,30.1,4,2,2,0,1,1.000,,,0,0,0,1.19,0.16,P
225,Ken Giles,23,PHI,44,0,0,45.2,4,1,3,0,1,1.000,,,0,0,0,0.79,0.09,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
226,Caleb Gindl,25,MIL,6,6,4,48.1,11,11,0,0,0,1.000,-2,-37,-1,-25,0,2.05,1.83,OF
227,Jake Goebbert,26,SDP,32,23,14,209.2,191,176,13,2,6,.990,-2,-10,0,0,0,8.11,5.73,1B-OF
228,Erik Goeddel,25,NYM,6,0,0,6.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
229,Paul Goldschmidt,26,ARI,109,108,106,966.1,1021,934,80,7,83,.993,4,5,2,2,-1,9.44,9.30,1B
230,Carlos Gómez,28,MIL,145,144,133,1269.2,367,355,7,5,2,.986,-7,-6,1,0,-1,2.57,2.50,OF
231,Héctor Gómez,26,MIL,13,4,2,54.0,23,4,18,1,3,.957,2,36,2,44,0,3.67,1.57,SS-3B-2B
232,Jeanmar Gómez,26,PIT,44,0,0,62.0,14,5,8,1,0,.929,,,0,0,0,1.89,0.30,P
233,Marco Gonzales,22,STL,10,5,0,34.2,4,1,3,0,1,1.000,,,1,6,0,1.04,0.40,P
234,Adrián González,32,LAD,157,152,134,1325.1,1442,1318,118,6,118,.996,10,9,15,14,2,9.75,9.15,1B
235,Carlos González,28,COL,65,64,47,525.2,101,97,3,1,1,.990,2,4,-3,-6,-1,1.71,1.54,OF
236,Gio Gonzalez,28,WSN,27,27,0,158.2,26,6,19,1,1,.962,,,0,0,-1,1.42,0.93,P
237,Miguel González,30,PHI,6,0,0,5.1,1,0,1,0,0,1.000,,,0,0,0,1.69,0.17,P
238,Tom Gorzelanny,31,MIL,23,0,0,21.0,6,2,3,1,0,.833,,,0,0,0,2.14,0.22,P
239,Tuffy Gosewisch,30,ARI,35,31,30,282.1,260,241,18,1,1,.996,3,13,-1,-4,1,8.26,7.40,C
240,Phil Gosselin,25,ATL,38,30,23,277.2,115,44,68,3,17,.974,4,18,3,12,0,3.63,2.55,2B-3B-SS-OF
241,Yasmani Grandal,25,SDP,108,100,90,898.2,821,761,53,7,22,.991,-10,-14,-4,-5,-3,8.15,7.20,C-1B
242,Curtis Granderson,33,NYM,151,149,126,1328.1,315,305,8,2,1,.994,-7,-7,-5,-4,0,2.12,2.07,OF
243,Nick Greenwood,26,STL,19,1,0,36.0,17,6,11,0,1,1.000,,,3,17,0,4.25,0.89,P
244,Kevin Gregg,36,MIA,12,0,0,9.0,0,0,0,0,0,,,,-1,-22,,0.00,0.00,P
245,Didi Gregorius,24,ARI,78,74,70,670.1,335,113,216,6,42,.982,-1,-1,3,5,0,4.42,4.11,SS-2B-3B
246,Zack Greinke,30,LAD,32,32,0,202.1,59,28,30,1,8,.983,,,4,4,0,2.58,1.81,P
247,Randal Grichuk,22,STL,35,22,17,218.1,58,54,2,2,0,.966,3,16,3,16,-1,2.31,1.60,OF
248,Jason Grilli,37,PIT,22,0,0,20.1,2,1,1,0,1,1.000,,,1,10,0,0.89,0.09,P
249,Justin Grimm,25,CHC,73,0,0,69.0,10,4,6,0,0,1.000,,,-1,-3,0,1.30,0.14,P
250,Alex Guerrero,27,LAD,3,0,0,14.0,2,2,0,0,0,1.000,0,-17,-1,-85,0,1.29,0.67,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
251,J.C. Gutiérrez,30,SFG,61,0,0,63.2,9,5,4,0,0,1.000,,,-3,-9,0,1.27,0.15,P
252,Tony Gwynn,31,PHI,42,18,10,189.1,49,47,2,0,1,1.000,-4,-28,-4,-25,0,2.33,1.17,OF
253,Jedd Gyorko,25,SDP,109,106,104,951.1,476,184,281,11,60,.977,-3,-4,-9,-11,0,4.40,4.27,2B
254,Bradin Hagens,25,ARI,2,0,0,2.2,1,0,1,0,0,1.000,,,0,0,0,3.38,0.50,P
255,Jesse Hahn,24,SDP,14,12,0,73.1,15,0,15,0,0,1.000,,,0,0,-1,1.84,1.07,P
256,Scott Hairston,34,WSN,16,11,4,90.0,27,25,0,2,0,.926,-1,-12,-1,-13,0,2.50,1.56,OF
257,David Hale,26,ATL,45,6,0,87.1,21,7,14,0,2,1.000,,,-1,-2,0,2.16,0.47,P
258,Cole Hamels,30,PHI,30,30,0,204.2,32,6,26,0,1,1.000,,,2,2,0,1.41,1.07,P
259,Billy Hamilton,23,CIN,144,136,130,1199.1,354,342,10,2,3,.994,17,17,14,14,2,2.64,2.44,OF
260,Jason Hammel,31,CHC,17,17,0,108.2,24,12,11,1,1,.958,,,0,0,0,1.90,1.35,P
261,Brad Hand,24,MIA,32,16,0,111.0,32,8,24,0,1,1.000,,,4,7,0,2.59,1.00,P
262,Jack Hannahan,34,CIN,13,8,6,74.2,65,58,6,1,7,.985,2,31,0,0,0,7.71,4.92,1B
263,Aaron Harang,36,ATL,33,33,0,204.1,35,8,27,0,1,1.000,,,-1,-1,0,1.54,1.06,P
264,Dan Haren,33,LAD,32,32,0,186.0,38,14,23,1,2,.974,,,0,0,0,1.79,1.16,P
265,Bryce Harper,21,WSN,98,94,80,841.1,179,166,9,4,0,.978,-10,-14,-1,-1,0,1.87,1.79,OF
266,Will Harris,29,ARI,29,0,0,29.0,2,0,2,0,0,1.000,,,0,0,0,0.62,0.07,P
267,Josh Harrison,26,PIT,127,116,81,1027.0,354,151,197,6,30,.983,14,16,16,18,2,3.05,2.37,3B-OF-2B-SS
268,Chris Hatcher,29,MIA,52,0,0,56.0,10,6,4,0,0,1.000,,,0,0,0,1.61,0.19,P
269,LaTroy Hawkins,41,COL,57,0,0,54.1,11,5,5,1,1,.909,,,-2,-7,0,1.66,0.18,P
270,Chase Headley,30,SDP,76,75,70,647.0,173,43,124,6,14,.965,6,10,3,6,0,2.32,2.20,3B
271,Andrew Heaney,23,MIA,7,5,0,29.1,10,7,3,0,0,1.000,,,0,0,0,3.07,1.43,P
272,Adeiny Hechavarría,25,MIA,146,146,141,1294.2,652,200,438,14,87,.979,-13,-12,0,0,3,4.44,4.37,SS
273,Chris Heisey,29,CIN,77,55,43,544.0,131,131,0,0,0,1.000,11,23,8,17,0,2.17,1.70,OF
274,Jim Henderson,31,MIL,14,0,0,11.1,4,1,3,0,1,1.000,,,0,0,0,3.18,0.29,P
275,Kyle Hendricks,24,CHC,13,13,0,80.1,20,4,16,0,3,1.000,,,0,0,0,2.24,1.54,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
276,César Hernández,24,PHI,29,22,18,203.2,73,33,37,3,5,.959,-5,-31,-6,-35,0,3.09,2.41,3B-2B-SS
277,Enrique Hernández,22,MIA,15,10,9,100.2,34,20,14,0,3,1.000,1,15,3,35,0,3.04,2.27,OF-2B-3B
278,Pedro Hernández,25,COL,1,1,0,5.2,1,0,1,0,0,1.000,,,0,0,0,1.59,1.00,P
279,Roberto Hernández,33,TOT,32,29,0,164.2,34,11,23,0,2,1.000,,,0,0,0,1.86,1.06,P
280,Dilson Herrera,20,NYM,17,17,16,147.0,81,29,49,3,16,.963,-2,-13,0,0,0,4.78,4.59,2B
281,Elián Herrera,29,MIL,56,27,22,301.1,112,60,48,4,8,.964,-1,-5,-4,-15,-2,3.23,1.86,OF-SS-2B-3B
282,Chris Heston,26,SFG,3,1,0,5.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
283,Jason Heyward,24,ATL,149,148,142,1317.0,375,365,9,1,2,.997,27,25,23,20,2,2.56,2.51,OF
284,Brandon Hicks,28,SFG,62,59,52,533.0,293,108,180,5,47,.983,8,18,5,11,2,4.86,4.57,2B-OF-1B
285,Aaron Hill,32,ARI,123,123,117,1082.1,584,217,360,7,70,.988,-7,-8,-8,-9,2,4.80,4.69,2B-3B
286,Koyie Hill,35,PHI,10,6,6,57.0,45,42,3,0,0,1.000,-1,-21,-1,-21,0,7.11,4.50,C
287,Taylor Hill,25,WSN,3,1,0,9.0,3,0,3,0,0,1.000,,,0,0,0,3.00,1.00,P
288,John Holdzkom,26,PIT,9,0,0,9.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
289,Mario Hollands,25,PHI,50,0,0,47.0,8,5,3,0,1,1.000,,,-2,-9,0,1.53,0.16,P
290,Matt Holliday,34,STL,150,150,118,1280.2,252,240,5,7,1,.972,0,0,-3,-2,-1,1.72,1.63,OF
291,David Holmberg,22,CIN,7,5,0,30.0,7,2,5,0,1,1.000,,,-1,-7,0,2.10,1.00,P
292,J.J. Hoover,26,CIN,54,0,0,62.2,7,5,2,0,0,1.000,,,-2,-6,0,1.01,0.13,P
293,Ryan Howard,34,PHI,141,141,121,1256.1,1313,1224,80,9,103,.993,0,0,-12,-11,-5,9.34,9.25,1B
294,J.P. Howell,31,LAD,68,0,0,49.0,20,5,15,0,1,1.000,,,2,8,0,3.67,0.29,P
295,Daniel Hudson,27,ARI,3,0,0,2.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
296,Tim Hudson,38,SFG,31,31,1,189.1,36,13,21,2,1,.944,,,-2,-2,0,1.62,1.10,P
297,David Huff,29,SFG,16,0,0,20.0,3,1,1,1,0,.667,,,0,0,0,0.90,0.13,P
298,Jared Hughes,28,PIT,63,0,0,64.1,24,5,18,1,2,.958,,,3,9,0,3.22,0.37,P
299,Nick Hundley,30,SDP,14,9,9,88.0,79,74,5,0,2,1.000,0,0,0,0,1,8.08,5.64,C
300,Ender Inciarte,23,ARI,114,98,97,909.0,281,266,10,5,0,.982,8,11,19,25,0,2.73,2.42,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
301,Travis Ishikawa,30,TOT,46,24,13,236.0,246,230,15,1,23,.996,1,7,2,10,0,9.34,4.90,1B-OF
302,Brett Jackson,25,ARI,5,1,1,15.2,7,7,0,0,0,1.000,1,69,0,0,0,4.02,1.40,OF
303,Edwin Jackson,30,CHC,28,27,0,140.2,33,12,20,1,1,.970,,,3,4,0,2.05,1.14,P
304,Juan Jaime,26,ATL,16,0,0,12.1,1,0,1,0,0,1.000,,,0,0,0,0.73,0.06,P
305,Kenley Jansen,26,LAD,68,0,0,65.1,9,6,2,1,1,.889,,,-1,-3,0,1.10,0.12,P
306,Jon Jay,29,STL,125,109,70,987.1,251,247,2,2,0,.992,11,14,6,7,0,2.27,1.99,OF
307,Jeremy Jeffress,26,MIL,29,0,0,28.2,5,0,5,0,1,1.000,,,-1,-7,0,1.57,0.17,P
308,Dan Jennings,27,MIA,47,0,0,40.1,10,1,8,1,0,.900,,,-1,-5,0,2.01,0.19,P
309,César Jiménez,29,PHI,16,0,0,16.0,2,0,1,1,0,.500,,,0,0,0,0.56,0.06,P
310,Chris Johnson,29,ATL,150,149,137,1319.2,272,57,209,6,18,.978,-10,-9,-7,-6,-3,1.81,1.76,3B-1B
311,Reed Johnson,37,MIA,34,25,15,236.0,47,42,4,1,1,.979,-6,-31,-1,-5,0,1.75,1.35,OF
312,Eric Jokisch,24,CHC,4,1,0,14.1,4,1,3,0,0,1.000,,,0,0,0,2.51,1.00,P
313,Garrett Jones,33,MIA,137,129,108,1140.1,1118,998,107,13,103,.988,-10,-10,-5,-5,-4,8.72,8.01,1B-OF
314,Taylor Jordan,25,WSN,5,5,0,25.2,6,3,3,0,0,1.000,,,0,0,0,2.10,1.20,P
315,Jair Jurrjens,28,COL,2,2,0,9.1,1,0,0,1,0,.000,,,0,0,0,0.00,0.00,P
316,Tommy Kahnle,24,COL,54,0,0,68.2,15,8,5,2,1,.867,,,-1,-3,0,1.70,0.24,P
317,Ryan Kalish,26,CHC,38,27,16,237.1,56,55,0,1,0,.982,-4,-19,-6,-30,-1,2.09,1.45,OF
318,Joe Kelly,26,STL,7,7,0,35.0,5,2,3,0,0,1.000,,,0,0,0,1.29,0.71,P
319,Matt Kemp,29,LAD,143,137,119,1195.2,241,227,7,7,2,.971,-17,-17,-23,-23,-4,1.76,1.64,OF
320,Kyle Kendrick,29,PHI,32,32,0,199.0,49,18,29,2,1,.959,,,4,4,1,2.13,1.47,P
321,Ian Kennedy,29,SDP,33,33,0,201.0,30,12,18,0,1,1.000,,,1,1,0,1.34,0.91,P
322,Clayton Kershaw,26,LAD,27,27,6,198.1,41,8,31,2,3,.951,,,6,6,0,1.77,1.44,P
323,Mike Kickham,25,SFG,2,0,0,2.0,1,0,1,0,0,1.000,,,0,0,0,4.50,0.50,P
324,Roger Kieschnick,27,ARI,8,7,6,64.1,12,11,0,1,0,.917,-1,-13,-1,-18,0,1.54,1.38,OF
325,Craig Kimbrel,26,ATL,63,0,0,61.2,10,4,6,0,0,1.000,,,0,0,0,1.46,0.16,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
326,Brandon Kintzler,29,MIL,64,0,0,58.1,22,9,13,0,1,1.000,,,3,10,0,3.39,0.34,P
327,Jeff Kobernus,26,WSN,3,2,2,21.0,10,1,9,0,4,1.000,1,80,0,0,0,4.29,3.33,2B
328,Tom Koehler,28,MIA,32,32,0,191.1,36,22,14,0,2,1.000,,,0,0,0,1.69,1.13,P
329,George Kontos,29,SFG,24,0,0,32.1,4,1,3,0,0,1.000,,,0,0,0,1.11,0.17,P
330,George Kottaras,31,STL,3,1,0,11.0,8,8,0,0,0,1.000,-1,-109,0,0,0,6.55,2.67,C
331,Pete Kozma,26,STL,13,6,5,63.0,44,19,25,0,7,1.000,2,40,-1,-19,0,6.29,3.14,2B-SS
332,Tommy La Stella,25,ATL,88,86,60,721.2,368,146,216,6,54,.984,-15,-25,-2,-3,2,4.51,4.11,2B
333,John Lackey,35,STL,10,10,0,60.2,14,6,5,3,0,.786,,,-2,-7,0,1.63,1.10,P
334,Bobby LaFromboise,28,PIT,6,0,0,3.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
335,Juan Lagares,25,NYM,112,105,100,945.0,304,293,6,5,0,.984,13,17,25,31,0,2.85,2.67,OF
336,Gerald Laird,34,ATL,48,42,38,377.2,369,339,28,2,4,.995,0,0,-6,-19,-1,8.75,7.65,C
337,Junior Lake,24,CHC,85,70,48,633.2,155,145,3,7,1,.955,-1,-2,-4,-7,-3,2.10,1.74,OF
338,Jake Lamb,23,ARI,34,33,33,289.1,76,14,61,1,5,.987,3,11,3,12,0,2.33,2.21,3B
339,Andrew Lambo,25,PIT,7,6,4,48.0,16,16,0,0,1,1.000,2,58,1,25,0,3.00,2.29,OF-1B
340,Jason Lane,37,SDP,3,1,0,10.1,2,0,2,0,0,1.000,,,0,0,0,1.74,0.67,P
341,John Lannan,29,NYM,5,0,0,4.0,1,0,1,0,0,1.000,,,0,0,0,2.25,0.20,P
342,Adam LaRoche,34,WSN,136,135,123,1200.0,1200,1100,93,7,101,.994,1,1,1,1,1,8.95,8.77,1B
343,Mat Latos,26,CIN,16,16,0,102.1,22,10,12,0,1,1.000,,,0,0,0,1.93,1.38,P
344,Brandon League,31,LAD,63,0,0,63.0,17,4,10,3,3,.824,,,-3,-10,0,2.00,0.22,P
345,Mike Leake,26,CIN,33,33,0,214.1,60,26,30,4,1,.933,,,1,1,0,2.35,1.70,P
346,Sam LeCure,30,CIN,62,0,0,56.2,5,3,2,0,0,1.000,,,0,0,0,0.79,0.08,P
347,Cliff Lee,35,PHI,13,13,1,81.1,12,4,8,0,0,1.000,,,0,0,0,1.33,0.92,P
348,DJ LeMahieu,25,COL,148,139,125,1220.0,683,259,418,6,99,.991,7,7,10,10,0,4.99,4.42,2B-3B-SS-1B
349,Sandy León,25,WSN,20,17,16,157.0,164,154,9,1,1,.994,2,15,3,23,1,9.34,8.15,C
350,Tim Lincecum,30,SFG,33,26,1,155.2,24,11,12,1,1,.958,,,-3,-4,0,1.33,0.70,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
351,Brad Lincoln,29,PHI,2,0,0,2.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
352,Francisco Liriano,30,PIT,29,29,0,162.1,29,2,24,3,1,.897,,,-1,-1,-1,1.44,0.90,P
353,Rymer Liriano,23,SDP,34,29,27,256.1,63,57,2,4,0,.937,0,0,-2,-9,-2,2.07,1.74,OF
354,José Lobatón,29,WSN,64,58,55,538.2,545,497,46,2,3,.996,4,9,7,16,3,9.07,8.48,C
355,Jeff Locke,26,PIT,21,21,0,131.1,18,4,14,0,1,1.000,,,1,2,0,1.23,0.86,P
356,Boone Logan,29,COL,35,0,0,25.0,4,1,2,1,0,.750,,,-1,-8,0,1.08,0.09,P
357,Kyle Lohse,35,MIL,31,31,2,198.1,35,10,24,1,2,.971,,,3,3,-1,1.54,1.10,P
358,Javier López,36,SFG,65,0,0,37.2,18,10,7,1,0,.944,,,-1,-5,0,4.06,0.26,P
359,Rafael Lopez,26,CHC,4,1,1,20.0,24,23,1,0,0,1.000,0,0,0,0,0,10.80,6.00,C
360,Wilton Lopez,30,COL,4,0,0,6.1,1,0,1,0,0,1.000,,,0,0,0,1.42,0.25,P
361,Ed Lucas,32,MIA,51,34,27,342.1,174,63,107,4,21,.977,-4,-14,-3,-10,0,4.47,3.04,2B-SS-OF-3B-1B
362,Jonathan Lucroy,28,MIL,149,149,128,1311.2,1205,1126,74,5,14,.996,2,2,22,20,10,8.23,7.74,C-1B
363,Ryan Ludwick,35,CIN,92,91,52,751.2,136,135,1,0,0,1.000,3,4,-6,-9,2,1.63,1.48,OF
364,Donald Lutz,25,CIN,12,10,8,82.2,52,47,4,1,4,.981,0,-3,0,0,0,5.55,4.25,OF-1B
365,Jordan Lyles,23,COL,22,22,0,126.2,31,11,19,1,2,.968,,,2,3,0,2.13,1.36,P
366,Lance Lynn,27,STL,33,33,2,203.2,37,8,28,1,0,.973,,,1,1,-1,1.59,1.09,P
367,Tyler Lyons,26,STL,11,4,0,36.2,10,1,7,2,0,.800,,,1,5,0,1.96,0.73,P
368,Jean Machi,32,SFG,71,0,0,66.1,22,2,18,2,4,.909,,,3,9,0,2.71,0.28,P
369,Paul Maholm,32,LAD,30,8,0,70.2,18,4,13,1,0,.944,,,0,0,0,2.17,0.57,P
370,Martín Maldonado,27,MIL,45,30,25,287.1,287,256,24,7,2,.976,1,6,6,25,-1,8.77,6.22,C-1B-P
371,Seth Maness,25,STL,73,0,0,80.1,32,9,21,2,4,.938,,,5,12,0,3.36,0.41,P
372,Jeff Manship,29,PHI,20,0,0,23.0,5,2,3,0,2,1.000,,,-1,-9,0,1.96,0.25,P
373,Jake Marisnick,23,MIA,13,10,10,108.0,49,47,2,0,1,1.000,4,41,2,22,1,4.08,3.77,OF
374,Carlos Marmol,31,MIA,15,0,0,13.1,3,2,1,0,0,1.000,,,-1,-15,0,2.03,0.20,P
375,Evan Marshall,24,ARI,57,0,0,49.1,11,2,8,1,2,.909,,,1,4,0,1.82,0.18,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
376,Sean Marshall,31,CIN,15,0,0,14.0,7,1,6,0,1,1.000,,,0,0,0,4.50,0.47,P
377,Alfredo Marte,25,ARI,27,24,18,206.1,43,40,1,2,1,.953,1,5,0,0,-1,1.79,1.52,OF
378,Andy Marte,30,ARI,4,3,3,29.0,8,1,7,0,1,1.000,-1,-46,0,0,0,2.48,2.00,3B
379,Starling Marte,25,PIT,131,123,105,1105.0,188,178,4,6,0,.968,1,1,3,3,1,1.48,1.39,OF
380,Chris Martin,28,COL,16,0,0,15.2,3,1,2,0,0,1.000,,,0,0,0,1.72,0.19,P
381,Ethan Martin,25,PHI,2,0,0,4.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
382,Russell Martin,31,PIT,107,106,98,940.2,880,785,90,5,7,.994,6,8,21,27,2,8.37,8.18,C
383,Carlos Martinez,22,STL,57,7,0,89.1,35,11,23,1,2,.971,,,2,4,0,3.43,0.60,P
384,Michael Martinez,31,PIT,14,7,4,72.0,28,17,10,1,1,.964,1,15,1,16,0,3.38,1.80,2B-OF
385,Nick Masset,32,COL,51,0,0,45.0,11,5,3,3,0,.727,,,-1,-4,0,1.60,0.16,P
386,Justin Masterson,29,STL,9,6,0,30.2,6,4,2,0,0,1.000,,,-1,-7,0,1.76,0.67,P
387,Jeff Mathis,31,MIA,62,52,47,473.2,429,389,39,1,4,.998,3,8,8,20,1,8.13,6.90,C
388,Daisuke Matsuzaka,33,NYM,34,9,0,83.1,11,3,8,0,1,1.000,,,0,0,0,1.19,0.32,P
389,Ryan Mattheus,30,WSN,7,0,0,8.2,1,0,1,0,0,1.000,,,0,0,0,1.04,0.14,P
390,Tyler Matzek,23,COL,20,19,1,117.2,27,10,15,2,1,.926,,,-2,-3,0,1.91,1.25,P
391,John Mayberry,30,PHI,45,29,23,273.2,116,109,6,1,2,.991,1,4,0,0,0,3.78,2.50,OF-1B
392,Cameron Maybin,27,SDP,86,73,63,631.0,164,161,1,2,1,.988,4,7,1,1,-1,2.31,1.88,OF
393,Vin Mazzaro,27,PIT,5,0,0,10.1,1,1,0,0,0,1.000,,,0,0,0,0.87,0.20,P
394,Matt McBride,29,COL,8,5,4,48.2,33,31,2,0,7,1.000,0,-2,3,73,0,6.10,3.67,1B-OF
395,Brandon McCarthy,30,ARI,18,18,0,109.2,19,8,11,0,1,1.000,,,-1,-2,0,1.56,1.06,P
396,Andrew McCutchen,27,PIT,146,146,133,1286.0,308,301,1,6,0,.981,-5,-5,-11,-10,-4,2.11,2.07,OF
397,Casey McGehee,31,MIA,158,158,152,1409.2,326,78,241,7,34,.979,-4,-3,-7,-6,2,2.04,2.02,3B
398,Michael McKenry,29,COL,50,45,42,406.0,342,312,24,6,1,.982,-4,-12,-3,-9,1,7.45,6.72,C
399,Nate McLouth,32,WSN,50,33,27,318.0,66,64,0,2,0,.970,2,9,-1,-3,-1,1.81,1.28,OF
400,Tommy Medica,26,SDP,64,55,33,452.1,346,319,26,1,29,.997,2,6,0,0,-1,6.86,5.07,1B-OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
401,Jenrry Mejia,24,NYM,63,7,0,93.2,13,4,9,0,1,1.000,,,-4,-9,0,1.25,0.21,P
402,Mark Melancon,29,PIT,72,0,0,71.0,18,5,12,1,0,.944,,,1,3,0,2.15,0.24,P
403,Jordy Mercer,27,PIT,144,137,129,1224.1,609,159,439,11,80,.982,20,20,4,3,-1,4.40,4.12,SS-OF
404,Devin Mesoraco,26,CIN,109,104,99,936.2,890,832,55,3,5,.997,4,5,-4,-5,2,8.52,8.14,C
405,Wade Miley,27,ARI,33,33,0,201.1,37,7,27,3,2,.919,,,2,2,0,1.52,1.03,P
406,Shelby Miller,23,STL,32,31,1,183.0,27,15,11,1,0,.963,,,0,0,1,1.28,0.81,P
407,Mike Minor,26,ATL,25,25,0,145.1,19,4,15,0,0,1.000,,,-3,-4,-1,1.18,0.76,P
408,Yadier Molina,31,STL,108,107,95,940.2,879,820,57,2,10,.998,13,16,8,10,3,8.39,8.12,C-1B
409,Miguel Montero,30,ARI,131,130,125,1152.0,1115,1037,65,13,12,.988,2,2,10,10,-1,8.61,8.41,C
410,Rafael Montero,23,NYM,10,8,0,44.1,8,2,6,0,1,1.000,,,2,9,0,1.62,0.80,P
411,Adam Moore,30,SDP,1,1,1,9.0,8,8,0,0,0,1.000,0,0,0,0,0,8.00,8.00,C
412,Tyler Moore,27,WSN,27,20,16,189.1,199,180,16,3,16,.985,-2,-11,1,6,2,9.32,7.00,1B-OF
413,Franklin Morales,28,COL,38,22,0,142.1,31,7,19,5,1,.839,,,-1,-1,0,1.64,0.68,P
414,Brent Morel,27,PIT,14,8,5,75.0,19,2,17,0,0,1.000,1,11,0,0,0,2.28,1.36,3B-1B
415,Justin Morneau,33,COL,131,126,112,1105.2,1260,1170,86,4,122,.997,11,12,10,11,3,10.22,9.59,1B
416,Bryan Morris,27,TOT,60,0,0,64.1,11,2,8,1,0,.909,,,1,18,0,1.40,0.17,P
417,Mike Morse,32,SFG,123,121,57,915.1,445,414,26,5,41,.989,-16,-20,-11,-14,-1,4.33,3.46,OF-1B
418,Charlie Morton,30,PIT,26,26,0,157.1,33,9,23,1,2,.970,,,3,4,1,1.83,1.23,P
419,Jason Motte,32,STL,29,0,0,25.0,4,1,3,0,0,1.000,,,1,8,0,1.44,0.14,P
420,Daniel Murphy,29,NYM,142,142,138,1282.2,603,215,373,15,92,.975,-12,-11,-9,-8,-1,4.13,4.11,2B-3B-1B
