Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
12,José Ascanio,22,ATL,1,1,.500,5.06,13,0,6,0,0,0,16.0,17,11,9,3,6,2,13,0,0,0,74,88,5.18,1.438,9.6,1.7,3.4,7.3,2.17
13,Scott Atchison,31,SFG,0,0,,4.11,22,0,4,0,0,0,30.2,32,14,14,5,10,0,25,1,0,2,131,110,4.81,1.370,9.4,1.5,2.9,7.3,2.50
14,Luis Ayala,29,WSN,2,2,.500,3.19,44,0,11,0,0,1,42.1,43,16,15,5,12,0,28,1,0,1,181,133,4.37,1.299,9.1,1.1,2.6,6.0,2.33
15,Brandon Backe,29,HOU,3,1,.750,3.77,5,5,0,0,0,0,28.2,27,13,12,4,11,0,11,2,0,0,123,119,5.65,1.326,8.5,1.3,3.5,3.5,1.00
16,Mike Bacsik*,29,WSN,5,8,.385,5.11,29,20,0,0,0,0,118.0,141,73,67,26,29,3,45,6,0,4,520,83,6.23,1.441,10.8,2.0,2.2,3.4,1.55
17,Homer Bailey,21,CIN,4,2,.667,5.76,9,9,0,0,0,0,45.1,43,32,29,3,28,1,28,3,1,1,205,81,4.92,1.566,8.5,0.6,5.6,5.6,1.00
18,Grant Balfour,29,MIL,0,2,.000,20.25,3,0,2,0,0,0,2.2,4,6,6,1,4,0,3,1,0,0,18,25,11.49,3.000,13.5,3.4,13.5,10.1,0.75
19,Daniel Barone,24,FLA,1,3,.250,5.71,16,6,4,0,0,0,41.0,50,29,26,11,19,2,18,1,0,1,183,77,7.31,1.683,11.0,2.4,4.2,4.0,0.95
20,Kevin Barry,28,ATL,0,0,,22.50,1,0,1,0,0,0,2.0,6,5,5,0,2,0,4,0,0,1,14,23,2.24,4.000,27.0,0.0,9.0,18.0,2.00
21,Denny Bautista,26,COL,2,1,.667,12.46,9,1,2,0,0,0,8.2,18,12,12,0,4,0,8,1,0,0,48,40,3.12,2.538,18.7,0.0,4.2,8.3,2.00
22,Jonah Bayliss,26,PIT,4,3,.571,8.36,39,0,11,0,0,0,37.2,51,36,35,8,18,2,29,2,0,1,179,52,6.05,1.832,12.2,1.9,4.3,6.9,1.61
23,Joe Beimel*,30,LAD,4,2,.667,3.88,83,0,10,0,0,1,67.1,63,30,29,1,24,6,39,1,2,3,281,115,3.39,1.292,8.4,0.1,3.2,5.2,1.63
24,Matt Belisle,27,CIN,8,9,.471,5.32,30,30,0,1,0,0,177.2,212,111,105,26,43,4,125,7,1,6,771,87,4.58,1.435,10.7,1.3,2.2,6.3,2.91
25,Heath Bell,29,SDP,6,4,.600,2.02,81,0,16,0,0,2,93.2,60,21,21,3,30,1,102,2,0,4,363,199,2.50,0.961,5.8,0.3,2.9,9.8,3.40
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Armando Benítez,34,TOT,2,8,.200,5.36,55,0,24,0,0,9,50.1,49,37,30,8,29,2,57,1,3,1,228,83,4.83,1.550,8.8,1.4,5.2,10.2,1.97
27,Armando Benítez,34,SFG,0,3,.000,4.67,19,0,17,0,0,9,17.1,17,9,9,3,9,1,18,0,2,0,78,98,4.97,1.500,8.8,1.6,4.7,9.3,2.00
28,Armando Benítez,34,FLA,2,5,.286,5.73,36,0,7,0,0,0,33.0,32,28,21,5,20,1,39,1,1,1,150,77,4.76,1.576,8.7,1.4,5.5,10.6,1.95
29,Jeff Bennett,27,ATL,2,1,.667,3.46,3,2,0,0,0,0,13.0,14,5,5,3,3,1,14,0,0,1,57,129,4.78,1.308,9.7,2.1,2.1,9.7,4.67
30,Jason Bergmann,25,WSN,6,6,.500,4.45,21,21,0,0,0,0,115.1,99,59,57,18,42,1,86,2,0,4,480,95,4.92,1.223,7.7,1.4,3.3,6.7,2.05
31,Chad Billingsley,22,LAD,12,5,.706,3.31,43,20,6,1,0,0,147.0,131,56,54,15,64,3,141,3,0,5,623,135,4.02,1.327,8.0,0.9,3.9,8.6,2.20
32,Joe Bisenius,24,PHI,0,0,,0.00,2,0,0,0,0,0,2.0,2,0,0,0,2,0,3,0,0,0,9,,3.24,2.000,9.0,0.0,9.0,13.5,1.50
33,Travis Blackley*,24,SFG,0,0,,7.27,2,2,0,0,0,0,8.2,10,7,7,2,5,0,5,0,1,0,40,64,6.82,1.731,10.4,2.1,5.2,5.2,1.00
34,Chris Booker,30,WSN,0,1,.000,18.00,3,0,1,0,0,0,1.0,1,2,2,1,1,0,1,0,0,1,5,32,17.24,2.000,9.0,9.0,9.0,9.0,1.00
35,Dave Borkowski,30,HOU,5,3,.625,5.15,64,0,18,0,0,1,71.2,76,46,41,8,34,9,63,4,0,3,325,87,4.52,1.535,9.5,1.0,4.3,7.9,1.85
36,Micah Bowie*,32,WSN,4,3,.571,4.55,30,8,2,0,0,0,57.1,55,30,29,7,27,0,42,2,0,0,248,93,4.88,1.430,8.6,1.1,4.2,6.6,1.56
37,Blaine Boyer,25,ATL,0,0,,3.38,5,0,2,0,0,0,5.1,10,3,2,0,1,1,3,0,0,2,26,137,2.68,2.063,16.9,0.0,1.7,5.1,3.00
38,Bill Bray*,24,CIN,3,3,.500,6.28,19,0,5,0,0,1,14.1,16,10,10,1,5,1,14,0,0,0,63,75,3.24,1.465,10.0,0.6,3.1,8.8,2.80
39,Yhency Brazobán,27,LAD,0,0,,16.20,4,0,1,0,0,0,1.2,3,4,3,0,3,1,5,0,0,0,12,33,2.64,3.600,16.2,0.0,16.2,27.0,1.67
40,Doug Brocail,40,SDP,5,1,.833,3.05,67,0,16,0,0,0,76.2,66,33,26,8,24,3,43,2,0,2,319,131,4.49,1.174,7.7,0.9,2.8,5.0,1.79
41,Jonathan Broxton,23,LAD,4,4,.500,2.85,83,0,18,0,0,2,82.0,69,30,26,6,25,3,99,1,0,4,334,156,2.73,1.146,7.6,0.7,2.7,10.9,3.96
42,Taylor Buchholz,25,COL,6,5,.545,4.23,41,8,6,0,0,0,93.2,105,47,44,8,20,4,61,2,1,3,396,114,3.75,1.335,10.1,0.8,1.9,5.9,3.05
43,Bryan Bullington,26,PIT,0,3,.000,5.29,5,3,0,0,0,0,17.0,24,11,10,3,5,0,7,0,0,1,76,84,5.59,1.706,12.7,1.6,2.6,3.7,1.40
44,Ambiorix Burgos,23,NYM,1,0,1.000,3.42,17,0,5,0,0,0,23.2,17,10,9,3,9,0,19,2,0,2,98,128,4.68,1.099,6.5,1.1,3.4,7.2,2.11
45,Jared Burton,26,CIN,4,2,.667,2.51,47,0,12,0,0,0,43.0,28,15,12,2,22,4,36,2,1,3,176,185,3.84,1.163,5.9,0.4,4.6,7.5,1.64
46,Dave Bush,27,MIL,12,10,.545,5.12,33,31,2,0,0,0,186.1,217,110,106,27,44,1,134,11,0,3,810,87,4.57,1.401,10.5,1.3,2.1,6.5,3.05
47,Matt Cain,22,SFG,7,16,.304,3.65,32,32,0,1,0,0,200.0,173,84,81,14,79,3,163,5,0,12,832,123,3.78,1.260,7.8,0.6,3.6,7.3,2.06
48,Kevin Cameron,27,SDP,2,0,1.000,2.79,48,0,20,0,0,0,58.0,55,24,18,0,36,5,50,0,0,2,263,144,3.38,1.569,8.5,0.0,5.6,7.8,1.39
49,José Capellán,26,MIL,0,2,.000,4.50,7,0,3,0,0,0,12.0,10,6,6,2,6,1,8,0,0,2,52,101,5.57,1.333,7.5,1.5,4.5,6.0,1.33
50,Matt Capps,23,PIT,4,7,.364,2.28,76,0,47,0,0,18,79.0,64,22,20,5,16,10,64,3,0,1,315,192,3.16,1.013,7.3,0.6,1.8,7.3,4.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Chris Capuano*,28,MIL,5,12,.294,5.10,29,25,0,0,0,0,150.0,170,93,85,20,54,2,132,8,0,10,669,87,4.45,1.493,10.2,1.2,3.2,7.9,2.44
52,Buddy Carlyle,29,ATL,8,7,.533,5.21,22,20,1,0,0,0,107.0,117,67,62,19,32,8,74,2,0,3,462,84,5.12,1.393,9.8,1.6,2.7,6.2,2.31
53,Chris Carpenter,32,STL,0,1,.000,7.50,1,1,0,0,0,0,6.0,9,5,5,0,1,0,3,1,0,0,29,62,3.24,1.667,13.5,0.0,1.5,4.5,3.00
54,Marcos Carvajal,22,FLA,0,0,,6.75,3,0,3,0,0,0,4.0,8,4,3,0,2,0,2,0,0,0,24,70,3.74,2.500,18.0,0.0,4.5,4.5,1.00
55,Jack Cassel,26,SDP,1,1,.500,3.97,6,4,0,0,0,0,22.2,30,10,10,1,5,0,11,1,0,1,98,102,3.64,1.544,11.9,0.4,2.0,4.4,2.20
56,Fabio Castro*,22,PHI,0,0,,6.00,10,1,4,0,0,0,12.0,9,8,8,2,13,0,14,0,0,0,56,78,6.32,1.833,6.8,1.5,9.8,10.5,1.08
57,Troy Cate*,26,STL,0,0,,3.38,14,0,4,0,0,0,16.0,18,7,6,1,9,0,12,0,0,0,74,133,4.24,1.688,10.1,0.6,5.1,6.8,1.33
58,Andy Cavazos,26,STL,0,0,,10.35,17,0,5,0,0,0,20.0,27,27,23,5,16,0,15,2,0,2,104,43,7.69,2.150,12.2,2.3,7.2,6.8,0.94
59,Shawn Chacón,29,PIT,5,4,.556,3.94,64,4,11,0,0,1,96.0,95,42,42,9,48,11,79,7,0,1,428,111,4.53,1.490,8.9,0.8,4.5,7.4,1.65
60,Rocky Cherry,27,CHC,1,1,.500,3.00,12,0,2,0,0,0,15.0,13,6,5,1,6,1,13,1,0,0,66,157,3.77,1.267,7.8,0.6,3.6,7.8,2.17
61,Matt Chico*,24,WSN,7,9,.438,4.63,31,31,0,0,0,0,167.0,183,96,86,26,74,3,94,5,0,7,747,91,5.56,1.539,9.9,1.4,4.0,5.1,1.27
62,Randy Choate*,31,ARI,0,0,,,2,0,0,0,0,0,0.0,3,0,0,0,0,0,0,0,0,0,3,,,,,,,,
63,Vinnie Chulk,28,SFG,5,4,.556,3.57,57,0,15,0,0,0,53.0,53,22,21,3,14,2,41,2,0,2,222,126,3.33,1.264,9.0,0.5,2.4,7.0,2.93
64,Jeff Cirillo,37,ARI,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,,7.24,2.000,0.0,0.0,18.0,9.0,0.50
65,Darren Clarke,26,COL,0,0,,0.00,2,0,0,0,0,0,1.1,2,0,0,0,1,0,1,0,0,0,7,,3.99,2.250,13.5,0.0,6.8,6.8,1.00
66,Todd Coffey,26,CIN,2,1,.667,5.82,58,0,8,0,0,0,51.0,70,36,33,12,19,4,43,5,0,4,242,80,6.02,1.745,12.4,2.1,3.4,7.6,2.26
67,Willie Collazo*,27,NYM,0,0,,6.35,6,0,1,0,0,0,5.2,7,4,4,0,5,1,0,0,0,0,27,72,5.89,2.118,11.1,0.0,7.9,0.0,0.00
68,Jesús Colomé,29,WSN,5,1,.833,3.82,61,0,16,0,0,1,66.0,64,30,28,6,27,3,43,1,0,4,286,111,4.39,1.379,8.7,0.8,3.7,5.9,1.59
69,Steve Colyer*,28,ATL,0,1,.000,4.91,7,0,1,0,0,0,3.2,9,2,2,1,4,0,4,0,0,1,22,97,7.88,3.545,22.1,2.5,9.8,9.8,1.00
70,Clay Condrey,31,PHI,5,0,1.000,5.04,39,0,14,0,0,2,50.0,61,30,28,4,16,3,27,5,0,1,228,91,4.46,1.540,11.0,0.7,2.9,4.9,1.69
71,Aaron Cook,28,COL,8,7,.533,4.12,25,25,0,2,0,0,166.0,178,87,76,15,44,6,61,6,0,0,698,117,4.58,1.337,9.7,0.8,2.4,3.3,1.39
72,Chad Cordero,25,WSN,3,3,.500,3.36,76,0,59,0,0,37,75.0,75,31,28,8,29,3,62,0,1,5,321,126,4.13,1.387,9.0,1.0,3.5,7.4,2.14
73,Francisco Cordero,32,MIL,0,4,.000,2.98,66,0,58,0,0,44,63.1,52,23,21,4,18,1,86,1,0,2,261,149,2.25,1.105,7.4,0.6,2.6,12.2,4.78
74,Lance Cormier,26,ATL,2,6,.250,7.09,10,9,1,0,0,0,45.2,56,38,36,16,22,3,27,0,0,4,210,62,8.06,1.708,11.0,3.2,4.3,5.3,1.23
75,Rheal Cormier*,40,CIN,0,0,,9.00,6,0,1,0,0,0,3.0,4,3,3,1,1,0,1,1,0,0,14,57,8.91,1.667,12.0,3.0,3.0,3.0,1.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Manny Corpas,24,COL,4,2,.667,2.08,78,0,46,0,0,19,78.0,63,20,18,6,20,3,58,2,0,0,306,232,3.60,1.064,7.3,0.7,2.3,6.7,2.90
77,Kevin Correia,26,SFG,4,7,.364,3.45,59,8,9,0,0,0,101.2,94,39,39,9,40,7,80,2,1,1,437,130,4.06,1.318,8.3,0.8,3.5,7.1,2.00
78,Neal Cotts*,27,CHC,0,1,.000,4.86,16,0,4,0,0,0,16.2,15,9,9,1,9,0,14,3,0,0,76,97,4.50,1.440,8.1,0.5,4.9,7.6,1.56
79,Jon Coutlangus*,26,CIN,4,2,.667,4.39,64,0,9,0,0,0,41.0,38,22,20,3,27,0,38,4,0,6,187,106,4.61,1.585,8.3,0.7,5.9,8.3,1.41
80,Juan Cruz,28,ARI,6,1,.857,3.10,53,0,15,0,0,0,61.0,45,28,21,7,32,3,87,5,2,1,262,154,3.70,1.262,6.6,1.0,4.7,12.8,2.72
81,Dave Davidson*,23,PIT,0,0,,22.50,2,0,1,0,0,0,2.0,6,6,5,1,2,0,0,2,0,0,17,23,15.74,4.000,27.0,4.5,9.0,0.0,0.00
82,Kyle Davies,23,ATL,4,8,.333,5.76,17,17,0,0,0,0,86.0,92,61,55,12,44,3,59,2,1,1,389,76,5.29,1.581,9.6,1.3,4.6,6.2,1.34
83,Doug Davis*,31,ARI,13,12,.520,4.25,33,33,0,0,0,0,192.2,211,100,91,21,95,7,144,5,1,10,862,112,4.72,1.588,9.9,1.0,4.4,6.7,1.52
84,Kane Davis,32,PHI,0,1,.000,5.56,11,0,1,0,0,0,11.1,17,7,7,2,8,2,10,0,0,0,59,85,5.89,2.206,13.5,1.6,6.4,7.9,1.25
85,Ryan Dempster,30,CHC,2,7,.222,4.73,66,0,58,0,0,28,66.2,59,36,35,8,30,4,55,1,1,2,282,98,4.55,1.335,8.0,1.1,4.1,7.4,1.83
86,Elmer Dessens,36,TOT,2,2,.500,7.15,17,5,7,0,0,0,34.0,45,32,27,6,12,0,22,0,0,0,156,66,5.30,1.676,11.9,1.6,3.2,5.8,1.83
87,Elmer Dessens,36,MIL,1,1,.500,6.60,12,0,7,0,0,0,15.0,24,16,11,3,3,0,12,0,0,0,69,69,4.84,1.800,14.4,1.8,1.8,7.2,4.00
88,Elmer Dessens,36,COL,1,1,.500,7.58,5,5,0,0,0,0,19.0,21,16,16,3,9,0,10,0,0,0,87,64,5.66,1.579,9.9,1.4,4.3,4.7,1.11
89,Ross Detwiler*,21,WSN,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,4,,1.24,0.000,0.0,0.0,0.0,9.0,
90,Joey Devine,23,ATL,1,0,1.000,1.08,10,0,5,0,0,0,8.1,7,1,1,0,8,2,7,0,0,1,39,420,4.44,1.800,7.6,0.0,8.6,7.6,0.88
91,Octavio Dotel,33,ATL,0,0,,4.70,9,0,3,0,0,0,7.2,5,5,4,1,1,0,12,0,0,0,30,97,2.20,0.783,5.9,1.2,1.2,14.1,12.00
92,Dennis Dove,25,STL,0,0,,15.00,3,0,1,0,0,0,3.0,5,5,5,2,1,0,1,0,0,0,15,33,12.24,2.000,15.0,6.0,3.0,3.0,1.00
93,Travis Driskill,35,HOU,0,1,.000,4.50,2,0,1,0,0,0,6.0,10,6,3,1,1,0,4,0,0,0,29,104,4.57,1.833,15.0,1.5,1.5,6.0,4.00
94,Zach Duke*,24,PIT,3,8,.273,5.53,20,19,0,0,0,0,107.1,161,74,66,14,25,2,41,3,1,0,482,79,4.95,1.733,13.5,1.2,2.1,3.4,1.64
95,Phil Dumatrait*,25,CIN,0,4,.000,15.00,6,6,0,0,0,0,18.0,39,30,30,6,12,0,9,1,0,0,104,31,8.74,2.833,19.5,3.0,6.0,4.5,0.75
96,J.D. Durbin,25,TOT,6,5,.545,6.06,19,10,4,1,1,1,65.1,78,49,44,6,37,4,40,2,0,2,305,76,5.00,1.760,10.7,0.8,5.1,5.5,1.08
97,J.D. Durbin,25,ARI,0,0,,94.50,1,0,0,0,0,0,0.2,7,7,7,0,1,0,1,0,0,0,10,7,4.74,12.000,94.5,0.0,13.5,13.5,1.00
98,J.D. Durbin,25,PHI,6,5,.545,5.15,18,10,4,1,1,1,64.2,71,42,37,6,36,4,39,2,0,2,295,89,5.00,1.655,9.9,0.8,5.0,5.4,1.08
99,Adam Eaton,29,PHI,10,10,.500,6.29,30,30,0,0,0,0,161.2,192,117,113,30,71,4,97,11,0,6,734,73,5.97,1.627,10.7,1.7,4.0,5.4,1.37
100,John Ennis,27,PHI,0,0,,8.22,3,1,1,0,0,1,7.2,12,7,7,1,3,0,8,0,0,0,38,58,4.02,1.957,14.1,1.2,3.5,9.4,2.67
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Dana Eveland*,23,ARI,1,0,1.000,14.40,5,1,0,0,0,0,5.0,8,8,8,0,5,0,3,0,0,1,28,35,5.04,2.600,14.4,0.0,9.0,5.4,0.60
102,Scott Eyre*,35,CHC,2,1,.667,4.13,55,0,17,0,0,0,52.1,59,26,24,3,35,5,45,1,0,3,240,113,4.33,1.796,10.1,0.5,6.0,7.7,1.29
103,Brian Falkenborg,29,STL,0,1,.000,4.82,16,0,2,0,0,0,18.2,22,10,10,2,8,0,16,1,0,1,84,93,4.37,1.607,10.6,1.0,3.9,7.7,2.00
104,Pedro Feliciano*,30,NYM,2,2,.500,3.09,78,0,12,0,0,2,64.0,47,26,22,3,31,4,61,5,1,1,275,140,3.63,1.219,6.6,0.4,4.4,8.6,1.97
105,Nate Field,31,FLA,0,0,,27.00,1,0,1,0,0,0,1.0,3,3,3,0,1,0,2,0,0,0,7,22,2.24,4.000,27.0,0.0,9.0,18.0,2.00
106,Randy Flores*,31,STL,3,0,1.000,4.25,70,0,11,0,0,1,55.0,71,31,26,2,15,0,47,3,0,3,253,104,2.99,1.564,11.6,0.3,2.5,7.7,3.13
107,Josh Fogg,30,COL,10,9,.526,4.94,30,29,0,0,0,0,165.2,194,99,91,23,59,7,94,13,0,3,745,97,5.21,1.527,10.5,1.2,3.2,5.1,1.59
108,Jeff Francis*,26,COL,17,9,.654,4.22,34,34,0,1,1,0,215.1,234,103,101,25,63,7,165,7,1,1,922,114,4.19,1.379,9.8,1.0,2.6,6.9,2.62
109,Ryan Franklin,34,STL,4,4,.500,3.04,69,0,8,0,0,1,80.0,70,28,27,8,11,0,44,3,0,2,317,145,3.97,1.013,7.9,0.9,1.2,5.0,4.00
110,Brian Fuentes*,31,COL,3,5,.375,3.08,64,0,38,0,0,20,61.1,46,26,21,6,23,0,56,7,0,2,255,156,4.15,1.125,6.8,0.9,3.4,8.2,2.43
111,Sean Gallagher,21,CHC,0,0,,8.59,8,0,3,0,0,1,14.2,19,15,14,3,12,0,5,1,0,0,74,55,7.88,2.114,11.7,1.8,7.4,3.1,0.42
112,Yovani Gallardo,21,MIL,9,5,.643,3.67,20,17,1,0,0,0,110.1,103,48,45,8,37,2,101,2,0,3,466,121,3.41,1.269,8.4,0.7,3.0,8.2,2.73
113,Anderson García,26,PHI,0,0,,13.50,1,0,0,0,0,0,0.2,2,1,1,0,0,0,0,0,0,0,4,51,3.24,3.000,27.0,0.0,0.0,0.0,
114,Freddy García,30,PHI,1,5,.167,5.90,11,11,0,0,0,0,58.0,74,39,38,12,19,3,50,5,0,5,264,78,5.45,1.603,11.5,1.9,2.9,7.8,2.63
115,Harvey García,23,FLA,0,1,.000,4.38,8,0,0,0,0,0,12.1,14,6,6,3,7,1,15,0,0,2,55,102,5.67,1.703,10.2,2.2,5.1,10.9,2.14
116,Lee Gardner,32,FLA,3,4,.429,1.94,62,0,20,0,0,2,74.1,72,19,16,2,18,4,52,3,0,1,311,226,3.04,1.211,8.7,0.2,2.2,6.3,2.89
117,Geoff Geary,30,PHI,3,2,.600,4.41,57,0,10,0,0,0,67.1,72,44,33,8,25,6,38,9,0,3,296,104,5.17,1.441,9.6,1.1,3.3,5.1,1.52
118,Justin Germano,24,SDP,7,10,.412,4.46,26,23,3,0,0,0,133.1,133,72,66,14,40,3,78,8,0,1,566,90,4.52,1.298,9.0,0.9,2.7,5.3,1.95
119,Dan Giese,30,SFG,0,2,.000,4.82,8,0,3,0,0,0,9.1,8,5,5,4,2,0,7,0,0,0,37,96,7.95,1.071,7.7,3.9,1.9,6.8,3.50
120,Tom Glavine*,41,NYM,13,8,.619,4.45,34,34,0,1,1,0,200.1,219,102,99,23,64,2,89,4,0,2,855,97,4.86,1.413,9.8,1.0,2.9,4.0,1.39
121,Édgar González,24,ARI,8,4,.667,5.03,32,12,5,0,0,0,102.0,110,61,57,18,28,4,62,4,1,5,437,95,5.26,1.353,9.7,1.6,2.5,5.5,2.21
122,Enrique González,24,ARI,0,0,,13.50,1,0,1,0,0,0,2.0,4,4,3,0,1,0,0,0,0,0,11,41,4.74,2.500,18.0,0.0,4.5,0.0,0.00
123,Mike Gonzalez*,29,ATL,2,0,1.000,1.59,18,0,5,0,0,2,17.0,15,3,3,0,8,0,13,0,0,0,70,279,3.12,1.353,7.9,0.0,4.2,6.9,1.63
124,Tom Gordon,39,PHI,3,2,.600,4.73,44,0,11,0,0,6,40.0,40,21,21,7,13,0,32,2,0,1,170,98,5.04,1.325,9.0,1.6,2.9,7.2,2.46
125,Tom Gorzelanny*,24,PIT,14,10,.583,3.88,32,32,0,1,1,0,201.2,214,90,87,18,68,3,135,11,1,5,874,112,4.24,1.398,9.6,0.8,3.0,6.0,1.99
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Mike Gosling*,26,CIN,2,0,1.000,4.91,23,0,7,0,0,0,33.0,42,22,18,5,28,8,32,1,0,1,164,95,5.91,2.121,11.5,1.4,7.6,8.7,1.14
127,John Grabow*,28,PIT,3,2,.600,4.53,63,0,14,0,0,1,51.2,56,27,26,6,19,2,42,1,0,3,228,97,4.29,1.452,9.8,1.0,3.3,7.3,2.21
128,Kevin Gregg,29,FLA,0,5,.000,3.54,74,0,55,0,0,32,84.0,63,34,33,7,40,1,87,6,0,6,355,123,3.89,1.226,6.8,0.8,4.3,9.3,2.18
129,Eddie Guardado*,36,CIN,0,0,,7.24,15,0,2,0,0,0,13.2,16,11,11,2,4,0,8,1,0,0,62,65,5.07,1.463,10.5,1.3,2.6,5.3,2.00
130,J.C. Gutiérrez,23,HOU,1,1,.500,5.91,7,3,1,0,0,0,21.1,25,14,14,3,6,2,16,0,0,1,93,76,4.41,1.453,10.5,1.3,2.5,6.8,2.67
131,Ángel Guzmán,25,CHC,0,1,.000,3.56,12,3,3,0,0,0,30.1,32,12,12,2,9,0,26,2,0,3,128,131,3.47,1.352,9.5,0.6,2.7,7.7,2.89
132,Cole Hamels*,23,PHI,15,5,.750,3.39,28,28,0,2,0,0,183.1,163,72,69,25,43,4,177,3,0,5,743,135,3.83,1.124,8.0,1.2,2.1,8.7,4.12
133,Justin Hampson*,27,SDP,2,3,.400,2.70,39,0,12,0,0,0,53.1,48,17,16,1,16,4,34,3,0,0,219,149,3.28,1.200,8.1,0.2,2.7,5.7,2.13
134,Josh Hancock,29,STL,0,1,.000,3.55,8,0,4,0,0,0,12.2,14,6,5,2,5,0,9,0,0,1,56,127,5.06,1.500,9.9,1.4,3.6,6.4,1.80
135,Joel Hanrahan,25,WSN,5,3,.625,6.00,12,11,0,0,0,0,51.0,59,35,34,9,38,0,43,0,0,3,247,71,6.08,1.902,10.4,1.6,6.7,7.6,1.13
136,J.A. Happ*,24,PHI,0,1,.000,11.25,1,1,0,0,0,0,4.0,7,5,5,3,2,0,5,0,0,0,21,44,11.99,2.250,15.8,6.8,4.5,11.3,2.50
137,Aaron Harang,29,CIN,16,6,.727,3.73,34,34,0,2,1,0,231.2,213,100,96,28,52,3,218,8,1,12,948,124,3.71,1.144,8.3,1.1,2.0,8.5,4.19
138,Tim Harikkala,35,COL,0,0,,8.10,1,1,0,0,0,0,3.1,9,3,3,0,1,0,2,0,0,0,19,65,2.94,3.000,24.3,0.0,2.7,5.4,2.00
139,Kevin Hart,24,CHC,0,0,,0.82,8,0,2,0,0,0,11.0,7,1,1,0,4,0,13,0,0,0,42,581,1.97,1.000,5.7,0.0,3.3,10.6,3.25
