Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
237,Bobby Higginson,31,DET,117,116,105,1002.1,263,241,15,7,3,.973,-3,-4,2.30,2.19,OF
238,Erik Hiljus,29,OAK,9,9,0,45.2,9,3,5,1,0,.889,,,1.58,0.89,P
239,Jeremy Hill,24,KCR,10,0,0,9.1,2,1,1,0,0,1.000,,,1.93,0.20,P
240,Shea Hillenbrand,26,BOS,156,154,149,1366.0,406,100,283,23,27,.943,6,5,2.52,2.46,3B
241,A.J. Hinch,28,KCR,68,60,52,527.1,376,349,23,4,2,.989,-4,-9,6.35,5.47,C
242,Eric Hinske,24,TOR,148,141,138,1259.1,368,103,245,20,14,.946,-6,-6,2.49,2.35,3B
243,Sterling Hitchcock,31,NYY,20,2,0,39.1,6,1,5,0,0,1.000,,,1.37,0.30,P
244,Denny Hocking,32,MIN,100,69,55,682.2,312,124,178,10,32,.968,-1,-1,3.98,2.80,2B-SS-3B-OF-1B
245,Todd Hollandsworth,29,TEX,38,33,21,279.2,64,64,0,0,0,1.000,-1,-3,2.06,1.68,OF
246,Mike Holtz,29,OAK,16,0,0,14.0,3,1,2,0,0,1.000,,,1.93,0.19,P
247,Paul Hoover,26,TBD,4,4,4,34.0,18,16,2,0,0,1.000,0,0,4.76,4.50,C
248,Bob Howry,28,TOT,67,0,0,68.2,13,3,9,1,1,.923,,,1.57,0.18,P
249,Ken Huckaby,31,TOR,88,77,64,683.0,531,494,31,6,10,.989,1,2,6.92,5.97,C
250,Orlando Hudson,24,TOR,52,51,49,450.2,278,117,157,4,49,.986,-1,-2,5.47,5.27,2B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
251,Tim Hudson,26,OAK,34,34,4,238.1,53,26,27,0,2,1.000,,,2.00,1.56,P
252,Aubrey Huff,25,TBD,59,58,57,518.1,422,368,46,8,42,.981,-8,-18,7.19,7.02,1B-3B
253,Torii Hunter,26,MIN,146,144,122,1234.2,375,365,7,3,0,.992,-6,-6,2.71,2.55,OF
254,Raúl Ibañez,30,KCR,100,92,79,825.0,486,450,33,3,36,.994,-7,-10,5.27,4.64,OF-1B
255,Omar Infante,20,DET,18,18,18,158.0,91,23,63,5,14,.945,1,9,4.90,4.78,SS-2B
256,Brandon Inge,25,DET,94,94,91,820.1,531,484,46,1,3,.998,-2,-3,5.81,5.64,C
257,Hideki Irabu,33,TEX,38,2,0,47.0,11,2,9,0,1,1.000,,,2.11,0.29,P
258,Damian Jackson,28,DET,69,61,58,547.1,290,122,160,8,37,.972,-2,-3,4.64,4.03,2B-SS-OF-3B
259,Michael Jackson,37,MIN,58,0,0,55.0,12,2,10,0,1,1.000,,,1.96,0.21,P
260,Ryan Jackson,30,DET,3,1,1,11.0,2,2,0,0,0,1.000,0,-44,1.64,0.67,OF
261,Delvin James,24,TBD,8,6,0,34.1,3,1,2,0,0,1.000,,,0.79,0.38,P
262,Derek Jeter,28,NYY,156,156,146,1383.1,600,219,367,14,69,.977,-18,-16,3.81,3.76,SS
263,D'Angelo Jimenez,24,CHW,27,27,26,236.1,132,44,86,2,24,.985,6,32,4.95,4.64,2B-SS-3B
264,Jason Jiménez,26,TOT,6,0,0,7.1,0,0,0,0,0,,,,0.00,0.00,P
265,Jason Johnson,28,BAL,22,22,1,131.1,20,8,12,0,4,1.000,,,1.37,0.91,P
266,Mark Johnson,26,CHW,85,80,74,707.1,514,484,27,3,3,.994,2,3,6.50,6.01,C
267,Nick Johnson,23,NYY,80,60,57,558.1,572,521,44,7,46,.988,4,8,9.11,7.06,1B-OF
268,Russ Johnson,29,TBD,30,27,26,242.0,62,23,38,1,5,.984,-4,-18,2.27,2.03,3B-SS-2B
269,Jacque Jones,27,MIN,143,134,118,1179.0,346,330,11,5,1,.986,15,15,2.60,2.38,OF
270,Jorge Julio,23,BAL,67,0,0,68.0,10,5,5,0,0,1.000,,,1.32,0.15,P
271,David Justice,36,OAK,75,72,41,585.2,130,125,3,2,0,.985,-1,-1,1.97,1.71,OF
272,Gabe Kapler,26,TEX,65,48,35,444.2,130,120,7,3,0,.977,-1,-3,2.57,1.95,OF-1B
273,Steve Karsay,30,NYY,78,0,0,88.1,21,6,15,0,1,1.000,,,2.14,0.27,P
274,Justin Kaye,26,SEA,3,0,0,3.0,1,1,0,0,0,1.000,,,3.00,0.33,P
275,Kris Keller,24,DET,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
276,Adam Kennedy,26,ANA,139,123,109,1111.2,651,273,367,11,90,.983,12,13,5.18,4.57,2B-OF
277,Joe Kennedy,23,TBD,30,30,5,196.2,41,10,21,10,2,.756,,,1.42,1.03,P
278,Steve Kent,23,TBD,34,0,0,57.1,11,2,7,2,2,.818,,,1.41,0.26,P
279,Jason Kershner,25,TOR,10,0,0,5.1,1,0,1,0,0,1.000,,,1.69,0.10,P
280,Bobby Kielty,25,MIN,87,67,56,657.0,192,186,6,0,4,1.000,1,2,2.63,2.21,OF-1B
281,Sun-Woo Kim,24,BOS,15,2,0,29.0,3,1,2,0,0,1.000,,,0.93,0.20,P
282,Gene Kingsale,25,SEA,2,1,1,11.0,4,4,0,0,0,1.000,0,22,3.27,2.00,OF
283,Matt Kinney,25,MIN,14,12,0,66.0,11,5,6,0,1,1.000,,,1.50,0.79,P
284,Brandon Knight,26,NYY,7,0,0,8.2,1,1,0,0,0,1.000,,,1.04,0.14,P
285,Chuck Knoblauch,33,KCR,74,73,57,618.1,153,145,5,3,0,.980,1,2,2.18,2.03,OF
286,Billy Koch,27,OAK,84,0,0,93.2,26,14,12,0,2,1.000,,,2.50,0.31,P
287,Danny Kolb,27,TEX,34,0,0,32.0,8,2,6,0,0,1.000,,,2.25,0.24,P
288,Paul Konerko,26,CHW,140,140,129,1201.0,1229,1146,75,8,113,.993,-7,-7,9.15,8.72,1B
289,Corey Koskie,29,MIN,138,136,123,1180.1,383,117,254,12,16,.969,10,11,2.83,2.69,3B
290,Ben Kozlowski,21,TEX,2,2,0,10.0,2,0,2,0,0,1.000,,,1.80,1.00,P
291,John Lackey,23,ANA,18,18,1,108.1,20,4,16,0,2,1.000,,,1.66,1.11,P
292,David Lamb,27,MIN,7,1,1,23.0,13,10,3,0,2,1.000,-2,-89,5.09,1.86,2B-SS-3B
293,Mike Lamb,26,TEX,79,57,40,510.1,451,391,51,9,36,.980,1,3,7.79,5.14,1B-3B-OF-C-2B
294,Greg LaRocca,29,CLE,17,14,10,125.0,37,12,19,6,2,.838,-3,-26,2.23,1.72,3B-2B
295,Joe Lawrence,25,TOR,49,44,40,402.1,211,73,131,7,20,.967,-5,-16,4.56,4.16,2B
296,Matt Lawton,30,CLE,108,107,89,902.0,241,229,6,6,2,.975,-2,-2,2.34,2.18,OF
297,Matt LeCroy,26,MIN,14,8,2,72.0,62,59,2,1,8,.984,-1,-15,7.63,4.36,1B-C
298,Carlos Lee,26,CHW,137,134,102,1133.2,258,249,8,1,1,.996,1,1,2.04,1.88,OF
299,Cliff Lee,23,CLE,2,2,0,10.1,3,1,2,0,0,1.000,,,2.61,1.50,P
300,José León,25,BAL,31,23,22,214.1,172,146,25,1,17,.994,2,11,7.18,5.52,1B-3B-OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
301,Brian Lesher,31,TOR,17,8,6,76.0,49,45,4,0,1,1.000,2,25,5.80,2.88,1B-OF
302,Al Levine,34,ANA,52,0,0,63.2,14,2,12,0,0,1.000,,,1.98,0.27,P
303,Colby Lewis,22,TEX,15,4,0,34.1,12,5,7,0,2,1.000,,,3.15,0.80,P
304,Cory Lidle,30,OAK,31,30,2,192.0,59,15,42,2,5,.966,,,2.67,1.84,P
305,Jeff Liefer,27,CHW,62,49,31,438.1,254,241,11,2,23,.992,4,10,5.17,3.76,OF-1B
306,Ted Lilly,26,TOT,22,16,2,100.0,16,4,12,0,0,1.000,,,1.44,0.73,P
307,José Lima,29,DET,20,12,0,68.1,9,4,5,0,0,1.000,,,1.19,0.45,P
308,Esteban Loaiza,30,TOR,25,25,3,151.1,35,12,22,1,1,.971,,,2.02,1.36,P
309,Kenny Lofton,35,CHW,92,86,80,744.1,232,229,3,0,0,1.000,-2,-2,2.81,2.52,OF
310,Kyle Lohse,23,MIN,32,31,1,180.2,28,10,18,0,0,1.000,,,1.39,0.88,P
311,George Lombard,26,DET,69,65,52,558.0,163,158,2,3,0,.982,-9,-20,2.58,2.32,OF
312,Terrence Long,26,OAK,162,158,151,1410.0,395,382,5,8,1,.980,-5,-4,2.47,2.39,OF
313,Felipe Lopez,22,TOR,81,76,73,685.0,323,114,201,8,51,.975,-4,-8,4.14,3.89,SS-3B
314,Luis Lopez,31,BAL,35,18,18,203.0,98,35,60,3,8,.969,-1,-7,4.21,2.71,SS-2B-1B
315,Rodrigo Lopez,26,BAL,33,28,1,196.2,32,6,25,1,2,.969,,,1.42,0.94,P
316,Shane Loux,22,DET,3,3,0,14.0,4,1,3,0,0,1.000,,,2.57,1.33,P
317,Derek Lowe,29,BOS,32,32,1,219.2,49,18,31,0,2,1.000,,,2.01,1.53,P
318,Ryan Ludwick,23,TEX,22,21,18,186.0,41,41,0,0,0,1.000,-7,-43,1.98,1.86,OF
319,Mark Lukasiewicz,29,ANA,17,0,0,14.0,2,1,0,1,0,.500,,,0.64,0.06,P
320,Fernando Lunar,25,BAL,2,0,0,2.0,2,2,0,0,0,1.000,0,0,9.00,1.00,C
321,Brandon Lyon,22,TOR,15,10,0,62.0,18,5,12,1,1,.944,,,2.47,1.13,P
322,John Mabry,31,OAK,84,50,22,489.2,240,223,15,2,10,.992,10,24,4.37,2.31,OF-1B
323,Mike MacDougal,25,KCR,6,0,0,9.0,1,1,0,0,0,1.000,,,1.00,0.17,P
324,Jose Macias,30,DET,33,30,28,265.0,121,54,62,5,5,.959,-1,-5,3.94,3.31,2B-OF-3B
325,Calvin Maduro,27,BAL,12,10,0,56.2,11,7,4,0,0,1.000,,,1.75,0.92,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
326,Wendell Magee,29,DET,91,84,81,747.2,273,262,6,5,1,.982,4,6,3.23,2.95,OF
327,Mike Magnante,37,OAK,32,0,0,28.2,7,3,4,0,0,1.000,,,2.20,0.22,P
328,Chris Magruder,25,CLE,83,63,52,599.0,150,146,2,2,0,.987,0,0,2.22,1.78,OF
329,Mike Maroth,24,DET,21,21,0,128.2,18,5,13,0,0,1.000,,,1.26,0.86,P
330,Damaso Marte,27,CHW,68,0,0,60.1,10,0,10,0,0,1.000,,,1.49,0.15,P
331,Tom Martin,32,TBD,2,0,0,1.2,0,0,0,0,0,,,,0.00,0.00,P
332,Pedro Martinez,30,BOS,30,30,2,199.1,34,16,16,2,1,.941,,,1.44,1.07,P
333,Victor Martinez,23,CLE,9,7,6,69.0,58,55,2,1,0,.983,-1,-17,7.43,6.33,C
334,Julio Mateo,24,SEA,12,0,0,21.0,1,0,1,0,0,1.000,,,0.43,0.08,P
335,Luis Matos,23,BAL,14,8,5,76.2,17,17,0,0,0,1.000,-1,-11,2.00,1.21,OF
336,Gary Matthews,27,BAL,100,88,78,801.0,191,179,6,6,1,.969,3,4,2.08,1.85,OF
337,Dave Maurer,27,CLE,2,0,0,1.1,0,0,0,0,0,,,,0.00,0.00,P
338,Darrell May,30,KCR,30,21,2,131.1,29,13,14,2,1,.931,,,1.85,0.90,P
339,Brent Mayne,34,KCR,99,93,88,836.2,595,552,39,4,4,.993,0,0,6.36,5.97,C
340,Joe Mays,26,MIN,17,17,1,95.1,23,8,13,2,4,.913,,,1.98,1.24,P
341,Dave McCarty,32,TOT,20,17,13,149.0,92,86,6,0,5,1.000,2,12,5.56,4.60,OF-1B
342,Donzell McDonald,27,KCR,7,6,5,49.2,3,3,0,0,0,1.000,-3,-72,0.54,0.43,OF
343,John McDonald,27,CLE,90,76,65,681.1,374,129,237,8,52,.979,1,1,4.83,3.85,2B-SS-3B
344,Ryan McGuire,30,BAL,7,4,3,37.2,39,36,3,0,4,1.000,0,3,9.32,5.57,1B
345,Cody McKay,28,OAK,1,1,0,8.0,6,6,0,0,0,1.000,0,0,6.75,6.00,C
346,Mark McLemore,37,SEA,96,90,51,762.0,206,181,18,7,1,.966,-3,-5,2.35,1.90,OF-3B-2B-SS
347,Jim Mecir,32,OAK,61,0,0,67.2,22,7,15,0,0,1.000,,,2.93,0.36,P
348,Mitch Meluskey,28,DET,8,8,8,71.1,37,34,3,0,0,1.000,1,17,4.67,4.63,C
349,Kevin Mench,24,TEX,106,96,73,863.2,202,193,7,2,0,.990,-5,-8,2.08,1.89,OF
350,Ramiro Mendoza,30,NYY,62,0,0,91.2,30,7,22,1,0,.967,,,2.85,0.47,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
351,Frank Menechino,31,OAK,36,32,32,302.0,138,40,96,2,12,.986,-3,-12,4.05,3.58,2B-3B-SS
352,Lou Merloni,31,BOS,81,54,46,532.1,282,107,170,5,30,.982,6,14,4.68,3.30,2B-3B-SS-1B-OF
353,Dan Miceli,31,TEX,9,0,0,8.1,1,0,1,0,0,1.000,,,1.08,0.11,P
354,Chris Michalak,31,TEX,13,0,0,14.1,4,0,4,0,0,1.000,,,2.51,0.31,P
355,Doug Mientkiewicz,28,MIN,143,132,119,1177.1,1147,1073,69,5,92,.996,1,1,8.73,7.99,1B
356,Justin Miller,24,TOR,25,18,0,102.1,18,8,10,0,0,1.000,,,1.58,0.72,P
357,Matt Miller,27,DET,2,0,0,0.2,0,0,0,0,0,,,,0.00,0.00,P
358,Travis Miller,29,MIN,5,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P
359,Eric Milton,26,MIN,29,29,2,171.0,18,5,12,1,1,.944,,,0.89,0.59,P
360,Doug Mirabelli,31,BOS,50,41,34,378.1,315,285,30,0,3,1.000,2,6,7.49,6.30,C
361,Brian Moehler,30,DET,3,3,0,19.2,1,0,1,0,0,1.000,,,0.46,0.33,P
362,Dustan Mohr,26,MIN,113,98,81,905.2,245,239,4,2,2,.992,8,11,2.41,2.15,OF
363,Bengie Molina,27,ANA,121,114,104,1014.1,768,707,60,1,6,.999,10,12,6.81,6.34,C
364,Izzy Molina,31,BAL,1,1,1,9.0,8,7,1,0,0,1.000,0,0,8.00,8.00,C
365,José Molina,27,ANA,29,24,17,210.0,173,154,16,3,3,.983,1,6,7.29,5.86,C
366,Raul Mondesí,31,TOT,132,132,129,1187.0,253,240,7,6,1,.976,-9,-9,1.87,1.87,OF
367,Craig Monroe,25,DET,9,6,6,56.0,20,18,1,1,0,.950,1,26,3.05,2.11,OF
368,Melvin Mora,30,BAL,145,142,120,1267.2,500,330,158,12,32,.976,21,20,3.46,3.11,OF-SS-2B
369,Mike Moriarty,28,BAL,7,3,3,32.0,23,6,17,0,4,1.000,1,45,6.47,3.29,2B-SS-3B
370,Warren Morris,28,MIN,4,2,0,16.0,8,2,6,0,1,1.000,1,68,4.50,2.00,2B
371,Jamie Moyer,39,SEA,34,34,4,230.2,57,22,34,1,5,.982,,,2.18,1.65,P
372,Mark Mulder,24,OAK,30,30,2,207.1,46,10,36,0,3,1.000,,,2.00,1.53,P
373,Terry Mulholland,39,CLE,16,3,0,47.0,13,8,4,1,1,.923,,,2.30,0.75,P
374,Scott Mullen,27,KCR,44,0,0,40.0,6,1,3,2,1,.667,,,0.90,0.09,P
375,Eric Munson,24,DET,4,4,4,34.0,33,29,3,1,3,.970,0,-14,8.47,8.00,1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
376,Calvin Murray,30,TEX,34,24,22,221.2,71,69,2,0,1,1.000,0,-1,2.88,2.09,OF
377,Heath Murray,29,CLE,9,0,0,12.0,3,0,3,0,0,1.000,,,2.25,0.33,P
378,Mike Mussina,33,NYY,33,33,2,215.2,49,16,32,1,3,.980,,,2.00,1.45,P
379,Greg Myers,36,OAK,53,36,27,343.1,286,264,21,1,0,.997,1,3,7.47,5.38,C
380,Aaron Myette,24,TEX,14,11,0,48.1,6,3,2,1,0,.833,,,0.93,0.33,P
381,Charles Nagy,35,CLE,19,7,0,48.2,6,2,4,0,0,1.000,,,1.11,0.32,P
382,Bry Nelson,28,BOS,22,8,7,96.1,43,25,17,1,2,.977,0,-2,3.92,1.91,2B-OF
383,Jeff Nelson,35,SEA,41,0,0,45.2,6,2,4,0,0,1.000,,,1.18,0.15,P
384,Jose Nieves,27,ANA,37,23,13,234.1,122,58,57,7,15,.943,-6,-32,4.42,2.80,2B-SS-1B-3B-OF
385,C.J. Nitkowski,29,TEX,12,0,0,13.2,2,0,2,0,0,1.000,,,1.32,0.17,P
386,Trot Nixon,28,BOS,152,145,137,1310.0,305,293,7,5,3,.984,6,5,2.06,1.97,OF
387,Wes Obermueller,25,KCR,2,2,0,7.2,0,0,0,0,0,,,,0.00,0.00,P
388,Alex Ochoa,30,ANA,36,15,11,184.0,40,37,2,1,1,.975,-1,-5,1.91,1.08,OF
389,Jose Offerman,33,TOT,60,49,45,443.2,418,376,39,3,38,.993,5,12,8.42,6.80,1B-OF-2B
390,John Olerud,33,SEA,152,150,134,1317.2,1275,1169,101,5,122,.996,2,2,8.67,8.36,1B
391,Darren Oliver,31,BOS,14,9,1,58.0,8,2,6,0,0,1.000,,,1.24,0.57,P
392,Miguel Olivo,23,CHW,6,6,6,48.1,32,31,1,0,0,1.000,0,0,5.96,5.33,C
393,Luis Ordaz,26,KCR,33,28,19,256.0,124,47,75,2,16,.984,-4,-16,4.29,3.39,2B-SS-3B
394,Magglio Ordonez,28,CHW,150,149,142,1289.0,294,282,8,4,0,.986,-10,-10,2.02,1.93,OF
395,David Ortiz,26,MIN,15,13,6,103.0,97,90,6,1,8,.990,-1,-12,8.39,6.40,1B
396,Héctor Ortiz,32,TEX,7,4,3,38.0,23,22,0,1,0,.957,0,0,5.21,3.14,C
397,Ramon Ortiz,29,ANA,32,32,4,217.1,31,8,19,4,1,.871,,,1.12,0.84,P
398,Antonio Osuna,29,CHW,59,0,0,67.2,17,7,10,0,2,1.000,,,2.26,0.29,P
399,Orlando Palmeiro,33,ANA,86,62,44,582.2,150,146,3,1,1,.993,2,5,2.30,1.73,OF
400,Rafael Palmeiro,37,TEX,97,95,79,836.1,828,739,84,5,83,.994,2,2,8.86,8.48,1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
401,Jose Paniagua,28,DET,41,0,0,41.2,6,1,5,0,0,1.000,,,1.30,0.15,P
402,Craig Paquette,33,DET,67,62,52,539.2,246,146,91,9,10,.963,-5,-11,3.95,3.34,3B-1B-OF
403,Chan Ho Park,29,TEX,25,25,0,145.2,28,12,15,1,3,.964,,,1.67,1.08,P
404,Chad Paronto,26,CLE,29,0,0,35.2,7,2,5,0,1,1.000,,,1.77,0.24,P
405,Jim Parque,27,CHW,8,4,0,25.1,2,0,2,0,0,1.000,,,0.71,0.25,P
406,Steve Parris,34,TOR,14,14,0,75.1,13,6,7,0,0,1.000,,,1.55,0.93,P
407,Danny Patterson,31,DET,6,0,0,3.0,1,0,1,0,0,1.000,,,3.00,0.17,P
408,Josh Paul,27,CHW,33,31,29,271.1,211,203,6,2,1,.991,-2,-11,6.93,6.33,C-OF
409,Terry Pearson,30,DET,4,0,0,6.0,0,0,0,0,0,,,,0.00,0.00,P
410,Kit Pellow,28,KCR,21,13,5,118.2,71,41,25,5,8,.930,0,0,5.01,3.00,3B-1B
411,Carlos Pena,24,TOT,113,111,109,977.2,1085,1010,71,4,96,.996,-3,-3,9.95,9.57,1B
412,Troy Percival,32,ANA,58,0,0,56.1,4,1,3,0,0,1.000,,,0.64,0.07,P
413,Eddie Pérez,34,CLE,42,34,31,313.0,257,235,19,3,7,.988,1,4,7.30,6.05,C
414,Neifi Perez,29,KCR,144,142,133,1250.2,698,265,413,20,109,.971,-2,-2,4.88,4.71,SS-2B
415,Yorkis Perez,34,BAL,23,0,0,27.1,7,2,3,2,0,.714,,,1.65,0.22,P
416,Matt Perisho,27,DET,5,0,0,10.1,1,0,1,0,0,1.000,,,0.87,0.20,P
417,Chan Perry,29,KCR,5,3,2,26.2,37,35,2,0,2,1.000,1,36,12.49,7.40,1B
418,Herbert Perry,32,TEX,119,111,99,985.0,349,138,197,14,23,.960,-1,-2,3.06,2.68,3B-1B-OF
419,Andy Pettitte,30,NYY,22,22,3,134.2,37,8,27,2,0,.946,,,2.34,1.59,P
420,Josh Phelps,24,TOR,2,1,0,9.0,9,9,0,0,1,1.000,0,0,9.00,4.50,1B
421,Travis Phelps,24,TBD,26,0,0,37.2,6,0,6,0,0,1.000,,,1.43,0.23,P
422,Brandon Phillips,21,CLE,11,8,8,80.2,46,16,28,2,4,.957,0,6,4.91,4.00,2B
423,Jason Phillips,28,CLE,8,6,0,41.2,9,2,7,0,0,1.000,,,1.94,1.13,P
424,Adam Piatt,26,OAK,51,35,30,341.0,71,70,1,0,1,1.000,-1,-3,1.87,1.39,OF-1B
425,A.J. Pierzynski,25,MIN,124,118,103,1035.2,801,757,41,3,3,.996,-1,-1,6.93,6.44,C
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
426,Joel Pineiro,23,SEA,37,28,2,194.1,50,14,34,2,4,.960,,,2.22,1.30,P
427,Dan Plesac,40,TOR,19,0,0,13.1,0,0,0,0,0,,,,0.00,0.00,P
428,Scott Podsednik,26,SEA,11,3,3,51.0,16,15,0,1,0,.938,0,0,2.65,1.36,OF
429,Cliff Politte,28,TOR,55,0,0,57.1,6,1,5,0,0,1.000,,,0.94,0.11,P
430,Sidney Ponson,25,BAL,28,28,3,176.0,41,20,21,0,3,1.000,,,2.10,1.46,P
431,Mike Porzio,29,CHW,32,0,0,43.0,6,3,3,0,1,1.000,,,1.26,0.19,P
432,Jorge Posada,31,NYY,138,131,126,1191.2,1043,965,66,12,5,.988,-4,-4,7.79,7.47,C
433,Lou Pote,30,ANA,31,0,0,50.1,16,4,11,1,0,.938,,,2.68,0.48,P
434,Brian Powell,28,DET,13,9,0,57.2,9,6,3,0,0,1.000,,,1.40,0.69,P
435,Jay Powell,30,TEX,51,0,0,49.2,13,4,9,0,0,1.000,,,2.36,0.25,P
436,Tom Prince,37,MIN,50,40,34,371.0,287,272,14,1,2,.997,3,10,6.94,5.72,C
437,Luke Prokopec,24,TOR,22,12,0,71.2,11,4,6,1,0,.909,,,1.26,0.45,P
438,Mark Quinn,28,KCR,15,15,13,123.0,25,25,0,0,0,1.000,-2,-21,1.83,1.67,OF
439,Brad Radke,29,MIN,21,21,2,118.1,19,10,9,0,0,1.000,,,1.45,0.90,P
440,Julio Ramirez,24,ANA,23,7,4,93.2,27,26,1,0,0,1.000,0,1,2.59,1.17,OF
441,Manny Ramirez,30,BOS,68,68,58,581.1,121,110,6,5,1,.959,1,2,1.80,1.71,OF
442,Joe Randa,32,KCR,129,128,109,1110.2,352,108,234,10,12,.972,1,1,2.77,2.65,3B
443,Jon Rauch,23,CHW,8,6,0,28.2,4,0,3,1,0,.750,,,0.94,0.38,P
444,Mark Redman,28,DET,30,30,3,203.0,36,7,23,6,1,.833,,,1.33,1.00,P
445,Rick Reed,37,MIN,33,32,2,188.0,30,8,20,2,1,.933,,,1.34,0.85,P
446,Dan Reichert,25,KCR,30,6,0,66.0,31,17,13,1,0,.968,,,4.09,1.00,P
447,Bryan Rekar,30,KCR,2,2,0,7.0,3,2,1,0,0,1.000,,,3.86,1.50,P
448,Desi Relaford,28,SEA,103,82,53,780.0,288,126,152,10,32,.965,0,0,3.21,2.24,SS-3B-OF-2B
449,Michael Restovich,23,MIN,5,2,2,27.0,7,7,0,0,0,1.000,-1,-40,2.33,1.40,OF
450,Dennys Reyes,25,TEX,15,5,0,42.1,7,1,5,1,0,.857,,,1.28,0.40,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
451,Arthur Rhodes,32,SEA,66,0,0,69.2,11,6,5,0,1,1.000,,,1.42,0.17,P
452,Chris Richard,28,BAL,9,7,6,60.0,66,63,3,0,0,1.000,2,46,9.90,7.33,1B
453,Jerrod Riggan,28,CLE,29,0,0,33.0,6,3,3,0,1,1.000,,,1.64,0.21,P
454,Juan Rincon,23,MIN,10,3,0,28.2,8,2,5,1,1,.875,,,2.20,0.70,P
455,Ricardo Rincon,32,TOT,71,0,0,56.0,8,1,7,0,1,1.000,,,1.29,0.11,P
456,David Riske,25,CLE,51,0,0,51.1,8,0,8,0,1,1.000,,,1.40,0.16,P
457,Todd Ritchie,30,CHW,26,23,0,133.2,33,12,18,3,1,.909,,,2.02,1.15,P
458,Luis Rivas,22,MIN,93,91,85,811.1,357,147,205,5,51,.986,-8,-12,3.90,3.78,2B
459,Juan Rivera,23,NYY,28,25,24,234.2,58,54,2,2,1,.966,0,2,2.15,2.00,OF
460,Mariano Rivera,32,NYY,45,0,0,46.0,11,3,6,2,1,.818,,,1.76,0.20,P
461,Mike Rivera,25,DET,37,35,34,303.0,210,189,19,2,1,.990,-1,-4,6.18,5.62,C
462,Ruben Rivera,28,TEX,67,56,33,471.2,172,167,2,3,1,.983,5,14,3.22,2.52,OF
463,Brian Roberts,24,BAL,25,25,24,222.1,126,43,80,3,19,.976,2,10,4.98,4.92,2B
464,Willis Roberts,27,BAL,66,0,0,75.0,16,4,10,2,0,.875,,,1.68,0.21,P
465,John Rocker,27,TEX,30,0,0,24.1,4,1,2,1,1,.750,,,1.11,0.10,P
466,Fernando Rodney,25,DET,20,0,0,18.0,2,1,1,0,0,1.000,,,1.00,0.10,P
467,Alex Rodriguez,26,TEX,162,160,139,1390.2,741,259,472,10,108,.987,1,1,4.73,4.51,SS
468,Francisco Rodríguez,20,ANA,5,0,0,5.2,1,0,1,0,0,1.000,,,1.59,0.20,P
469,Ivan Rodriguez,30,TEX,100,97,80,836.1,684,632,45,7,6,.990,-2,-3,7.29,6.77,C
470,Jose Rodriguez,27,MIN,4,0,0,3.2,0,0,0,0,0,,,,0.00,0.00,P
471,Nerio Rodriguez,31,CLE,1,0,0,0.1,0,0,0,0,0,,,,0.00,0.00,P
472,Ricardo Rodriguez,24,CLE,7,7,0,41.1,7,5,2,0,0,1.000,,,1.52,1.00,P
473,Rich Rodriguez,39,TEX,36,0,0,16.2,6,1,4,1,0,.833,,,2.70,0.14,P
474,Eddie Rogers,23,BAL,4,0,0,7.0,7,2,5,0,1,1.000,1,137,9.00,1.75,SS
475,Kenny Rogers,37,TEX,33,33,2,210.2,65,22,40,3,5,.954,,,2.65,1.88,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
476,Damian Rolls,24,TBD,21,21,21,185.0,57,53,1,3,1,.947,-2,-16,2.63,2.57,OF
477,Jason Romano,23,TEX,24,12,8,125.2,52,42,9,1,2,.981,2,15,3.65,1.89,OF-2B-3B
